,MBD3L5 (284428)
ACH-000004,0.23852122211500001
ACH-000007,0.11784424497099999
ACH-000009,0.195055118257
ACH-000011,0.175429976664
ACH-000012,0.159125824306
ACH-000013,0.0340224278301
ACH-000014,0.049398942630400004
ACH-000015,0.0616978549789
ACH-000017,-0.0422041143975
ACH-000018,0.245687848582
ACH-000019,0.0473944764408
ACH-000021,0.11460129723300001
ACH-000022,-0.104347110794
ACH-000025,-0.0131248341558
ACH-000028,0.1855126028
ACH-000030,0.0764485638356
ACH-000035,0.125733158678
ACH-000036,0.19060213659400002
ACH-000037,0.24634472475400002
ACH-000039,0.103015580314
ACH-000040,0.258597783987
ACH-000041,0.26428843861900003
ACH-000042,0.23148438258600001
ACH-000045,0.152860604095
ACH-000047,0.20118587402899998
ACH-000052,0.15993465990800002
ACH-000053,0.181186722518
ACH-000054,0.118218306196
ACH-000055,0.198945894215
ACH-000060,0.23114082154399998
ACH-000067,0.154024599362
ACH-000070,-0.0090410357235
ACH-000075,0.23022387469
ACH-000078,-0.0552804164927
ACH-000082,0.0667701200366
ACH-000085,0.051320068672199994
ACH-000086,0.20831075420200001
ACH-000087,0.0359711509644
ACH-000092,0.11244249192900001
ACH-000095,-0.0119605756985
ACH-000097,0.230881946963
ACH-000098,0.188644358275
ACH-000099,0.14779373156099998
ACH-000108,0.0690953136648
ACH-000113,0.149740973528
ACH-000115,0.111663796352
ACH-000116,0.08241343540030001
ACH-000118,0.223480526127
ACH-000120,0.29397760729899997
ACH-000123,0.250305133758
ACH-000127,0.0298774002661
ACH-000128,0.0596172453211
ACH-000132,0.202086887999
ACH-000133,0.09007801179689999
ACH-000137,0.11951520215900001
ACH-000138,-0.0169662478265
ACH-000142,0.183916348318
ACH-000143,0.10387612114499999
ACH-000146,0.7686280954189999
ACH-000148,0.161080328124
ACH-000150,0.21565713728799998
ACH-000152,0.230738118564
ACH-000153,-0.17209884289799998
ACH-000159,-0.114462193819
ACH-000160,0.0337196447639
ACH-000163,0.0134520604418
ACH-000167,-0.048666526957300005
ACH-000168,-0.0146023124101
ACH-000169,0.16978525940699998
ACH-000178,0.0353580648682
ACH-000182,0.06429156121730001
ACH-000183,0.24637489962499998
ACH-000188,0.009492008455000001
ACH-000189,0.476782616549
ACH-000190,0.08182471030710001
ACH-000198,0.18087208037900002
ACH-000204,0.138556724036
ACH-000206,0.00477677554424
ACH-000207,-0.0441906612529
ACH-000211,0.0362712012461
ACH-000215,0.19952562478900002
ACH-000221,0.155773370275
ACH-000222,0.165527773736
ACH-000223,0.18589286859499998
ACH-000226,0.205893982565
ACH-000227,0.13951466919299998
ACH-000228,0.13659958675699999
ACH-000231,0.189053593997
ACH-000232,0.193525332306
ACH-000233,0.0892255568822
ACH-000234,0.10691496959499999
ACH-000235,0.08727417449930001
ACH-000237,0.143720465086
ACH-000238,0.176126500519
ACH-000243,-0.015550160174399998
ACH-000244,0.103097876217
ACH-000246,0.0681931357408
ACH-000248,0.17841935920200003
ACH-000250,0.0719828474137
ACH-000251,0.141200694194
ACH-000253,0.307229075518
ACH-000255,0.173077068492
ACH-000256,0.12774135113399998
ACH-000257,0.326292490383
ACH-000258,0.15620844599199998
ACH-000259,0.198680598865
ACH-000260,0.07311422528410001
ACH-000261,0.12681431438
ACH-000262,0.109281174395
ACH-000263,0.6841216854359999
ACH-000264,0.19263956388300002
ACH-000265,0.20343815468600002
ACH-000266,0.23375162653099998
ACH-000272,0.158366969309
ACH-000273,0.05582820979619999
ACH-000274,0.080516958651
ACH-000277,0.293501477083
ACH-000278,0.196512147014
ACH-000279,0.235022856786
ACH-000280,0.205311981547
ACH-000281,0.054561963378099994
ACH-000288,0.323052076957
ACH-000291,-0.0229399115344
ACH-000293,0.25627446497699996
ACH-000294,-0.127215207697
ACH-000295,0.0568568379454
ACH-000296,0.0384773927205
ACH-000302,0.024960421636999998
ACH-000304,0.364366489114
ACH-000307,0.039761203763
ACH-000308,0.229338795631
ACH-000310,0.25966123819200004
ACH-000311,0.176439191006
ACH-000312,0.234053715678
ACH-000315,0.407713810582
ACH-000316,0.300236744551
ACH-000317,0.135236423884
ACH-000318,0.144183902586
ACH-000319,0.12333254384000002
ACH-000320,0.138120543584
ACH-000322,0.178203092894
ACH-000323,0.054051034167900004
ACH-000324,0.0804543724005
ACH-000329,0.357040014428
ACH-000330,0.061360652016
ACH-000331,0.147888110213
ACH-000332,0.20916172087499998
ACH-000334,0.474923666581
ACH-000335,0.180654909138
ACH-000336,0.18358469379200001
ACH-000337,0.0288689431362
ACH-000339,0.132959812329
ACH-000341,-0.238639878595
ACH-000348,0.0738357072556
ACH-000350,0.316686346032
ACH-000352,0.152917457777
ACH-000356,0.41325011038599996
ACH-000361,0.23602453800700002
ACH-000362,-0.0486760824135
ACH-000363,0.162972993558
ACH-000364,0.0291183595125
ACH-000365,0.324703697887
ACH-000366,0.190020366968
ACH-000368,0.0168117192714
ACH-000374,0.127221856864
ACH-000375,0.221567088644
ACH-000376,0.28113276073800003
ACH-000381,0.176786252574
ACH-000383,0.192994120332
ACH-000387,0.235216939413
ACH-000389,0.19377252367199999
ACH-000390,0.019369080414599997
ACH-000393,0.0558886693329
ACH-000395,-0.0407898774534
ACH-000397,0.330169031934
ACH-000401,0.0797260038338
ACH-000402,0.284402080734
ACH-000403,0.161045724091
ACH-000404,0.128033873585
ACH-000406,0.23774783512800002
ACH-000407,0.12915787546
ACH-000408,-0.124053578626
ACH-000410,-0.0300595179765
ACH-000411,0.08174416495310001
ACH-000414,0.19364089778299998
ACH-000415,0.10833744508099999
ACH-000416,0.228290460947
ACH-000420,0.275047559536
ACH-000421,0.043475512236699994
ACH-000424,0.19585414061200002
ACH-000425,0.165408830137
ACH-000426,0.217548213678
ACH-000427,0.214083187953
ACH-000433,0.0189008515397
ACH-000436,0.0352312166485
ACH-000444,0.108494985459
ACH-000445,0.173006768644
ACH-000448,0.11379451953500001
ACH-000450,0.32847152913000005
ACH-000452,0.206063029273
ACH-000454,-0.166551031566
ACH-000458,0.107655260702
ACH-000459,-0.085758322852
ACH-000460,0.104095308958
ACH-000461,0.180336954912
ACH-000463,0.0787578821292
ACH-000464,0.416916341079
ACH-000466,0.224487895248
ACH-000467,0.00577443654304
ACH-000468,0.048112671413400004
ACH-000469,0.180833122054
ACH-000470,0.262782837991
ACH-000471,0.0895301566545
ACH-000472,0.07081472822660001
ACH-000473,0.16909685941799998
ACH-000475,0.211298748482
ACH-000476,0.0205931800612
ACH-000477,0.445375284537
ACH-000480,0.279072268786
ACH-000481,0.338101799817
ACH-000483,0.159539872295
ACH-000484,0.16890733657
ACH-000485,0.158948975559
ACH-000486,0.144621842505
ACH-000487,0.203187439312
ACH-000488,0.133358975883
ACH-000490,0.12248432477900001
ACH-000491,0.220192766115
ACH-000495,0.148863972927
ACH-000496,0.22121633307900002
ACH-000499,0.06306363088030001
ACH-000500,0.30129612728300004
ACH-000502,0.0348216142793
ACH-000503,-0.10498686864399999
ACH-000505,0.230585840508
ACH-000507,0.187055717805
ACH-000510,0.145837606253
ACH-000511,0.201423088544
ACH-000512,0.19659463290399998
ACH-000516,0.505142950204
ACH-000517,0.11732841394400001
ACH-000518,0.06818127851490001
ACH-000520,0.212657170788
ACH-000521,0.212676523656
ACH-000522,0.189538492915
ACH-000524,0.15662379430099999
ACH-000527,0.140882110819
ACH-000528,0.0537754524369
ACH-000537,0.15770897275
ACH-000541,0.120759585808
ACH-000542,0.137435023169
ACH-000544,0.171458075546
ACH-000545,0.00372008711265
ACH-000547,-0.0877494493565
ACH-000548,0.187157526485
ACH-000549,0.0608673049619
ACH-000550,0.174168453151
ACH-000552,0.09335254652450001
ACH-000556,0.0913489569847
ACH-000557,0.327080913268
ACH-000570,0.205398915121
ACH-000571,0.057886429729199995
ACH-000573,0.160994041155
ACH-000576,0.105706792277
ACH-000580,0.14137284584899998
ACH-000584,0.0310064654387
ACH-000585,0.156988418213
ACH-000588,0.151569927916
ACH-000589,0.14355524706800002
ACH-000591,0.019411659145400002
ACH-000593,0.0875808495623
ACH-000600,0.014516121100399999
ACH-000601,0.104571776598
ACH-000604,0.235576162778
ACH-000605,0.38193556640799997
ACH-000606,0.134334825722
ACH-000608,0.103812562685
ACH-000614,0.139959882512
ACH-000616,0.230619141546
ACH-000618,-0.022966629399799997
ACH-000619,0.0210369346763
ACH-000620,0.187807543664
ACH-000621,0.118285787656
ACH-000622,0.237644838612
ACH-000623,0.20389609583
ACH-000624,0.129250197232
ACH-000627,0.0994665918443
ACH-000630,0.150907360287
ACH-000632,0.164263731961
ACH-000633,-0.0936776173312
ACH-000637,-0.0365140610579
ACH-000638,0.0980264259244
ACH-000646,0.21616347298099997
ACH-000647,0.135026845732
ACH-000648,0.005121958226899999
ACH-000649,0.138562858609
ACH-000651,0.27737187196699997
ACH-000652,0.0803190536723
ACH-000653,0.16419011644099998
ACH-000657,0.12184726381100001
ACH-000658,0.031240551072999997
ACH-000661,0.0656804664754
ACH-000662,0.35493011163800003
ACH-000663,0.036731935779199996
ACH-000665,-0.0505042281941
ACH-000671,0.10519835681399999
ACH-000673,0.170609150653
ACH-000676,0.195162652718
ACH-000677,0.0593096210544
ACH-000681,0.145929271936
ACH-000682,0.0624657245369
ACH-000683,0.140655225099
ACH-000684,0.202552481195
ACH-000688,0.099306138546
ACH-000693,0.11909123243200001
ACH-000694,0.24523948303000004
ACH-000695,0.417395764114
ACH-000696,0.0531972996483
ACH-000697,0.265292963872
ACH-000699,0.14360578011
ACH-000701,0.12642167581
ACH-000706,0.0448253717048
ACH-000711,0.133590121023
ACH-000713,0.188468768794
ACH-000714,0.326323746466
ACH-000718,0.445372035558
ACH-000720,0.2553726329
ACH-000721,0.193003648954
ACH-000724,0.377958395819
ACH-000725,0.187070855267
ACH-000732,0.055952408917699994
ACH-000734,0.10136960663899999
ACH-000735,0.150444323753
ACH-000736,0.130559616574
ACH-000738,0.27782548824299996
ACH-000746,0.206932322453
ACH-000747,0.154472941794
ACH-000748,0.000173298841434
ACH-000753,0.19256675288699998
ACH-000756,-0.04708417266969999
ACH-000757,0.204843276753
ACH-000758,0.0628489494975
ACH-000760,0.20501302389400003
ACH-000763,0.036247302410300004
ACH-000764,-0.17223035267499998
ACH-000765,0.0818960848892
ACH-000766,0.186474984066
ACH-000767,0.272586950613
ACH-000768,0.00951864191164
ACH-000769,0.128322168268
ACH-000770,0.0309703301315
ACH-000771,0.233783531308
ACH-000773,0.299353536811
ACH-000776,0.132824539882
ACH-000777,0.201157380168
ACH-000778,0.0644218626487
ACH-000781,0.0703365287615
ACH-000782,0.23069725824200002
ACH-000783,0.180788717349
ACH-000784,0.156243835498
ACH-000785,0.18889186673099997
ACH-000787,0.156729220676
ACH-000788,0.0575413746856
ACH-000791,0.199878936897
ACH-000792,0.18789030540100002
ACH-000794,0.189496035212
ACH-000796,0.2926609415
ACH-000799,0.310373653736
ACH-000800,0.109393946321
ACH-000802,0.111609262281
ACH-000804,-0.004638708464270001
ACH-000805,0.0913703640133
ACH-000809,0.165335828057
ACH-000810,0.0942883096363
ACH-000811,0.157233446067
ACH-000817,0.1029496285
ACH-000819,-0.0904358226392
ACH-000820,0.277553778839
ACH-000821,-0.0951273626354
ACH-000822,0.286831155475
ACH-000823,0.220251572436
ACH-000824,0.216236271979
ACH-000827,0.10609889530300001
ACH-000829,0.279412081111
ACH-000831,0.08326817584910001
ACH-000832,-0.048264748912699995
ACH-000833,-0.0252092205229
ACH-000834,0.08476223797700001
ACH-000835,-0.013359447209999998
ACH-000836,-0.104648258491
ACH-000837,0.0985270127621
ACH-000838,-0.056644090013800004
ACH-000839,0.0025023925248000003
ACH-000840,0.322210721431
ACH-000841,0.161630830745
ACH-000843,0.09496131543860001
ACH-000846,0.312159216802
ACH-000847,0.216336097502
ACH-000848,0.22187257906
ACH-000849,0.104967292063
ACH-000851,0.12995764837999998
ACH-000855,0.22942115613400002
ACH-000856,0.360240040666
ACH-000858,-0.0799472520331
ACH-000859,0.309736133694
ACH-000861,0.139522141035
ACH-000862,0.189397361123
ACH-000865,0.031122535060299997
ACH-000866,0.276038833604
ACH-000867,0.160840785502
ACH-000869,0.24388446541900002
ACH-000872,0.16328699090399998
ACH-000873,-0.0342097952564
ACH-000876,-0.0272308265403
ACH-000878,0.214509690532
ACH-000880,0.039801392595
ACH-000881,0.019746143694900003
ACH-000882,0.0393883317076
ACH-000884,0.160378640199
ACH-000885,0.328894334784
ACH-000887,0.0262368715119
ACH-000888,0.254594974134
ACH-000889,0.119189605351
ACH-000890,0.276287409343
ACH-000896,0.07886666994
ACH-000898,0.253519330983
ACH-000900,0.230208032289
ACH-000901,0.234827728718
ACH-000905,0.204945809182
ACH-000906,0.24087112289
ACH-000907,0.220380878966
ACH-000910,0.584423365188
ACH-000911,0.15385819988
ACH-000912,0.194630239866
ACH-000913,0.195773473647
ACH-000915,0.213131367806
ACH-000916,0.0767305903718
ACH-000917,0.129284238253
ACH-000921,0.231807598595
ACH-000924,0.313876134099
ACH-000926,0.224369514661
ACH-000928,0.0199630256765
ACH-000929,-0.0065915845470300004
ACH-000932,0.0316620217112
ACH-000935,0.025735271625700003
ACH-000936,0.17956082704999998
ACH-000937,0.217844273955
ACH-000938,0.060638445327900005
ACH-000939,-0.0547628414489
ACH-000941,0.06246856834699999
ACH-000943,0.18208766700800003
ACH-000946,0.125161664642
ACH-000947,0.20789658334199998
ACH-000948,0.184847902741
ACH-000950,0.0838981998672
ACH-000953,0.0993675682365
ACH-000957,0.11578928329000002
ACH-000958,0.198140419748
ACH-000960,0.131058693266
ACH-000963,0.483910442236
ACH-000968,0.0322908110442
ACH-000969,0.0702079277316
ACH-000973,0.29988628298500003
ACH-000974,0.270513998408
ACH-000975,0.142435618202
ACH-000976,0.183748790172
ACH-000978,0.334317365802
ACH-000980,0.165780334684
ACH-000984,0.195294169687
ACH-000986,0.259873149095
ACH-000988,0.061795544008099994
ACH-000993,0.09011756114389999
ACH-000994,0.119714940947
ACH-000996,-0.008240016388430001
ACH-001001,0.21364294390799998
ACH-001020,0.149178017474
ACH-001028,0.17332331474399998
ACH-001031,0.11669693925
ACH-001038,0.284874054862
ACH-001048,0.0826615745532
ACH-001050,0.074307245501
ACH-001053,0.09991178106589998
ACH-001054,0.116899060682
ACH-001061,0.111059065973
ACH-001067,0.207846777727
ACH-001075,0.0219312907363
ACH-001096,0.17651487359200002
ACH-001128,-0.09168894861780001
ACH-001134,0.0852470430259
ACH-001151,0.289765611151
ACH-001163,0.18704593553100002
ACH-001164,0.279862356981
ACH-001173,0.0949297551895
ACH-001183,0.07087664281139999
ACH-001184,0.0936024570149
ACH-001190,0.140105129987
ACH-001192,0.057940203957199995
ACH-001193,0.148209330597
ACH-001196,0.136887548755
ACH-001197,0.232882032608
ACH-001205,0.09498235364350001
ACH-001211,0.20686332926800002
ACH-001212,0.09033128265789998
ACH-001228,0.133667659175
ACH-001232,0.329091167017
ACH-001239,0.251681944777
ACH-001274,0.169833471261
ACH-001275,0.281282183236
ACH-001277,0.264897029826
ACH-001278,0.138973974127
ACH-001280,0.302105504207
ACH-001283,0.15962024832399999
ACH-001289,0.211744970915
ACH-001295,0.285920100823
ACH-001300,0.0844623433921
ACH-001301,-0.0175705471093
ACH-001302,0.13648929472000002
ACH-001303,0.10803923012599999
ACH-001306,0.0652306691781
ACH-001318,0.20112357567699998
ACH-001322,0.133397195318
ACH-001328,0.0705208379938
ACH-001332,0.22376957775800002
ACH-001333,0.24826592590799998
ACH-001336,0.0394369540412
ACH-001340,0.180773099767
ACH-001346,0.09539639872189999
ACH-001353,0.159200167905
ACH-001354,0.186033790724
ACH-001367,0.268216833032
ACH-001368,0.2437743972
ACH-001374,-0.00655594550862
ACH-001375,0.037050384724
ACH-001377,0.18329711175000002
ACH-001380,0.0334826090889
ACH-001391,0.0564420011056
ACH-001407,0.158674340846
ACH-001408,0.235001555831
ACH-001413,0.132806871527
ACH-001430,0.23007406747499998
ACH-001431,0.014864819744700001
ACH-001450,0.220877350564
ACH-001496,0.0650052554547
ACH-001500,0.0391314069721
ACH-001521,0.15342181672
ACH-001523,0.108064280637
ACH-001532,0.10098781584699999
ACH-001536,0.192576701231
ACH-001550,0.39951297138999997
ACH-001552,0.0553893699422
ACH-001554,0.133550113455
ACH-001645,0.11533534521199999
ACH-001654,0.26311498701999997
ACH-001715,-0.07691395320830001
ACH-001735,0.055686090256699995
ACH-001736,-0.00695411981449
ACH-001737,-0.0144054730302
ACH-001740,0.006626395606579999
ACH-001745,0.101713746341
ACH-001750,0.112210412662
ACH-001765,0.0519609457143
ACH-001956,-0.107429819221
ACH-001957,-0.032408974405
