,CIPC (85457)
ACH-000004,0.00789225423508
ACH-000007,-0.00909865377141
ACH-000009,0.0721557573068
ACH-000011,0.0699693433989
ACH-000012,0.172424419309
ACH-000013,0.0617827071196
ACH-000014,-0.0241882781987
ACH-000015,0.109961787491
ACH-000017,-0.046830069104699994
ACH-000018,0.0942156095555
ACH-000019,-0.12287758029000001
ACH-000021,0.130406266873
ACH-000022,0.114866262008
ACH-000025,0.110004027497
ACH-000028,0.130130905342
ACH-000030,0.16889005753699998
ACH-000035,0.22880097578000003
ACH-000036,-0.00562055658162
ACH-000037,0.0749358059369
ACH-000039,-0.0245042905625
ACH-000040,0.0364135281503
ACH-000041,-0.00066988377649
ACH-000042,0.106890117028
ACH-000045,0.0880918468123
ACH-000047,0.048805280755400006
ACH-000052,-0.113065301338
ACH-000053,0.0903302517548
ACH-000054,-0.143569414544
ACH-000055,0.0458326251644
ACH-000060,-0.30137655252900003
ACH-000067,0.215623473746
ACH-000070,0.33602347159199997
ACH-000075,0.08431172936669999
ACH-000078,-0.0924794323293
ACH-000082,0.0453384629529
ACH-000085,-0.0316002681044
ACH-000086,0.102824253775
ACH-000087,-0.00499988950525
ACH-000092,0.0417803858148
ACH-000095,0.0116782499826
ACH-000097,0.155096826151
ACH-000098,0.108115224323
ACH-000099,0.0501908161979
ACH-000108,0.15305476543500002
ACH-000113,-0.059858230410400004
ACH-000115,0.09300195250679999
ACH-000116,0.06251104004340001
ACH-000118,-0.0393963475285
ACH-000120,0.235293980551
ACH-000123,0.12495591534499999
ACH-000127,0.062484514956400006
ACH-000128,-0.0382085437767
ACH-000132,0.157936147672
ACH-000133,0.103896237621
ACH-000137,-0.0758945970455
ACH-000138,0.0840699700172
ACH-000142,0.157844300097
ACH-000143,0.076125907173
ACH-000146,0.00343653200009
ACH-000148,-0.0300937712736
ACH-000150,-0.11084636126599999
ACH-000152,-0.156733441383
ACH-000153,0.165148795542
ACH-000159,0.008653016965430001
ACH-000160,0.128194986747
ACH-000163,0.171014728878
ACH-000167,-0.08335134290089999
ACH-000168,0.11367886435699999
ACH-000169,0.19951137173099998
ACH-000178,0.16615811704800001
ACH-000182,0.0765880671573
ACH-000183,-0.015476977261900001
ACH-000188,0.08039864986510001
ACH-000189,0.031489769086099996
ACH-000190,-0.025217710803400004
ACH-000198,0.06625740635409999
ACH-000204,0.137054995046
ACH-000206,0.19917434956099997
ACH-000207,0.299819398899
ACH-000211,0.0139341107795
ACH-000215,0.0841504121586
ACH-000221,0.0643273405189
ACH-000222,0.0285630646147
ACH-000223,0.150140783878
ACH-000226,-0.0022483377526
ACH-000227,-0.16890991107500003
ACH-000228,0.22654587313900001
ACH-000231,0.0052837575890600005
ACH-000232,0.054896591688400005
ACH-000233,0.0222892765992
ACH-000234,0.120244886087
ACH-000235,0.017309277949299998
ACH-000237,0.250887526611
ACH-000238,-0.0334788682363
ACH-000243,0.00209077944744
ACH-000244,-0.00769443079027
ACH-000246,-0.0692990617758
ACH-000248,-0.0313705755789
ACH-000250,0.0535599896428
ACH-000251,0.18967881384500002
ACH-000253,0.10043948534700001
ACH-000255,0.008761848073100001
ACH-000256,0.0898520119427
ACH-000257,-0.0603843687271
ACH-000258,0.371325454521
ACH-000259,0.0262188464867
ACH-000260,0.062362492872400005
ACH-000261,0.0241062620536
ACH-000262,0.18974066897300002
ACH-000263,-0.09141652015339999
ACH-000264,-0.0307153263307
ACH-000265,0.0914711471153
ACH-000266,0.0789733330461
ACH-000272,0.0859848084903
