,SEC11C (90701)
ACH-000004,0.280845966754
ACH-000007,0.148212160669
ACH-000009,0.249532647467
ACH-000011,0.3498841351
ACH-000012,0.241846692986
ACH-000013,0.207180961734
ACH-000014,0.20229007859099998
ACH-000015,0.37602578009099996
ACH-000017,0.366171565204
ACH-000018,0.41378131667199997
ACH-000019,0.5742712219330001
ACH-000021,0.343351486752
ACH-000022,0.33827230505
ACH-000025,0.284532942827
ACH-000028,0.214223214849
ACH-000030,0.219290796426
ACH-000035,0.365022698499
ACH-000036,0.310352335643
ACH-000037,0.13320481944499998
ACH-000039,0.16911721571600002
ACH-000040,0.38767112453100006
ACH-000041,0.330052348847
ACH-000042,0.237662170513
ACH-000045,0.26293294404199996
ACH-000047,0.300577780478
ACH-000052,0.08165070814339999
ACH-000053,0.250776598186
ACH-000054,0.426933409613
ACH-000055,0.334672527099
ACH-000060,0.35064391350100005
ACH-000067,0.333201658213
ACH-000070,0.313703598145
ACH-000075,0.507565147646
ACH-000078,0.216801025127
ACH-000082,0.220194850473
ACH-000085,0.35381468259000004
ACH-000086,0.510174483635
ACH-000087,0.172896713136
ACH-000092,0.34452516532399996
ACH-000095,0.29917140277300003
ACH-000097,0.125930398606
ACH-000098,0.370688335686
ACH-000099,0.19818965125799998
ACH-000108,0.205063145825
ACH-000113,0.277627118511
ACH-000115,0.488192197968
ACH-000116,0.362368541413
ACH-000118,0.289962447143
ACH-000120,0.0176107082444
ACH-000123,0.156130962211
ACH-000127,0.264351884718
ACH-000128,0.269969470024
ACH-000132,0.203155865154
ACH-000133,0.275398664726
ACH-000137,0.341421306498
ACH-000138,0.307935885721
ACH-000142,0.313513486002
ACH-000143,0.0560688208799
ACH-000146,0.275621703963
ACH-000148,0.307764842411
ACH-000150,0.34827277287299996
ACH-000152,0.28173660623
ACH-000153,0.347322842703
ACH-000159,0.23176413019499997
ACH-000160,0.43024533636999995
ACH-000163,0.41100218618100004
ACH-000167,0.547701720973
ACH-000168,-0.00360946321317
ACH-000169,0.227698134885
ACH-000178,0.38485071890600003
ACH-000182,0.219885060953
ACH-000183,0.20194459424400002
ACH-000188,0.360393660201
ACH-000189,0.316966332986
ACH-000190,0.17364063437600002
