,MECR (51102)
ACH-000221,-0.66698640439
ACH-000222,-0.0016340670564999999
ACH-000223,-0.207353212403
ACH-000226,0.148752873902
ACH-000227,-0.400079066259
ACH-000228,0.0399272138404
ACH-000231,-0.32276158633499996
ACH-000232,-0.299995080218
ACH-000233,-0.0319057888465
ACH-000234,-0.228927950484
ACH-000235,-0.147238737098
ACH-000237,-0.37292894122500003
ACH-000238,-0.404618794033
ACH-000243,-0.08663416527489999
ACH-000244,-0.35179461386
ACH-000246,-0.237181490234
ACH-000248,-0.261822479617
ACH-000250,-0.0214841715576
ACH-000251,-0.06642905866780001
ACH-000253,-0.10478231586799999
ACH-000255,-0.0708929799152
ACH-000256,-0.206729120904
ACH-000257,-0.123866691448
ACH-000258,-0.268031930764
ACH-000259,-0.187236509964
ACH-000260,-0.0137653226514
ACH-000261,-0.19315032271699997
ACH-000262,-0.461922877222
ACH-000263,-0.504063467702
ACH-000264,-0.0816153755061
ACH-000265,-0.93174937778
ACH-000266,-0.158885522442
ACH-000272,-0.10752557946499999
ACH-000273,-0.22023768454700002
ACH-000274,-0.232785219549
ACH-000277,-0.160867922644
ACH-000278,-0.07134060692119999
ACH-000279,-0.39467135254
ACH-000280,-0.0390107002362
ACH-000281,-0.186415533217
ACH-000288,-0.491775798973
ACH-000291,-0.201057921582
ACH-000293,-0.27249207727499997
ACH-000294,-0.782199511973
ACH-000295,-0.13748686643400002
ACH-000296,0.08510529636260002
ACH-000302,-0.308496883161
ACH-000304,-0.163908779374
ACH-000307,-0.17113074419
ACH-000308,-0.0425408778333
ACH-000310,-0.190177400498
ACH-000311,-0.032432142345400004
ACH-000312,-0.247550147569
ACH-000315,-0.0664153997721
ACH-000316,-0.325274926914
ACH-000317,-0.122815939004
ACH-000318,-0.075578957162
ACH-000319,-0.299299665343
ACH-000320,-0.0119705155997
ACH-000322,-0.207517012653
ACH-000323,-0.544820894631
ACH-000324,-0.17373466735399998
ACH-000329,-0.473047555858
ACH-000330,-0.032374509809
ACH-000331,-0.07425369576930001
ACH-000332,-0.0414924571136
ACH-000334,-0.119122325989
ACH-000335,-0.623590518119
ACH-000336,0.259579890791
ACH-000337,-0.172630757879
ACH-000339,-0.171286662907
ACH-000341,-0.25298896250799996
ACH-000348,-0.27403716057599997
ACH-000350,-0.161221103338
ACH-000352,-0.11964463613199999
ACH-000356,-0.17158430225000001
ACH-000361,-0.143011213317
ACH-000362,-0.180782096659
ACH-000363,-0.0172250671233
ACH-000364,-0.23635660474
ACH-000365,-0.36643082857000003
ACH-000366,-0.21134229663100002
ACH-000368,-0.42001622033
ACH-000374,-0.357403977038
ACH-000375,-0.5230935622339999
ACH-000376,-0.173818727396
ACH-000381,-0.128014029582
ACH-000383,-0.22354619351799998
ACH-000387,-0.21446149549199997
ACH-000389,-0.178625855987
ACH-000390,-0.22576398729000002
ACH-000393,-0.25186295043
ACH-000395,-0.0775765529383
ACH-000397,-0.09711646890270001
ACH-000401,-0.761020761323
ACH-000402,-0.36559411153899996
ACH-000403,-0.019467792588900003
ACH-000404,-0.344014621339
ACH-000406,-0.62170808444
ACH-000407,-0.191514662944
ACH-000408,-0.36473248839
ACH-000410,-0.230494907221
ACH-000411,-0.22506797101700002
ACH-000414,-0.182373840813
ACH-000415,-0.462150354829
ACH-000416,-0.0683494381348
ACH-000420,-0.25421309064500003
ACH-000421,-0.049579092692599996
ACH-000424,-0.392987149175
ACH-000425,-0.227269026983
ACH-000426,-0.10983430553099999
ACH-000427,-0.38272716043300004
ACH-000433,-0.334221276198
ACH-000436,-0.155596800463
ACH-000444,-0.479450463278
ACH-000445,-0.46960606671599997
ACH-000448,-0.118446581064
ACH-000450,-0.556803486071
ACH-000452,-0.209100113728
ACH-000454,-0.122341679108
ACH-000458,-0.19757104313
ACH-000459,-0.67615967434
ACH-000460,-0.11409539008300001
ACH-000461,-0.439014177635
ACH-000463,-0.00878254045689
ACH-000464,-0.309047353291
ACH-000466,-0.21584952718699998
ACH-000467,-0.25507766817
ACH-000468,-0.177284578622
ACH-000469,-0.37017493545100005
ACH-000470,-0.130255518056
ACH-000471,-0.119306818062
ACH-000472,-0.17084143353599998
ACH-000473,-0.237933651025
ACH-000475,-0.0971503448879
ACH-000476,-0.11173999802699999
ACH-000477,-0.112445142152
ACH-000480,-0.650063615119
ACH-000481,-0.07952265296710001
ACH-000483,-0.318702348193
ACH-000484,-0.15377629377000002
ACH-000485,0.011593964846900002
ACH-000486,-0.338258643742
ACH-000487,-0.662917636179
ACH-000488,-0.203389898754
ACH-000490,-0.263859389535
ACH-000491,-0.0386659196386
ACH-000495,-0.363489307528
ACH-000496,-0.090129098369
ACH-000499,-0.691294711328
ACH-000500,0.146269149231
ACH-000502,-0.151377305879
ACH-000503,-0.49249637997199996
ACH-000505,-0.30552598921999996
ACH-000507,-0.266832599263
ACH-000510,-0.136982020988
ACH-000511,-0.134990373286
ACH-000512,-0.865710778361
ACH-000516,-0.11031665579700001
ACH-000517,-0.08433803121130001
ACH-000518,0.07222702568239998
ACH-000520,-0.429485683656
ACH-000521,-0.495127905646
ACH-000522,-0.294124683629
ACH-000524,-0.0493674272141
ACH-000527,0.009641663940879999
ACH-000528,-0.08737155459689999
ACH-000537,-0.348066370423
ACH-000541,-0.073419328328
ACH-000542,-0.239382496659
ACH-000544,-0.39299339078900003
ACH-000545,-0.314820249293
ACH-000547,-0.26092924318000005
ACH-000548,-0.244174023406
ACH-000549,-0.12064317814200001
ACH-000550,-0.5425600766709999
ACH-000552,-0.038668100742
ACH-000556,-0.029927431793
ACH-000557,-0.354438986501
ACH-000570,-0.325857017221
ACH-000571,-0.24902674739100003
ACH-000573,-0.32267259772100004
ACH-000576,-0.41187685762599996
ACH-000580,-0.08080427377119999
ACH-000584,-0.0975001495915
ACH-000585,-0.161778125318
ACH-000588,-0.37261346019
ACH-000589,-0.194188410303
ACH-000591,-0.22543134167800002
ACH-000593,-0.299049760211
ACH-000600,-0.442686598917
ACH-000601,-0.42207242122500005
ACH-000604,-0.0498695715013
ACH-000605,-0.0988976535282
ACH-000606,-0.278775214604
ACH-000608,-0.187664247088
ACH-000614,-0.14702200124099998
ACH-000616,-0.17286680050099998
ACH-000618,-0.533821128876
ACH-000619,-0.19556242477699998
ACH-000620,-0.260577645664
ACH-000621,-0.309567515442
ACH-000622,-0.18501380479899998
ACH-000623,-0.178127238034
ACH-000624,-0.196405387075
ACH-000627,-0.295481864237
ACH-000630,-0.19046688430300002
ACH-000632,-0.48781715812
ACH-000633,-0.156483294774
ACH-000637,-0.268587933537
ACH-000638,-0.292606356877
ACH-000646,-0.165966991833
ACH-000647,-0.117517970419
ACH-000648,-0.321157590316
ACH-000649,-0.253641851964
ACH-000651,-0.39135968466
ACH-000652,-0.161764120731
ACH-000653,-0.261875769375
ACH-000657,-0.235648202187
ACH-000658,-0.114615950689
ACH-000661,-0.24200135667300002
ACH-000662,-0.195698940678
ACH-000663,-0.223284356116
ACH-000665,-0.15630705744
ACH-000671,-0.5824281206
ACH-000673,-0.270387366587
ACH-000676,-0.578069606632
ACH-000677,-0.332852152537
ACH-000681,-0.133239786817
ACH-000682,-0.316541144434
ACH-000683,-0.199332412229
ACH-000684,-0.7521917835590001
ACH-000688,-0.20761603476799997
ACH-000693,-0.173033185095
ACH-000694,-0.1647748728
ACH-000695,-0.450447672288
ACH-000696,-0.150867476823
ACH-000697,-0.22052161205200002
ACH-000699,-0.527508412402
ACH-000701,-6.39541828979e-05
ACH-000706,-0.20282669555100002
ACH-000711,-0.222960049027
ACH-000713,-0.08591330469010001
ACH-000714,-0.033005544833299996
ACH-000718,-0.14764205059
ACH-000720,-0.16610823108699999
ACH-000721,-0.129624793935
ACH-000724,-0.366086488961
ACH-000725,-0.135751426843
ACH-000732,-0.122833073478
ACH-000734,-0.35677197903700003
ACH-000735,-0.25566628663
ACH-000736,0.0548480362491
ACH-000738,-0.44127811442299997
ACH-000746,-0.150603625061
ACH-000747,-0.290701516554
ACH-000748,0.0812276567651
ACH-000753,-0.387394570951
ACH-000756,-0.338741799803
ACH-000757,-0.37316564676700004
ACH-000758,-0.221818418154
ACH-000760,-0.215847116979
ACH-000763,-0.04318948858300001
ACH-000764,-0.301304230897
ACH-000765,-0.7225925381049999
ACH-000766,-0.212927069064
ACH-000767,0.0223197228193
ACH-000768,-0.297039687731
ACH-000769,-0.418028027781
ACH-000770,-0.0331083333115
ACH-000771,-0.111781004776
ACH-000773,-0.00890147756262
ACH-000776,-0.19943535495099998
ACH-000777,-0.0820645125742
ACH-000778,-0.15992385943600002
ACH-000781,-0.155785019414
ACH-000782,-0.848514764993
ACH-000783,-0.156629382359
ACH-000784,-0.122867049273
ACH-000785,-0.200324638925
ACH-000787,-0.475918943293
ACH-000788,-0.0949050506315
ACH-000791,-0.27260168055399997
ACH-000792,-0.49432118763800004
ACH-000794,-0.449735657592
ACH-000796,-0.0790233531572
ACH-000799,-0.0458243483641
ACH-000800,-0.126828742288
ACH-000802,-0.376136520335
ACH-000804,-0.0331671163864
ACH-000805,-0.364878380288
ACH-000809,-0.014483586498
ACH-000810,-0.673728658277
ACH-000811,-0.250285550816
ACH-000817,-0.294084972391
ACH-000819,-0.155317500437
ACH-000820,-0.494230664921
ACH-000821,-0.07867206449969999
ACH-000822,0.0180522803177
ACH-000823,-0.234502622919
ACH-000824,-0.0830827116704
ACH-000827,-0.174476402843
ACH-000829,0.00281598024048
ACH-000831,-0.6283208419699999
ACH-000832,-0.475112688621
ACH-000833,-0.389394638906
ACH-000834,-0.47075909934199994
ACH-000835,-0.33136827755
ACH-000836,0.0756347182527
ACH-000837,-0.5595932116969999
ACH-000838,-0.443563493061
ACH-000839,-0.36126248672300004
ACH-000840,0.159933321089
ACH-000841,-0.281352663954
ACH-000843,-0.658930477264
ACH-000846,-0.36591061160599997
ACH-000847,-0.19234530846500003
ACH-000848,-0.300923000035
ACH-000849,-0.158171497316
ACH-000851,-0.214824708282
ACH-000855,-0.137167428545
ACH-000856,-0.608093014336
ACH-000858,-0.306890914764
ACH-000859,-0.177082290939
ACH-000861,-0.0644243337834
ACH-000862,-0.124786822031
ACH-000865,-0.229287144554
ACH-000866,-0.09169487431489999
ACH-000867,-0.0988418884279
ACH-000869,0.0526931695005
ACH-000872,-0.259014658554
ACH-000873,-0.18797010323399999
ACH-000876,-0.240017883106
ACH-000878,-0.348717283346
ACH-000880,-0.04219250474669999
ACH-000881,-0.640826876259
ACH-000882,-0.403882485622
ACH-000884,-0.623907603755
ACH-000885,-0.32517257483
ACH-000887,-0.288922662938
ACH-000888,-0.150976523877
ACH-000889,-0.289988866774
ACH-000890,-0.261538776072
ACH-000896,-0.159338738679
ACH-000898,-0.193172330382
ACH-000900,-0.18905078397
ACH-000901,-0.294080037147
ACH-000905,-0.223600469132
ACH-000906,-0.317001098993
ACH-000907,-0.502949967993
ACH-000910,-0.335478672376
ACH-000911,-0.22398134209399997
ACH-000912,-0.176069759736
ACH-000913,-0.349567530568
ACH-000915,-0.299417529693
ACH-000916,-0.0168772166115
ACH-000917,-0.23618778081099998
ACH-000921,-0.405673007227
ACH-000924,-0.240447717313
ACH-000926,-0.196815097421
ACH-000928,-0.667611302854
ACH-000929,-0.326104328566
ACH-000932,-0.340520594779
ACH-000935,-0.505007354649
ACH-000936,-0.32487449490200004
ACH-000937,-0.5176747050230001
ACH-000938,-0.387063324953
ACH-000939,-0.240830746156
ACH-000941,-0.0735809413375
ACH-000943,-0.935951225503
ACH-000946,-0.0630821881738
ACH-000947,-0.631832398969
ACH-000948,-0.0521548427047
ACH-000950,-0.379802648533
ACH-000953,-0.195261009417
ACH-000957,0.13618668595699998
ACH-000958,-0.472558668302
ACH-000960,-0.267103574951
ACH-000963,-0.33617716713699997
ACH-000968,-0.498479414775
ACH-000969,0.0204302619058
ACH-000973,-0.23250945891
ACH-000974,-0.21676427238
ACH-000975,-0.39189039925999997
ACH-000976,-0.40463656663500003
ACH-000978,-0.0450251294869
ACH-000980,-0.14048694193
ACH-000984,-0.103282377455
ACH-000986,-0.130169187187
ACH-000988,-0.11269546608400001
ACH-000993,-0.119831101537
ACH-000994,0.0287450820214
ACH-000996,-0.249626349844
ACH-001001,-0.295543064227
ACH-001020,-0.38089289185599995
ACH-001028,-0.159864473739
ACH-001031,-0.19087204138099997
ACH-001038,-0.157217964174
ACH-001048,-0.100329004299
ACH-001050,-0.200705525004
ACH-001053,-0.10775007684599999
ACH-001054,-0.47214389393899997
ACH-001061,-0.037868088480099996
ACH-001067,-0.387291802812
ACH-001075,-0.0388105885471
ACH-001096,-0.6804596007629999
ACH-001128,-0.552995450832
ACH-001134,-0.0725310677275
ACH-001151,-0.0320667877366
ACH-001163,-0.276726248618
ACH-001164,-0.08018161181649999
ACH-001173,-0.768931838611
ACH-001183,-0.16679324791300001
ACH-001184,-0.976749367934
ACH-001190,-0.581529888754
ACH-001192,-0.20504091003199998
ACH-001193,-0.501473129216
ACH-001196,-0.38499278888300004
ACH-001197,-0.24367798441
ACH-001205,-0.154230346162
ACH-001211,-0.17623028886599998
ACH-001212,0.112490242726
ACH-001228,-0.152946474558
ACH-001232,-0.109597784855
ACH-001239,-0.297379872907
ACH-001274,-0.650546242365
ACH-001275,-0.27460823312
ACH-001277,-0.356418051748
ACH-001278,-0.6928240253669999
ACH-001280,-0.25015911500599997
ACH-001283,-0.0245932016979
ACH-001289,-0.446466554507
ACH-001295,-0.158509943603
ACH-001300,-0.154164492227
ACH-001301,-0.0912441964707
ACH-001302,-0.13297048065199998
ACH-001303,-0.158797492361
ACH-001306,-0.46074347798199994
ACH-001318,-0.158839084089
ACH-001322,-0.33860553695900003
ACH-001328,-0.0570838203182
ACH-001332,-0.540723794541
ACH-001333,-0.427398897575
ACH-001336,-0.21288400200999996
ACH-001340,-0.131732556337
ACH-001346,-0.2346810923
ACH-001353,-0.05965727624969999
ACH-001354,-0.160437797179
ACH-001367,-0.478038434982
ACH-001368,-0.36211509194700003
ACH-001374,-0.261637530196
ACH-001375,-0.115969955117
ACH-001377,-0.15730574722500001
ACH-001380,-0.462630298466
ACH-001391,-0.188310696246
ACH-001407,-0.0525889395364
ACH-001408,-0.0389450887093
ACH-001413,0.0211501996753
ACH-001430,-0.00912561495571
ACH-001431,0.088256542612
ACH-001450,-0.630067567516
ACH-001496,0.0045741379906800005
ACH-001500,-0.631555425221
ACH-001521,-0.22853220419
ACH-001523,-0.21265336247699998
ACH-001532,-0.41475830345700004
ACH-001536,-0.322595268477
ACH-001550,-0.10004662551599999
ACH-001552,-0.297022809251
ACH-001554,-0.22856785118200001
ACH-001645,-0.247156915332
ACH-001654,-0.224934733921
ACH-001715,-0.248380195815
ACH-001735,-0.133530235271
ACH-001736,-0.422220331434
ACH-001737,0.181163632566
ACH-001740,-0.36222525015
ACH-001745,-0.236068157316
ACH-001750,-0.488094601814
ACH-001765,-0.808230770639
ACH-001956,-0.120685637092
ACH-001957,-0.140545457805
