,PITPNM3 (83394)
ACH-000004,-0.0338283484369
ACH-000007,-0.038622760355
ACH-000009,-0.09192617003699999
ACH-000011,-0.215366718924
ACH-000012,-0.00625787305742
ACH-000013,-0.0912675695633
ACH-000014,-0.17760145649
ACH-000015,-0.291268273339
ACH-000017,-0.163681034978
ACH-000018,-0.00998943889258
ACH-000019,0.2873018251
ACH-000021,-0.13799752567600002
ACH-000022,-0.142734305528
ACH-000025,-0.252907347348
ACH-000028,-0.00414536913052
ACH-000030,-0.17825777836399997
ACH-000035,0.005694217671779999
ACH-000036,-0.238753330561
ACH-000037,-0.186345050979
ACH-000039,-0.16462414693299998
ACH-000040,-0.22892483226799998
ACH-000041,-0.145005476152
ACH-000042,-0.19382572554400002
ACH-000045,-0.0087323994395
ACH-000047,-0.0456909593176
ACH-000052,-0.06802074258219999
ACH-000053,-0.038242525027
ACH-000054,-0.221723974362
ACH-000055,0.0627727546676
ACH-000060,-0.13627965805199999
ACH-000067,-0.137868604716
ACH-000070,-0.239829844254
ACH-000075,-0.19864315364500001
ACH-000078,-0.20829360547400003
ACH-000082,-0.200170581215
ACH-000085,-0.231147498017
ACH-000086,-0.038923651010000004
ACH-000087,0.22737150913000004
ACH-000092,0.0752245092996
ACH-000095,-0.112696772593
ACH-000097,-0.049724463826500004
ACH-000098,-0.00841809782823
ACH-000099,-0.037552070755
ACH-000108,-0.221439171127
ACH-000113,-0.222157463341
ACH-000115,0.0197257949834
ACH-000116,-0.0262959366351
ACH-000118,-0.176629174743
ACH-000120,0.0212197449168
ACH-000123,-0.126743130985
ACH-000127,-0.24259600643399998
ACH-000128,-0.0377573616228
ACH-000132,0.0328524707923
ACH-000133,-0.206173489938
ACH-000137,-0.18183230547200002
ACH-000138,-0.259739197697
ACH-000142,-0.19904484089000002
ACH-000143,0.0706611912585
ACH-000146,-0.025523236916200003
ACH-000148,-0.0596106952783
ACH-000150,-0.164588525838
ACH-000152,-0.047985888373199996
ACH-000153,0.157375991993
ACH-000159,-0.147023181639
ACH-000160,-0.0420352888956
ACH-000163,-0.0423663778871
ACH-000167,-0.0835252872033
ACH-000168,-0.231039580862
ACH-000169,-0.114337748628
ACH-000178,-0.201189327485
ACH-000182,-0.0745939580193
ACH-000183,0.048537271914800006
ACH-000188,-0.187954388556
ACH-000189,0.0667536022797
ACH-000190,-0.232363788761
ACH-000198,0.0047202766604
ACH-000204,0.0539138912032
ACH-000206,-0.353606535602
ACH-000207,-0.153907969989
ACH-000211,0.0208945525635
ACH-000215,-0.116231715395
ACH-000221,-0.248744856928
ACH-000222,0.007279364701020001
ACH-000223,-0.108238038098
ACH-000226,-0.11078769220200001
ACH-000227,-0.0682301948224
ACH-000228,0.027440438495900003
ACH-000231,-0.218359676592
ACH-000232,-0.10341230843900001
ACH-000233,-0.15704041754200002
ACH-000234,-0.17892166287900002
ACH-000235,-0.164853366338
ACH-000237,-0.09542484743450001
ACH-000238,-0.08668519322589999
ACH-000243,-0.201040247518
ACH-000244,0.0806767985119
ACH-000246,-0.168080914489
ACH-000248,-0.113391851945
ACH-000250,-0.0733188635002
ACH-000251,0.053433035788599995
ACH-000253,0.053405114837499996
ACH-000255,-0.020280789873500002
