,TOM1L1 (10040)
ACH-000280,0.0172826091148
ACH-000281,0.0323162456868
ACH-000288,-0.0582533042937
ACH-000291,-0.116172992784
ACH-000293,0.0150839996324
ACH-000294,-0.029624925428400003
ACH-000295,0.151274035121
ACH-000296,-0.0755529122531
ACH-000302,0.151574019658
ACH-000304,-0.20674597037700002
ACH-000307,-0.066561396171
ACH-000308,-0.055504605965900004
ACH-000310,-0.526949879075
ACH-000311,-0.184208244761
ACH-000312,-0.10099845962500001
ACH-000315,0.11047848335999999
ACH-000316,-0.202807744083
ACH-000317,0.00571013523833
ACH-000318,0.035513505056
ACH-000319,-0.103327359072
ACH-000320,-0.24330763109499998
ACH-000322,-0.436798283586
ACH-000323,-0.115419333345
ACH-000324,-0.204949491131
ACH-000329,-0.0482138836696
ACH-000330,-0.31177483575
ACH-000331,-0.129325522536
ACH-000332,-0.0647341973887
ACH-000334,0.0395599285611
ACH-000335,-0.0744685196506
ACH-000336,0.238177432982
ACH-000337,-0.486647958731
ACH-000339,-0.09536419649609999
ACH-000341,-0.0681208600498
ACH-000348,-0.047378825505499995
ACH-000350,-0.20339073597600002
ACH-000352,-0.030805600502999998
ACH-000356,0.012365408149700002
ACH-000361,-0.167029587899
ACH-000362,0.037013039199900004
ACH-000363,0.00145585158445
ACH-000364,0.0130005150988
ACH-000365,0.049155883115099996
ACH-000366,-0.214281203651
ACH-000368,0.08115058763369999
ACH-000374,-0.09041005157819999
ACH-000375,-0.157158384362
ACH-000376,-0.180614703539
ACH-000381,-0.00782260354542
ACH-000383,0.0036299100579000004
ACH-000387,-0.10188689897700001
ACH-000389,-0.342382393777
ACH-000390,-0.0883191942832
ACH-000393,0.07596518278419999
ACH-000395,-0.0294796323123
ACH-000397,-0.17929296539500003
ACH-000401,-0.373871332222
ACH-000402,-0.08065158660289999
ACH-000403,-0.112319988293
ACH-000404,-0.11505668621899999
ACH-000406,0.0130135640421
ACH-000407,-0.06522492857340001
ACH-000408,-0.018381742224599998
ACH-000410,-0.029076632994499998
ACH-000411,-0.186736784975
ACH-000414,-0.112577357526
ACH-000415,-0.0985274635515
ACH-000416,-0.146113855855
ACH-000420,-0.21522060827199999
ACH-000421,-0.022062760657200003
ACH-000424,-0.112856821235
ACH-000425,-0.316163475128
ACH-000426,-0.008412157210029999
ACH-000427,-0.24406294335099998
ACH-000433,-0.297550545917
ACH-000436,0.0319383813265
ACH-000444,-0.00286513802867
ACH-000445,-0.08581784880889999
ACH-000448,0.0758098585239
ACH-000450,-0.10981313784000002
ACH-000452,-0.0340253442712
ACH-000454,0.161560777593
ACH-000458,0.184982866793
ACH-000459,0.182015627417
ACH-000460,-0.0798539028258
ACH-000461,-0.00614791340417
ACH-000463,-0.0825105277023
ACH-000464,-0.019525852563099997
ACH-000466,-0.109776399432
ACH-000467,-0.16867113657299998
ACH-000468,-0.17468424424600001
ACH-000469,-0.15709438198
ACH-000470,-0.11732970852199999
ACH-000471,-0.088360293294
ACH-000472,-0.281594078669
ACH-000473,-0.22550975235399998
ACH-000475,-0.0823201484276
ACH-000476,0.0029953116577899996
ACH-000477,-0.10243589634500001
ACH-000480,-0.164266851578
ACH-000481,-0.149436188577
ACH-000483,0.19615081527699998
ACH-000484,-0.161634131126
ACH-000485,-0.151783609239
ACH-000486,-0.0569103228005
ACH-000487,-0.0512673944613
ACH-000488,-0.0822523302221
ACH-000490,-0.12257059559599999
ACH-000491,-0.306456215968
ACH-000495,0.039016553950400004
ACH-000496,-0.125802122092
ACH-000499,0.112519858641
ACH-000500,-0.254958165846
ACH-000502,-0.0559442846278
ACH-000503,-0.31815075970400003
ACH-000505,-0.106844099512
ACH-000507,-0.059864603548
ACH-000510,-0.07899837551160001
ACH-000511,-0.246512586563
ACH-000512,-0.0562925923264
ACH-000516,-0.136374915745
ACH-000517,-0.00557425299016
ACH-000518,-0.049995554599699996
ACH-000520,-0.341627867059
ACH-000521,-0.159715376888
ACH-000522,0.042292978656699995
ACH-000524,-0.136889859708
ACH-000527,-0.12320163247400001
ACH-000528,0.029236284618099996
ACH-000537,-0.192266527168
ACH-000541,0.054347909301500005
ACH-000542,-0.0170880486931
ACH-000544,-0.21059010922600002
ACH-000545,-0.0633390029053
ACH-000547,-0.253018082486
ACH-000548,-0.216401289955
ACH-000549,0.017556606792
ACH-000550,-0.116202518071
ACH-000552,-0.120013985179
ACH-000556,-0.12101693424799999
ACH-000557,0.025003413321700002
ACH-000570,-0.161948195586
ACH-000571,-0.10408978708999998
ACH-000573,-0.196838735914
ACH-000576,-0.129897118039
ACH-000580,-0.05190587730819999
ACH-000584,-0.0538336742067
ACH-000585,-0.027416432273499998
ACH-000588,-0.0072110742035899995
ACH-000589,-0.200904726648
ACH-000591,-0.0149666543234
ACH-000593,-0.04558866158009999
ACH-000600,0.014422531245200002
ACH-000601,-0.0590193012636
ACH-000604,0.0528846486359
ACH-000605,0.0456308194685
ACH-000606,-0.052581763436199996
ACH-000608,-0.0206208834059
ACH-000614,-0.0347822693503
ACH-000616,-0.11127431469900001
ACH-000618,-0.12877990723899999
ACH-000619,-0.07580524340030001
ACH-000620,-0.126960345404
ACH-000621,-0.186594501072
ACH-000622,0.165887407901
ACH-000623,-0.29363005884599996
ACH-000624,-0.11880334969699999
ACH-000627,-0.145388389296
ACH-000630,-0.0021825749551500004
ACH-000632,-0.0437707699713
ACH-000633,-0.129340029972
ACH-000637,-0.147385399619
ACH-000638,-0.127278132851
ACH-000646,-0.266243679314
ACH-000647,-0.213258269686
ACH-000648,-0.162526171437
ACH-000649,-0.040736912728
ACH-000651,-0.026362755104299997
ACH-000652,0.124638820185
ACH-000653,-0.336652241005
ACH-000657,-0.06900182104460001
ACH-000658,-0.0996845848976
ACH-000661,0.0256617165868
ACH-000662,0.131336288499
ACH-000663,-0.286534486471
ACH-000665,-0.0625403299209
ACH-000671,-0.11928485611999999
ACH-000673,-0.12910962551
ACH-000676,-0.197949342595
ACH-000677,-0.106042589058
ACH-000681,-0.06383817124369999
ACH-000682,-0.0199884038178
ACH-000683,-0.0785923211313
ACH-000684,-0.23725043058200002
ACH-000688,-0.163728216067
ACH-000693,-0.0342282064439
ACH-000694,-0.011993697079999999
ACH-000695,0.0663237447059
ACH-000696,-0.082023113227
ACH-000697,-0.141269651952
ACH-000699,-0.07602727961469999
ACH-000701,-0.166689699127
ACH-000706,-0.0443917185542
ACH-000711,-0.0516624893933
ACH-000713,0.0046673824767799995
ACH-000714,-0.0855924128668
ACH-000718,-0.143555612237
ACH-000720,-0.30532488202
ACH-000721,-0.023555803724500002
ACH-000724,-0.0814239139254
ACH-000725,0.28442607294399996
ACH-000732,-0.111209329447
ACH-000734,-0.0177267158225
ACH-000735,-0.0787892986717
ACH-000736,0.00191447739258
ACH-000738,-0.218712056171
ACH-000746,-0.127698449056
ACH-000747,0.056827259298
ACH-000748,0.0565196908685
ACH-000753,-0.12355685056500001
ACH-000756,-0.190081844332
ACH-000757,0.117141525773
ACH-000758,-0.11691781914
ACH-000760,-0.0021796331088600003
ACH-000763,-0.198734745604
ACH-000764,-0.0110199226462
ACH-000765,-0.35921718895000004
ACH-000766,-0.12004082388699999
ACH-000767,0.132101462846
ACH-000768,-0.141752910553
ACH-000769,-0.0922163925824
ACH-000770,-0.0478501333407
ACH-000771,-0.0755352597784
ACH-000773,-0.101445856267
ACH-000776,-0.176049866888
ACH-000777,-0.0663296220423
ACH-000778,-0.147360594018
ACH-000781,-0.109519794565
ACH-000782,-0.0359447413336
ACH-000783,-0.05480940165
ACH-000784,-0.0344743667492
ACH-000785,-0.287420152757
ACH-000787,-0.0611148154538
ACH-000788,-0.053307023460400005
ACH-000791,-0.10078491242799999
ACH-000792,-0.049008070999300005
ACH-000794,-0.0349128949783
ACH-000796,-0.115751402514
ACH-000799,-0.371781496031
ACH-000800,0.0216542145928
ACH-000802,-0.0216115856977
ACH-000804,-0.127285927037
ACH-000805,-0.0608015612677
ACH-000809,-0.06929338271589999
ACH-000810,-0.24996401487599998
ACH-000811,-0.113214378202
ACH-000817,-0.0225766878943
ACH-000819,-0.09163469296269999
ACH-000820,0.421934812349
ACH-000821,0.198387789086
ACH-000822,-0.24388713226599998
ACH-000823,-0.156943107439
ACH-000824,-0.0302817393766
ACH-000827,-0.050772662951400004
ACH-000829,-0.19473682609499998
ACH-000831,-0.10742816037999998
ACH-000832,-0.117819945801
ACH-000833,0.199181404056
ACH-000834,0.06820207077719999
ACH-000835,-0.158238352215
ACH-000836,-0.045859121293900004
ACH-000837,-0.063255257949
ACH-000838,-0.21059840412300002
ACH-000839,-0.144256601489
ACH-000840,-0.09370880768369999
ACH-000841,0.0792421061102
ACH-000843,0.028293325976900003
ACH-000846,-0.00195775214171
ACH-000847,-0.0928331797338
ACH-000848,0.0839345719984
ACH-000849,-0.16235734925200002
ACH-000851,-0.132496071165
ACH-000855,-0.129375117575
ACH-000856,0.0542097322011
ACH-000858,0.013668431019700002
ACH-000859,0.0570988426525
ACH-000861,-0.178284933902
ACH-000862,-0.127071331845
ACH-000865,-0.000756755683248
ACH-000866,-0.178207609043
ACH-000867,-0.024548969894
ACH-000869,-0.09919162712919999
ACH-000872,-0.278040995199
ACH-000873,0.157035432004
ACH-000876,-0.09055203045320001
ACH-000878,-0.083083962803
ACH-000880,0.0443263993213
ACH-000881,-0.173729275058
ACH-000882,-0.0470419608153
ACH-000884,-0.09645918095339999
ACH-000885,-0.044634958008699994
ACH-000887,-0.151451859331
ACH-000888,-0.0585712744119
ACH-000889,0.00115496492398
ACH-000890,-0.10959225816299999
ACH-000896,0.063184153927
ACH-000898,-0.0138149507041
ACH-000900,0.060552814572800005
ACH-000901,-0.060023503884
ACH-000905,-0.0806461328213
ACH-000906,-0.152470171328
ACH-000907,0.0131199637149
ACH-000910,-0.022419122548000003
ACH-000911,-0.120223948803
ACH-000912,-0.11397494627100001
ACH-000913,-0.0716297597812
ACH-000915,-0.10918323437
ACH-000916,0.276002626117
ACH-000917,-0.118342466822
ACH-000921,-0.12886301351600002
ACH-000924,-0.24193980184
ACH-000926,0.0455264999512
ACH-000928,-0.218605952528
ACH-000929,0.10410402861099999
ACH-000932,-0.0764205294562
ACH-000935,0.0150240106939
ACH-000936,-0.159392401374
ACH-000937,-0.119814732179
ACH-000938,-0.129011321367
ACH-000939,-0.126744361567
ACH-000941,-0.0114002517986
ACH-000943,-0.134307016658
ACH-000946,-0.18824140436200001
ACH-000947,-0.0292614106916
ACH-000948,-0.10925347786900001
ACH-000950,-0.00969203694699
ACH-000953,-0.158894055424
ACH-000957,-0.0516484115257
ACH-000958,-0.283640625464
ACH-000960,0.0828157462998
ACH-000963,0.021293214470599998
ACH-000968,-0.0673980210942
ACH-000969,-0.010888180574299999
ACH-000973,0.0322352802776
ACH-000974,-0.17438609608800001
ACH-000975,-0.12092009564400001
ACH-000976,-0.118341512325
ACH-000978,-0.277476792601
ACH-000980,-0.0791069267367
ACH-000984,-0.19777815900100001
ACH-000986,0.0586455802802
ACH-000988,-0.014733934303099999
ACH-000993,-0.20649371095400001
ACH-000994,-0.0905839101733
ACH-000996,0.035762597309
ACH-001001,-0.195225601945
ACH-001020,0.06716787487
ACH-001028,-0.0681353519306
ACH-001031,5.30338709619e-05
ACH-001038,-0.0372562995976
ACH-001048,-0.156829656875
ACH-001050,-0.09686668049389999
ACH-001053,-0.338743792693
ACH-001054,-0.34998253466300006
ACH-001061,-0.10394405067
ACH-001067,-0.17920403178
ACH-001075,0.0978228457008
ACH-001096,0.0551852937443
ACH-001128,0.072611582809
ACH-001134,-0.14210798146
ACH-001151,-0.161724208427
ACH-001163,-0.09969514428210001
ACH-001164,-0.198986770909
ACH-001173,-0.150425784243
ACH-001183,-0.055016438808500004
ACH-001184,-0.16943601107
ACH-001190,-0.241802326056
ACH-001192,-0.0208519843619
ACH-001193,-0.19819854296300002
ACH-001196,-0.035926677063800004
ACH-001197,-0.209276090673
ACH-001205,-0.0996764204758
ACH-001211,-0.56543216424
ACH-001212,0.221843034164
ACH-001228,-0.241988305799
ACH-001232,-0.0783245381645
ACH-001239,-0.13282711294500002
ACH-001274,-0.25331661678899997
ACH-001275,0.0345971783346
ACH-001277,-0.0591982663939
ACH-001278,-0.17323749468
ACH-001280,-0.104335370508
ACH-001283,-0.0009393647434500001
ACH-001289,-0.00871577882417
ACH-001295,-0.318961721167
ACH-001300,0.11546833878799999
ACH-001301,-0.24786180477800002
ACH-001302,-0.16416812488
ACH-001303,-0.660842254853
ACH-001306,-0.026869784778299998
ACH-001318,0.0152839382724
ACH-001322,-0.279762894044
ACH-001328,-0.0541025436918
ACH-001332,-0.048933911578800005
ACH-001333,-0.1661730051
ACH-001336,-0.08611361774399999
ACH-001340,-0.011453727556200001
ACH-001346,-0.0524735932003
ACH-001353,-0.12110860005799999
ACH-001354,0.245345372069
ACH-001367,-0.162783639402
ACH-001368,0.00812259729021
ACH-001374,-0.529817974655
ACH-001375,-0.017243334504
ACH-001377,-0.10975066404400001
ACH-001380,-0.0765945181251
ACH-001391,0.238993831362
ACH-001407,-0.11299781926100001
ACH-001408,-0.06717809016
ACH-001413,-0.111359754531
ACH-001430,-0.311165731892
ACH-001431,-0.102895873516
ACH-001450,-0.150446568193
ACH-001496,-0.127067290346
ACH-001500,-0.09670064413889999
ACH-001521,-0.0240788321863
ACH-001523,-0.11236523365000001
ACH-001532,-0.10394389274299999
ACH-001536,-0.228136603511
ACH-001550,0.016445429978399997
ACH-001552,0.0354546561809
ACH-001554,-0.146248672834
ACH-001645,-0.165310950705
ACH-001654,-0.08028937142630001
ACH-001715,0.10965356623500001
ACH-001735,-0.036104209568800005
ACH-001736,-0.11422018607100001
ACH-001737,0.592944749821
ACH-001740,0.03662158628980001
ACH-001745,-0.143417694746
ACH-001750,-0.12342043557700001
ACH-001765,-0.08439932347130001
ACH-001956,-0.0789356881367
ACH-001957,-0.0935439929839
