,SNRPD2 (6633)
ACH-000004,-1.6791467390500001
ACH-000007,-1.97053684685
ACH-000009,-1.74758218124
ACH-000011,-1.63101039583
ACH-000012,-1.58217046538
ACH-000013,-1.6782473802700002
ACH-000014,-1.64207059669
ACH-000015,-1.71973184789
ACH-000017,-1.47228971344
ACH-000018,-1.43374192671
ACH-000019,-1.6496955554700001
ACH-000021,-1.83273841401
ACH-000022,-1.67115759389
ACH-000025,-1.81040727778
ACH-000028,-1.60126206245
ACH-000030,-1.64111893562
ACH-000035,-1.42538686942
ACH-000036,-1.52102125748
ACH-000037,-2.55542947743
ACH-000039,-1.42861120261
ACH-000040,-1.26606734029
ACH-000041,-1.6749244844100002
ACH-000042,-1.4933317121899998
ACH-000045,-1.71920892589
ACH-000047,-1.2737221494700002
ACH-000052,-1.64683945462
ACH-000053,-1.40706516285
ACH-000054,-1.6485287315200001
ACH-000055,-1.57178028254
ACH-000060,-1.4711289751299998
ACH-000067,-1.6607617462600002
ACH-000070,-1.92638263728
ACH-000075,-1.3043728927200002
ACH-000078,-1.5947832604499999
ACH-000082,-2.01441655435
ACH-000085,-1.50428808581
ACH-000086,-1.4989742263299999
ACH-000087,-1.29831512232
ACH-000092,-1.5530484866999998
ACH-000095,-1.7754160774
ACH-000097,-1.46488945615
ACH-000098,-1.5527273169799998
ACH-000099,-1.7844281598900003
ACH-000108,-1.7227774561400002
ACH-000113,-1.7963483601299999
ACH-000115,-1.50444587974
ACH-000116,-1.56505929266
ACH-000118,-1.5849142925
ACH-000120,-1.51812341887
ACH-000123,-1.7250965555700002
ACH-000127,-1.6898021028
ACH-000128,-1.70624052967
ACH-000132,-1.5454238703100003
ACH-000133,-1.6710712537799999
ACH-000137,-1.487634369
ACH-000138,-1.54900289894
ACH-000142,-2.0535822147
ACH-000143,-1.4281009287900002
ACH-000146,-1.7811513970599997
ACH-000148,-1.6707523495299998
ACH-000150,-1.6097021999399999
ACH-000152,-1.47253558847
ACH-000153,-1.67262163324
ACH-000159,-1.4334169856999999
ACH-000160,-2.23282195754
ACH-000163,-1.7657201078099998
ACH-000167,-1.10028918594
ACH-000168,-1.0581995182200001
ACH-000169,-1.62348549034
ACH-000178,-1.65396534975
ACH-000182,-1.78629674724
ACH-000183,-1.6967598690399999
ACH-000188,-1.69002536938
ACH-000189,-1.48528878511
ACH-000190,-1.6181149929499998
ACH-000198,-1.67882043564
ACH-000204,-1.79646118732
ACH-000206,-1.09457007445
ACH-000207,-2.40749751813
ACH-000211,-1.6137150825400002
ACH-000215,-1.7605017118200001
ACH-000221,-1.63301963843
ACH-000222,-1.63734066808
ACH-000223,-1.7452238386599999
ACH-000226,-1.42233716074
ACH-000227,-2.23484250085
ACH-000228,-1.52742654734
ACH-000231,-1.3836676733000002
ACH-000232,-1.50534180525
ACH-000233,-1.69734102655
ACH-000234,-1.5974037509999999
ACH-000235,-1.62535909252
ACH-000237,-1.61950107838
ACH-000238,-1.5054120455000002
ACH-000243,-1.4163284378999998
ACH-000244,-1.64540688694
ACH-000246,-1.77439852274
ACH-000248,-1.4058232826100001
ACH-000250,-1.54947157407
ACH-000251,-1.21762934993
ACH-000253,-1.80817437997
ACH-000255,-1.53780572629
ACH-000256,-1.8304292681999998
ACH-000257,-1.68464427687
ACH-000258,-1.4573679355700002
ACH-000259,-1.65807042505
ACH-000260,-1.4810165918399998
ACH-000261,-1.76389679624
ACH-000262,-1.67081589166
ACH-000263,-2.10686367939
ACH-000264,-1.79820496896
ACH-000265,-1.6229406218
ACH-000266,-1.52890770148
ACH-000272,-1.36989656799
ACH-000273,-1.4271234707700002
ACH-000274,-1.7307719557900003
ACH-000277,-1.85120493009
ACH-000278,-1.4499853926800002
ACH-000279,-1.8870481066999998
ACH-000280,-1.57742013912
ACH-000281,-1.8759894667299999
ACH-000288,-1.63364978644
ACH-000291,-1.4246630354799998
ACH-000293,-1.7031555372999998
ACH-000294,-2.2588851986700003
ACH-000295,-1.83750124487
ACH-000296,-1.6046976576899998
ACH-000302,-1.55556106838
ACH-000304,-1.39860642544
ACH-000307,-1.44528697611
ACH-000308,-1.77240626341
ACH-000310,-1.66621575318
ACH-000311,-1.60237465057
ACH-000312,-1.60028335879
ACH-000315,-1.46795848371
ACH-000316,-1.25413992756
ACH-000317,-0.9540092507179999
ACH-000318,-1.8893901221400002
ACH-000319,-1.60513678792
ACH-000320,-1.89478107656
ACH-000322,-1.43514254691
ACH-000323,-1.7084517268200001
ACH-000324,-1.75909562974
ACH-000329,-1.8499159515
ACH-000330,-1.5098125049000002
ACH-000331,-1.46471345539
ACH-000332,-1.45538188162
ACH-000334,-1.36063406238
ACH-000335,-1.6442981857700003
ACH-000336,-1.70858366033
ACH-000337,-1.47507777545
ACH-000339,-1.5826496649700001
ACH-000341,-2.02356756358
ACH-000348,-1.42965146455
ACH-000350,-1.71147649841
ACH-000352,-1.4292371747900001
ACH-000356,-1.76869182778
ACH-000361,-1.5179890057799998
ACH-000362,-1.6594767386000002
ACH-000363,-1.5523055690399998
ACH-000364,-1.63205820829
ACH-000365,-1.7819057149200002
ACH-000366,-1.80842982939
ACH-000368,-1.66087470826
ACH-000374,-1.4813683705200003
ACH-000375,-1.82638498532
ACH-000376,-1.72598128482
ACH-000381,-1.44974443086
ACH-000383,-1.8643693201400002
ACH-000387,-1.5416453530899998
ACH-000389,-1.54903490144
ACH-000390,-1.39104072134
ACH-000393,-1.6693971714500002
ACH-000395,-2.0208418477900003
ACH-000397,-1.8187453751599998
ACH-000401,-1.7045556938100002
ACH-000402,-2.0459911360599996
ACH-000403,-1.8628109144099998
ACH-000404,-1.9470606567200002
ACH-000406,-1.59991060034
ACH-000407,-1.5659352263799997
ACH-000408,-1.741671336
ACH-000410,-1.5970513005200002
ACH-000411,-1.1843939089700002
ACH-000414,-1.4331526238499999
ACH-000415,-1.62228828201
ACH-000416,-1.43694152958
ACH-000420,-1.85391794107
ACH-000421,-1.4038329347
ACH-000424,-1.8210715195099998
ACH-000425,-1.6123902643999999
ACH-000426,-1.49421335329
ACH-000427,-1.69867170686
ACH-000433,-1.4715490629299999
ACH-000436,-1.7433410063599997
ACH-000444,-1.37876963761
ACH-000445,-1.58736294912
ACH-000448,-1.6791188067899998
ACH-000450,-1.49708142062
ACH-000452,-1.6458901343999999
ACH-000454,-1.2881096636799998
ACH-000458,-1.7932237593200002
ACH-000459,-1.7036203806299999
ACH-000460,-1.51162342628
ACH-000461,-1.8405495957299998
ACH-000463,-1.6013195095
ACH-000464,-1.76428623727
ACH-000466,-1.31283946343
ACH-000467,-1.3571734564500002
ACH-000468,-1.7156213225499999
ACH-000469,-1.503098654
ACH-000470,-1.69022279057
ACH-000471,-1.62376253268
ACH-000472,-2.0989747170700004
ACH-000473,-1.35581374368
ACH-000475,-1.67006917929
ACH-000476,-1.4387772008700002
ACH-000477,-1.5879032766699999
ACH-000480,-1.51448144294
ACH-000481,-1.39098526944
ACH-000483,-1.27818532157
ACH-000484,-1.81448903755
ACH-000485,-1.60881874231
ACH-000486,-1.6165048875799999
ACH-000487,-1.3966697273
ACH-000488,-1.61641007521
ACH-000490,-1.36071813361
ACH-000491,-1.61136911176
ACH-000495,-1.07397618628
ACH-000496,-1.29670265501
ACH-000499,-1.5423039850100002
ACH-000500,-0.834004398062
ACH-000502,-1.43038691597
ACH-000503,-1.35056398284
ACH-000505,-1.6653914159799998
ACH-000507,-1.45896161897
ACH-000510,-1.46083095609
ACH-000511,-1.51757809241
ACH-000512,-1.5324970040900001
ACH-000516,-1.7584939206999999
ACH-000517,-1.55037150852
ACH-000518,-1.4808345795700002
ACH-000520,-1.7997909817700002
ACH-000521,-1.40338630662
ACH-000522,-1.5036504237900001
ACH-000524,-1.5251755028799998
ACH-000527,-1.62721257425
ACH-000528,-1.5064214198199999
ACH-000537,-1.3558235786700001
ACH-000541,-1.90773928164
ACH-000542,-1.51382903128
ACH-000544,-1.468665481
ACH-000545,-1.47132306668
ACH-000547,-1.36945259309
ACH-000548,-1.5446183279499999
ACH-000549,-1.5021539495700003
ACH-000550,-1.6765617475799999
ACH-000552,-1.60091100376
ACH-000556,-1.57456311985
ACH-000557,-1.60183228842
ACH-000570,-1.47253196269
ACH-000571,-2.00307871376
ACH-000573,-1.62834225063
ACH-000576,-1.5648327006099998
ACH-000580,-1.2397089906899998
ACH-000584,-1.6959654823299999
ACH-000585,-1.70972059251
ACH-000588,-1.72924366398
ACH-000589,-1.44619388125
ACH-000591,-1.4798314724000001
ACH-000593,-1.48272181757
ACH-000600,-1.5108116619799998
ACH-000601,-1.5622601472
ACH-000604,-1.35134143034
ACH-000605,-1.54023647352
ACH-000606,-1.53315317608
ACH-000608,-2.04700175843
ACH-000614,-1.25680840317
ACH-000616,-1.3607163868099998
ACH-000618,-1.4772580225999998
ACH-000619,-1.38451174669
ACH-000620,-1.6825412120899998
ACH-000621,-1.86465735805
ACH-000622,-1.6265188204299998
ACH-000623,-1.6039776740399998
ACH-000624,-1.58089068379
ACH-000627,-1.30231748815
ACH-000630,-1.6239211190600003
ACH-000632,-1.53752939886
ACH-000633,-1.71964074163
ACH-000637,-1.67834215794
ACH-000638,-1.45287004945
ACH-000646,-1.95689094378
ACH-000647,-1.59727497611
ACH-000648,-1.4872649818299999
ACH-000649,-1.54975592389
ACH-000651,-1.66942027155
ACH-000652,-1.38960887998
ACH-000653,-1.7489391418200002
ACH-000657,-1.5857658220500002
ACH-000658,-1.35660469682
ACH-000661,-1.90886887738
ACH-000662,-1.5774506596200002
ACH-000663,-1.5585109702200002
ACH-000665,-1.3083438762700002
ACH-000671,-1.66486419446
ACH-000673,-1.64105442614
ACH-000676,-1.7697750864400001
ACH-000677,-1.6193140534700001
ACH-000681,-1.71772998254
ACH-000682,-1.74355304247
ACH-000683,-1.71282405005
ACH-000684,-1.26832166186
ACH-000688,-1.60094615257
ACH-000693,-1.75175435657
ACH-000694,-1.79290025654
ACH-000695,-1.28980931282
ACH-000696,-1.64800543433
ACH-000697,-1.47014164174
ACH-000699,-1.8546711004499998
ACH-000701,-1.58496894555
ACH-000706,-1.7563890026599998
ACH-000711,-1.4198908987
ACH-000713,-1.2981466288899999
ACH-000714,-1.30800997153
ACH-000718,-1.99590467135
ACH-000720,-1.6943970152899999
ACH-000721,-1.4487978524
ACH-000724,-2.46553268159
ACH-000725,-2.25329247546
ACH-000732,-1.42876519993
ACH-000734,-1.7424930864800001
ACH-000735,-1.74786382121
ACH-000736,-1.3524162048500001
ACH-000738,-1.65096248289
ACH-000746,-1.69294030361
ACH-000747,-1.61193183618
ACH-000748,-1.5314100390600003
ACH-000753,-1.8062622481900001
ACH-000756,-1.6785845917299997
ACH-000757,-1.4020855324200001
ACH-000758,-1.39679709248
ACH-000760,-1.62820778619
ACH-000763,-1.56127185218
ACH-000764,-1.39939277565
ACH-000765,-1.4575460714500001
ACH-000766,-1.54175010966
ACH-000767,-1.9170774914200002
ACH-000768,-1.38262091556
ACH-000769,-1.68878047764
ACH-000770,-1.5362415844600001
ACH-000771,-1.50962337221
ACH-000773,-1.4208201750799998
ACH-000776,-1.7357200738
ACH-000777,-1.7287306132700002
ACH-000778,-1.69680525305
ACH-000781,-1.43115733218
ACH-000782,-1.6170389817
ACH-000783,-1.85722479021
ACH-000784,-1.62361337319
ACH-000785,-1.94989026643
ACH-000787,-1.6817048736700002
ACH-000788,-1.4654640486200001
ACH-000791,-1.6120335519100002
ACH-000792,-1.88581918707
ACH-000794,-1.61603061563
ACH-000796,-1.6158579660799999
ACH-000799,-1.32164616563
ACH-000800,-1.5476469288499999
ACH-000802,-1.58732375705
ACH-000804,-1.8485368237900002
ACH-000805,-1.6639073693000002
ACH-000809,-1.8035382074000001
ACH-000810,-1.60290942663
ACH-000811,-1.8327932329299998
ACH-000817,-1.5518169640700001
ACH-000819,-1.43657520394
ACH-000820,-1.7886680464099998
ACH-000821,-1.62266202249
ACH-000822,-1.80487133749
ACH-000823,-1.58879313919
ACH-000824,-1.75704913585
ACH-000827,-1.3925882857700003
ACH-000829,-1.7375697463900004
ACH-000831,-1.4970834503400001
ACH-000832,-1.22657875055
ACH-000833,-1.7650719575999998
ACH-000834,-1.47923606256
ACH-000835,-1.43329490365
ACH-000836,-1.65546124192
ACH-000837,-1.6353103409
ACH-000838,-1.46399849415
ACH-000839,-1.5857324154499999
ACH-000840,-1.3488568442200002
ACH-000841,-1.5934639792899998
ACH-000843,-1.44540151343
ACH-000846,-1.57243583119
ACH-000847,-1.6543821379499999
ACH-000848,-1.6926074840399998
ACH-000849,-1.62249271244
ACH-000851,-1.55531742542
ACH-000855,-1.63056795594
ACH-000856,-1.63161850192
ACH-000858,-1.89657673974
ACH-000859,-1.50677328799
ACH-000861,-1.55119492705
ACH-000862,-1.48007382586
ACH-000865,-1.64748675658
ACH-000866,-1.63551527976
ACH-000867,-1.58135544433
ACH-000869,-1.46632577509
ACH-000872,-1.5196229051199999
ACH-000873,-1.8667444685299999
ACH-000876,-1.59123149482
ACH-000878,-1.36519260493
ACH-000880,-1.55214759319
ACH-000881,-1.5320225307700002
ACH-000882,-1.5620379431799998
ACH-000884,-1.57211176662
ACH-000885,-1.63267863504
ACH-000887,-1.5750333612600003
ACH-000888,-1.6310770244600001
ACH-000889,-1.4105024566100002
ACH-000890,-1.38872073065
ACH-000896,-1.91471481143
ACH-000898,-1.61327018609
ACH-000900,-1.55342713484
ACH-000901,-1.77835703002
ACH-000905,-1.46115508662
ACH-000906,-1.6773434823700002
ACH-000907,-1.6090133666100002
ACH-000910,-1.6990279006
ACH-000911,-1.2258334658399999
ACH-000912,-1.53982720499
ACH-000913,-1.49072603326
ACH-000915,-1.6461625333899998
ACH-000916,-1.5352333628200001
ACH-000917,-1.6946621984799999
ACH-000921,-1.45182114871
ACH-000924,-1.5558248943000001
ACH-000926,-1.66174907572
ACH-000928,-1.86598345945
ACH-000929,-1.55619926729
ACH-000932,-1.69746489096
ACH-000935,-1.39218108716
ACH-000936,-1.38577509992
ACH-000937,-1.7665863391099998
ACH-000938,-2.03932384507
