,ZNHIT2 (741)
ACH-000004,-1.56371601958
ACH-000007,-1.55821023785
ACH-000009,-1.19696173055
ACH-000011,-1.36002248135
ACH-000012,-1.3683383541499998
ACH-000013,-1.42117825475
ACH-000014,-0.9572767001710001
ACH-000015,-1.5087706558
ACH-000017,-1.4557533694799998
ACH-000018,-0.977386598705
ACH-000019,-1.40638541894
ACH-000021,-1.48035956444
ACH-000022,-1.59269098521
ACH-000025,-1.27163418295
ACH-000028,-1.52713488782
ACH-000030,-1.16704245526
ACH-000035,-1.28075187357
ACH-000036,-1.4844765195899998
ACH-000037,-1.7067719196200002
ACH-000039,-1.3877975606600002
ACH-000040,-1.2458792164899999
ACH-000041,-1.3001796963799999
ACH-000042,-1.6200510278100002
ACH-000045,-1.67894888447
ACH-000047,-1.28825197594
ACH-000052,-1.1205266514399999
ACH-000053,-1.4513261739899999
ACH-000054,-1.25232303745
ACH-000055,-1.40674367408
ACH-000060,-1.28495123447
ACH-000067,-1.51790090051
ACH-000070,-1.51660450535
ACH-000075,-1.34918605044
ACH-000078,-1.4676388915799998
ACH-000082,-1.68080908287
ACH-000085,-1.36209741302
ACH-000086,-1.4141330988
ACH-000087,-1.44706414166
ACH-000092,-1.3295319474
ACH-000095,-1.47762833456
ACH-000097,-1.50222954821
ACH-000098,-1.2241201494299998
ACH-000099,-1.34697157738
ACH-000108,-1.30542155692
ACH-000113,-1.56887504673
ACH-000115,-1.31887033001
ACH-000116,-1.83260604035
ACH-000118,-1.61508467525
ACH-000120,-1.3288298886799998
ACH-000123,-1.3765091675299999
ACH-000127,-1.29057414492
ACH-000128,-1.29738140645
ACH-000132,-1.37302394201
ACH-000133,-1.3983272911000002
ACH-000137,-1.39904574884
ACH-000138,-1.5135650470500002
ACH-000142,-1.64221315095
ACH-000143,-1.0348098318899999
ACH-000146,-1.407392045
ACH-000148,-1.63637891134
ACH-000150,-1.52515204383
ACH-000152,-1.19768954421
ACH-000153,-1.60984844707
ACH-000159,-1.56700075488
ACH-000160,-1.71969458848
ACH-000163,-1.41992809806
ACH-000167,-1.91793401155
ACH-000168,-1.21661159938
ACH-000169,-1.43898101188
ACH-000178,-1.30752653444
ACH-000182,-1.4892304713999998
ACH-000183,-1.7052870180700002
ACH-000188,-1.2934944718299999
ACH-000189,-1.33850037361
ACH-000190,-1.27816746658
ACH-000198,-1.4057866086300002
ACH-000204,-1.5369017877000002
ACH-000206,-1.6089296966
ACH-000207,-1.27306345457
ACH-000211,-1.4872487244100001
ACH-000215,-1.2024471715
ACH-000221,-1.75658113131
ACH-000222,-1.2816040172299998
ACH-000223,-1.49787084261
ACH-000226,-1.36947313942
ACH-000227,-0.788242121477
ACH-000228,-1.4336055267899999
ACH-000231,-1.33534406948
ACH-000232,-1.49035394658
ACH-000233,-1.93683301501
ACH-000234,-1.5428576703
ACH-000235,-1.46623555239
ACH-000237,-1.2203586038
ACH-000238,-1.2738848010200001
ACH-000243,-1.5095351022799999
ACH-000244,-1.17256287816
ACH-000246,-1.6242292003799998
ACH-000248,-1.38870109667
ACH-000250,-1.3931652007700002
ACH-000251,-1.43509389946
ACH-000253,-1.58083043725
ACH-000255,-1.35913686507
ACH-000256,-1.3916299201299998
ACH-000257,-1.45838208241
ACH-000258,-1.6179128750999998
ACH-000259,-1.53651851394
ACH-000260,-1.42104716796
ACH-000261,-1.34566454762
ACH-000262,-1.1449468213299998
ACH-000263,-1.26296320065
ACH-000264,-1.39734619671
ACH-000265,-1.43591234359
ACH-000266,-1.46103649416
ACH-000272,-1.2548888947
ACH-000273,-1.7310390716
ACH-000274,-1.3842767507
ACH-000277,-1.9486869477200002
ACH-000278,-1.39508143405
ACH-000279,-1.1999164277
ACH-000280,-1.70767137902
ACH-000281,-1.5227636850100001
ACH-000288,-1.19226081817
ACH-000291,-1.35365484859
ACH-000293,-2.23196731712
ACH-000294,-1.50927387618
ACH-000295,-1.5737443099500001
ACH-000296,-1.2310043984899999
ACH-000302,-1.26596814973
ACH-000304,-1.61087828339
ACH-000307,-1.46223150416
ACH-000308,-1.5669566676700002
ACH-000310,-1.1172269774099999
ACH-000311,-1.42139530783
ACH-000312,-1.5212835277599999
ACH-000315,-1.46110882382
ACH-000316,-1.6919129542299998
ACH-000317,-1.19924631803
ACH-000318,-1.7927041620299997
ACH-000319,-1.4508989167299997
ACH-000320,-1.18975935848
ACH-000322,-1.35736943678
ACH-000323,-1.39421382208
ACH-000324,-1.41451709972
ACH-000329,-1.62697345391
ACH-000330,-1.3308496685100002
ACH-000331,-1.4468347484900002
ACH-000332,-1.37032288187
ACH-000334,-1.3718336029499998
ACH-000335,-1.44857462627
ACH-000336,-1.6742153758000002
ACH-000337,-1.4713372117200003
ACH-000339,-1.4700947040299999
ACH-000341,-1.2258263702299999
ACH-000348,-1.3264215274299997
ACH-000350,-1.50333239664
ACH-000352,-1.50459871842
ACH-000356,-1.50574614772
ACH-000361,-1.6331820881499999
ACH-000362,-1.70619693604
ACH-000363,-1.5212594918200002
ACH-000364,-1.4195988618700002
ACH-000365,-1.5517341445299997
ACH-000366,-1.7350576958400001
ACH-000368,-1.58478495093
ACH-000374,-1.42127368345
ACH-000375,-1.1617365579799999
ACH-000376,-1.4605750083200002
ACH-000381,-1.6130747717299998
ACH-000383,-1.37777857572
ACH-000387,-1.4278033863600001
ACH-000389,-1.22520265219
ACH-000390,-1.43139597988
ACH-000393,-1.4800282314
ACH-000395,-1.25405619445
ACH-000397,-1.36454344753
ACH-000401,-1.11222002084
ACH-000402,-2.21329540101
ACH-000403,-1.1903512662
ACH-000404,-1.4070817755200002
ACH-000406,-1.6272037656600002
ACH-000407,-1.20311172122
ACH-000408,-1.37904190086
ACH-000410,-1.4045822177
ACH-000411,-1.6081356262
ACH-000414,-1.3978729963499998
ACH-000415,-1.61682395162
ACH-000416,-1.34324374249
ACH-000420,-1.29079142808
ACH-000421,-1.4652682087399997
ACH-000424,-1.30548951876
ACH-000425,-1.3269866055500001
ACH-000426,-2.48587845916
ACH-000427,-1.5855442983599999
ACH-000433,-1.65445860875
ACH-000436,-1.37158719104
ACH-000444,-1.45114278634
