,FAM160B2 (64760)
ACH-000004,0.107285763768
ACH-000007,-0.127160587919
ACH-000009,-0.026120273197699998
ACH-000011,0.0785385122532
ACH-000012,-0.026429587384900005
ACH-000013,-0.067513275596
ACH-000014,-0.18349275934999998
ACH-000015,-0.00974760101546
ACH-000017,-0.12226528347000001
ACH-000018,0.0728852750019
ACH-000019,-0.138340554905
ACH-000021,-0.0333635417268
ACH-000022,0.00789863847664
ACH-000025,-0.22342682790100002
ACH-000028,-0.08756852399250001
ACH-000030,-0.0117093309883
ACH-000035,-0.194796303985
ACH-000036,-0.115545421416
ACH-000037,-0.45254985266900005
ACH-000039,-0.059072875745599995
ACH-000040,-0.0379874967036
ACH-000041,-0.101366690503
ACH-000042,-0.123364610119
ACH-000045,-0.31907124283300003
ACH-000047,0.02798514034
ACH-000052,-0.08676259261040001
ACH-000053,-0.0550681608377
ACH-000054,0.0718240319329
ACH-000055,0.018153141666700002
ACH-000060,-0.27872529967500004
ACH-000067,-0.0590253197195
ACH-000070,0.0636058408093
ACH-000075,-0.484569625744
ACH-000078,-0.226761240979
ACH-000082,-0.0602840653732
ACH-000085,-0.0788598959519
ACH-000086,0.18231417215
ACH-000087,0.145309566411
ACH-000092,-0.242592964616
ACH-000095,-0.029843096373000002
ACH-000097,-0.122996322818
ACH-000098,0.182611107712
ACH-000099,-0.00733425598565
ACH-000108,-0.03746333305169999
ACH-000113,-0.015070560397700002
ACH-000115,-0.113040850758
ACH-000116,0.0712605045641
ACH-000118,-0.0176873824026
ACH-000120,-0.256957225865
ACH-000123,-0.0398365939395
ACH-000127,-0.043891814967900004
ACH-000128,-0.194998609081
ACH-000132,-0.038349863327
ACH-000133,-0.10189496393
ACH-000137,-0.057732959530300006
ACH-000138,-0.0786281905355
ACH-000142,-0.124124225754
ACH-000143,0.22023796821999997
ACH-000146,-0.0349187163678
ACH-000148,0.0767211847902
ACH-000150,-0.11778098926200001
ACH-000152,-0.141757202519
ACH-000153,-0.33305597383
ACH-000159,-0.18428146784699997
ACH-000160,0.0793328181601
ACH-000163,-0.0105268312338
ACH-000167,-0.300486228227
ACH-000168,-0.249401666884
ACH-000169,-0.12026749936799999
ACH-000178,-0.0697411733489
ACH-000182,-0.14853635747000002
ACH-000183,-0.07834142794599999
ACH-000188,-0.166427827424
ACH-000189,0.0065961902149
ACH-000190,-0.00812188929049
ACH-000198,-0.124866366395
ACH-000204,0.11795989225600001
ACH-000206,0.0355622072787
ACH-000207,-0.20861824660599998
ACH-000211,-0.0942635020226
ACH-000215,-0.0483130596964
ACH-000221,-0.114409324844
ACH-000222,-0.223540014626
ACH-000223,-0.113416026693
ACH-000226,-0.122615324298
ACH-000227,-0.170657924564
ACH-000228,-0.216876758743
ACH-000231,-0.101860814852
ACH-000232,-0.07586436116919999
ACH-000233,-0.0186762578203
ACH-000234,-0.026131960412400002
ACH-000235,-0.142088389894
ACH-000237,-0.185037651415
ACH-000238,-0.106669976599
ACH-000243,-0.056553729027500006
ACH-000244,-0.13420226351700001
ACH-000246,-0.115279166341
ACH-000248,0.08607840584359999
ACH-000250,-0.10431167507200001
ACH-000251,-0.09583082451489999
ACH-000253,-0.10958503825200001
ACH-000255,-0.10125797062999999
ACH-000256,-0.292201102153
ACH-000257,-0.409698631619
ACH-000258,-0.10805955043
ACH-000259,-0.0091831439504
ACH-000260,-0.152948248072
ACH-000261,-0.146737868281
ACH-000262,-0.100474845122
ACH-000263,-0.0628166875621
ACH-000264,-0.10093871335000001
ACH-000265,-0.140930722294
ACH-000266,-0.0704617950523
ACH-000272,-0.00631364639154
ACH-000273,0.0602818515327
ACH-000274,0.0051462260659799995
ACH-000277,-0.0761008277294
ACH-000278,-0.130419257252
ACH-000279,0.131758224135
ACH-000280,0.0037677872548000004
ACH-000281,-0.12350853153
ACH-000288,0.142918400694
ACH-000291,0.00200413073146
ACH-000293,-0.10049511611199999
ACH-000294,-0.0132965380993
ACH-000295,0.09769930185089999
ACH-000296,-0.383841468789
ACH-000302,-0.023870045340299996
ACH-000304,-0.162506736733
ACH-000307,-0.09942365076310002
ACH-000308,-0.137061988923
ACH-000310,-0.19266808538600003
ACH-000311,-0.241897292067
ACH-000312,-0.0193106555453
ACH-000315,-0.017580927357999997
ACH-000316,-0.0099762291558
ACH-000317,-0.432661508855
ACH-000318,-0.07361066098569999
ACH-000319,0.014650474977500001
ACH-000320,-0.23977058854299999
ACH-000322,-0.06887756370569999
ACH-000323,-0.19723971563700002
ACH-000324,-0.254921719619
ACH-000329,-0.201641983028
ACH-000330,-0.182223007032
ACH-000331,-0.21077142617400002
ACH-000332,0.0211236590528
ACH-000334,-0.00603124368278
ACH-000335,-0.0714179986626
ACH-000336,-0.25577604751
ACH-000337,-0.00359094898749
ACH-000339,0.16006591179000002
ACH-000341,-0.274663134332
ACH-000348,0.108119705501
ACH-000350,-0.0727505644179
ACH-000352,-0.0603052742877
ACH-000356,0.22542581796500002
ACH-000361,-0.0656599372953
ACH-000362,-0.234943133656
ACH-000363,0.00915982128388
ACH-000364,0.0055572756033
ACH-000365,-0.10390145810200001
ACH-000366,-0.054323644564399996
ACH-000368,0.027603077619599996
ACH-000374,-0.226627471781
ACH-000375,0.0300224282761
ACH-000376,0.004904884342149999
ACH-000381,-0.11007079066400001
ACH-000383,-0.0814545562352
ACH-000387,0.0227798716785
ACH-000389,0.137897824504
ACH-000390,-0.0150649403186
ACH-000393,0.024014763585900004
ACH-000395,-0.0506006474228
ACH-000397,-0.242557596573
ACH-000401,-0.22906538654800002
ACH-000402,0.170962051718
ACH-000403,-0.07396616323869999
ACH-000404,0.12497405094599999
ACH-000406,-0.09711337277460001
ACH-000407,-0.28500126033000006
ACH-000408,-0.221455695808
ACH-000410,-0.19426997975699997
ACH-000411,-0.202839054056
ACH-000414,-0.25894728327
ACH-000415,-0.153470180842
ACH-000416,-0.093969767106
ACH-000420,-0.251361395801
ACH-000421,-0.07233492563369999
ACH-000424,-0.07116310064230001
ACH-000425,0.052618703288199994
ACH-000426,-0.19325744245700002
ACH-000427,-0.21414300469300002
ACH-000433,0.0595740622908
ACH-000436,0.0907996015154
ACH-000444,-0.276864709449
ACH-000445,0.178394497444
ACH-000448,-0.055528125395300006
ACH-000450,-0.0246905456305
ACH-000452,-0.25006631123100004
ACH-000454,0.030396144150499998
ACH-000458,-0.10957730087999999
ACH-000459,0.5043764619919999
ACH-000460,0.09021222302819999
ACH-000461,-0.004942876607239999
ACH-000463,-0.18668027847
ACH-000464,-0.28195867460499996
ACH-000466,-0.056972624062199995
ACH-000467,0.0379493294494
ACH-000468,-0.08587379936460002
ACH-000469,-0.12836408747000003
ACH-000470,-0.105619007828
ACH-000471,-0.149966565529
ACH-000472,-0.14299957300000002
ACH-000473,0.11990157070100001
ACH-000475,-0.0697941951349
ACH-000476,-0.0430038553488
ACH-000477,0.234203137258
ACH-000480,0.221736134838
ACH-000481,-0.0032144014983499997
ACH-000483,-0.659561552542
ACH-000484,-0.0835211906485
ACH-000485,-0.0561554434116
ACH-000486,-0.09123957709750001
ACH-000487,-0.153656691951
ACH-000488,-0.061285183452
ACH-000490,-0.154730738779
ACH-000491,-0.282384053684
ACH-000495,-0.375796383474
ACH-000496,-0.109432008894
ACH-000499,0.19739000172499999
ACH-000500,0.633469982153
ACH-000502,0.004994902467609999
ACH-000503,-0.109496726991
ACH-000505,-0.225192932903
ACH-000507,-0.10855736298699999
ACH-000510,-0.0474229512985
ACH-000511,0.0103797834045
ACH-000512,0.329967785383
ACH-000516,-0.221015169422
ACH-000517,-0.047737026738599996
ACH-000518,-0.07886149640939999
ACH-000520,-0.013019190984200001
ACH-000521,-0.127361124129
ACH-000522,-0.00247196772709
ACH-000524,-0.168227854066
ACH-000527,0.0573916991232
ACH-000528,-0.11198623771199999
ACH-000537,-0.0863671260503
ACH-000541,0.106807193904
ACH-000542,0.0059485924376
ACH-000544,-0.172481807499
ACH-000545,0.115779615879
ACH-000547,-0.21712596197099998
ACH-000548,-0.0450771861432
ACH-000549,0.013426629627
ACH-000550,-0.0197038602692
ACH-000552,-0.0465444836309
ACH-000556,-0.279997367563
ACH-000557,-0.350735810907
ACH-000570,-0.09117037886219999
ACH-000571,-0.15508055650699998
ACH-000573,-0.108577614389
ACH-000576,-0.07516523040880001
ACH-000580,-0.284415687184
ACH-000584,-0.277692278611
ACH-000585,-0.10429921327
ACH-000588,-0.00648118026847
ACH-000589,-0.013678926586
ACH-000591,0.0494406423532
ACH-000593,-0.0197337309125
ACH-000600,-0.133146897632
ACH-000601,-0.0395865417703
ACH-000604,-0.0412418389645
ACH-000605,-0.167973281906
ACH-000606,-0.14245457325400002
ACH-000608,-0.203975944132
ACH-000614,-0.31168923061299997
ACH-000616,-0.263436254948
ACH-000618,-0.215253366591
ACH-000619,0.053023786616000004
ACH-000620,-0.154170282369
ACH-000621,-0.0682095121437
ACH-000622,-0.21217238426899998
ACH-000623,-0.0254260364689
ACH-000624,-0.0909214435308
ACH-000627,-0.05682416391009999
ACH-000630,0.07302894012630001
ACH-000632,0.10723490182
ACH-000633,-0.00273936890052
ACH-000637,-0.12124317991800002
ACH-000638,0.0551600177575
ACH-000646,-0.0205297275248
ACH-000647,0.0366262620623
ACH-000648,0.00635456154021
ACH-000649,-0.113306882957
ACH-000651,-0.0982424907679
ACH-000652,0.157270559575
ACH-000653,0.118381674072
ACH-000657,-0.190888964163
ACH-000658,0.132979899655
ACH-000661,0.10124691069399999
ACH-000662,0.37804625532200004
ACH-000663,0.00438535762159
ACH-000665,-0.218090224104
ACH-000671,-0.153239567361
ACH-000673,-0.0771273021711
ACH-000676,0.07089739066110001
ACH-000677,0.060549184564
ACH-000681,-0.248658996323
ACH-000682,-0.0156352298969
ACH-000683,-0.00372141339252
ACH-000684,0.0546863171775
ACH-000688,-0.22828826553000003
ACH-000693,-0.09226549262260002
ACH-000694,0.000224074850368
ACH-000695,-0.494626901951
ACH-000696,-0.07405852184460002
ACH-000697,0.173362405544
ACH-000699,-0.00960499669607
ACH-000701,0.050840025136
ACH-000706,0.0157093347083
ACH-000711,-0.112380251558
ACH-000713,0.025464863043800003
ACH-000714,-0.0968490944311
ACH-000718,0.0995600061427
ACH-000720,0.08997544614080001
ACH-000721,0.014464080013700002
ACH-000724,-0.090972738265
ACH-000725,-0.241645047467
ACH-000732,-0.36476232478299997
ACH-000734,-0.16884565602200002
ACH-000735,-0.00788176332851
ACH-000736,-0.182533303904
ACH-000738,0.09611544591150001
ACH-000746,-0.159836777879
ACH-000747,-0.112025144914
ACH-000748,-0.281867012286
ACH-000753,-0.0717982090747
ACH-000756,-0.035107063164900004
ACH-000757,-0.0710256355583
ACH-000758,-0.154654199263
ACH-000760,0.006539665882189999
ACH-000763,-0.0146226341738
ACH-000764,0.0575683789073
ACH-000765,-0.09245551321460001
ACH-000766,-0.0318818738696
ACH-000767,-0.0351463744853
ACH-000768,0.0653220537235
ACH-000769,0.0949461282285
ACH-000770,-0.20778047680300002
ACH-000771,-0.05625092050969999
ACH-000773,-0.0297407429943
ACH-000776,-0.0892652321452
ACH-000777,-0.000530061306785
ACH-000778,-0.153614886899
ACH-000781,-0.116015036259
ACH-000782,-0.21270797231400002
ACH-000783,0.00843550571159
ACH-000784,0.0566350588476
ACH-000785,0.0679726490825
ACH-000787,-0.050598962635300004
ACH-000788,-0.041044164780900005
ACH-000791,-0.0468139410419
ACH-000792,-0.08488619977669999
ACH-000794,-0.22709100249400002
ACH-000796,-0.209248551939
ACH-000799,-0.19421336026500002
ACH-000800,-0.005910697280200001
ACH-000802,-0.241487087487
ACH-000804,0.130754676661
ACH-000805,-0.16159498925899998
ACH-000809,-0.14998943242499999
ACH-000810,-0.417259560776
ACH-000811,-0.058487071774000005
ACH-000817,-0.192239919007
ACH-000819,0.0501322944371
ACH-000820,-0.220904754612
ACH-000821,0.196394486851
ACH-000822,-0.138409280963
