,NBPF6 (653149)
ACH-000178,-0.318097092122
ACH-000182,-0.143852603235
ACH-000183,-0.346881545497
ACH-000188,-0.456297376717
ACH-000189,-0.14106326964000002
ACH-000190,-0.363022738639
ACH-000198,-0.21934516733000003
ACH-000204,-0.241835748339
ACH-000206,-0.297165018476
ACH-000207,-0.27608519604000004
ACH-000211,-0.0865005349507
ACH-000215,-0.44501806106700004
ACH-000221,-0.24946038177700003
ACH-000222,-0.43299825286000004
ACH-000223,-0.106019956682
ACH-000226,-0.30597284358000004
ACH-000227,-0.298461832699
ACH-000228,-0.121917890254
ACH-000231,-0.11570147173900001
ACH-000232,-0.284669766532
ACH-000233,-0.245460932394
ACH-000234,-0.34316946455700004
ACH-000235,-0.46543636951800005
ACH-000237,-0.347747972979
ACH-000238,-0.111646526397
ACH-000243,-0.42041862281
ACH-000244,-0.333506839692
ACH-000246,-0.276274951059
ACH-000248,-0.16768075430999999
ACH-000250,-0.290411981477
ACH-000251,-0.0372487186754
ACH-000253,-0.413324855773
ACH-000255,-0.285079343669
ACH-000256,-0.101703876337
ACH-000257,-0.324456165144
ACH-000258,-0.634171535959
ACH-000259,-0.401241199408
ACH-000260,-0.379099289999
ACH-000261,-0.516397599958
ACH-000262,-0.174446399621
ACH-000263,-0.26590441011599997
ACH-000264,-0.138393024294
ACH-000265,-0.352170413349
ACH-000266,-0.121313496501
ACH-000272,-0.40893218879500004
ACH-000273,-0.35305438859800004
ACH-000274,-0.312869503775
ACH-000277,-0.27785177187300003
ACH-000278,-0.47900264557899996
ACH-000279,-0.10201559644500001
ACH-000280,-0.7451450984829999
ACH-000281,-0.0589858237127
ACH-000288,-0.39743607483099996
ACH-000291,-0.379635771844
ACH-000293,-0.283731962128
ACH-000294,-0.515190018968
ACH-000295,-0.523549539421
ACH-000296,-0.46313583465499997
ACH-000302,-0.406218525775
ACH-000304,-0.119954176147
ACH-000307,-0.216004441109
ACH-000308,0.00806600357715
ACH-000310,-0.165281077205
ACH-000311,-0.536961348598
ACH-000312,-0.441412387294
ACH-000315,-0.21527996907299998
ACH-000316,-0.421569987564
ACH-000317,-0.730292555778
ACH-000318,-0.46165459268299996
ACH-000319,-0.349285746129
ACH-000320,-0.603298502371
ACH-000322,-0.281135520678
ACH-000323,-0.34721019092600003
ACH-000324,-0.66012057343
ACH-000329,-0.643079182266
ACH-000330,-0.29988724640500003
ACH-000331,-0.446185990067
ACH-000332,-0.362634269629
ACH-000334,-0.47179304734
ACH-000335,-0.296508401268
ACH-000336,-0.426591669903
ACH-000337,-0.012960221928299999
ACH-000339,-0.0451507782653
ACH-000341,-0.343427867575
ACH-000348,-0.42455043578199997
ACH-000350,-0.405695848257
ACH-000352,-0.342951278151
ACH-000356,-0.211441991865
ACH-000361,-0.555237179164
ACH-000362,-0.402865195219
ACH-000363,-0.16366694665200002
ACH-000364,-0.442724110061
ACH-000365,-0.177796784384
ACH-000366,-0.14499518041099999
ACH-000368,-0.566491473333
ACH-000374,-0.5590585531600001
ACH-000375,-0.167239727048
ACH-000376,-0.489365727917
ACH-000381,-0.28384905871
ACH-000383,-0.244000148897
ACH-000387,-0.145784010091
ACH-000389,-0.36089325620499996
ACH-000390,-0.466001298856
ACH-000393,-0.34499444579800004
ACH-000395,-0.520709828717
ACH-000397,-0.09403750385389999
ACH-000401,-0.35679752483099997
ACH-000402,-0.252179691261
ACH-000403,-0.412927853961
ACH-000404,0.00554959404435
ACH-000406,-0.403055442658
ACH-000407,-0.388834346338
ACH-000408,-0.565113896301
ACH-000410,-0.33690579675800003
ACH-000411,-0.396868776549
ACH-000414,-0.309327335132
ACH-000415,-0.164396801317
ACH-000416,-0.318527547648
ACH-000420,-0.41250754297200004
ACH-000421,-0.24984436458599998
ACH-000424,-0.144651849706
ACH-000425,-0.310270963103
ACH-000426,-0.432154514256
ACH-000427,-0.197857689479
ACH-000433,-0.460136163059
ACH-000436,-0.854673447918
ACH-000444,-0.321495575722
ACH-000445,-0.39206667980899995
ACH-000448,-0.224582131399
ACH-000450,-0.292266075104
ACH-000452,-0.164004586442
ACH-000454,-0.280647564709
ACH-000458,-0.366141938817
ACH-000459,-0.425204135538
ACH-000460,-0.286971282104
ACH-000461,-0.59607619489
ACH-000463,-0.329821410839
ACH-000464,-0.42417617730400003
ACH-000466,-0.8165199645919999
ACH-000467,-0.20972711020399998
ACH-000468,-0.289277410555
ACH-000469,-0.35519887556900004
ACH-000470,-0.126464797999
ACH-000471,-0.280086199989
ACH-000472,0.23299282973700003
ACH-000473,-0.188046005836
ACH-000475,-0.452537658125
ACH-000476,-0.352295685848
ACH-000477,-0.554657672058
ACH-000480,0.0273815279082
ACH-000481,-0.20601844944000003
ACH-000483,-0.467556892001
ACH-000484,-0.0644620046758
ACH-000485,-0.266996907549
ACH-000486,-0.52169787259
ACH-000487,-0.31970990311
ACH-000488,-0.24769933060899998
ACH-000490,-0.44568985548600004
ACH-000491,-0.257844294165
ACH-000495,-0.308728737072
ACH-000496,-0.618692009927
ACH-000499,0.10530663054
ACH-000500,-0.23487641868099998
ACH-000502,-0.46679272177000003
ACH-000503,-0.24477677012600002
ACH-000505,-0.386212558029
ACH-000507,-0.36828101177199996
ACH-000510,-0.19252787732299997
ACH-000511,-0.41388607369999997
ACH-000512,-0.649413883407
ACH-000516,-0.484873119642
ACH-000517,-0.438843820377
ACH-000518,-0.285410835029
ACH-000520,-0.365581073107
ACH-000521,-0.46516030231399996
ACH-000522,-0.502587044859
ACH-000524,-0.164470313084
ACH-000527,-0.149611280534
ACH-000528,-0.19983070426600003
ACH-000537,-0.445348690835
ACH-000541,-0.562517120286
ACH-000542,-0.297534340238
ACH-000544,-0.29833747045000003
ACH-000545,-0.40377899620499996
ACH-000547,-0.507512241511
ACH-000548,0.00112932101202
ACH-000549,-0.14353123080900002
ACH-000550,-0.127511692205
ACH-000552,-0.311772135984
ACH-000556,-0.475049495682
ACH-000557,-0.33761853354800003
ACH-000570,-0.36672919656400005
ACH-000571,-0.53588229697
ACH-000573,-0.116814435769
ACH-000576,-0.273537388359
ACH-000580,-0.149766927474
ACH-000584,-0.247571265365
ACH-000585,-0.298065160301
ACH-000588,-0.267813637735
ACH-000589,-0.25898118059999997
ACH-000591,-0.312796567634
ACH-000593,-0.0825435050999
ACH-000600,-0.421667525807
ACH-000601,-0.277294310959
ACH-000604,-0.707424961955
ACH-000605,-0.529422924875
ACH-000606,-0.362119306708
ACH-000608,-0.101038001787
ACH-000614,-0.499561152572
ACH-000616,-0.191869666818
ACH-000618,-0.217866831102
ACH-000619,-0.386483368499
ACH-000620,-0.298862548132
ACH-000621,-0.43757723646700003
ACH-000622,-0.394531013086
ACH-000623,-0.18146246261399998
ACH-000624,-0.340672465978
ACH-000627,-0.264811767768
ACH-000630,-0.227192431612
ACH-000632,-0.479996682661
ACH-000633,0.0424623788815
ACH-000637,-0.017836987308200002
ACH-000638,-0.436822946232
ACH-000646,-0.342870478177
ACH-000647,-0.15222892135299998
ACH-000648,-0.7704402558
ACH-000649,-0.414136601616
ACH-000651,-0.0735149723649
ACH-000652,-0.43260130206200004
ACH-000653,-0.42965955929899996
ACH-000657,-0.47095503219499996
ACH-000658,-0.28260729967500003
ACH-000661,-0.436698543405
ACH-000662,-0.35234500856600004
ACH-000663,-0.164872919458
ACH-000665,-0.32406815196100003
ACH-000671,-0.37887616931900003
ACH-000673,-0.323388610647
ACH-000676,-0.277930645879
ACH-000677,-0.25135535421599997
ACH-000681,-0.268039965997
ACH-000682,-0.195956361671
ACH-000683,-0.0883398066722
ACH-000684,-0.40237597115900003
ACH-000688,-0.36030759652500005
ACH-000693,-0.33979000715700003
ACH-000694,-0.08713681079230001
ACH-000695,-0.220363870977
ACH-000696,-0.549555062135
ACH-000697,-0.39919269713399996
ACH-000699,0.106843975163
ACH-000701,-0.33310329067600003
ACH-000706,-0.271107252156
ACH-000711,-0.35901730823100003
ACH-000713,-0.5214096699949999
ACH-000714,-0.168468403174
ACH-000718,-0.32360103910300003
ACH-000720,-0.551232833066
ACH-000721,-0.34592496290200003
ACH-000724,-0.357155638373
ACH-000725,-0.305090530093
ACH-000732,-0.5026257828390001
ACH-000734,-0.26799077496199997
ACH-000735,-0.202156995346
ACH-000736,-0.384470932669
ACH-000738,-0.11192882980900001
ACH-000746,-0.323604678448
ACH-000747,-0.435504815524
ACH-000748,-0.413365901146
ACH-000753,-0.281309138397
ACH-000756,-0.226743319289
ACH-000757,-0.23167191460499997
ACH-000758,-0.512492660512
ACH-000760,-0.436477933344
ACH-000763,-0.061931513936800006
ACH-000764,-0.208753699819
ACH-000765,-0.507949179639
ACH-000766,-0.296356401401
ACH-000767,-0.15708636688400002
ACH-000768,0.0423472470412
ACH-000769,-0.428889090938
ACH-000770,-0.33176171817899996
ACH-000771,-0.272937295508
ACH-000773,-0.24534970119000002
ACH-000776,-0.353706664325
ACH-000777,-0.0850784717624
ACH-000778,-0.334311240019
ACH-000781,-0.165603602775
ACH-000782,-0.0154993666515
ACH-000783,-0.543139995376
ACH-000784,-0.11984075853000001
ACH-000785,-0.28914983345
ACH-000787,-0.386414940083
ACH-000788,-0.258329049119
ACH-000791,-0.43344860515600003
ACH-000792,-0.21833472244199997
ACH-000794,-0.352050415748
ACH-000796,-0.353125678964
ACH-000799,-0.313851127764
ACH-000800,-0.33094524509100004
ACH-000802,-0.240492628594
ACH-000804,-0.14194411475500002
ACH-000805,-0.101039467467
ACH-000809,-0.164678210972
ACH-000810,-0.737800817176
ACH-000811,-0.508584582453
ACH-000817,-0.31274433541200003
ACH-000819,-0.11651638347200001
ACH-000820,0.26102246974800003
ACH-000821,-0.772707455608
ACH-000822,-0.0780355121549
ACH-000823,-0.334825610104
ACH-000824,-0.292178386459
ACH-000827,-0.198204488418
ACH-000829,-0.184811024298
ACH-000831,-0.244674223349
ACH-000832,-0.31325162414200003
ACH-000833,-0.186690070301
ACH-000834,-0.57033961016
ACH-000835,-0.530226003201
ACH-000836,-0.38758850548
ACH-000837,-0.402615948583
ACH-000838,-0.784059504352
ACH-000839,-0.639571751752
ACH-000840,-0.172512444696
ACH-000841,-0.37561878604000004
ACH-000843,-0.48625081665
ACH-000846,-0.264917235849
ACH-000847,-0.298505255631
ACH-000848,-0.160880816055
ACH-000849,-0.262771617144
ACH-000851,-0.538883126693
ACH-000855,-0.0611589184309
ACH-000856,-0.35498901900300006
ACH-000858,-0.369981671543
ACH-000859,-0.0521632885836
ACH-000861,-0.42282828973399994
ACH-000862,-0.378520836304
ACH-000865,-0.217208048753
ACH-000866,-0.121217592724
ACH-000867,-0.663373151238
ACH-000869,-0.8392821777539999
ACH-000872,-0.335983196357
ACH-000873,-0.351798163798
ACH-000876,-0.423882052473
ACH-000878,-0.591540026438
ACH-000880,-0.276071249386
ACH-000881,-0.361141667205
ACH-000882,-0.5005384219110001
ACH-000884,-0.36218973213699995
ACH-000885,-0.32771905339699997
ACH-000887,-0.483247793837
ACH-000888,-0.500679159771
ACH-000889,-0.6125145127080001
ACH-000890,-0.44970477098399997
ACH-000896,-0.39424587408600004
ACH-000898,-0.351427661332
ACH-000900,0.0301603917449
ACH-000901,-0.0692735434937
ACH-000905,-0.38134148958999997
ACH-000906,-0.30227676811
ACH-000907,-0.444612632123
ACH-000910,-0.0123891014998
ACH-000911,-0.370441700448
ACH-000912,-0.379673233445
ACH-000913,-0.40158789533
ACH-000915,-0.552193952938
ACH-000916,-0.0786600391945
ACH-000917,-0.139623702817
ACH-000921,-0.40439775963799995
ACH-000924,-0.15308692003399998
ACH-000926,-0.257953650189
ACH-000928,-0.52617062218
ACH-000929,-0.048951358036
ACH-000932,-0.39038449467299996
ACH-000935,-0.33970772915799996
ACH-000936,-0.367511392373
ACH-000937,0.119728130706
ACH-000938,-0.208333159362
ACH-000939,-0.11720659708900001
ACH-000941,-0.246758199902
ACH-000943,-0.39528582961900005
ACH-000946,-0.39361900349600004
ACH-000947,-0.230599129147
ACH-000948,-0.314358959333
ACH-000950,-0.494056334916
ACH-000953,-0.134374698024
ACH-000957,-0.265595702109
ACH-000958,-0.27049003681999995
ACH-000960,-0.282504246779
ACH-000963,-0.930003356408
ACH-000968,-0.255830842658
ACH-000969,-0.209969470754
ACH-000973,-0.361434543271
ACH-000974,-0.0419078339575
ACH-000975,-0.38763766656599996
ACH-000976,-0.287280648777
ACH-000978,-0.45788592155599994
ACH-000980,-0.116706088492
ACH-000984,-0.29805084022100004
ACH-000986,-0.21920230513500003
ACH-000988,-0.296326010018
ACH-000993,-0.314343119115
ACH-000994,-0.631638361243
ACH-000996,-0.211983723132
ACH-001001,-0.358987077064
ACH-001020,0.0663463395119
ACH-001028,-0.305187281418
ACH-001031,-0.181506474672
ACH-001038,-0.0015622060235100002
ACH-001048,-0.382273527661
ACH-001050,-0.30970034900800003
ACH-001053,-0.219385708466
ACH-001054,-0.119624376691
ACH-001061,-0.459948143985
ACH-001067,-0.303773063954
ACH-001075,-0.620507033129
ACH-001096,-0.292161315149
ACH-001128,-0.439334736914
ACH-001134,-0.347349542025
ACH-001151,-0.22072160677299998
ACH-001163,-0.221465785933
ACH-001164,-0.43198860328999994
ACH-001173,-0.153435668263
ACH-001183,-0.403560158039
ACH-001184,-0.13538028082
ACH-001190,-0.229546014813
ACH-001192,-0.120759460396
ACH-001193,-0.138553768233
ACH-001196,-0.08213970733789999
ACH-001197,-0.30297618816
ACH-001205,-0.355044212468
ACH-001211,-0.343585390842
ACH-001212,-0.143962750827
ACH-001228,-0.36152630592100005
ACH-001232,-0.350421109768
ACH-001239,-0.219848133258
ACH-001274,-0.423716636646
ACH-001275,-0.191142652164
ACH-001277,-0.127401103534
ACH-001278,-0.407563682435
ACH-001280,0.19353029878400002
ACH-001283,-0.0856305894427
ACH-001289,-0.07856313951289999
ACH-001295,-0.409106438812
ACH-001300,-0.16145700781199998
ACH-001301,-0.416066758425
ACH-001302,-0.24516475122200002
ACH-001303,-0.31186671136
ACH-001306,-0.434602675636
ACH-001318,-0.308656334021
ACH-001322,-0.259015435274
ACH-001328,-0.418536217175
ACH-001332,-0.0964685349952
ACH-001333,-0.435436081961
ACH-001336,-0.286691372134
ACH-001340,-0.300752661557
ACH-001346,-0.454335978177
ACH-001353,-0.225003903312
ACH-001354,-0.5342980302120001
ACH-001367,-0.12862566926400001
ACH-001368,-0.295321712437
ACH-001374,-0.08464818653060001
ACH-001375,-0.31050801020700003
ACH-001377,-0.21681107362
ACH-001380,-0.461627661986
ACH-001391,-0.252728226269
ACH-001407,-0.34247475059199994
ACH-001408,-0.17164390329999998
ACH-001413,-0.21609327913600002
ACH-001430,0.120301616669
ACH-001431,-0.166463109995
ACH-001450,-0.23244702741099998
ACH-001496,-0.274756763148
ACH-001500,-0.626829534309
ACH-001521,-0.0646956301953
ACH-001523,-0.195885282815
ACH-001532,-0.45098734563500004
ACH-001536,-0.296932974383
ACH-001550,0.254345667168
ACH-001552,-0.22880562895999998
ACH-001554,-0.143326112678
ACH-001645,-0.19211048607
ACH-001654,-0.188885817444
ACH-001715,-0.293269354388
ACH-001735,-0.021997124863400004
ACH-001736,-0.120690282996
ACH-001737,-0.09141841101510001
ACH-001740,-0.19399131941599998
ACH-001745,-0.299435582556
ACH-001750,-0.379566474318
ACH-001765,-0.22994151430399998
ACH-001956,-0.520092289996
ACH-001957,-0.729864626002
