,PPP2R4 (5524)
ACH-000004,-0.9053927506649999
ACH-000007,-1.12950275626
ACH-000009,-1.32578724131
ACH-000011,-0.9648586495679999
ACH-000012,-1.38671803721
ACH-000013,-1.0983529119700002
ACH-000014,-1.2227306999999998
ACH-000015,-1.04333290819
ACH-000017,-0.927462966897
ACH-000018,-1.32876055063
ACH-000019,-0.942330123186
ACH-000021,-1.09284524134
ACH-000022,-1.0813001801
ACH-000025,-1.0530777332899999
ACH-000028,-0.867192194973
ACH-000030,-0.723998761699
ACH-000035,-0.7840882267820001
ACH-000036,-0.9998353634360001
ACH-000037,-0.663551674407
ACH-000039,-0.157525111079
ACH-000040,-0.636217062865
ACH-000041,-1.28470994535
ACH-000042,-1.1411448829100002
ACH-000045,-0.957727750504
ACH-000047,-0.892421736709
ACH-000052,-1.20141740683
ACH-000053,-0.832427434778
ACH-000054,-0.927770119908
ACH-000055,-1.2856256074899999
ACH-000060,-0.6255444634049999
ACH-000067,-0.8849226451250001
ACH-000070,-1.24655572358
ACH-000075,-0.650851989637
ACH-000078,-0.9321797713590001
ACH-000082,-0.678570779879
ACH-000085,-1.13698725009
ACH-000086,-1.01019833926
ACH-000087,-0.6232009043119999
ACH-000092,-0.7646727489740001
ACH-000095,-0.7058250749320001
ACH-000097,-0.879442302534
ACH-000098,-0.193818012779
ACH-000099,-1.10727178108
ACH-000108,-0.9835832014749999
ACH-000113,-1.09057953104
ACH-000115,-0.925062002536
ACH-000116,-0.8855561092149999
ACH-000118,-1.05008549375
ACH-000120,-0.7550060863789999
ACH-000123,-0.787763096179
ACH-000127,-0.925493337909
ACH-000128,-0.8855296380519999
ACH-000132,-0.867666892732
ACH-000133,-1.0289609129100001
ACH-000137,-0.7647207323649999
ACH-000138,-1.1842640902200001
ACH-000142,-1.0335960335799999
ACH-000143,-0.730146042457
ACH-000146,-0.849141299683
ACH-000148,-0.9621681724600001
ACH-000150,-0.8175802249349999
ACH-000152,-0.816848876196
ACH-000153,-0.8627240641320001
ACH-000159,-0.9097117561429999
ACH-000160,-0.8536791091179999
ACH-000163,-1.1844998710899999
ACH-000167,-0.47556204357500004
ACH-000168,-1.11769557406
ACH-000169,-0.7134343208089999
ACH-000178,-1.0118504334799998
ACH-000182,-1.0773149472
ACH-000183,-0.6912675793459999
ACH-000188,-1.06869080006
ACH-000189,-1.23271366407
ACH-000190,-1.3875565745700003
ACH-000198,-1.1047104843100002
ACH-000204,-1.1060020517
ACH-000206,-0.48524586221199995
ACH-000207,-1.11924775887
ACH-000211,-0.522517465942
ACH-000215,-1.19592169561
ACH-000221,-0.699513531309
ACH-000222,-1.52236205648
ACH-000223,-1.12224389688
ACH-000226,-0.988994143164
