,DCAKD (79877)
ACH-000274,-0.160831129725
ACH-000277,-0.157842699152
ACH-000278,-0.18630367946499998
ACH-000279,-0.295969954253
ACH-000280,-0.16876398320500002
ACH-000281,-0.365200430264
ACH-000288,-0.23591097454999999
ACH-000291,-0.34150691127300004
ACH-000293,-0.309802921948
ACH-000294,-0.310367159608
ACH-000295,-0.339839569586
ACH-000296,-0.221519115924
ACH-000302,-0.213221238612
ACH-000304,-0.238134706361
ACH-000307,-0.159972815834
ACH-000308,-0.216936059476
ACH-000310,-0.34767700453100003
ACH-000311,-0.446899729765
ACH-000312,-0.291135543794
ACH-000315,-0.221713895747
ACH-000316,-0.297586835532
ACH-000317,-0.129458344607
ACH-000318,-0.218109543411
ACH-000319,-0.139870399624
ACH-000320,-0.23061462180999998
ACH-000322,-0.496250241755
ACH-000323,-0.138617495512
ACH-000324,-0.291623039598
ACH-000329,-0.31010341847899997
ACH-000330,-0.00496436687342
ACH-000331,-0.130614038174
ACH-000332,-0.26472126706599997
ACH-000334,-0.160750230957
ACH-000335,-0.08123962153599999
ACH-000336,0.018130948011
ACH-000337,-0.301400495787
ACH-000339,-0.26829330509599997
ACH-000341,-0.448844383755
ACH-000348,-0.134629607406
ACH-000350,-0.320790645091
ACH-000352,-0.0893018843372
ACH-000356,-0.334688239674
ACH-000361,-0.0469482921497
ACH-000362,-0.13310743022
ACH-000363,-0.194217987448
ACH-000364,-0.296529563598
ACH-000365,-0.148530143995
ACH-000366,-0.20024074522399998
ACH-000368,-0.10884672092599999
ACH-000374,-0.257606111857
ACH-000375,0.09891632599919999
ACH-000376,-0.13262085935100001
ACH-000381,-0.20101383889000002
ACH-000383,-0.202643914946
ACH-000387,-0.241190815019
ACH-000389,-0.181466905647
ACH-000390,-0.239258180101
ACH-000393,-0.20069725861200002
ACH-000395,-0.142995608103
ACH-000397,-0.38391642049400004
ACH-000401,-0.09549085154260001
ACH-000402,-0.21968035443599998
ACH-000403,-0.15804591241
ACH-000404,0.202964080686
ACH-000406,-0.237810771265
ACH-000407,-0.147341512166
ACH-000408,-0.250566348869
ACH-000410,0.059907797198900006
ACH-000411,-0.193949513089
ACH-000414,-0.321345795227
ACH-000415,-0.418694492914
ACH-000416,-0.216396833009
ACH-000420,-0.309346930643
ACH-000421,-0.267820957698
ACH-000424,-0.13162731754
ACH-000425,-0.30404167893899997
ACH-000426,-0.15506239918099998
ACH-000427,-0.440623605273
ACH-000433,-0.282788378595
ACH-000436,-0.159093295101
ACH-000444,-0.337881145145
ACH-000445,-0.07520979164450001
ACH-000448,-0.09412295867489999
ACH-000450,0.06900980133330001
ACH-000452,-0.265292271393
ACH-000454,0.016505689312400002
ACH-000458,-0.0950506661761
ACH-000459,-0.046742914172700004
ACH-000460,-0.335680575964
ACH-000461,-0.0605180153376
ACH-000463,-0.209054215858
ACH-000464,-0.19228199047000002
ACH-000466,-0.274886765006
ACH-000467,-0.21657535592399998
ACH-000468,-0.48844707467299997
ACH-000469,-0.39258629574299997
ACH-000470,-0.117543258114
ACH-000471,-0.203251943004
ACH-000472,-0.284646100334
ACH-000473,-0.143758164854
ACH-000475,-0.141223011467
ACH-000476,-0.11600563576199999
ACH-000477,-0.0619434967302
ACH-000480,-0.11800038482200001
ACH-000481,-0.18953453398400003
ACH-000483,-0.0427870781215
ACH-000484,-0.07725645301239999
ACH-000485,-0.117836402711
ACH-000486,-0.320037260961
ACH-000487,-0.233478213348
ACH-000488,-0.05657054085799999
ACH-000490,-0.157638040873
ACH-000491,-0.19798132732700002
ACH-000495,-0.154755487677
ACH-000496,-0.268538148375
ACH-000499,-0.329543007566
ACH-000500,-0.18394321450999998
ACH-000502,-0.161369519741
ACH-000503,-0.0478285037139
ACH-000505,-0.16915983380199998
ACH-000507,-0.35687575273199995
ACH-000510,-0.164396578307
ACH-000511,-0.17001760355599999
ACH-000512,-0.175495433469
ACH-000516,-0.4450606088600001
ACH-000517,-0.19215150975499998
ACH-000518,0.0292753573527
ACH-000520,-0.023740988247
ACH-000521,-0.431711812059
ACH-000522,-0.0821220084037
ACH-000524,-0.239694913294
ACH-000527,-0.205017358314
ACH-000528,-0.17976765899099997
ACH-000537,-0.163451125306
ACH-000541,-0.0873583286159
ACH-000542,-0.0677278139909
ACH-000544,-0.311203714348
ACH-000545,-0.141695480866
ACH-000547,-0.055466131788300004
ACH-000548,-0.27207654079599997
ACH-000549,-0.101034045034
ACH-000550,-0.276285379145
ACH-000552,-0.125307977423
ACH-000556,-0.233386057213
ACH-000557,-0.09974079628280001
ACH-000570,-0.13169913076
ACH-000571,-0.139307054713
ACH-000573,-0.171407922084
ACH-000576,-0.07944517257410001
ACH-000580,-0.0323414991905
ACH-000584,-0.22513249536899999
ACH-000585,-0.215777709245
ACH-000588,-0.37030232725900003
ACH-000589,-0.152239646754
ACH-000591,-0.0126241158825
ACH-000593,-0.132499502609
ACH-000600,-0.333859876145
ACH-000601,-0.232518998801
ACH-000604,-0.137703393421
ACH-000605,-0.11412116242
ACH-000606,-0.139720606351
ACH-000608,-0.17023327802700003
ACH-000614,-0.167123621951
ACH-000616,-0.221297485424
ACH-000618,-0.202227787183
ACH-000619,-0.28181460575
ACH-000620,-0.162736110886
ACH-000621,-0.24212890578000001
ACH-000622,-0.199735863046
ACH-000623,-0.26824102114
ACH-000624,-0.164949716646
ACH-000627,-0.315304991714
ACH-000630,-0.248648120088
ACH-000632,-0.29159993110800003
ACH-000633,-0.155789718775
ACH-000637,-0.423596017956
ACH-000638,-0.21196082913800002
ACH-000646,-0.292928438655
ACH-000647,-0.377121017648
ACH-000648,0.012322187091700002
ACH-000649,-0.146753126783
ACH-000651,-0.134851308351
ACH-000652,-0.18750937901599998
ACH-000653,-0.588239258752
ACH-000657,-0.250005913656
ACH-000658,-0.26289795384799997
ACH-000661,-0.314156542519
ACH-000662,-0.168937659331
ACH-000663,-0.23626956139400002
ACH-000665,-0.121722530834
ACH-000671,-0.268534632761
ACH-000673,-0.344781294378
ACH-000676,-0.335092473297
ACH-000677,-0.0280310427537
ACH-000681,-0.290397904
ACH-000682,-0.260646441379
ACH-000683,-0.193441673215
ACH-000684,-0.346241558916
ACH-000688,-0.363221688558
ACH-000693,-0.17089213559799998
ACH-000694,-0.218167974578
ACH-000695,0.037446498308
ACH-000696,-0.146865484143
ACH-000697,-0.34385464758699996
ACH-000699,-0.31990796774
ACH-000701,-0.149645916479
ACH-000706,-0.255107010037
ACH-000711,-0.189127290617
ACH-000713,-0.3222376396
ACH-000714,-0.174489689272
ACH-000718,-0.158315976073
ACH-000720,-0.354722306025
ACH-000721,-0.260338171819
ACH-000724,-0.126506087179
ACH-000725,-0.000447238211776
ACH-000732,-0.40301231295100004
ACH-000734,-0.138323043339
ACH-000735,-0.0945967589105
ACH-000736,-0.229576822734
ACH-000738,-0.322869456737
ACH-000746,-0.330128081567
ACH-000747,-0.46982815814999995
ACH-000748,-0.275464539028
ACH-000753,-0.241571112416
ACH-000756,-0.286277885291
ACH-000757,-0.19025023485599998
ACH-000758,-0.16860936339899998
ACH-000760,-0.22598886083
ACH-000763,-0.08524520527280001
ACH-000764,-0.0163839047043
ACH-000765,-0.128990148399
ACH-000766,-0.375251887702
ACH-000767,-0.17991166760400001
ACH-000768,-0.27108839514000005
ACH-000769,-0.0352452209674
ACH-000770,-0.209401366525
ACH-000771,-0.24047494309599998
ACH-000773,-0.172303361021
ACH-000776,-0.411764415639
ACH-000777,-0.149001312403
ACH-000778,-0.194890823921
ACH-000781,-0.262501884844
ACH-000782,-0.42541368233599997
ACH-000783,-0.148743777306
ACH-000784,-0.257646175977
ACH-000785,-0.124338426009
ACH-000787,-0.177606693859
ACH-000788,-0.287807787573
ACH-000791,-0.211734908504
ACH-000792,-0.303247200372
ACH-000794,-0.303428512064
ACH-000796,-0.24670073448399998
ACH-000799,-0.042633379984800004
ACH-000800,-0.348753768922
ACH-000802,-0.130053720547
ACH-000804,-0.154293745992
ACH-000805,-0.173653484716
ACH-000809,-0.369151629682
ACH-000810,-0.26770930260299997
ACH-000811,-0.277004808633
ACH-000817,-0.343605862344
ACH-000819,0.0364539611142
ACH-000820,-0.29173685656599996
ACH-000821,-0.15867194977399998
ACH-000822,-0.234834644342
ACH-000823,-0.30991884839699996
ACH-000824,-0.186998024959
ACH-000827,-0.117116156754
ACH-000829,-0.125054019671
ACH-000831,-0.141430814343
ACH-000832,-0.17518108276500002
ACH-000833,-0.171503626444
ACH-000834,-0.0493112968116
ACH-000835,-0.25598364536400003
ACH-000836,-0.224830348406
ACH-000837,-0.273548075487
ACH-000838,-0.257544689353
ACH-000839,-0.0563530892742
ACH-000840,-0.139711600921
ACH-000841,-0.31843998984099997
ACH-000843,-0.274503254086
ACH-000846,-0.204328824252
ACH-000847,-0.29311386495999997
ACH-000848,-0.344150798321
ACH-000849,-0.153036692579
ACH-000851,-0.34643457245
ACH-000855,0.159800728824
ACH-000856,-0.267420540043
ACH-000858,-0.195618974308
ACH-000859,-0.389071588081
ACH-000861,-0.232654207028
ACH-000862,-0.188375478777
ACH-000865,-0.10999678463700001
ACH-000866,-0.165541408736
ACH-000867,-0.132334889324
ACH-000869,-0.185594379074
ACH-000872,-0.227474584436
ACH-000873,-0.35111858747900004
ACH-000876,-0.216972901142
ACH-000878,-0.12214279688100001
ACH-000880,-0.125958038367
ACH-000881,-0.10852755054199999
ACH-000882,-0.29052979153499997
ACH-000884,-0.150088486505
ACH-000885,-0.264225420657
ACH-000887,-0.270431544072
ACH-000888,-0.114263127713
ACH-000889,-0.157720682732
ACH-000890,-0.234637493862
ACH-000896,-0.154522966252
ACH-000898,0.0067753956611899995
ACH-000900,-0.346748519754
ACH-000901,-0.311928325036
ACH-000905,-0.234678237423
ACH-000906,-0.189932238034
ACH-000907,-0.116798869421
ACH-000910,-0.21992714634799998
ACH-000911,-0.211013288428
ACH-000912,-0.09774985509430001
ACH-000913,-0.312917625484
ACH-000915,-0.272585674507
ACH-000916,-0.16898274121100001
ACH-000917,-0.199112101931
ACH-000921,-0.0339316782979
ACH-000924,-0.354868098276
ACH-000926,-0.19177892430799998
ACH-000928,-0.20234925898800002
ACH-000929,-0.0372588270641
ACH-000932,-0.16936675683400002
ACH-000935,-0.42679352675800003
ACH-000936,-0.269302499576
ACH-000937,-0.0937420905462
ACH-000938,-0.137918841663
ACH-000939,-0.207684222348
ACH-000941,-0.211964821734
ACH-000943,-0.137752469365
ACH-000946,-0.154025268508
ACH-000947,-0.244792499843
ACH-000948,-0.11077806310699999
ACH-000950,-0.139834338676
ACH-000953,-0.194087271269
ACH-000957,-0.292834046563
ACH-000958,-0.306810530244
ACH-000960,-0.10285501115199999
ACH-000963,-0.127079965493
ACH-000968,-0.39882064520599997
ACH-000969,-0.14074288438100002
ACH-000973,-0.21562055987700002
ACH-000974,-0.100721182314
ACH-000975,-0.23914928026
ACH-000976,-0.383591928517
ACH-000978,-0.215569291389
ACH-000980,-0.216410767471
ACH-000984,-0.41136527101
ACH-000986,-0.306241817189
ACH-000988,-0.17169221612799998
ACH-000993,-0.445210015475
ACH-000994,-0.011198425124299999
ACH-000996,-0.207845695115
ACH-001001,-0.12202348315099999
ACH-001020,-0.46319553304899996
ACH-001028,-0.19824530828499998
ACH-001031,-0.303429435173
ACH-001038,-0.232094310322
ACH-001048,-0.265866678101
ACH-001050,-0.419499297416
ACH-001053,-0.480081094014
ACH-001054,-0.285237317638
ACH-001061,-0.18214034688099998
ACH-001067,-0.23676688936999998
ACH-001075,-0.20230830289
ACH-001096,-0.254539428563
ACH-001128,-0.20697258498399998
ACH-001134,-0.26277360827
ACH-001151,-0.155983176498
ACH-001163,-0.31247917933499997
ACH-001164,0.00601778020858
ACH-001173,-0.190394306203
ACH-001183,0.0256018150684
ACH-001184,-0.2266528137
ACH-001190,-0.466498236606
ACH-001192,-0.426294250348
ACH-001193,-0.678578990262
ACH-001196,-0.09106832368699999
ACH-001197,-0.30007470577
ACH-001205,-0.0463756576817
ACH-001211,-0.202235461127
ACH-001212,-0.147914022063
ACH-001228,-0.0383170336055
ACH-001232,-0.254266317432
ACH-001239,-0.444459190401
ACH-001274,-0.34783655604
ACH-001275,-0.263368385225
ACH-001277,-0.161836197002
ACH-001278,-0.10754696634000001
ACH-001280,-0.392954354534
ACH-001283,-0.186886599302
ACH-001289,-0.268140813127
ACH-001295,-0.131715518349
ACH-001300,-0.445828132483
ACH-001301,-0.486714665529
ACH-001302,-0.559727698256
ACH-001303,-0.6123172173129999
ACH-001306,-0.0838487414237
ACH-001318,-0.214378008372
ACH-001322,-0.657683310304
ACH-001328,-0.318690482121
ACH-001332,-0.26282650179699996
ACH-001333,-0.176944240488
ACH-001336,-0.0540037844071
ACH-001340,-0.136742042051
ACH-001346,-0.262127747599
ACH-001353,-0.27538135902
ACH-001354,0.010877910774399998
ACH-001367,0.0178961742632
ACH-001368,-0.234461970318
ACH-001374,-0.0328023428251
ACH-001375,-0.106564532755
ACH-001377,-0.130585929138
ACH-001380,-0.22093169881799998
ACH-001391,-0.246720431863
ACH-001407,-0.355138917901
ACH-001408,-0.223590842159
ACH-001413,-0.529249163451
ACH-001430,0.0203379958325
ACH-001431,-0.34313005406999997
ACH-001450,-0.0285024287699
ACH-001496,-0.158875066639
ACH-001500,-0.418988662385
ACH-001521,-0.23875448033500002
ACH-001523,-0.22103746578699998
ACH-001532,-0.231462810801
ACH-001536,-0.08420572435280001
ACH-001550,-0.0784594876741
ACH-001552,-0.301095698955
ACH-001554,-0.20449837869100002
ACH-001645,-0.21831781825
ACH-001654,-0.23194034859499998
ACH-001715,-0.37012098729500004
ACH-001735,-0.159188969686
ACH-001736,-0.116450906049
ACH-001737,-0.32201903968
ACH-001740,-0.43552358924199996
ACH-001745,-0.223996333098
ACH-001750,-0.134631198816
ACH-001765,-0.227520620436
ACH-001956,-0.163869436648
ACH-001957,-0.223765268874
