,MBD3L2 (125997)
ACH-000004,-0.463949588546
ACH-000007,-0.267330550733
ACH-000009,-0.328369094959
ACH-000011,-0.146502318334
ACH-000012,-0.392333750554
ACH-000013,-0.30742895519499996
ACH-000014,-0.258019794272
ACH-000015,-0.385485765334
ACH-000017,-0.365292257567
ACH-000018,-0.604303936828
ACH-000019,-0.258807341352
ACH-000021,-0.473035273446
ACH-000022,-0.458887298231
ACH-000025,-0.26753721940999997
ACH-000028,-0.235237902303
ACH-000030,-0.345115692486
ACH-000035,-0.447812300932
ACH-000036,-0.521337464314
ACH-000037,-0.120788741357
ACH-000039,-0.282135111874
ACH-000040,-0.327383459877
ACH-000041,-0.36102466221199997
ACH-000042,-0.121151703431
ACH-000045,-0.230241137726
ACH-000047,-0.39120619263899997
ACH-000052,-0.620713264452
ACH-000053,-0.43104519668799995
ACH-000054,-0.504159088566
ACH-000055,-0.45576930303
ACH-000060,-0.367633675233
ACH-000067,-0.418226754367
ACH-000070,-0.25538039577300004
ACH-000075,-0.47411924494999996
ACH-000078,-0.686135083493
ACH-000082,-0.149185842619
ACH-000085,-0.299944254254
ACH-000086,-0.399746820072
ACH-000087,-0.29745609419
ACH-000092,-0.349167612409
ACH-000095,-0.335048144928
ACH-000097,-0.301778364337
ACH-000098,-0.737247857385
ACH-000099,-0.08582343650669999
ACH-000108,-0.369992971062
ACH-000113,-0.419418276118
ACH-000115,-0.592141743489
ACH-000116,-0.299869131237
ACH-000118,-0.49974063273999997
ACH-000120,-0.0588385456474
ACH-000123,-0.32629482775400004
ACH-000127,-0.40886976429399996
ACH-000128,-0.268533107761
ACH-000132,-0.0926395905683
ACH-000133,-0.339072328156
ACH-000137,-0.433038448098
ACH-000138,-0.6972165727349999
ACH-000142,-0.528987612716
ACH-000143,-0.0940129364539
ACH-000146,0.403755404858
ACH-000148,-0.129864533
ACH-000150,-0.312002864042
ACH-000152,-0.30879430731699997
ACH-000153,0.20221014363499998
ACH-000159,-0.524190344528
ACH-000160,0.146815538193
ACH-000163,-0.188803349179
ACH-000167,-0.07411624317860001
ACH-000168,-0.25728958784899997
ACH-000169,-0.214821675918
ACH-000178,-0.302502391095
ACH-000182,-0.209661841625
ACH-000183,-0.39384547484899995
ACH-000188,-0.563576564126
ACH-000189,-0.105127822549
ACH-000190,0.125525962096
ACH-000198,-0.248562223571
ACH-000204,-0.40715525166100003
ACH-000206,-0.052768193907
ACH-000207,-0.0290768952303
ACH-000211,-0.45467452856799995
ACH-000215,-0.19418959535100003
ACH-000221,-0.422359495293
ACH-000222,-0.35208318375799996
ACH-000223,-0.37110021332099996
ACH-000226,-0.367448403292
ACH-000227,0.271085239115
ACH-000228,-0.502156662548
ACH-000231,-0.13168446708599998
ACH-000232,-0.137090503897
ACH-000233,-0.464931246913
ACH-000234,-0.223869768145
ACH-000235,-0.25109589736
ACH-000237,-0.6155373709749999
ACH-000238,-0.211820901881
ACH-000243,-0.487605197864
ACH-000244,-0.32252964129
ACH-000246,-0.40650845077299996
ACH-000248,-0.47079066677000003
ACH-000250,-0.199131104563
ACH-000251,-0.37481992522600005
ACH-000253,-0.8828159593279999
ACH-000255,-0.285752724283
ACH-000256,-0.190999409548
ACH-000257,-0.108941543707
