,RPN2 (6185)
ACH-000361,-1.11544924597
ACH-000362,-1.0766048453200001
ACH-000363,-0.9148546840180001
ACH-000364,-1.0674517887600001
ACH-000365,-1.1109812014
ACH-000366,-0.535129113121
ACH-000368,-1.07397952584
ACH-000374,-1.00898892931
ACH-000375,-0.89947733347
ACH-000376,-0.922719526607
ACH-000381,-1.19413899485
ACH-000383,-0.632854938778
ACH-000387,-1.14869256122
ACH-000389,-0.991918489145
ACH-000390,-0.9133612429729999
ACH-000393,-0.859764622203
ACH-000395,-1.04983570052
ACH-000397,-0.586662506853
ACH-000401,-0.880873159838
ACH-000402,-0.6327231976600001
ACH-000403,-1.0522396322
ACH-000404,-0.868986155984
ACH-000406,-0.909848597165
ACH-000407,-0.844350439435
ACH-000408,-1.11521438256
ACH-000410,-1.31021050436
ACH-000411,-1.07572116368
ACH-000414,-1.32906133475
ACH-000415,-1.17477619546
ACH-000416,-0.8492093606209999
ACH-000420,-0.844046255297
ACH-000421,-1.00711882186
ACH-000424,-0.862732906171
ACH-000425,-0.88189121874
ACH-000426,-0.732149699463
ACH-000427,-0.833668510211
ACH-000433,-0.974956043763
ACH-000436,-1.04638905401
ACH-000444,-1.27425424201
ACH-000445,-1.20232726729
ACH-000448,-1.0398445441
ACH-000450,-1.06462300066
ACH-000452,-1.12819665542
ACH-000454,-0.7857860724950001
ACH-000458,-0.8912090326890001
ACH-000459,-1.16386632658
ACH-000460,-0.965567018497
ACH-000461,-0.704068248199
ACH-000463,-0.933968329472
ACH-000464,-0.862659261717
ACH-000466,-0.891488018717
ACH-000467,-1.00150191896
ACH-000468,-1.10211785166
ACH-000469,-1.27248498259
ACH-000470,-0.894279872455
ACH-000471,-0.974530391738
ACH-000472,-0.899160972256
ACH-000473,-1.11943920422
ACH-000475,-1.11997246777
ACH-000476,-0.861707541632
ACH-000477,-0.811720889128
ACH-000480,-1.1655286307600001
ACH-000481,-0.753617373797
ACH-000483,-1.08219304548
ACH-000484,-0.849295146097
ACH-000485,-0.9545651523469999
ACH-000486,-0.910788480536
ACH-000487,-0.878949639126
ACH-000488,-0.919827531446
ACH-000490,-1.2197824526799999
ACH-000491,-0.9139472503880001
ACH-000495,-0.473068823593
ACH-000496,-0.985325093036
ACH-000499,-0.910944113055
ACH-000500,-1.1700245167399999
ACH-000502,-1.10400912842
ACH-000503,-1.24635368372
ACH-000505,-0.888017620212
ACH-000507,-1.1652654445000001
ACH-000510,-0.975552791604
ACH-000511,-0.935121685719
ACH-000512,-0.665836756237
ACH-000516,-1.25556935783
ACH-000517,-0.7299105465000001
ACH-000518,-1.1313758538299998
ACH-000520,-1.21479696937
ACH-000521,-0.978040538506
ACH-000522,-0.758102116638
ACH-000524,-1.02864916983
ACH-000527,-1.13145910592
ACH-000528,-1.23617724286
ACH-000537,-1.3926674562999999
ACH-000541,-1.43031438524
ACH-000542,-0.87677682504
ACH-000544,-1.0498565388799999
ACH-000545,-1.18542392643
ACH-000547,-0.941946663393
ACH-000548,-1.08988941821
ACH-000549,-0.821903305866
ACH-000550,-1.06023579655
ACH-000552,-0.9457000252429999
ACH-000556,-0.933470255921
ACH-000557,-0.903744965951
ACH-000570,-0.736290282745
ACH-000571,-0.7212722581119999
ACH-000573,-1.2206336191399998
ACH-000576,-1.1113862553799998
ACH-000580,-1.31092164039
ACH-000584,-0.651294413386
ACH-000585,-1.48147125504
ACH-000588,-0.668299719144
ACH-000589,-0.9108804128560001
ACH-000591,-0.922029579112
ACH-000593,-1.11018642577
ACH-000600,-0.885899862139
ACH-000601,-0.9789650234620001
ACH-000604,-1.0755069495899998
ACH-000605,-1.05334314932
ACH-000606,-1.1723452992399999
ACH-000608,-0.8945323980709999
ACH-000614,-0.6257746897199999
ACH-000616,-0.742915917748
ACH-000618,-1.09735071765
ACH-000619,-0.8835294595799998
ACH-000620,-0.8835689312739999
ACH-000621,-0.6757478491680001
ACH-000622,-1.08369622904
ACH-000623,-0.813411066669
ACH-000624,-0.8489988723849999
ACH-000627,-0.929379993352
ACH-000630,-1.14988858984
ACH-000632,-1.1320426875
ACH-000633,-0.886719391917
ACH-000637,-1.15092615995
ACH-000638,-0.862241193889
ACH-000646,-1.33479718044
ACH-000647,-0.9527605027060001
ACH-000648,-1.04033018509
ACH-000649,-1.0
ACH-000651,-0.7409560518680001
ACH-000652,-1.2821499714799998
ACH-000653,-0.9731358740870001
ACH-000657,-1.06639543699
ACH-000658,-0.936621923442
ACH-000661,-0.8358471039990001
ACH-000662,-0.8150548142
ACH-000663,-1.0659314535200002
ACH-000665,-1.30550955292
ACH-000671,-1.0572744985
ACH-000673,-0.90631578933
ACH-000676,-0.55696032971
ACH-000677,-0.676226967813
ACH-000681,-1.1226940127399998
ACH-000682,-1.1558164824600001
ACH-000683,-0.972048305071
ACH-000684,-1.28382457196
ACH-000688,-1.0205432652500002
ACH-000693,-0.893515085885
ACH-000694,-0.909292625821
ACH-000695,-0.847337381611
ACH-000696,-0.8282063938349999
ACH-000697,-0.78952701712
ACH-000699,-1.06400593088
ACH-000701,-0.672891237415
ACH-000706,-1.3812290933000002
ACH-000711,-0.670341785634
ACH-000713,-1.12347264605
ACH-000714,-0.799150746656
ACH-000718,-1.08755337756
ACH-000720,-1.0079860125799998
ACH-000721,-0.966591670765
ACH-000724,-0.725817328496
ACH-000725,-0.681689452091
ACH-000732,-1.04568587032
ACH-000734,-1.15853558702
ACH-000735,-1.13426603723
ACH-000736,-1.09650098191
ACH-000738,-0.8362959860760001
ACH-000746,-1.02638506559
ACH-000747,-0.9352665830329999
ACH-000748,-1.03777304734
ACH-000753,-1.09140330848
ACH-000756,-0.639273453548
ACH-000757,-0.999708548585
ACH-000758,-0.9897854331620001
ACH-000760,-0.879142466824
ACH-000763,-1.05760248746
ACH-000764,-1.0075342491
ACH-000765,-0.765566015144
ACH-000766,-1.11495763372
ACH-000767,-0.9330069691349999
ACH-000768,-0.983716192641
ACH-000769,-1.13391828294
ACH-000770,-0.943457466788
ACH-000771,-1.06769276471
ACH-000773,-0.9352588912369999
ACH-000776,-0.8662232042520001
ACH-000777,-1.3368643241
ACH-000778,-1.55552138383
ACH-000781,-1.35987740563
ACH-000782,-0.948299149616
ACH-000783,-0.60055218593
ACH-000784,-1.26272798528
ACH-000785,-0.7462651998100001
ACH-000787,-1.4926715762
ACH-000788,-0.8341940884639999
ACH-000791,-0.93725258252
ACH-000792,-1.01922646731
ACH-000794,-0.943870997169
ACH-000796,-1.00229064058
ACH-000799,-0.901731883671
ACH-000800,-1.47098817185
ACH-000802,-0.787333384329
ACH-000804,-0.8762851363840001
ACH-000805,-0.632959303509
ACH-000809,-0.7560285983730001
ACH-000810,-0.900844509609
ACH-000811,-1.2430677183499999
ACH-000817,-0.89052755691
ACH-000819,-0.965189282286
ACH-000820,-1.1133851760100002
ACH-000821,-0.843744517648
ACH-000822,-0.854137688868
ACH-000823,-1.1201790685700002
ACH-000824,-0.8430793535690001
ACH-000827,-0.8708063070730001
ACH-000829,-1.03404304207
ACH-000831,-0.787090035978
ACH-000832,-1.02099428673
ACH-000833,-0.618957410634
ACH-000834,-0.950958168074
ACH-000835,-0.873168385337
ACH-000836,-1.29731332274
ACH-000837,-1.00946436084
ACH-000838,-0.9578351336319999
ACH-000839,-1.10664888405
ACH-000840,-1.03878163629
ACH-000841,-0.9975601623520001
ACH-000843,-0.9888458964700001
ACH-000846,-1.085947133
ACH-000847,-1.10499237566
ACH-000848,-1.08856356547
ACH-000849,-1.08204762261
ACH-000851,-0.9694579739210001
ACH-000855,-0.996472984704
ACH-000856,-1.1368309506299998
ACH-000858,-0.8811958883700001
ACH-000859,-1.23706060371
ACH-000861,-1.3470118219100002
ACH-000862,-1.08374163302
ACH-000865,-0.948086099052
ACH-000866,-0.868546615976
ACH-000867,-0.9102277521269999
ACH-000869,-0.711698465606
ACH-000872,-1.082769138
ACH-000873,-1.09031987114
ACH-000876,-0.6659353514940001
ACH-000878,-1.0903537802
ACH-000880,-1.20437797539
ACH-000881,-0.923314254166
ACH-000882,-0.89939285794
ACH-000884,-0.776166425379
ACH-000885,-1.2415627030299998
ACH-000887,-0.8894247188600001
ACH-000888,-1.07765516606
ACH-000889,-0.736038235158
ACH-000890,-1.4464658250100002
ACH-000896,-0.7383324290009999
ACH-000898,-0.830182532019
ACH-000900,-0.984163124685
ACH-000901,-0.9921378713519999
ACH-000905,-0.9575252477159999
ACH-000906,-0.9084482074160001
ACH-000907,-1.1855629171200002
ACH-000910,-0.561684049369
ACH-000911,-0.992340297519
ACH-000912,-0.978183261208
ACH-000913,-0.937262268934
ACH-000915,-0.958159618926
ACH-000916,-0.024046041849000003
ACH-000917,-1.2221051498
ACH-000921,-0.9615836358959999
ACH-000924,-0.587302700994
ACH-000926,-1.23418773774
ACH-000928,-1.03523411392
ACH-000929,-0.945023597458
ACH-000932,-0.77023732069
ACH-000935,-0.808753102586
ACH-000936,-0.968068022814
ACH-000937,-0.789933926758
ACH-000938,-0.922085054445
ACH-000939,-1.39350297128
ACH-000941,-1.2607507356299998
ACH-000943,-0.9397137752060001
ACH-000946,-0.947484298707
ACH-000947,-0.8213878161720001
ACH-000948,-0.9588478683849999
ACH-000950,-1.32239021801
ACH-000953,-0.6758730105349999
ACH-000957,-1.35059376472
ACH-000958,-1.30919427705
ACH-000960,-0.91240277771
ACH-000963,-1.05442303297
ACH-000968,-0.949032020002
ACH-000969,-0.623524616946
ACH-000973,-0.9656443769290001
ACH-000974,-1.0024067673700001
ACH-000975,-0.614527068178
ACH-000976,-0.9828823253740001
ACH-000978,-1.55343291995
ACH-000980,-0.921099456442
ACH-000984,-1.06525306681
ACH-000986,-1.00245124427
ACH-000988,-1.0004387372
ACH-000993,-1.01828548287
ACH-000994,-1.1632480318
ACH-000996,-0.873276779778
ACH-001001,-0.881162846476
ACH-001020,-0.723274101707
ACH-001028,-0.9507203096619999
ACH-001031,-1.04231512706
ACH-001038,-0.798247234419
ACH-001048,-1.0047365948
ACH-001050,-1.26939002934
ACH-001053,-0.7592751932080001
ACH-001054,-0.8732612515739999
ACH-001061,-0.9898564342659999
ACH-001067,-0.760115794989
ACH-001075,-0.942316015881
ACH-001096,-1.14266515776
ACH-001128,-1.1119327488200001
ACH-001134,-0.8764142788160001
ACH-001151,-0.9756867189849999
ACH-001163,-0.872995336331
ACH-001164,-1.2394710616700002
ACH-001173,-1.04363588396
ACH-001183,-0.880449685578
ACH-001184,-0.872552400262
ACH-001190,-0.7419206400759999
ACH-001192,-0.813983672028
ACH-001193,-0.79411823762
ACH-001196,-1.11867289954
ACH-001197,-0.9009311801559999
ACH-001205,-0.772657274231
ACH-001211,-1.2204190001200002
ACH-001212,-0.881970330426
ACH-001228,-0.599315861185
ACH-001232,-0.941926954771
ACH-001239,-0.878903210292
ACH-001274,-1.2117099630500001
ACH-001275,-0.850422915916
ACH-001277,-0.978668283089
ACH-001278,-1.2259224745000001
ACH-001280,-0.663187819131
ACH-001283,-1.25465360065
ACH-001289,-0.8919565002700001
ACH-001295,-0.9444984854009999
ACH-001300,-1.13431359812
ACH-001301,-1.05239193855
ACH-001302,-0.992104111196
ACH-001303,-1.05273611314
ACH-001306,-1.1915502039
ACH-001318,-1.1452231089799998
ACH-001322,-0.974922307992
ACH-001328,-0.987970831329
ACH-001332,-0.46945665859499996
ACH-001333,-1.21004299683
ACH-001336,-0.9161563097740001
ACH-001340,-0.975941648357
ACH-001346,-1.13729915747
ACH-001353,-1.10999817906
ACH-001354,-0.461607556708
ACH-001367,-0.661760124318
ACH-001368,-1.22785186187
ACH-001374,-1.08129959573
ACH-001375,-1.03938508401
ACH-001377,-1.14468641736
ACH-001380,-0.886362204605
ACH-001391,-1.15934424342
ACH-001407,-1.0879766061799998
ACH-001408,-1.15480931499
ACH-001413,-0.868485318431
ACH-001430,-1.1827223198799999
ACH-001431,-1.12092904163
ACH-001450,-1.01193840566
ACH-001496,-1.04699626357
ACH-001500,-1.0253056118700001
ACH-001521,-1.4279887283500001
ACH-001523,-1.10010154827
ACH-001532,-0.8843857968809999
ACH-001536,-0.58974151837
ACH-001550,-1.18202411631
ACH-001552,-1.1142677302500001
ACH-001554,-1.10894907756
ACH-001645,-0.7476288969320001
ACH-001654,-0.987049121212
ACH-001715,-1.10462340759
ACH-001735,-1.0114890141700001
ACH-001736,-0.935667291478
ACH-001737,-0.8678511284810001
ACH-001740,-0.946678253623
ACH-001745,-0.7222571655650001
ACH-001750,-1.03056836314
ACH-001765,-0.650061993955
ACH-001956,-1.2779916486799998
ACH-001957,-0.8940598995479999
