,ADM5 (199800)
ACH-000004,0.00745189675092
ACH-000007,-0.25177904453
ACH-000009,-0.0826835213404
ACH-000011,-0.0517255128888
ACH-000012,-0.0410143747638
ACH-000013,-0.227856802212
ACH-000014,-0.10042819267999999
ACH-000015,-0.07184360629839999
ACH-000017,-0.0417876596906
ACH-000018,-0.163098973635
ACH-000019,-0.0698572328171
ACH-000021,-0.0644802963963
ACH-000022,-0.323032832311
ACH-000025,-0.007770097371079999
ACH-000028,-0.32389096705
ACH-000030,-0.230551001929
ACH-000035,-0.0446401447155
ACH-000036,-0.18242843489100002
ACH-000037,0.0072308868623300005
ACH-000039,-0.0239525604132
ACH-000040,-0.011969149721399999
ACH-000041,-0.127472612505
ACH-000042,-0.132191109368
ACH-000045,0.021315403840700003
ACH-000047,-0.26706158139499997
ACH-000052,0.11170846734300001
ACH-000053,-0.019968404977099997
ACH-000054,-0.118167997235
ACH-000055,-0.0707625305617
ACH-000060,-0.184977362935
ACH-000067,-0.129754099243
ACH-000070,-0.33668063966899997
ACH-000075,-0.19052611399099997
ACH-000078,-0.0737364672917
ACH-000082,-0.11103480136600001
ACH-000085,-0.335180795734
ACH-000086,-0.185883542535
ACH-000087,-0.18258177191599997
ACH-000092,-0.331926829017
ACH-000095,-0.143206697423
ACH-000097,-0.288402238295
ACH-000098,-0.258371743013
ACH-000099,-0.08882887707810001
ACH-000108,-0.21515387960299998
ACH-000113,-0.119221978895
ACH-000115,-0.198462855978
ACH-000116,0.048320333330800005
ACH-000118,-0.230410517563
ACH-000120,-0.11900269562100001
ACH-000123,-0.294957655119
ACH-000127,-0.07698217905060001
ACH-000128,0.0844990246713
ACH-000132,0.0334012135451
ACH-000133,-0.156346871857
ACH-000137,-0.24217085211300002
ACH-000138,-0.142347727487
ACH-000142,-0.166102320832
ACH-000143,-0.0590549741474
ACH-000146,-0.0883461768368
ACH-000148,-0.020994132175400002
ACH-000150,-0.183050053721
ACH-000152,-0.171427029396
ACH-000153,-0.307807242239
ACH-000159,-0.123318919021
ACH-000160,-0.100863396905
ACH-000163,-0.0544611424125
ACH-000167,-0.361063795145
ACH-000168,-0.06559971560769999
ACH-000169,-0.12530105641699998
ACH-000178,-0.138128399573
ACH-000182,-0.0105570585335
ACH-000183,-0.113646190121
ACH-000188,-0.057736243584199994
ACH-000189,0.0195707539787
ACH-000190,-0.150347445508
ACH-000198,-0.149047073234
ACH-000204,-0.134912302185
ACH-000206,-0.139213516469
ACH-000207,-0.042821010038099995
ACH-000211,-0.17256467873700002
ACH-000215,-0.187230312006
ACH-000221,0.144638817962
ACH-000222,0.057966908115699996
ACH-000223,-0.0890057951197
ACH-000226,0.043792844786099995
ACH-000227,0.0998262934938
ACH-000228,-0.19929903632399998
ACH-000231,-0.00786585475255
ACH-000232,-0.15469341824000002
ACH-000233,-0.220460140092
ACH-000234,0.00908143066565
ACH-000235,-0.224890812135
ACH-000237,-0.147187910533
ACH-000238,-0.0176002201109
ACH-000243,-0.0288529118126
ACH-000244,-0.06415647078919999
ACH-000246,-0.169852641437
ACH-000248,-0.00504078541287
ACH-000250,-0.15804876562
ACH-000251,-0.152142362323
ACH-000253,-0.162881494505
ACH-000255,-0.08484509932749999
ACH-000256,-0.0994279275499
ACH-000257,0.0371209537279
ACH-000258,0.0670944299433
ACH-000259,-0.116405626324
ACH-000260,-0.195171274285
ACH-000261,-0.16821804640299998
ACH-000262,-0.014785853698400001
ACH-000263,-0.17831021850900003
ACH-000264,-0.0203876411929
ACH-000265,-0.139431340936
ACH-000266,-0.116143220627
ACH-000272,-0.0404999995605
ACH-000273,-0.132652723134
ACH-000274,-0.09846647289869999
ACH-000277,0.0066669373184899995
ACH-000278,-0.09700158634
ACH-000279,-0.175860792665
ACH-000280,-0.10603488937000001
ACH-000281,0.08839790935820001
ACH-000288,-0.0655053823436
ACH-000291,-0.223551816727
ACH-000293,-0.08467331996760001
ACH-000294,-0.20299228211800002
ACH-000295,0.115221867543
ACH-000296,-0.0633869227409
ACH-000302,-0.26270151976
ACH-000304,0.033846159816099994
ACH-000307,-0.15380048533500001
ACH-000308,-0.143987368382
ACH-000310,0.00906161698894
ACH-000311,-0.22920804126999997
ACH-000312,0.0030784674684099997
ACH-000315,-0.35741031145400004
ACH-000316,-0.203683789023
ACH-000317,0.0863939014733
ACH-000318,-0.20107579514199997
ACH-000319,-0.0782491152771
ACH-000320,0.12349411488800001
ACH-000322,0.0440340528137
ACH-000323,-0.164544464888
ACH-000324,-0.126315463944
ACH-000329,-0.0312680523826
ACH-000330,-0.115357886121
ACH-000331,0.07325408133399999
ACH-000332,-0.0582191083281
ACH-000334,-0.32264879915600003
ACH-000335,0.0582632505075
ACH-000336,0.233692140337
ACH-000337,0.101459211944
ACH-000339,-0.058388850631599994
ACH-000341,-0.178381420332
ACH-000348,-0.231886067269
ACH-000350,-0.00969576322244
ACH-000352,-0.0460008829519
ACH-000356,-0.17400731023200003
ACH-000361,-0.0650873571269
ACH-000362,-0.036808219987400005
ACH-000363,-0.05152463842709999
ACH-000364,-0.16464107968299999
ACH-000365,-0.135299245313
ACH-000366,-0.25550471312199996
ACH-000368,0.0972465862249
ACH-000374,-0.10154499717700001
ACH-000375,0.028722298375
ACH-000376,-0.158892121777
ACH-000381,0.13869345159399998
ACH-000383,-0.10525137128900001
ACH-000387,-0.0605571672057
ACH-000389,-0.141410788268
ACH-000390,-0.220851300323
ACH-000393,-0.155301172408
ACH-000395,-0.387389259692
ACH-000397,-0.117955736423
ACH-000401,-0.28494622736999997
ACH-000402,-0.251620875937
ACH-000403,-0.11887052839199999
ACH-000404,-0.575465539833
ACH-000406,-0.0189325693795
ACH-000407,-0.169946315623
ACH-000408,-0.166686844358
ACH-000410,-0.06870173391409999
ACH-000411,-0.0629665512919
ACH-000414,-0.0692125634435
ACH-000415,-0.111003800137
ACH-000416,-0.0838736770079
ACH-000420,-0.27088010028799997
ACH-000421,-0.0498646887446
ACH-000424,0.18641950954300002
ACH-000425,-0.11470215711
ACH-000426,-0.0642526097003
ACH-000427,-0.24665553360800002
ACH-000433,-0.33986057383199997
ACH-000436,0.041297971885800006
ACH-000444,-0.141081607339
ACH-000445,-0.121425525481
ACH-000448,-0.032070252826099994
ACH-000450,0.0273332825673
ACH-000452,-0.170134825357
ACH-000454,0.14860766987500001
ACH-000458,-0.0432853982545
ACH-000459,-0.178091951387
ACH-000460,-0.0331282768101
ACH-000461,-0.10736422255000001
ACH-000463,0.08084774007680001
ACH-000464,-0.176279325053
ACH-000466,-0.17734736139
ACH-000467,-0.138503385434
