,EGR3 (1960)
ACH-000004,0.155961544233
ACH-000007,0.0346523967204
ACH-000009,0.0817856276725
ACH-000011,0.0792077053187
ACH-000012,-0.254736502172
ACH-000013,0.121570972496
ACH-000014,0.0804450231415
ACH-000015,0.015590186793200001
ACH-000017,0.20713803803199998
ACH-000018,0.15654952233
ACH-000019,0.227779361513
ACH-000021,0.15838233055700002
ACH-000022,0.0446992191954
ACH-000025,0.10709488582900001
ACH-000028,0.148615228908
ACH-000030,0.11530373557399999
ACH-000035,0.033445486268
ACH-000036,0.0739475211018
ACH-000037,0.170481553013
ACH-000039,0.17948694883000002
ACH-000040,0.12460892332000001
ACH-000041,0.0264856224261
ACH-000042,0.010997714652
ACH-000045,0.173770160725
ACH-000047,0.00394750225578
ACH-000052,0.22100204524
ACH-000053,0.158489348929
ACH-000054,0.111096772683
ACH-000055,0.154600627668
ACH-000060,0.0248057774157
ACH-000067,0.204461774798
ACH-000070,0.033506743093500005
ACH-000075,0.0215797137409
ACH-000078,0.13085805521299998
ACH-000082,0.145626788556
ACH-000085,0.35762163338200004
ACH-000086,0.20296863991099998
ACH-000087,0.27051351956999997
ACH-000092,0.17645933501
ACH-000095,0.20336520983800002
ACH-000097,0.040102737790199995
ACH-000098,0.22088217068399998
ACH-000099,0.033873816585300004
ACH-000108,0.0535782458536
ACH-000113,0.062074921724
ACH-000115,0.134711579827
ACH-000116,0.030572266410400003
ACH-000118,0.08212248835630001
ACH-000120,0.17710532970800003
ACH-000123,0.119690242693
ACH-000127,0.116063960791
ACH-000128,0.09247307697589999
ACH-000132,0.15581371521600001
ACH-000133,0.0215003358182
ACH-000137,-0.0903965606168
ACH-000138,0.0747152628857
ACH-000142,0.19742347607799998
ACH-000143,0.00961174632432
ACH-000146,0.0604398187354
ACH-000148,0.180960643548
ACH-000150,0.218968050944
ACH-000152,0.0551007487226
ACH-000153,0.0325835481664
ACH-000159,0.06182600759219999
ACH-000160,0.24081983275199997
ACH-000163,-0.012224387913600001
ACH-000167,-0.11345933595999999
ACH-000168,-0.11802528219000001
ACH-000169,0.0942136957
ACH-000178,0.016853858046
ACH-000182,0.0197627924478
ACH-000183,0.150216327945
ACH-000188,0.11871922467399999
ACH-000189,0.310589240036
ACH-000190,0.285653895929
ACH-000198,0.119569222861
ACH-000204,0.0541440190432
ACH-000206,0.23230292372900002
ACH-000207,0.200292918957
ACH-000211,0.00639607151176
ACH-000215,0.152032384936
ACH-000221,0.0545049501492
ACH-000222,0.084867429339
ACH-000223,0.16905438196400002
ACH-000226,0.299719466873
ACH-000227,0.022371319073000002
ACH-000228,0.0176375772008
ACH-000231,0.251593931149
ACH-000232,0.0306163272724
ACH-000233,0.14060781977
ACH-000234,-0.0494026655329
ACH-000235,0.11232113896299999
ACH-000237,0.13110886054600002
ACH-000238,0.012449683283599999
ACH-000243,0.034251757603000005
ACH-000244,0.14783996175
ACH-000246,0.0494966143845
ACH-000248,0.177893091842
ACH-000250,0.028897382118199998
ACH-000251,0.0822881253006
ACH-000253,0.0643994245048
ACH-000255,0.12223438963500001
ACH-000256,0.21188717846000002
ACH-000257,0.0123931781358
ACH-000258,0.196111942686
ACH-000259,0.041734118934999995
ACH-000260,0.12450756710899999
ACH-000261,0.022163468787799998
ACH-000262,0.0874680561821
ACH-000263,0.020305127448900003
ACH-000264,0.07013667055680001
ACH-000265,0.102052879848
ACH-000266,0.104457068572
ACH-000272,0.132893326386
ACH-000273,0.203395473541
ACH-000274,-0.0681315263416
ACH-000277,-0.016834547055
ACH-000278,0.215959499276
ACH-000279,0.17417016752599998
ACH-000280,0.032746444525900004
ACH-000281,0.0200280258505
ACH-000288,0.178323222704
ACH-000291,0.0930351577847
ACH-000293,-0.000510428037896
ACH-000294,0.146029516943
ACH-000295,0.348216418213
ACH-000296,-0.0666916008184
ACH-000302,0.0141756584682
ACH-000304,0.349345272523
ACH-000307,0.059506368309399996
ACH-000308,0.07818168422789999
ACH-000310,0.021906491147400002
ACH-000311,-0.012235999128900001
ACH-000312,0.044049114493300005
ACH-000315,0.06379481188740001
ACH-000316,0.139356555361
ACH-000317,0.16563932051
ACH-000318,0.05868559692369999
ACH-000319,0.10460453588400001
ACH-000320,0.17015462261
ACH-000322,0.161657271513
ACH-000323,0.216629687608
ACH-000324,0.07124004162150001
ACH-000329,0.143528120674
ACH-000330,-0.143139969928
ACH-000331,0.0751368719019
ACH-000332,0.12285322012599999
ACH-000334,0.0296415524083
ACH-000335,0.166752816509
ACH-000336,0.10742881292999999
ACH-000337,-0.0037740504258100003
ACH-000339,0.164170898136
ACH-000341,0.0768731742975
ACH-000348,0.175543649921
ACH-000350,-0.034534005785300005
ACH-000352,0.121022870699
ACH-000356,0.101122584012
ACH-000361,0.198151150357
ACH-000362,0.0929610671665
ACH-000363,0.112870103155
ACH-000364,0.0862139510952
ACH-000365,0.15600318648199998
ACH-000366,0.15831134459899998
ACH-000368,0.139367675616
ACH-000374,-0.139155792619
ACH-000375,0.183375339132
ACH-000376,0.11585766093000001
ACH-000381,0.194244111804
ACH-000383,0.159572706935
ACH-000387,0.18134224784000003
ACH-000389,0.18007542962499998
ACH-000390,0.0154678504593
ACH-000393,0.08440573277930001
ACH-000395,-0.11062525370300001
ACH-000397,-0.022982038886000002
ACH-000401,0.141885221819
ACH-000402,0.323511162993
ACH-000403,-0.0440940021736
ACH-000404,-0.0525686027715
ACH-000406,0.0562431494632
ACH-000407,0.200158434812
ACH-000408,0.21993388348700002
ACH-000410,0.08089859885560001
ACH-000411,0.051746337522900004
ACH-000414,0.124329012621
ACH-000415,-0.0193486230503
ACH-000416,0.10835476292400001
ACH-000420,-0.07562075892999999
ACH-000421,0.0388418343334
ACH-000424,0.278387420025
ACH-000425,0.17852058339000001
ACH-000426,0.0786267692743
ACH-000427,0.166749564554
ACH-000433,0.39767384315800003
ACH-000436,0.202502494575
ACH-000444,0.0872425807958
ACH-000445,0.319161088816
ACH-000448,0.0995092281413
ACH-000450,-0.07210542643630001
ACH-000452,-0.384099035399
ACH-000454,0.189898378966
ACH-000458,0.19815544099100002
ACH-000459,0.16840908357
ACH-000460,0.106479453676
ACH-000461,0.16022217853700002
ACH-000463,0.171133392713
ACH-000464,0.0848672412271
ACH-000466,-0.200095330526
ACH-000467,0.226242642001
ACH-000468,0.322706826598
ACH-000469,0.118857570987
ACH-000470,-0.048084743839
ACH-000471,0.134703722091
ACH-000472,-0.253325516255
ACH-000473,0.055709846230800004
ACH-000475,0.04527932680150001
ACH-000476,0.000709055920032
ACH-000477,0.725019582519
ACH-000480,0.289248555854
ACH-000481,0.103727422642
ACH-000483,0.048950637503500004
ACH-000484,0.177621545145
ACH-000485,0.0884129036139
ACH-000486,0.010523589020499999
ACH-000487,0.15896053694
ACH-000488,0.0535436574744
ACH-000490,0.08918074663730001
ACH-000491,0.11047488673599999
ACH-000495,-0.044891653081
ACH-000496,0.09905578804839998
ACH-000499,0.0848982839105
ACH-000500,0.23345698725800001
ACH-000502,0.0971412756699
ACH-000503,-0.0430550167119
ACH-000505,0.161086288148
ACH-000507,0.10499784573200001
ACH-000510,0.0740281559397
ACH-000511,0.0706951651374
ACH-000512,0.26652969421100003
ACH-000516,0.130862251139
ACH-000517,0.0504205926072
ACH-000518,0.0142129617438
ACH-000520,0.164418613562
ACH-000521,0.20136416009799998
ACH-000522,0.0641017254231
ACH-000524,-0.107263501757
ACH-000527,0.0722491226557
ACH-000528,3.69971439074e-05
ACH-000537,0.00831961759041
ACH-000541,0.169081195842
ACH-000542,0.173005772028
ACH-000544,-0.23280173513799998
ACH-000545,0.203880668317
ACH-000547,0.00593690283584
ACH-000548,-0.0259113536978
ACH-000549,0.13765826804
ACH-000550,0.109228574198
ACH-000552,0.0832490085146
ACH-000556,0.135089925107
ACH-000557,-0.384341954303
ACH-000570,0.13712968574200002
ACH-000571,0.110468077306
ACH-000573,0.0861696949624
ACH-000576,-0.015599568504600002
ACH-000580,0.0601839872379
ACH-000584,-0.0525644373475
ACH-000585,0.0985765371779
ACH-000588,0.221605851577
ACH-000589,0.155494436725
ACH-000591,0.119907324741
ACH-000593,0.141222246262
ACH-000600,0.0993351426554
ACH-000601,0.08101396547039999
ACH-000604,0.13496861434000001
ACH-000605,0.0725462810302
ACH-000606,0.11009216891899999
ACH-000608,0.0458463726111
ACH-000614,0.268395457346
ACH-000616,0.025551146512599997
ACH-000618,-0.0439295473638
ACH-000619,0.168492245255
ACH-000620,0.0407774263209
ACH-000621,0.138230075276
ACH-000622,0.0471070933725
ACH-000623,0.030701071820299998
ACH-000624,-0.0156487216366
ACH-000627,0.176458855501
ACH-000630,0.0789342382691
ACH-000632,0.326656906017
ACH-000633,0.113106450111
ACH-000637,-0.313007278256
ACH-000638,0.22219848256900002
ACH-000646,0.197788605108
ACH-000647,0.181131899767
ACH-000648,0.122734522637
ACH-000649,0.041590234068699994
ACH-000651,-0.06415484943300001
ACH-000652,0.011219334514799999
ACH-000653,0.10944838623
ACH-000657,0.08893167204409999
ACH-000658,0.288763987455
ACH-000661,-0.17838783848499998
ACH-000662,0.12061360007300001
ACH-000663,0.0428954591314
ACH-000665,0.018173598317499998
ACH-000671,0.165349161852
ACH-000673,0.135038548348
ACH-000676,0.170113494855
ACH-000677,0.235612645669
ACH-000681,0.0794157913028
ACH-000682,0.021411577018599998
ACH-000683,0.0500605364943
ACH-000684,0.289431789371
ACH-000688,0.00309736080182
ACH-000693,0.039673630833900006
ACH-000694,0.15832442944800001
ACH-000695,-0.045145803509499996
ACH-000696,0.166352559394
ACH-000697,0.152463791689
ACH-000699,0.0811329332318
ACH-000701,0.044740976733300006
ACH-000706,0.0878724078977
ACH-000711,0.0695690525712
ACH-000713,0.005762725028199999
ACH-000714,0.143231296472
ACH-000718,0.208628941776
ACH-000720,0.0865810611798
ACH-000721,0.164226984086
ACH-000724,0.0005779231544520001
ACH-000725,-0.0869526958539
ACH-000732,0.165335999219
ACH-000734,0.031528720595
ACH-000735,0.112309884361
ACH-000736,0.116329135605
ACH-000738,0.09894702409489999
ACH-000746,0.0456706410427
ACH-000747,0.113352010285
ACH-000748,0.0832323022107
ACH-000753,0.0840128300086
ACH-000756,0.129556661349
ACH-000757,0.19072370198600003
ACH-000758,0.0415259565209
ACH-000760,0.05507350005480001
ACH-000763,0.08629499334169999
ACH-000764,0.33949893672
ACH-000765,0.133954455753
ACH-000766,0.144298691754
ACH-000767,0.12495759366800001
ACH-000768,0.26215922034899997
ACH-000769,0.39728408104
ACH-000770,0.126939955036
ACH-000771,-0.0149207736522
ACH-000773,0.28108570223900003
ACH-000776,-0.00368486771202
ACH-000777,-0.28667018873000005
ACH-000778,0.05001401567969999
ACH-000781,0.0299808720562
ACH-000782,0.144785700266
ACH-000783,0.11896221782199999
ACH-000784,-0.156933075493
ACH-000785,0.0206091676015
ACH-000787,0.0963895340305
ACH-000788,0.133113085363
ACH-000791,0.162845626907
ACH-000792,0.250582392923
ACH-000794,-0.0189075978057
ACH-000796,0.0485094450455
ACH-000799,-0.0315213360672
ACH-000800,0.0033943185365999996
ACH-000802,-0.040375145555800004
ACH-000804,0.172090342166
ACH-000805,0.256892535535
ACH-000809,-0.015549955942799999
ACH-000810,0.10694538516
ACH-000811,0.108282033427
ACH-000817,0.18838878497900002
ACH-000819,0.11114687325400001
ACH-000820,-0.0134031176132
ACH-000821,0.0959361830108
ACH-000822,-0.09630356049660001
ACH-000823,0.140403236861
ACH-000824,0.11149898760600001
ACH-000827,-0.0236131514432
ACH-000829,0.19741093064100002
ACH-000831,0.12331161571100001
ACH-000832,8.31804924967e-06
ACH-000833,-0.0263476891371
ACH-000834,0.049823024745699995
ACH-000835,0.155643959154
ACH-000836,0.0197250070486
ACH-000837,0.10368816537799999
ACH-000838,0.032244909869400006
ACH-000839,0.0501252136876
ACH-000840,-0.0327635377481
ACH-000841,0.131063268778
ACH-000843,0.0967195837553
ACH-000846,0.14342861218699998
ACH-000847,0.109151615615
ACH-000848,-0.0936077226769
ACH-000849,-0.11819810527699999
ACH-000851,0.15963135529
ACH-000855,0.259836352324
ACH-000856,0.137145324125
ACH-000858,0.171776649153
ACH-000859,0.0321138490238
ACH-000861,0.16019266995
ACH-000862,0.199915697984
ACH-000865,-0.0206894237536
ACH-000866,0.0613269450586
ACH-000867,0.014300092220399999
ACH-000869,-0.116343978433
ACH-000872,0.0222982735162
ACH-000873,0.0826877855916
ACH-000876,0.06340106430089999
ACH-000878,0.173840301604
ACH-000880,0.10762164165799999
ACH-000881,0.114402029109
ACH-000882,0.15432896251800002
ACH-000884,0.189780267955
ACH-000885,0.0120546135067
ACH-000887,0.040856934010099995
ACH-000888,0.09604499736960001
ACH-000889,0.000401247427319
ACH-000890,0.08607123214130001
ACH-000896,-0.08909498299489998
ACH-000898,0.016716186299
ACH-000900,0.160329740354
ACH-000901,0.124755489023
ACH-000905,-0.00781230285888
ACH-000906,-0.03900403389669999
ACH-000907,0.282488255458
ACH-000910,0.14648985664
ACH-000911,0.273676279473
ACH-000912,0.0712933245797
ACH-000913,0.0732020353973
ACH-000915,0.075836615368
ACH-000916,0.367710792196
ACH-000917,-0.0234875220046
ACH-000921,0.0433404941549
ACH-000924,0.0641628134858
ACH-000926,-0.084144884318
ACH-000928,0.115740096546
ACH-000929,0.121117609221
ACH-000932,0.0911023966017
ACH-000935,0.0435763434863
ACH-000936,0.0961191533426
ACH-000937,0.16844681233800002
ACH-000938,0.07850361696489999
ACH-000939,0.131798424133
ACH-000941,0.0600065227774
ACH-000943,0.09461802242930001
ACH-000946,0.0237067589929
ACH-000947,0.12187695148199999
ACH-000948,0.035367123680199994
ACH-000950,0.00986203021318
ACH-000953,0.182859720266
ACH-000957,0.122401809868
ACH-000958,0.0875264218168
ACH-000960,0.14268933847999998
ACH-000963,0.27587898705200004
ACH-000968,0.23214978319899998
ACH-000969,0.018188314362400003
ACH-000973,0.158234723633
ACH-000974,0.10730187932299999
ACH-000975,0.20302030903
ACH-000976,0.17707084913600002
ACH-000978,-0.34064027134999997
ACH-000980,0.0301448423814
ACH-000984,0.105935540216
ACH-000986,-0.034373237126599995
ACH-000988,-0.08652773636230002
ACH-000993,0.08106945398149999
ACH-000994,0.133231506561
ACH-000996,0.17446968204100002
ACH-001001,0.109748969945
ACH-001020,0.13382606589600002
ACH-001028,0.16307901712300002
ACH-001031,0.0402714043561
ACH-001038,0.237256572108
ACH-001048,0.13877590452299998
ACH-001050,0.047667314365099994
ACH-001053,0.306554885369
ACH-001054,0.15393778235
ACH-001061,0.201734098651
ACH-001067,0.252270909307
ACH-001075,0.215573773829
ACH-001096,0.0492355745933
ACH-001128,-0.0458783171961
ACH-001134,0.23176773910300003
ACH-001151,-0.133262362088
ACH-001163,0.0425420758869
ACH-001164,-0.00411547989428
ACH-001173,0.260854562684
ACH-001183,0.133582435307
ACH-001184,0.177449456855
ACH-001190,0.36078013998
ACH-001192,-0.0436686791314
ACH-001193,0.139262083224
ACH-001196,0.0456211999079
ACH-001197,0.332021444084
ACH-001205,0.0867660242319
ACH-001211,0.026632264588599998
ACH-001212,0.0931467406029
ACH-001228,-0.106927759303
ACH-001232,0.128742206741
ACH-001239,0.16030902801799998
ACH-001274,0.211847925035
ACH-001275,0.0699857802757
ACH-001277,0.059971096122500005
ACH-001278,0.293047139625
ACH-001280,0.0961376659028
ACH-001283,0.0536526925907
ACH-001289,-0.023850851406299996
ACH-001295,0.015429780619700002
ACH-001300,0.044075708371699995
ACH-001301,0.07590542260250001
ACH-001302,-0.158894948625
ACH-001303,0.0301482923038
ACH-001306,0.0185417263632
ACH-001318,0.0970253070468
ACH-001322,-0.0694518435495
ACH-001328,-0.0597762611857
ACH-001332,-0.0676548710614
ACH-001333,-0.0984334193304
ACH-001336,0.14865541909399999
ACH-001340,0.0740289403721
ACH-001346,0.0826433466747
ACH-001353,0.07189993299860001
ACH-001354,0.21745319093199997
ACH-001367,-0.040723589973
ACH-001368,0.0784017065634
ACH-001374,-0.037624556625800006
ACH-001375,0.174038050361
ACH-001377,0.112505597907
ACH-001380,0.00130624912855
ACH-001391,0.136373139146
ACH-001407,0.081367683823
ACH-001408,0.157243465139
ACH-001413,0.050369171033300006
ACH-001430,-0.133352731275
ACH-001431,-0.10861158659299999
ACH-001450,0.26700913922499997
ACH-001496,0.12057170079500001
ACH-001500,0.328335116215
ACH-001521,0.11736646081299999
ACH-001523,-0.395091677008
ACH-001532,0.100713065296
ACH-001536,0.009792735127909999
ACH-001550,0.227362139994
ACH-001552,0.0330657383563
ACH-001554,0.169309108112
ACH-001645,0.13979494090800001
ACH-001654,0.040765772127400006
ACH-001715,0.261551807491
ACH-001735,0.100647706758
ACH-001736,0.21923111231999998
ACH-001737,-0.0148565205029
ACH-001740,0.202346297176
ACH-001745,0.024398374849700002
ACH-001750,0.10561285601399999
ACH-001765,0.160658175937
ACH-001956,0.11471624262
ACH-001957,0.113660708655
