,RPRM (56475)
ACH-000004,0.18618146726
ACH-000007,0.205731249551
ACH-000009,0.298028336118
ACH-000011,0.322763045327
ACH-000012,0.324465137355
ACH-000013,0.262372879082
ACH-000014,0.21650788420699998
ACH-000015,0.24024915656100002
ACH-000017,0.221666337753
ACH-000018,0.059392115908900006
ACH-000019,0.284948999423
ACH-000021,0.42416841666199995
ACH-000022,0.247792317297
ACH-000025,0.284931075707
ACH-000028,0.159990563677
ACH-000030,0.28589863639699997
ACH-000035,0.17630353986699998
ACH-000036,0.286427624707
ACH-000037,0.309166036245
ACH-000039,0.211638801959
ACH-000040,0.294826391501
ACH-000041,0.22022337712600001
ACH-000042,0.101897523638
ACH-000045,-0.0464679422663
ACH-000047,0.243633406495
ACH-000052,-0.0725021706641
ACH-000053,0.244894919815
ACH-000054,0.159431431962
ACH-000055,0.218339441154
ACH-000060,0.11782721682700001
ACH-000067,0.220102244773
ACH-000070,0.23210657014000002
ACH-000075,0.194884009721
ACH-000078,0.465044449127
ACH-000082,0.352829917738
ACH-000085,0.252922543412
ACH-000086,0.184323233878
ACH-000087,0.299521653005
ACH-000092,0.333586281012
ACH-000095,0.133454942047
ACH-000097,0.314634498335
ACH-000098,0.121477219163
ACH-000099,0.223799308787
ACH-000108,0.27558434148
ACH-000113,0.218758985758
ACH-000115,0.266432751051
ACH-000116,0.272659404025
ACH-000118,0.16062798767699998
ACH-000120,0.19118911696600002
ACH-000123,0.235319013836
ACH-000127,0.194511678191
ACH-000128,0.295688322421
ACH-000132,0.236522261871
ACH-000133,0.11299988466199999
ACH-000137,0.019183992053900003
ACH-000138,0.21365905390599998
ACH-000142,0.30898098250399997
ACH-000143,0.0728279962663
ACH-000146,0.200456860729
ACH-000148,0.179392556021
ACH-000150,0.285310194187
ACH-000152,0.09051366652110002
ACH-000153,0.372308737993
ACH-000159,0.05711518814140001
ACH-000160,0.16036992336300002
ACH-000163,0.138549630652
ACH-000167,-0.36701660497
ACH-000168,0.0721267677738
ACH-000169,0.30420571231
ACH-000178,0.308128548161
ACH-000182,0.149919001755
ACH-000183,0.06297293064369999
ACH-000188,0.177160031056
ACH-000189,0.013664967573200001
ACH-000190,0.31539590364799996
ACH-000198,0.13793262477399998
ACH-000204,0.263342904254
ACH-000206,0.189038466613
ACH-000207,0.378660299159
ACH-000211,0.251469812103
ACH-000215,0.198053006666
ACH-000221,0.17085372557999998
ACH-000222,0.127253389189
ACH-000223,0.224190775909
ACH-000226,0.24099160798799998
ACH-000227,0.456920671594
ACH-000228,0.238732420708
ACH-000231,0.21052231805500002
ACH-000232,0.263549825935
ACH-000233,0.394620481991
ACH-000234,0.267584548946
ACH-000235,0.136322919942
ACH-000237,0.167562605288
ACH-000238,0.200200530082
ACH-000243,0.233496636146
ACH-000244,0.435911048768
ACH-000246,0.296610626952
ACH-000248,0.27943273255
ACH-000250,0.305006756437
ACH-000251,0.0391948549243
ACH-000253,0.296790556972
ACH-000255,0.23029104761799998
ACH-000256,0.125403796258
ACH-000257,0.252410599243
ACH-000258,0.5198053053289999
ACH-000259,0.28750400867
ACH-000260,0.134429754231
ACH-000261,0.24383670893399997
ACH-000262,-0.0359208711308
ACH-000263,0.178274105856
ACH-000264,0.233946862022
ACH-000265,0.225432257418
ACH-000266,0.199795408719
ACH-000272,0.214110851813
ACH-000273,0.0773567876285
ACH-000274,0.295287862388
ACH-000277,0.172028995889
ACH-000278,0.137608044245
ACH-000279,0.10497253997400001
ACH-000280,0.21117341237
ACH-000281,0.226045436509
ACH-000288,0.22355739950800002
ACH-000291,0.375831029631
ACH-000293,0.314033214279
ACH-000294,0.274194695707
ACH-000295,0.402247441015
ACH-000296,-0.0849765387481
ACH-000302,0.277503215919
ACH-000304,0.217599322507
ACH-000307,0.17698451284800001
ACH-000308,0.23765451642700003
ACH-000310,0.210699112707
ACH-000311,0.286624365857
ACH-000312,0.12788923942299998
ACH-000315,0.0922104662132
ACH-000316,0.33948083646300004
ACH-000317,0.11109919227199999
ACH-000318,0.289344538691
ACH-000319,0.149261959629
ACH-000320,0.34344202767
ACH-000322,0.09591971828160001
ACH-000323,0.27006143523299997
ACH-000324,0.2061652217
ACH-000329,0.22421656776299997
ACH-000330,0.147447982022
ACH-000331,0.30062687979499997
ACH-000332,0.235775343656
ACH-000334,0.365437064085
ACH-000335,-0.23229233395100002
ACH-000336,-0.312934217745
ACH-000337,0.088852176634
ACH-000339,0.226285928477
ACH-000341,0.13166359455600002
ACH-000348,0.0863427010863
ACH-000350,0.0780076193594
ACH-000352,0.302626977804
ACH-000356,0.278752745571
ACH-000361,0.337987416638
ACH-000362,0.158348277162
ACH-000363,0.248007944833
ACH-000364,0.200713899714
ACH-000365,0.17139736323600002
ACH-000366,0.215473886254
ACH-000368,0.115378786082
ACH-000374,0.19105582586
ACH-000375,0.296146765529
ACH-000376,0.112657166316
