,ELOVL3 (83401)
ACH-000004,-0.484684834585
ACH-000007,-0.238276872381
ACH-000009,-0.253369246672
ACH-000011,-0.457025872131
ACH-000012,-0.249417111266
ACH-000013,-0.207627022545
ACH-000014,0.0185224266578
ACH-000015,-0.337524037825
ACH-000017,-0.205053209857
ACH-000018,-0.285053202742
ACH-000019,-0.203658019615
ACH-000021,-0.056771580241800006
ACH-000022,-0.09092907613050001
ACH-000025,-0.311929278144
ACH-000028,-0.0837255351084
ACH-000030,-0.237700583261
ACH-000035,-0.14045982972
ACH-000036,-0.393575505369
ACH-000037,-0.204701859497
ACH-000039,-0.12444649182499999
ACH-000040,-0.19210226475699999
ACH-000041,-0.377584295584
ACH-000042,-0.0515718606818
ACH-000045,-0.258995507346
ACH-000047,-0.264119356515
ACH-000052,-0.257360262852
ACH-000053,-0.148548182732
ACH-000054,-0.305589958105
ACH-000055,-0.18309079150600002
ACH-000060,-0.287566470854
ACH-000067,-0.46530222794799997
ACH-000070,0.07941554354739999
ACH-000075,-0.190907009994
ACH-000078,-0.12516653327
ACH-000082,-0.180827308332
ACH-000085,-0.434635067458
ACH-000086,-0.297996407832
ACH-000087,-0.214877333784
ACH-000092,-0.16033557442500002
ACH-000095,-0.164089819314
ACH-000097,-0.211304225173
ACH-000098,-0.131477163381
ACH-000099,-0.133015675518
ACH-000108,-0.262174349786
ACH-000113,-0.225651087478
ACH-000115,-0.155032788864
ACH-000116,-0.178708986561
ACH-000118,-0.20073235911200002
ACH-000120,-0.139525614547
ACH-000123,-0.0935080645491
ACH-000127,-0.139401299065
ACH-000128,-0.0699306958027
ACH-000132,-0.221383447118
ACH-000133,-0.380021184586
ACH-000137,-0.23383298278099998
ACH-000138,-0.192099790754
ACH-000142,-0.0824118938217
ACH-000143,-0.293756327713
ACH-000146,-0.258111268933
ACH-000148,-0.21513102315000002
ACH-000150,-0.18653409583099997
ACH-000152,-0.0544204984045
ACH-000153,0.0309118130719
ACH-000159,-0.032612832032
ACH-000160,-0.248326367534
ACH-000163,-0.17926436596
ACH-000167,-0.142170465493
ACH-000168,-0.277974213123
ACH-000169,-0.40343401452699995
ACH-000178,-0.190866055324
ACH-000182,-0.29811549192
ACH-000183,-0.344075215893
ACH-000188,-0.202239444405
ACH-000189,-0.5360273233089999
ACH-000190,-0.27739420054999997
ACH-000198,-0.196003217643
ACH-000204,-0.163704058702
ACH-000206,-0.335886755375
ACH-000207,-0.387110146933
ACH-000211,-0.255712669196
ACH-000215,-0.0621775916754
ACH-000221,-0.179507797663
ACH-000222,0.105002106338
ACH-000223,-0.194241320869
ACH-000226,-0.14533090615
ACH-000227,-0.24468421779
ACH-000228,-0.351888453285
ACH-000231,-0.202062003196
ACH-000232,-0.200773962367
ACH-000233,-0.232417310649
ACH-000234,-0.290150378732
ACH-000235,-0.245169003793
ACH-000237,-0.20715732317699997
ACH-000238,-0.272378788785
ACH-000243,-0.280185130134
ACH-000244,-0.194492361246
ACH-000246,-0.257996657524
ACH-000248,-0.0796925786662
ACH-000250,-0.164042059023
ACH-000251,-0.297310939256
ACH-000253,-0.274324626422
ACH-000255,-0.150160339956
ACH-000256,-0.270263957968
ACH-000257,-0.133907337823
ACH-000258,-0.307036950323
ACH-000259,-0.190497342838
ACH-000260,-0.20016501520899999
ACH-000261,-0.295117625491
ACH-000262,-0.0765096645729
ACH-000263,-0.184067821872
ACH-000264,-0.32616725799400004
ACH-000265,-0.19973375003
ACH-000266,-0.23576383325300002
ACH-000272,-0.0615474480781
ACH-000273,-0.23964426319
ACH-000274,-0.296780273048
ACH-000277,-0.309117265534
ACH-000278,-0.175265916594
ACH-000279,-0.247700562778
ACH-000280,-0.35086487338
ACH-000281,-0.385610788302
ACH-000288,-0.310742694092
ACH-000291,-0.236008748483
ACH-000293,-0.22129292450500002
ACH-000294,-0.40300060818800004
ACH-000295,-0.26808254467
ACH-000296,-0.183792534336
ACH-000302,-0.208181118862
ACH-000304,-0.12088959377800002
ACH-000307,-0.0988583081627
ACH-000308,-0.289492467189
ACH-000310,-0.401136856103
ACH-000311,-0.00931534731152
ACH-000312,-0.12737575101600002
ACH-000315,-0.0574040904252
ACH-000316,-0.045552636062199996
ACH-000317,-0.280504583674
ACH-000318,-0.12089144374600001
ACH-000319,-0.20488741251200002
ACH-000320,-0.389713078611
ACH-000322,-0.0938152419564
ACH-000323,-0.131077065447
ACH-000324,-0.32974602344500004
ACH-000329,-0.253234098858
ACH-000330,-0.144952296184
ACH-000331,-0.23022700030499998
ACH-000332,-0.23466106987
ACH-000334,-0.210918235024
ACH-000335,-0.09635686556980001
ACH-000336,-0.0151566491335
ACH-000337,-0.0669598456404
ACH-000339,-0.148562638958
ACH-000341,-0.0331641298558
ACH-000348,-0.23559369990100001
ACH-000350,-0.177923442548
ACH-000352,-0.0494031380516
ACH-000356,-0.287219365771
ACH-000361,-0.22542902046
ACH-000362,-0.323227566048
ACH-000363,-0.20238614197500002
ACH-000364,-0.097447727141
ACH-000365,-0.19631920488200003
ACH-000366,-0.222980369641
ACH-000368,-0.222373247355
ACH-000374,-0.278000637662
ACH-000375,-0.096622892751
ACH-000376,-0.38880174002400003
ACH-000381,0.10874587792300001
ACH-000383,-0.240770899902
ACH-000387,-0.278985084539
ACH-000389,-0.0296743738091
ACH-000390,-0.375029473811
ACH-000393,-0.09624876378769999
ACH-000395,-0.218334827696
ACH-000397,-0.23076935776000002
ACH-000401,-0.36747760563299997
ACH-000402,-0.22765378633900002
ACH-000403,-0.313146823361
ACH-000404,-0.205966577154
ACH-000406,-0.363823093427
ACH-000407,-0.19667502063
ACH-000408,-0.20632307144499998
ACH-000410,-0.112313890847
ACH-000411,-0.17114486360999998
ACH-000414,-0.262863306701
ACH-000415,-0.279315027249
ACH-000416,-0.223166943284
ACH-000420,-0.290710494642
ACH-000421,-0.222391761155
ACH-000424,-0.360166221221
ACH-000425,-0.25457003629299996
ACH-000426,-0.418140473594
ACH-000427,-0.09112847798630001
ACH-000433,-0.399998022512
ACH-000436,-0.276806466853
ACH-000444,-0.18798195119000002
ACH-000445,-0.347901953068
ACH-000448,-0.239550383482
ACH-000450,-0.025696498897099997
ACH-000452,-0.413683286737
ACH-000454,-0.140854866335
ACH-000458,-0.253992094892
ACH-000459,-0.11216168739299999
ACH-000460,-0.28239724443799996
ACH-000461,-0.387367963855
ACH-000463,0.028081463401900004
ACH-000464,-0.280054301582
ACH-000466,-0.0585603248157
ACH-000467,-0.200011974595
ACH-000468,-0.09194943598639999
ACH-000469,-0.187272635492
ACH-000470,-0.31905151829100004
ACH-000471,-0.0646492835884
ACH-000472,-0.274704439388
ACH-000473,-0.30830938006700004
ACH-000475,-0.123031182013
ACH-000476,-0.277747999857
ACH-000477,-0.267683632123
ACH-000480,-0.21427215904199998
ACH-000481,-0.376129148464
ACH-000483,-0.431012501318
ACH-000484,-0.353849870162
ACH-000485,-0.247707553353
ACH-000486,-0.15335322151
ACH-000487,-0.317834295278
ACH-000488,-0.0822872806037
ACH-000490,-0.258588180309
ACH-000491,-0.42454812738200004
ACH-000495,-0.21688173630600002
ACH-000496,-0.202110200889
ACH-000499,-0.36160430658299997
ACH-000500,0.0672741867502
ACH-000502,-0.166528811444
ACH-000503,-0.17402144103
ACH-000505,-0.239974953614
ACH-000507,-0.2613262275
ACH-000510,-0.233347045382
ACH-000511,-0.232289263486
ACH-000512,0.00291438729246
ACH-000516,-0.07753251141189998
ACH-000517,-0.263350993692
ACH-000518,-0.20739440017000002
ACH-000520,-0.21355444782699998
ACH-000521,-0.301717256248
ACH-000522,-0.131753406477
ACH-000524,-0.255361190816
ACH-000527,-0.22320861093199998
ACH-000528,-0.275340053692
ACH-000537,-0.143875247479
ACH-000541,-0.0977490835933
ACH-000542,-0.183799767344
ACH-000544,-0.204712698203
ACH-000545,-0.17877530347800002
ACH-000547,-0.258921159252
ACH-000548,-0.427444472631
ACH-000549,-0.4350979280899999
ACH-000550,-0.235312609432
ACH-000552,-0.225648145334
ACH-000556,-0.208229033351
ACH-000557,-0.17044017105700002
ACH-000570,-0.29184924764000003
ACH-000571,-0.200696143731
ACH-000573,-0.20452311775499998
ACH-000576,-0.206040426761
ACH-000580,-0.374246104706
ACH-000584,-0.125747530116
ACH-000585,-0.265792597618
ACH-000588,-0.148946645399
ACH-000589,-0.219228250222
ACH-000591,-0.053336123044
ACH-000593,-0.180665870901
ACH-000600,-0.278379416851
ACH-000601,-0.175213759084
ACH-000604,-0.277006493714
ACH-000605,-0.30437912710299997
ACH-000606,-0.33946363554
ACH-000608,-0.39448348850500004
ACH-000614,-0.10258191247300001
ACH-000616,-0.224287997253
ACH-000618,-0.3019938287
ACH-000619,-0.20404392607900002
ACH-000620,-0.23729374484299998
ACH-000621,-0.11430986497500001
ACH-000622,-0.166069302785
ACH-000623,-0.185502151525
ACH-000624,-0.143139282709
ACH-000627,-0.251078377379
ACH-000630,-0.220563090599
ACH-000632,-0.115455155063
ACH-000633,-0.176784114883
ACH-000637,-0.06107232599140001
ACH-000638,-0.265534135055
ACH-000646,0.0775495889377
ACH-000647,-0.26589732889600004
ACH-000648,-0.298492021097
ACH-000649,-0.233972745137
ACH-000651,-0.23702117664099998
ACH-000652,-0.0276213063209
ACH-000653,-0.210108385081
ACH-000657,-0.22402243060199997
ACH-000658,-0.0735082566168
ACH-000661,-0.263500828006
ACH-000662,-0.320309854868
ACH-000663,-0.135912208842
ACH-000665,-0.150942814643
ACH-000671,-0.24713516885499998
ACH-000673,-0.312299684758
ACH-000676,-0.171331197175
ACH-000677,-0.239976107395
ACH-000681,-0.15376597147
ACH-000682,-0.160184717179
ACH-000683,-0.060128514964
ACH-000684,-0.36203800110699996
ACH-000688,-0.168009368902
ACH-000693,-0.16175549210100001
ACH-000694,-0.140485482553
ACH-000695,-0.100439717039
ACH-000696,-0.240694588116
ACH-000697,-0.0831744197294
ACH-000699,-0.22807106913000003
ACH-000701,0.0390347758728
ACH-000706,-0.142426430411
ACH-000711,-0.351938431391
ACH-000713,0.223068681565
ACH-000714,-0.189567475149
ACH-000718,-0.358974508906
ACH-000720,-0.188806085567
ACH-000721,-0.271173115679
ACH-000724,-0.017497063146900003
ACH-000725,-0.067300011697
ACH-000732,-0.181737519823
ACH-000734,-0.282749554197
ACH-000735,-0.251017830474
ACH-000736,-0.254973312813
ACH-000738,-0.244276028077
ACH-000746,-0.276356812042
ACH-000747,-0.438630336521
ACH-000748,-0.21664118583900002
ACH-000753,-0.126245552284
ACH-000756,-0.269678611954
ACH-000757,-0.0831402445928
ACH-000758,-0.282075679082
ACH-000760,-0.31153091661800003
ACH-000763,-0.244625150759
ACH-000764,-0.20332290459199998
ACH-000765,0.0820795543289
ACH-000766,-0.13089024652200001
ACH-000767,-0.35641848376900004
ACH-000768,-0.034106479583
ACH-000769,-0.38874012650300005
ACH-000770,-0.206028562223
ACH-000771,-0.26659626689599997
ACH-000773,-0.323087134704
ACH-000776,-0.0725495848038
ACH-000777,-0.222162165771
ACH-000778,-0.381683980321
ACH-000781,-0.264280880729
ACH-000782,-0.202178195066
ACH-000783,-0.16040675159700002
ACH-000784,-0.211387375304
ACH-000785,-0.496955125841
ACH-000787,-0.0866423611179
ACH-000788,-0.09706836220180001
ACH-000791,-0.21251571909800002
ACH-000792,-0.123245247886
ACH-000794,-0.352631529515
ACH-000796,-0.384028498969
ACH-000799,-0.160808933321
ACH-000800,-0.169644350625
ACH-000802,-0.121502008484
ACH-000804,-0.246248617101
ACH-000805,-0.293343934738
ACH-000809,-0.0892534875782
ACH-000810,-0.130163792137
ACH-000811,-0.272474481263
ACH-000817,-0.37216938432700003
ACH-000819,-0.185184189062
ACH-000820,-0.011578811092399999
ACH-000821,-0.0422924668814
ACH-000822,-0.0748175247495
ACH-000823,-0.08729973717049999
ACH-000824,-0.376340817418
ACH-000827,-0.192216141303
ACH-000829,-0.0795181961565
ACH-000831,-0.318901410444
ACH-000832,-0.377387687747
ACH-000833,-0.156505283827
ACH-000834,-0.188563977416
ACH-000835,-0.145141989069
ACH-000836,-0.242523025705
ACH-000837,-0.21610806624099999
ACH-000838,-0.17032187658
ACH-000839,-0.486708239016
ACH-000840,-0.149120425219
ACH-000841,-0.35768394336599996
ACH-000843,-0.016479712985799998
ACH-000846,-0.178779274442
ACH-000847,-0.622540683221
ACH-000848,-0.12576938834100002
ACH-000849,-0.241252692704
ACH-000851,-0.239725856726
ACH-000855,-0.155466869781
ACH-000856,-0.10822804061100001
ACH-000858,-0.163700169014
ACH-000859,-0.30650664941100003
ACH-000861,-0.393874041256
ACH-000862,-0.20977645591299998
ACH-000865,-0.134624198286
ACH-000866,-0.153141214337
ACH-000867,-0.148701957563
ACH-000869,-0.18747336694000002
ACH-000872,-0.161933038357
ACH-000873,-0.422157157642
ACH-000876,-0.233199331759
ACH-000878,-0.25418838619399997
ACH-000880,-0.189755258971
ACH-000881,-0.393457183376
ACH-000882,-0.155818973835
ACH-000884,-0.189412234333
ACH-000885,-0.359203568896
ACH-000887,-0.200488194003
ACH-000888,-0.315311110379
ACH-000889,-0.11397091638699999
ACH-000890,-0.0725132948999
ACH-000896,-0.23753858890700003
ACH-000898,-0.0532199776509
ACH-000900,-0.30954013523699997
ACH-000901,-0.241857046151
ACH-000905,-0.320983896883
ACH-000906,-0.048475244402199996
ACH-000907,-0.229336722389
ACH-000910,-0.13451337129000002
ACH-000911,-0.134143470771
ACH-000912,-0.140410872816
ACH-000913,-0.106527877732
ACH-000915,-0.281166557529
ACH-000916,-0.43920431812700006
ACH-000917,-0.0492018680503
ACH-000921,-0.00011374949525100001
ACH-000924,-0.31948976702599996
ACH-000926,-0.17210699024700002
ACH-000928,-0.202746673398
ACH-000929,-0.201474495266
ACH-000932,-0.159866877126
ACH-000935,-0.22852661700100002
ACH-000936,-0.261580976659
ACH-000937,-0.155858103027
ACH-000938,-0.273866423393
ACH-000939,-0.08840682472539999
ACH-000941,-0.235128991858
ACH-000943,-0.246902985356
ACH-000946,-0.18505414196400002
ACH-000947,-0.17798468266800002
ACH-000948,-0.164619826436
ACH-000950,-0.127901906036
ACH-000953,-0.020057761142200002
ACH-000957,-0.315458821323
ACH-000958,-0.0492919550325
ACH-000960,-0.0632452649584
ACH-000963,-0.429854670144
ACH-000968,-0.225560267762
ACH-000969,-0.144794681017
ACH-000973,-0.251764761988
ACH-000974,-0.468680300976
ACH-000975,-0.32452096168600003
ACH-000976,-0.0559932338054
ACH-000978,-0.34672195429499997
ACH-000980,-0.184568062778
ACH-000984,-0.164844266077
ACH-000986,-0.138209235275
ACH-000988,-0.265698917575
ACH-000993,-0.391624623712
