,GID8 (54994)
ACH-000004,0.0382447279817
ACH-000007,-0.260620267626
ACH-000009,-0.0337854247261
ACH-000011,-0.398954951657
ACH-000012,-0.0141540750165
ACH-000013,-0.09880310065600001
ACH-000014,-0.18331048622200002
ACH-000015,0.0435316226298
ACH-000017,-0.311314792898
ACH-000018,-0.0854892411979
ACH-000019,-0.315697421332
ACH-000021,0.08426519718289999
ACH-000022,0.09122451649139998
ACH-000025,-0.0549360942332
ACH-000028,-0.225646243341
ACH-000030,-0.260228426648
ACH-000035,-0.179403739274
ACH-000036,-0.238779349256
ACH-000037,0.14103645064
ACH-000039,-0.283984705702
ACH-000040,-0.277204459777
ACH-000041,-0.123741514904
ACH-000042,-0.226903578411
ACH-000045,-0.12850924848099998
ACH-000047,-0.180310231103
ACH-000052,-0.31567841155799997
ACH-000053,0.270556479896
ACH-000054,-0.316731488741
ACH-000055,-0.158572624197
ACH-000060,-0.28686331791700004
ACH-000067,-0.124257295382
ACH-000070,-0.0871363979428
ACH-000075,-0.145576626514
ACH-000078,-0.17611823387400002
ACH-000082,-0.648399792699
ACH-000085,-0.219795776269
ACH-000086,-0.0625005983745
ACH-000087,0.16764014260600002
ACH-000092,-0.367805472382
ACH-000095,-0.198309722639
ACH-000097,-0.379999789943
ACH-000098,-0.0812755338802
ACH-000099,-0.0666406755655
ACH-000108,-0.27010417743
ACH-000113,-0.236514867704
ACH-000115,-0.425598749814
ACH-000116,-0.558479672951
ACH-000118,-0.331251701512
ACH-000120,-0.265613184299
ACH-000123,0.043011871978699996
ACH-000127,0.0299171493538
ACH-000128,-0.14983810766
ACH-000132,-0.0333817494112
ACH-000133,-0.533698349423
ACH-000137,0.0366549686956
ACH-000138,-0.18734927564399997
ACH-000142,-0.161487213261
ACH-000143,-0.20231295295
ACH-000146,-0.045191542969899995
ACH-000148,-0.07933617353900001
ACH-000150,-0.244379634855
ACH-000152,0.036837075113
ACH-000153,-0.21536023413199998
ACH-000159,-0.03771051881
ACH-000160,-0.0108117775764
ACH-000163,9.75615072494e-05
ACH-000167,-0.205895865858
ACH-000168,-0.00724287623799
ACH-000169,-0.08896445537830001
ACH-000178,-0.13437758677699999
ACH-000182,-0.151742232709
ACH-000183,-0.0625240546917
ACH-000188,-0.113080468784
ACH-000189,-0.204109940592
ACH-000190,-0.037139904428800004
ACH-000198,0.102719877299
ACH-000204,-0.0323183086537
ACH-000206,0.033661913379
ACH-000207,-0.154910907859
ACH-000211,-0.19043260169100001
ACH-000215,-0.0754863989357
ACH-000221,0.155357454575
ACH-000222,-0.12460351398
ACH-000223,-0.0588482461377
ACH-000226,0.13338211440300002
ACH-000227,0.0201608940895
ACH-000228,-0.22751168764000002
ACH-000231,-0.363627760343
ACH-000232,-0.0695428471303
ACH-000233,-0.0706216540785
ACH-000234,-0.077896940197
ACH-000235,-0.104822955745
ACH-000237,-0.36165043800700003
ACH-000238,-0.08712429943700001
ACH-000243,-0.160709601011
ACH-000244,0.215831818292
ACH-000246,-0.140289575057
ACH-000248,-0.292958749992
ACH-000250,-0.25593574688000004
ACH-000251,-0.00706942651378
ACH-000253,-0.044574872118
ACH-000255,-0.144880620548
ACH-000256,-0.03236387279
ACH-000257,0.192414030996
ACH-000258,0.20899396137
ACH-000259,-0.158420526609
ACH-000260,-0.148133499792
ACH-000261,-0.276970945733
ACH-000262,-0.290742393951
ACH-000263,-0.112474795745
ACH-000264,-0.304551069143
ACH-000265,-0.012243793304999999
ACH-000266,-0.300945747709
ACH-000272,-0.18104310207199997
ACH-000273,-0.0616406918874
ACH-000274,-0.387903238198
ACH-000277,-0.23748333302400002
ACH-000278,-0.15988201857999998
ACH-000279,-0.0544879410733
ACH-000280,-0.23841312234700002
ACH-000281,0.00752085543553
ACH-000288,-0.20806811125
ACH-000291,-0.178860567942
ACH-000293,-0.263313594115
ACH-000294,0.17916670930700002
ACH-000295,-0.421666881704
ACH-000296,0.120564561336
ACH-000302,-0.0598105142665
ACH-000304,-0.30786816994800004
ACH-000307,-0.23014411043900002
ACH-000308,-0.172841208754
ACH-000310,-0.0506768137741
ACH-000311,-0.12532363145199998
ACH-000312,-0.298521283009
ACH-000315,0.140148484882
ACH-000316,0.0410377386011
ACH-000317,-0.353812745385
ACH-000318,-0.106590798158
ACH-000319,0.072813872
ACH-000320,-0.140052092958
ACH-000322,-0.48683142811999996
ACH-000323,0.183591281706
ACH-000324,-0.17425757410599998
ACH-000329,-0.0627379445277
ACH-000330,-0.08424729668960002
ACH-000331,-0.40019354166999993
ACH-000332,-0.107618270525
ACH-000334,-0.114983081199
ACH-000335,0.296979813273
ACH-000336,-0.156350114077
ACH-000337,-0.0902762349496
ACH-000339,0.106756547827
ACH-000341,-0.08967617823599999
ACH-000348,-0.190661199538
ACH-000350,0.0458603619731
ACH-000352,-0.09256892221850001
ACH-000356,-0.131368638133
ACH-000361,0.0612320364372
ACH-000362,0.11579124931500001
ACH-000363,-0.226740811947
ACH-000364,-0.029272380349
ACH-000365,0.0440341105382
ACH-000366,-0.41363905587
ACH-000368,0.09884017053470001
ACH-000374,-0.042946060717900005
ACH-000375,-0.053317422168
ACH-000376,-0.0801094099125
ACH-000381,-0.15468866978
ACH-000383,-0.0386160587967
ACH-000387,0.10848089960599999
ACH-000389,0.0859532815705
ACH-000390,0.0649667866899
ACH-000393,-0.06914420128
ACH-000395,-0.188793212784
ACH-000397,-0.221043698253
ACH-000401,-0.08378769087480001
ACH-000402,0.0164266644396
ACH-000403,-0.187883068539
ACH-000404,-0.211511076903
ACH-000406,0.046865890055
ACH-000407,0.0183130538496
ACH-000408,0.273077506259
ACH-000410,-0.197464082599
ACH-000411,-0.17031860816799999
ACH-000414,-0.12798085915899998
ACH-000415,0.0292360712672
ACH-000416,0.0618793844149
ACH-000420,-0.12339231444700001
ACH-000421,-0.0578261331269
ACH-000424,-0.207704876532
ACH-000425,-0.22373818473
ACH-000426,-0.11964132114800001
ACH-000427,-0.32538195564
ACH-000433,-0.110299543242
ACH-000436,-0.106779875321
ACH-000444,0.0774196331826
ACH-000445,0.167664452021
ACH-000448,-0.206877986413
ACH-000450,0.163593941476
ACH-000452,-0.06822205658269999
ACH-000454,0.043056344878199995
ACH-000458,0.039493966459199996
ACH-000459,0.0542083467013
ACH-000460,-0.267516468264
ACH-000461,-0.0608316309412
ACH-000463,-0.318189730688
ACH-000464,-0.047798901182
ACH-000466,0.019372076630299998
ACH-000467,-0.256017996229
ACH-000468,-0.14737978043199998
ACH-000469,-0.155451750208
ACH-000470,0.0342858659576
ACH-000471,0.09990369589680001
ACH-000472,0.00147879356398
ACH-000473,0.00376306379957
ACH-000475,-0.21499178954700002
ACH-000476,-0.0746979748932
ACH-000477,0.00591036793016
ACH-000480,-0.00442473534438
