,BOLA1 (51027)
ACH-000004,-0.059415046234400005
ACH-000007,-0.0516255117301
ACH-000009,-0.38219860786700005
ACH-000011,-0.0523492929672
ACH-000012,-0.34559243884900004
ACH-000013,-0.287465693431
ACH-000014,-0.350400543731
ACH-000015,-0.150734404549
ACH-000017,0.00904195170184
ACH-000018,-0.152135121686
ACH-000019,-0.280351394874
ACH-000021,-0.392547215253
ACH-000022,-0.128850796894
ACH-000025,-0.326143915252
ACH-000028,-0.42691669283399997
ACH-000030,-0.18149317374899998
ACH-000035,-0.180937756466
ACH-000036,-0.287707460901
ACH-000037,-0.12092660883199999
ACH-000039,-0.131181036417
ACH-000040,-0.401300740936
ACH-000041,-0.176733784599
ACH-000042,-0.278225797994
ACH-000045,-0.166964201311
ACH-000047,-0.0567020562403
ACH-000052,-0.229458028111
ACH-000053,-0.135387615834
ACH-000054,-0.19404985115899998
ACH-000055,-0.00454870652901
ACH-000060,-0.163860688626
ACH-000067,-0.238525192316
ACH-000070,-0.33914107746
ACH-000075,-0.0401885625667
ACH-000078,-0.160373826095
ACH-000082,-0.254143980848
ACH-000085,-0.278828574679
ACH-000086,-0.46933063526600005
ACH-000087,-0.248627437361
ACH-000092,-0.34527937337
ACH-000095,-0.312541181425
ACH-000097,-0.325840818053
ACH-000098,-0.248250457093
ACH-000099,-0.19822111407600002
ACH-000108,-0.341624806629
ACH-000113,0.066216788976
ACH-000115,-0.35976772843599997
ACH-000116,-0.26680454304400003
ACH-000118,-0.274989747758
ACH-000120,-0.30059447951900004
ACH-000123,-0.389688847927
ACH-000127,-0.104248980098
ACH-000128,-0.25951407635
ACH-000132,-0.38536156511299996
ACH-000133,-0.296730384448
ACH-000137,-0.198526126406
ACH-000138,-0.154850388393
ACH-000142,-0.208317252033
ACH-000143,-0.056028602414999996
ACH-000146,-0.175839440928
ACH-000148,-0.19192795169799998
ACH-000150,-0.26604538264899996
ACH-000152,-0.296595971379
ACH-000153,-0.183641938923
ACH-000159,-0.43155051185099996
ACH-000160,-0.23859728342599998
ACH-000163,-0.30683000998000004
ACH-000167,-0.22383929791999999
ACH-000168,-0.0262117629835
ACH-000169,-0.200775244696
ACH-000178,-0.0547680118511
ACH-000182,-0.17530674295200002
ACH-000183,-0.384092959868
ACH-000188,-0.29441986788
ACH-000189,-0.26583275558
ACH-000190,-0.15068905068
ACH-000198,-0.312160471195
ACH-000204,-0.48532150599699997
ACH-000206,-0.28893443257
ACH-000207,-0.0809671576592
ACH-000211,-0.261786535273
ACH-000215,-0.319930494663
ACH-000221,-0.05113583075730001
ACH-000222,-0.0321541178134
ACH-000223,-0.21030745415999996
ACH-000226,-0.330684980392
ACH-000227,-0.460486750278
ACH-000228,-0.47871246415200003
ACH-000231,-0.278897758595
ACH-000232,-0.40546896449299996
ACH-000233,-0.04283991283
ACH-000234,-0.35873996686099996
ACH-000235,-0.304131390079
ACH-000237,-0.027356655844099995
ACH-000238,-0.320979446538
ACH-000243,-0.289846762577
ACH-000244,-0.09177859057530001
ACH-000246,-0.167622418631
ACH-000248,-0.35608234441200004
ACH-000250,-0.163617642444
ACH-000251,-0.306124267826
ACH-000253,-0.300383298493
ACH-000255,-0.327824301638
ACH-000256,-0.0967411067787
ACH-000257,-0.268530511638
ACH-000258,-0.0184675296358
ACH-000259,-0.259585569702
ACH-000260,-0.24796877660799999
ACH-000261,-0.34438246397600003
ACH-000262,-0.173638882776
ACH-000263,-0.320874989197
ACH-000264,-0.36279536274400004
ACH-000265,-0.318900727601
ACH-000266,-0.26120730165899997
ACH-000272,-0.221462862531
ACH-000273,-0.319283081142
ACH-000274,-0.413478504249
ACH-000277,-0.304193772993
ACH-000278,-0.104659514793
ACH-000279,-0.151656353755
ACH-000280,-0.330746814351
ACH-000281,-0.304885793325
ACH-000288,-0.34773901000600005
ACH-000291,-0.283254661317
ACH-000293,-0.053597952501999994
ACH-000294,-0.308547638122
ACH-000295,-0.334663501441
ACH-000296,-0.024264635189700002
ACH-000302,-0.176009576043
ACH-000304,-0.319181013805
ACH-000307,-0.273066736403
ACH-000308,-0.224960668309
ACH-000310,-0.387879887091
ACH-000311,-0.402403338261
ACH-000312,-0.22861171824299997
ACH-000315,-0.135881880176
ACH-000316,-0.0724022738733
ACH-000317,0.08141960619800001
ACH-000318,-0.33757397641900005
ACH-000319,-0.401033476843
ACH-000320,-0.10119616331800001
ACH-000322,-0.244027420262
ACH-000323,-0.0689729202251
ACH-000324,-0.158812018736
ACH-000329,-0.303468484463
ACH-000330,-0.089854102173
ACH-000331,-0.251670797767
ACH-000332,-0.268753303911
ACH-000334,-0.12806605878
ACH-000335,-0.111414685574
ACH-000336,-0.34590156202699995
ACH-000337,-0.247112958575
ACH-000339,-0.201217247743
ACH-000341,-0.38471105706500003
ACH-000348,-0.208797615031
ACH-000350,-0.167657372645
ACH-000352,-0.240417792775
ACH-000356,-0.360391276667
ACH-000361,-0.48591259871200004
ACH-000362,-0.200995488312
ACH-000363,-0.196495355168
ACH-000364,-0.09913482828430001
ACH-000365,-0.32040379514600004
ACH-000366,-0.252153994415
ACH-000368,-0.329714374191
ACH-000374,-0.293661958892
ACH-000375,-0.301326027802
ACH-000376,-0.225861098322
ACH-000381,-0.258711879627
ACH-000383,-0.270021882804
ACH-000387,-0.125822932147
ACH-000389,-0.23157037609900002
ACH-000390,-0.389828474069
ACH-000393,-0.42471533989200005
ACH-000395,-0.291812024053
ACH-000397,-0.152479352647
ACH-000401,-0.06688435875059999
ACH-000402,-0.406118505159
ACH-000403,-0.47643043705300003
ACH-000404,0.0108954452324
ACH-000406,-0.179007018086
ACH-000407,-0.225743790988
ACH-000408,-0.018472473440099998
ACH-000410,-0.305506035465
ACH-000411,-0.149156905821
ACH-000414,-0.340202466591
ACH-000415,-0.38928947083800003
ACH-000416,-0.344199445089
ACH-000420,-0.145849505125
ACH-000421,-0.2443451876
ACH-000424,-0.48429922450199997
ACH-000425,-0.199122390381
ACH-000426,-0.11521680344900001
ACH-000427,-0.302899512902
ACH-000433,-0.21389585319200002
ACH-000436,-0.344877000459
ACH-000444,-0.151891843419
ACH-000445,-0.415156991959
ACH-000448,-0.0812835574005
ACH-000450,-0.614255013935
ACH-000452,-0.421449146541
ACH-000454,-0.09912797297180001
ACH-000458,-0.08027261284519999
ACH-000459,-0.0665310144331
ACH-000460,-0.266885106524
ACH-000461,-0.139843794587
ACH-000463,-0.316430998812
ACH-000464,-0.183949947044
ACH-000466,-0.201628135149
ACH-000467,-0.16755104361300002
ACH-000468,-0.198979057947
ACH-000469,-0.36499045722499995
ACH-000470,-0.24862533112399998
ACH-000471,0.0835273275407
ACH-000472,-0.23771879561
ACH-000473,-0.17633518213100002
ACH-000475,-0.237706868997
ACH-000476,-0.223423532652
ACH-000477,-0.423575837279
ACH-000480,-0.262798514326
ACH-000481,-0.333155430965
ACH-000483,-0.221705541836
ACH-000484,-0.286094883589
ACH-000485,-0.267855178274
ACH-000486,-0.285752048069
