,HGH1 (51236)
ACH-000004,-0.188306216133
ACH-000007,-0.132958415837
ACH-000009,0.12225737217299999
ACH-000011,-0.015272843191500001
ACH-000012,-0.252137616206
ACH-000013,0.0420009017241
ACH-000014,-0.312332897029
ACH-000015,0.142977135322
ACH-000017,-0.11567083750900001
ACH-000018,-0.20251929711
ACH-000019,0.0298416554234
ACH-000021,0.09336882400080002
ACH-000022,-0.213054580499
ACH-000025,0.0263741324036
ACH-000028,-0.299571108783
ACH-000030,-0.028306386896799998
ACH-000035,-0.054891171299
ACH-000036,0.19023793705400002
ACH-000037,-0.37954007290200004
ACH-000039,0.157368675794
ACH-000040,-0.06810086998130001
ACH-000041,-0.084587297964
ACH-000042,-0.0014198365584700001
ACH-000045,-0.239744395617
ACH-000047,-0.0635964679966
ACH-000052,-0.101229704963
ACH-000053,0.132060928361
ACH-000054,0.220097420693
ACH-000055,-0.0891095179318
ACH-000060,0.07590189425010001
ACH-000067,-0.0534256676121
ACH-000070,-0.0400660893375
ACH-000075,-0.190375113392
ACH-000078,0.0602876842141
ACH-000082,-0.152724125775
ACH-000085,-0.0310253368073
ACH-000086,-0.053034833973900006
ACH-000087,0.141836226693
ACH-000092,0.048171577549800004
ACH-000095,0.19806153538899998
ACH-000097,0.0401292291826
ACH-000098,-0.0555306588316
ACH-000099,0.135484290724
ACH-000108,0.0444721941438
ACH-000113,-0.0690960808532
ACH-000115,-0.152245044531
ACH-000116,-0.0287418118565
ACH-000118,0.0637705185067
ACH-000120,0.0440754763425
ACH-000123,0.012477358626099999
ACH-000127,0.0134012236173
ACH-000128,-0.0153513956067
ACH-000132,-0.15542893004799999
ACH-000133,-0.0508412903446
ACH-000137,0.0375185458056
ACH-000138,0.034815184872
ACH-000142,-0.0324768262419
ACH-000143,-0.08310650292619999
ACH-000146,0.14317808224099998
ACH-000148,0.058498118134
ACH-000150,-0.281208583696
ACH-000152,-0.317982862707
ACH-000153,0.147360588482
ACH-000159,-0.217912253162
ACH-000160,0.0477410248664
ACH-000163,0.013291341258200001
ACH-000167,-0.43077330949500003
ACH-000168,-0.0711846314843
ACH-000169,-0.0388489399032
ACH-000178,-0.25189122498000005
ACH-000182,-0.144884631185
ACH-000183,-0.229566075515
ACH-000188,0.139617693012
ACH-000189,0.193649860116
ACH-000190,-0.187281036475
ACH-000198,0.138580099233
ACH-000204,0.374182435565
ACH-000206,-0.28270000649599997
ACH-000207,0.07330718018360001
ACH-000211,-0.09962651470110001
ACH-000215,0.0177448610499
ACH-000221,0.000271608334494
ACH-000222,0.347650106352
ACH-000223,0.0344863329781
ACH-000226,0.0014897613971800003
ACH-000227,0.23345888235399997
ACH-000228,0.223372579514
ACH-000231,-0.08042288193319999
ACH-000232,-0.17269330335900002
ACH-000233,-0.04158133147569999
ACH-000234,-0.305462544555
ACH-000235,-0.0828369374581
ACH-000237,-0.043211872093900004
ACH-000238,-0.164634423876
ACH-000243,0.0320595632828
ACH-000244,0.326593285262
ACH-000246,-0.0329264359214
ACH-000248,-0.0211671308789
ACH-000250,-0.287974221739
ACH-000251,-0.5659891760010001
ACH-000253,-0.144601259812
ACH-000255,0.025560322151099997
ACH-000256,-0.0487697376076
ACH-000257,0.29561833819600003
ACH-000258,0.132593487408
ACH-000259,0.0487422597064
ACH-000260,0.029833519773900002
ACH-000261,0.012352179890900001
ACH-000262,-0.318981737057
ACH-000263,-0.264626066145
ACH-000264,-0.0337549506916
ACH-000265,-0.07429990947910001
ACH-000266,-0.0579405070768
ACH-000272,0.107577741963
ACH-000273,-0.018564420664599998
ACH-000274,0.10464800942199999
ACH-000277,-0.31830872343100003
ACH-000278,0.19177177992
ACH-000279,0.0891292445952
ACH-000280,-0.116013630922
ACH-000281,0.235324479333
ACH-000288,0.121831085221
ACH-000291,-0.240624583703
