,LNX1 (84708)
ACH-000004,0.213417160158
ACH-000007,-0.17752107861900002
ACH-000009,0.038609492377
ACH-000011,-0.200091352161
ACH-000012,-0.00594068436371
ACH-000013,0.127345961133
ACH-000014,-0.065486324857
ACH-000015,0.038085128771900005
ACH-000017,-0.06585610803190001
ACH-000018,0.122101944817
ACH-000019,0.09830692449310001
ACH-000021,-0.125854803204
ACH-000022,-0.21897981908199998
ACH-000025,0.11604900087999999
ACH-000028,0.016808754763299998
ACH-000030,-0.0322610708228
ACH-000035,-0.0605666986931
ACH-000036,0.100958111979
ACH-000037,-0.055649051763500004
ACH-000039,0.36549420291100004
ACH-000040,-0.143630039475
ACH-000041,-0.290501043516
ACH-000042,-0.0243828437354
ACH-000045,-0.0876627648829
ACH-000047,0.07799381003830001
ACH-000052,0.0701374904015
ACH-000053,0.13001743537799998
ACH-000054,0.0286853103634
ACH-000055,-0.21045166186099998
ACH-000060,-0.0239407163212
ACH-000067,-0.162368396264
ACH-000070,0.019568714490700002
ACH-000075,-0.37818694974699996
ACH-000078,0.00507187057143
ACH-000082,0.031210922346399998
ACH-000085,0.270903288728
ACH-000086,0.225853500431
ACH-000087,0.209522750749
ACH-000092,0.058710927309300005
ACH-000095,0.0243891463098
ACH-000097,0.0696451675131
ACH-000098,0.0311770220939
ACH-000099,0.0669762168159
ACH-000108,-0.0496671884772
ACH-000113,0.010045425877299998
ACH-000115,0.144292501495
ACH-000116,-0.0334026943474
ACH-000118,0.0320085198589
ACH-000120,-0.143546276138
ACH-000123,-0.023164704690999998
ACH-000127,-0.0939165571573
ACH-000128,0.0721497694361
ACH-000132,0.0638127665608
ACH-000133,-0.0154310055892
ACH-000137,0.0508515240592
ACH-000138,0.0325150967061
ACH-000142,-0.0044198521014
ACH-000143,-0.0263643849991
ACH-000146,-0.0183792866157
ACH-000148,-0.0244919096081
ACH-000150,-0.140526849412
ACH-000152,-0.0166699655347
ACH-000153,-0.237793418827
ACH-000159,-0.234300897313
ACH-000160,-0.133607653351
ACH-000163,-0.531507809571
ACH-000167,0.0437556512917
ACH-000168,0.07614008835450001
ACH-000169,0.159137778812
ACH-000178,-0.0238736407596
ACH-000182,0.0759931840655
ACH-000183,-0.173769614657
ACH-000188,-0.07938225432139999
ACH-000189,-0.148859960362
ACH-000190,-0.258851832148
ACH-000198,-0.005320638758939999
ACH-000204,-0.065090635056
ACH-000206,0.11105658763599999
ACH-000207,-0.235484151782
ACH-000211,-0.0346038627636
ACH-000215,0.112994909003
ACH-000221,-0.255627852789
ACH-000222,-0.32619895641999996
ACH-000223,0.155894348112
ACH-000226,-0.00540719572197
ACH-000227,-0.206765661033
ACH-000228,-0.0293412991739
ACH-000231,0.048076287920900004
ACH-000232,0.0974135391895
ACH-000233,0.197814166876
ACH-000234,-0.0497589131394
ACH-000235,-0.0788938970219
ACH-000237,0.08196754508069999
ACH-000238,0.0449554791727
ACH-000243,-0.20863834431699999
ACH-000244,0.22444440303899998
ACH-000246,0.0742743954039
ACH-000248,-0.12344587314099999
ACH-000250,0.0784791501718
ACH-000251,0.146224001777
ACH-000253,0.060809635364600004
ACH-000255,-0.45552726866099996
ACH-000256,-0.102310729115
ACH-000257,-0.254786496151
ACH-000258,-0.05851026726919999
ACH-000259,-0.0783165822319
ACH-000260,-0.059603925382
ACH-000261,-0.046774229764900005
ACH-000262,-0.08074666230060001
ACH-000263,-0.651356259508
ACH-000264,-0.0561560363502
ACH-000265,-0.167613091795
ACH-000266,0.011614931672499999
ACH-000272,-0.0647513798461
ACH-000273,-0.131320294074
ACH-000274,0.0903405208306
ACH-000277,-0.193100171825
ACH-000278,0.127236941419
ACH-000279,-0.116762619413
ACH-000280,0.0716442478779
ACH-000281,0.0284981561783
ACH-000288,0.00545991062517
ACH-000291,-0.08004990429810001
ACH-000293,-0.03513839010519999
ACH-000294,0.12329561369799999
ACH-000295,-0.343651513811
ACH-000296,0.239591084544
ACH-000302,-0.0361705733759
ACH-000304,0.33527480432100004
ACH-000307,0.065211185036
ACH-000308,-0.023479366558699998
ACH-000310,0.026052372315500002
ACH-000311,-0.031427416336
ACH-000312,-0.270625336987
ACH-000315,-0.00061548697651
ACH-000316,-0.0207066127038
ACH-000317,-0.22818657441999998
ACH-000318,-0.0196138431145
ACH-000319,-0.105763373457
ACH-000320,-0.26034378352299997
ACH-000322,-0.11205554115000001
ACH-000323,-0.467309524295
ACH-000324,0.11267228199000001
ACH-000329,-0.0178799320066
ACH-000330,-0.137740748432
ACH-000331,0.156237189631
ACH-000332,-0.0349359590429
ACH-000334,-0.0395470925299
ACH-000335,0.217947854344
ACH-000336,-0.141448464445
ACH-000337,-0.13370515435
ACH-000339,0.024487058114800002
ACH-000341,-0.220573356449
ACH-000348,-0.14401329361600002
ACH-000350,0.000864279938515
ACH-000352,-0.142325086046
ACH-000356,-0.00655010983321
ACH-000361,-0.11212150142300001
ACH-000362,-0.0801669848235
ACH-000363,-0.09598701514810001
ACH-000364,-0.043461354285
ACH-000365,0.00707597266587
ACH-000366,-0.170438890286
ACH-000368,-0.0348348735359
ACH-000374,-0.0870208287048
ACH-000375,-0.298474007947
ACH-000376,-0.0917556735557
ACH-000381,-0.305607541206
ACH-000383,-0.0879403778586
ACH-000387,-0.0764443555148
ACH-000389,0.027388107710700004
ACH-000390,-0.0413121700319
ACH-000393,-0.163382240065
ACH-000395,-0.151832197203
ACH-000397,0.08380317141739999
ACH-000401,-0.182439811514
ACH-000402,0.66563927084
ACH-000403,-0.046819917112999994
ACH-000404,0.0356316425579
ACH-000406,0.025893260758099997
ACH-000407,-0.203847239603
ACH-000408,-0.04699194679719999
ACH-000410,-0.052432297174800004
ACH-000411,-0.07590012064669999
ACH-000414,-0.08247506294460001
ACH-000415,-0.0688279498059
ACH-000416,-0.0241593664367
ACH-000420,-0.201485562893
ACH-000421,-0.04289136370109999
ACH-000424,-0.0873535547136
ACH-000425,0.0200269345255
ACH-000426,-0.0405815606428
ACH-000427,0.147328536525
ACH-000433,-0.0860560255796
ACH-000436,-0.20405054212999998
ACH-000444,-0.00375988055077
ACH-000445,-0.0983918110018
ACH-000448,-0.135556791571
ACH-000450,0.0453983171431
ACH-000452,0.0434561636271
ACH-000454,-0.20160080667999997
ACH-000458,-0.11535244882899999
ACH-000459,0.49928765754500004
ACH-000460,-0.00595330245351
ACH-000461,0.06489586214290001
ACH-000463,-0.0230533348953
ACH-000464,-0.314260331221
ACH-000466,0.09330636380830001
ACH-000467,-0.102292685317
ACH-000468,-0.16463535422199999
ACH-000469,-0.04860786841900001
ACH-000470,0.16769729679300002
ACH-000471,-0.0652674872161
ACH-000472,0.0426638756755
ACH-000473,0.10238440722799999
ACH-000475,0.0996306115587
ACH-000476,0.362410208904
ACH-000477,-0.0743962665697
ACH-000480,0.250190199032
ACH-000481,0.0133910249131
ACH-000483,-0.24910298575
ACH-000484,0.173956523485
ACH-000485,0.0868952083416
ACH-000486,0.101304741864
ACH-000487,-0.0554181208055
ACH-000488,0.0684382905334
ACH-000490,0.015922111377
ACH-000491,0.00360108517659
ACH-000495,0.0818094048966
ACH-000496,-0.143605235543
ACH-000499,-0.135604046406
ACH-000500,0.650631627333
ACH-000502,-0.030114056894799998
ACH-000503,0.338355338119
ACH-000505,-0.0357420590154
ACH-000507,-0.15412002322499999
ACH-000510,0.00299434371308
ACH-000511,-0.141694697041
ACH-000512,-0.0296921196686
ACH-000516,0.0713321229859
ACH-000517,0.122258701963
ACH-000518,-0.0256410651503
ACH-000520,0.148892326002
ACH-000521,0.0301118586208
ACH-000522,-0.04214732317290001
ACH-000524,0.0576934662873
ACH-000527,0.015045301746399998
ACH-000528,0.0682786489942
ACH-000537,-0.012172600629799999
ACH-000541,0.00796873436246
ACH-000542,-0.06620235203739999
ACH-000544,-0.284114687789
ACH-000545,-0.07951950852860001
ACH-000547,0.020723555820500002
ACH-000548,0.09533000773280001
ACH-000549,-0.06999090289969999
ACH-000550,-0.131600466366
ACH-000552,-0.0650933452964
ACH-000556,-0.10740589734400001
ACH-000557,-0.043458438620499994
ACH-000570,-0.0725716638699
ACH-000571,-0.021859490505200002
ACH-000573,0.04721112276600001
ACH-000576,-0.0119855041496
ACH-000580,0.115156200201
ACH-000584,-0.144099600407
ACH-000585,0.014801054250299999
ACH-000588,-0.00192430039405
ACH-000589,-0.119450273116
ACH-000591,0.036698895891800004
ACH-000593,0.0599142074436
ACH-000600,0.007756065313220001
ACH-000601,-0.0873092275137
ACH-000604,0.256942060372
ACH-000605,-0.08774090878910001
ACH-000606,-0.022967823434599997
ACH-000608,-0.0138174484195
ACH-000614,-0.15762790970999999
ACH-000616,-0.0334363006788
ACH-000618,0.108122302759
ACH-000619,0.012079987887799999
ACH-000620,0.0708697325099
ACH-000621,0.031805898419499996
ACH-000622,-0.0559334719276
ACH-000623,-0.0179850569452
ACH-000624,0.029820388261899998
ACH-000627,0.141191034034
ACH-000630,-0.04980371497830001
ACH-000632,0.06236032487919999
ACH-000633,-0.017114470833999997
ACH-000637,-0.000760556812261
ACH-000638,-0.15738774960100002
ACH-000646,0.18758873684500002
ACH-000647,-0.142201464587
ACH-000648,0.07674175047510001
ACH-000649,-0.102296233125
ACH-000651,-0.121372868076
ACH-000652,0.104089963844
ACH-000653,0.136835866975
ACH-000657,-0.140061590031
ACH-000658,0.039053477789
ACH-000661,-0.200971158222
ACH-000662,-0.39080133848399995
ACH-000663,0.0316426989182
ACH-000665,-0.12238577209799999
ACH-000671,0.0443918181871
ACH-000673,-0.0976019404287
ACH-000676,0.0191160960611
ACH-000677,-0.0023977677250300003
ACH-000681,-0.177404434025
ACH-000682,0.0121742422181
ACH-000683,-0.055684089942800004
ACH-000684,-0.19230559305199998
ACH-000688,-0.10343359245400001
ACH-000693,-0.106929874802
ACH-000694,-0.101891847614
ACH-000695,-0.0127386141765
ACH-000696,-0.102302519448
ACH-000697,-0.395501390016
ACH-000699,0.00035456205424500004
ACH-000701,-0.09682150247810001
ACH-000706,0.146842815681
ACH-000711,-0.0441519001114
ACH-000713,-0.132783748378
ACH-000714,-0.037962076302
ACH-000718,-0.0648517277932
ACH-000720,-0.27954239585
ACH-000721,0.0269729680017
ACH-000724,0.0989568917553
ACH-000725,-0.22619004768599998
ACH-000732,0.08072917018289999
ACH-000734,-0.00152165261291
ACH-000735,-0.025694919816900003
ACH-000736,-0.16822766781800003
ACH-000738,0.0234500178676
ACH-000746,-0.147159088283
ACH-000747,-0.33729550384199997
ACH-000748,-0.0151732111092
ACH-000753,0.0258611910053
ACH-000756,-0.0152724007938
ACH-000757,-0.17381178524399998
ACH-000758,-0.10718617400699999
ACH-000760,-0.0820140445025
ACH-000763,0.026776013029900004
ACH-000764,-0.0660124370937
ACH-000765,-0.140586187321
ACH-000766,0.006832306498709999
