,TMPPE (643853)
ACH-000004,-0.0638502478112
ACH-000007,-0.0603433160769
ACH-000009,-0.0923155387074
ACH-000011,-0.138132649253
ACH-000012,0.17587881850900003
ACH-000013,0.0151593399132
ACH-000014,-0.153381265673
ACH-000015,-0.0576994404224
ACH-000017,-0.11942956366900001
ACH-000018,-0.0134161688836
ACH-000019,0.16685320905
ACH-000021,-0.0299679441389
ACH-000022,-0.08559088263499999
ACH-000025,-0.202708891925
ACH-000028,0.027454877814199998
ACH-000030,0.00290921807859
ACH-000035,-0.13664794426899998
ACH-000036,-0.134942545075
ACH-000037,-0.151427071246
ACH-000039,-0.0774877432907
ACH-000040,-0.08653369789939999
ACH-000041,0.0378130477641
ACH-000042,-0.07477181613210002
ACH-000045,-0.22311016680799997
ACH-000047,-0.0783713362868
ACH-000052,-0.0795832321403
ACH-000053,-0.0777954339527
ACH-000054,-0.14185613033
ACH-000055,0.060652097654900004
ACH-000060,-0.217135158606
ACH-000067,-0.040115595773
ACH-000070,-0.025124593999799997
ACH-000075,-0.00950837218539
ACH-000078,0.12212539013800001
ACH-000082,-0.0021566526813600003
ACH-000085,0.017603408934
ACH-000086,0.0631670105343
ACH-000087,-0.09874360836169999
ACH-000092,-0.0721828089295
ACH-000095,-0.04423876050980001
ACH-000097,-0.033810159345
ACH-000098,-0.0607399989616
ACH-000099,-0.0680479801739
ACH-000108,0.11020207526900001
ACH-000113,-0.183434297258
ACH-000115,-0.203353642891
ACH-000116,-0.0362565900539
ACH-000118,0.07820519613339999
ACH-000120,-0.12262420886499999
ACH-000123,0.0418553098252
ACH-000127,-0.108956052444
ACH-000128,-0.104810317192
ACH-000132,0.020899312791299997
ACH-000133,0.022845899638700002
ACH-000137,-0.133117322345
ACH-000138,0.137015107725
ACH-000142,-0.222218124476
ACH-000143,-0.0814935239641
ACH-000146,-0.06932582497819999
ACH-000148,-0.08005104582539999
ACH-000150,-0.271661725382
ACH-000152,-0.0707576023875
ACH-000153,0.253071685299
ACH-000159,-0.0991488355492
ACH-000160,-0.0874469111373
ACH-000163,-0.248289983349
ACH-000167,-0.178627842533
ACH-000168,0.256407089741
ACH-000169,-0.114074069513
ACH-000178,-0.0822752108049
ACH-000182,0.0491363508802
ACH-000183,-0.040467736213000004
ACH-000188,-0.123507672524
ACH-000189,-0.0751473499035
ACH-000190,-0.0553724042026
ACH-000198,-0.141565272589
ACH-000204,0.206759980733
ACH-000206,-0.102256613773
ACH-000207,0.040779672810300004
ACH-000211,-0.176598933191
ACH-000215,-0.0892582073525
ACH-000221,0.109403073374
ACH-000222,0.184727785119
ACH-000223,-0.07869263309739999
ACH-000226,-0.0405048986684
ACH-000227,-0.205056457701
ACH-000228,-0.08922429577960002
ACH-000231,-0.100777890208
ACH-000232,-0.14763448899
ACH-000233,0.0604833711538
ACH-000234,-0.16887078834199998
ACH-000235,-0.037761710349
ACH-000237,-0.060922414640499994
ACH-000238,-0.174874098696
ACH-000243,-0.0046118759124600004
ACH-000244,-0.148367585429
ACH-000246,-0.176603896224
ACH-000248,-0.133557579322
ACH-000250,-0.0716751974176
ACH-000251,-0.0207088296119
ACH-000253,-0.0717492410442
ACH-000255,-0.11314169900900001
ACH-000256,-0.0164850468237
ACH-000257,-0.36232667783699996
ACH-000258,0.140530231942
ACH-000259,-0.111625899173
ACH-000260,0.019017189597099998
ACH-000261,-0.0832413367661
ACH-000262,-0.0766080198061
ACH-000263,-0.371283710725
ACH-000264,-0.11856316302000001
ACH-000265,0.037842305665
ACH-000266,-0.015343313096900001
ACH-000272,0.038017780973300004
ACH-000273,-0.23819692516999996
ACH-000274,-0.0866399755268
ACH-000277,-0.13745193750499998
ACH-000278,0.0550683118707
ACH-000279,-0.10589054292500001
ACH-000280,-0.24132062190099998
ACH-000281,0.019378297019200002
ACH-000288,-0.14533794027
ACH-000291,-0.032999419127199996
