,TBC1D3B (414059)
ACH-000004,-0.511375100466
ACH-000007,-0.712668861738
ACH-000009,-0.566159739107
ACH-000011,-0.585736763864
ACH-000012,-0.47534415588
ACH-000013,-0.569614692955
ACH-000014,-0.559647222559
ACH-000015,-0.468546346788
ACH-000017,-0.561673306997
ACH-000018,-0.610607975083
ACH-000019,-0.567708943486
ACH-000021,-0.363482061224
ACH-000022,-0.932873512978
ACH-000025,-0.550041949006
ACH-000028,-0.781024224209
ACH-000030,-0.711738562925
ACH-000035,-0.600019532033
ACH-000036,-0.49600231457599997
ACH-000037,-0.526223003133
ACH-000039,-0.326856799093
ACH-000040,-0.541417674358
ACH-000041,-0.649697670196
ACH-000042,-0.560935441842
ACH-000045,-0.36960924095
ACH-000047,-0.595404587025
ACH-000052,-0.424104828298
ACH-000053,-0.6483013489339999
ACH-000054,-0.500038762404
ACH-000055,-0.515038686914
ACH-000060,-0.638099638135
ACH-000067,-0.36772592201800003
ACH-000070,-0.771423985965
ACH-000075,-0.5552218884560001
ACH-000078,-0.698387375858
ACH-000082,-0.748567148309
ACH-000085,-0.512593485543
ACH-000086,-0.301252368922
ACH-000087,-0.606493592054
ACH-000092,-0.538598334078
ACH-000095,-0.66750396016
ACH-000097,-0.587598746349
ACH-000098,-0.5617050794439999
ACH-000099,-0.725240555626
ACH-000108,-0.529164346185
ACH-000113,-0.817287291719
ACH-000115,-1.33689541471
ACH-000116,-0.816927553234
ACH-000118,-0.6668346636270001
ACH-000120,-0.637087131677
ACH-000123,-0.7039390126970001
ACH-000127,-0.882468195158
ACH-000128,-0.5755096197089999
ACH-000132,-0.34374736802100003
ACH-000133,-0.520831400551
ACH-000137,-0.23584109731400002
ACH-000138,-0.8974370687809999
ACH-000142,-0.752292780432
ACH-000143,-0.701817501252
ACH-000146,-0.965635802425
ACH-000148,-0.74181206824
ACH-000150,-0.520560686896
ACH-000152,-0.494198797152
ACH-000153,-0.755592035827
ACH-000159,-0.64723580788
ACH-000160,-0.9583275276090001
ACH-000163,-0.516001719572
ACH-000167,-1.05913602171
ACH-000168,-0.304401455315
ACH-000169,-0.5955985567000001
ACH-000178,-0.752617602679
ACH-000182,-0.720821403766
ACH-000183,-0.5530081834539999
ACH-000188,-0.6891139756199999
ACH-000189,-0.7697929906759999
ACH-000190,-0.465110745052
ACH-000198,-0.692606419958
ACH-000204,-0.46634351798999996
ACH-000206,-0.38224834091399995
ACH-000207,-0.501845973611
ACH-000211,-0.539038609698
ACH-000215,-0.73048225474
ACH-000221,-0.631466662482
ACH-000222,-0.569826681372
ACH-000223,-0.421843725506
ACH-000226,-0.591881100589
ACH-000227,-0.7777399605069999
ACH-000228,-0.321190415831
ACH-000231,-0.667381255307
ACH-000232,-0.490833755457
ACH-000233,-0.54355630391
ACH-000234,-0.9005320900370001
ACH-000235,-0.853286560021
ACH-000237,-0.6743683389440001
ACH-000238,-0.467591023237
ACH-000243,-0.6459404856490001
ACH-000244,-0.42892185116400006
ACH-000246,-0.586319724413
ACH-000248,-0.538601288896
ACH-000250,-0.8870847623989999
ACH-000251,-1.26521758719
ACH-000253,-1.0322280565000002
ACH-000255,-0.562851610568
ACH-000256,-0.839488982894
ACH-000257,-0.6698963044290001
ACH-000258,-0.916225472471
ACH-000259,-0.7067885032719999
ACH-000260,-0.553026320901
ACH-000261,-0.637401185405
ACH-000262,-0.915814829105
ACH-000263,-0.6157637506710001
ACH-000264,-0.7080671109460001
ACH-000265,-0.572895427977
ACH-000266,-0.782161819595
ACH-000272,-0.9658796532260001
ACH-000273,-0.7676358611380001
ACH-000274,-0.9047418733220001
ACH-000277,-0.477623413186
ACH-000278,-0.590916231818
ACH-000279,-0.605961328654
ACH-000280,-0.510410672324
ACH-000281,-0.587190897979
ACH-000288,-0.658144149295
ACH-000291,-0.421248771504
ACH-000293,-0.8445396280959999
ACH-000294,-0.659300492277
ACH-000295,-1.11690203964
ACH-000296,-0.47413773011999993
ACH-000302,-0.6863220281710001
ACH-000304,-0.377731314893
ACH-000307,-0.6821718552220001
ACH-000308,-0.518179268924
ACH-000310,-1.02733129985
ACH-000311,-0.551685358162
ACH-000312,-0.7103221966650001
ACH-000315,-0.324214026935
ACH-000316,-1.15578023072
ACH-000317,-0.7484597138160001
ACH-000318,-0.7498734519920001
ACH-000319,-0.645430280656
ACH-000320,-0.45713831689999995
ACH-000322,-0.5906884722119999
ACH-000323,-0.68431714738
ACH-000324,-0.854659953899
ACH-000329,-0.468030086171
ACH-000330,-0.521156221242
ACH-000331,-0.742999377295
ACH-000332,-0.780452721514
ACH-000334,-0.9431061618019999
ACH-000335,-0.268855198741
ACH-000336,-0.990641232783
ACH-000337,-0.49765222955399996
ACH-000339,-0.6019404880170001
ACH-000341,-0.420889731528
ACH-000348,-0.5761136002080001
ACH-000350,-0.714162151276
ACH-000352,-0.48109926846600004
ACH-000356,-0.8768769269700001
ACH-000361,-0.41951710089
ACH-000362,-0.891129742107
ACH-000363,-0.528945736959
ACH-000364,-0.6408028939829999
ACH-000365,-0.597558316878
ACH-000366,-0.377462812092
ACH-000368,-0.4620651626100001
ACH-000374,-0.8675472780850001
ACH-000375,-0.418231054721
ACH-000376,-0.50552834109
ACH-000381,-0.425667294406
ACH-000383,-1.40591377796
ACH-000387,-0.484284947319
ACH-000389,-0.8184349452399999
ACH-000390,-0.660804658908
ACH-000393,-0.654458745994
ACH-000395,-0.7914537361049999
ACH-000397,-0.9191190499070001
ACH-000401,-0.513738120453
ACH-000402,-0.719673404084
ACH-000403,-1.02296760747
ACH-000404,-0.462058530566
ACH-000406,-0.807524051751
ACH-000407,-0.22100154355700002
ACH-000408,-0.795697923233
ACH-000410,-0.489404200943
ACH-000411,-0.887348123743
ACH-000414,-0.69966663766
ACH-000415,-0.929201387498
ACH-000416,-0.629504325053
ACH-000420,-0.600476042095
ACH-000421,-0.626131181907
ACH-000424,-0.486273714644
ACH-000425,-0.762447406154
ACH-000426,-1.2483940636700002
ACH-000427,-1.1284562480700002
ACH-000433,-0.77979704991
ACH-000436,-0.676646788256
ACH-000444,-0.565633081175
ACH-000445,-0.715730117881
ACH-000448,-0.39386816436
ACH-000450,-0.45290661577
ACH-000452,-0.507611993392
ACH-000454,-0.269012149679
ACH-000458,-0.704432983021
ACH-000459,-0.519519560582
ACH-000460,-0.740744643284
ACH-000461,-0.708793548935
ACH-000463,-0.637809660594
ACH-000464,-0.595837573917
ACH-000466,-1.0610398135799999
ACH-000467,-0.72586273235
ACH-000468,-1.0493056762100001
ACH-000469,-0.512617718645
ACH-000470,-0.7266548547600001
ACH-000471,-0.603198747275
ACH-000472,-0.807116966801
ACH-000473,-0.365835226066
ACH-000475,-0.7444676635940001
ACH-000476,-0.872392886898
ACH-000477,-0.288750282727
ACH-000480,-0.685180746259
ACH-000481,-0.6412971351919999
ACH-000483,-0.41357990112099996
ACH-000484,-0.667459734338
ACH-000485,-0.59810416415
ACH-000486,-0.7418166739450001
ACH-000487,-0.46423089893799996
ACH-000488,-0.49078105453500004
ACH-000490,-0.543782490781
ACH-000491,-0.200337285836
ACH-000495,-0.727500204859
ACH-000496,-0.57227503162
ACH-000499,-0.666435855025
ACH-000500,-0.245563420903
ACH-000502,-0.844715946069
ACH-000503,-0.514013005018
ACH-000505,-0.5524191352000001
ACH-000507,-0.615638380473
ACH-000510,-0.540152673098
ACH-000511,-0.608282242566
ACH-000512,-0.387238845744
ACH-000516,-0.5973816355830001
ACH-000517,-0.802799538612
ACH-000518,-0.836095719973
ACH-000520,-0.359585300881
ACH-000521,-0.798999839281
ACH-000522,-0.657600519285
ACH-000524,-0.435259785241
ACH-000527,-0.7990633299429999
ACH-000528,-0.39927770435099996
ACH-000537,-0.640904486267
ACH-000541,-0.440885428792
ACH-000542,-0.442962791483
ACH-000544,-0.520234684895
ACH-000545,-0.6727211519149999
ACH-000547,-0.399758060814
ACH-000548,-0.7659442604510001
ACH-000549,-0.609113199615
ACH-000550,-0.322690946569
ACH-000552,-0.62376644844
ACH-000556,-1.00799452188
ACH-000557,-0.9164426313700001
ACH-000570,-0.652089090817
ACH-000571,-0.7544124052060001
ACH-000573,-0.512639080855
ACH-000576,-0.778236637942
ACH-000580,-0.8185013283239999
ACH-000584,-0.585422065533
ACH-000585,-0.415938357262
ACH-000588,-0.769331853184
ACH-000589,-0.455463536577
ACH-000591,-0.430285294369
ACH-000593,-0.708607814533
ACH-000600,-0.7924083808169999
ACH-000601,-0.508442430578
ACH-000604,-0.707969916411
ACH-000605,-0.849313273718
ACH-000606,-0.667870305075
ACH-000608,-0.470601749902
ACH-000614,-0.8616473288490001
ACH-000616,-0.323912094944
ACH-000618,-0.583874220512
ACH-000619,-0.65507456392
ACH-000620,-1.10400582042
ACH-000621,-0.5345136463979999
ACH-000622,-0.280381219881
ACH-000623,-0.635479401436
ACH-000624,-0.876250157492
ACH-000627,-0.793252637579
ACH-000630,-0.585786506123
ACH-000632,-0.687244242786
ACH-000633,-0.643089644989
ACH-000637,-0.5808120292319999
ACH-000638,-0.622412579811
ACH-000646,-0.335077330019
ACH-000647,-0.6981455480940001
ACH-000648,-0.752351747251
ACH-000649,-0.738082207215
ACH-000651,-0.46366027123099995
ACH-000652,-0.607695862394
ACH-000653,-0.7490344209569999
ACH-000657,-0.83302267598
ACH-000658,-1.0444342185200002
ACH-000661,-0.619208082821
ACH-000662,-0.437312602541
ACH-000663,-0.72604665436
ACH-000665,-0.24916495030699998
ACH-000671,-0.7776221352509999
ACH-000673,-0.867709556734
ACH-000676,-0.642385401299
ACH-000677,-0.7842894755750001
ACH-000681,-0.702174415451
ACH-000682,-0.629911477791
ACH-000683,-0.30222259583
ACH-000684,-0.959605637279
ACH-000688,-0.747927746207
ACH-000693,-0.642141283626
ACH-000694,-0.791454158818
ACH-000695,-1.1653129491399998
ACH-000696,-0.621758888226
ACH-000697,-0.798561176534
ACH-000699,-0.613840413274
ACH-000701,-0.813800622139
ACH-000706,-0.607591789782
ACH-000711,-0.7318062117470001
ACH-000713,-0.512010418735
ACH-000714,-0.804672227014
ACH-000718,-0.522124064122
ACH-000720,-0.924485775312
ACH-000721,-0.905390679459
ACH-000724,-0.6113205598899999
ACH-000725,-0.927621167708
ACH-000732,-0.473153922151
ACH-000734,-0.5252218007230001
ACH-000735,-0.52097127208
ACH-000736,-0.589153601872
ACH-000738,-0.6035130911
ACH-000746,-0.913212709625
ACH-000747,-0.92403531385
ACH-000748,-0.624478429357
ACH-000753,-0.557907407432
ACH-000756,-0.5326687208959999
ACH-000757,-0.37273745688500004
ACH-000758,-0.389156370437
ACH-000760,-0.435616464494
ACH-000763,-1.07475685828
ACH-000764,-0.557825030784
ACH-000765,-0.35917641144400003
ACH-000766,-0.5632342555650001
ACH-000767,-0.40146062043499997
ACH-000768,-0.416073163618
ACH-000769,-0.492870939618
ACH-000770,-0.8121398284899999
ACH-000771,-0.651467880266
ACH-000773,-0.916989305104
ACH-000776,-0.413898714045
ACH-000777,-0.5358500599029999
ACH-000778,-1.05530887239
ACH-000781,-0.444965385224
ACH-000782,-0.417354412246
ACH-000783,-0.867301848832
ACH-000784,-0.619396814979
ACH-000785,-0.735772198204
ACH-000787,-0.46749304238399997
ACH-000788,-0.490634887305
ACH-000791,-0.906944366754
ACH-000792,-0.614533322508
ACH-000794,-0.482985671883
ACH-000796,-0.911857520169
ACH-000799,-0.817499562342
ACH-000800,-0.221574456881
ACH-000802,-0.582377113817
ACH-000804,-0.681288947405
ACH-000805,-0.590202490846
ACH-000809,-1.14781061153
ACH-000810,-0.500632695265
ACH-000811,-0.63006595438
ACH-000817,-0.661668631098
ACH-000819,-0.535916155161
ACH-000820,-0.50876872603
ACH-000821,-0.982458288624
ACH-000822,-0.7400860749420001
ACH-000823,-0.571524393136
ACH-000824,-0.562140271691
ACH-000827,-0.624013747638
ACH-000829,-0.661769945412
ACH-000831,-0.524906225094
ACH-000832,-0.762244746543
ACH-000833,-0.47806687701000006
ACH-000834,-0.74826486721
ACH-000835,-0.471690093291
ACH-000836,-0.824012580381
ACH-000837,-0.51461766852
ACH-000838,-1.23199836008
ACH-000839,-0.6126264923899999
ACH-000840,-0.6893158717360001
ACH-000841,-1.02284417199
ACH-000843,-0.8336822623639999
ACH-000846,-0.509167284181
ACH-000847,-0.556101350968
ACH-000848,-0.48870016445799996
ACH-000849,-0.456415963845
ACH-000851,-0.512368150112
ACH-000855,-0.49918935304300005
ACH-000856,-0.704271262904
ACH-000858,-0.597740506642
ACH-000859,-0.602004549075
ACH-000861,-0.59676037705
ACH-000862,-0.818428039461
ACH-000865,-0.312369704476
ACH-000866,-0.438199608771
ACH-000867,-0.773081900169
ACH-000869,-0.679671735031
ACH-000872,-0.645702901071
ACH-000873,-0.389711340437
ACH-000876,-0.528401346211
ACH-000878,-0.8667259769460001
ACH-000880,-0.584144438311
ACH-000881,-0.821307078284
ACH-000882,-0.256601202386
ACH-000884,-0.645784309479
ACH-000885,-0.587548250184
ACH-000887,-0.6862136614959999
ACH-000888,-0.338549862568
ACH-000889,-1.05568097016
ACH-000890,-0.608595353437
ACH-000896,-0.59286554918
ACH-000898,-0.749332832485
ACH-000900,-0.6950281612279999
ACH-000901,-0.447762896719
ACH-000905,-0.443823833705
ACH-000906,-0.627063339537
ACH-000907,-0.575100371303
ACH-000910,-0.8014300025419999
ACH-000911,-0.624695453005
ACH-000912,-0.669504902503
ACH-000913,-0.7391033028239999
ACH-000915,-0.5849986525399999
ACH-000916,-0.551782849642
ACH-000917,-0.673986593539
ACH-000921,-0.8368009565510001
ACH-000924,-0.757918754183
ACH-000926,-0.404337812531
ACH-000928,-0.824660391416
ACH-000929,-0.7189960813930001
ACH-000932,-0.5809885342610001
ACH-000935,-0.845252994893
ACH-000936,-0.556125075124
ACH-000937,-0.475909008978
ACH-000938,-0.824840849639
ACH-000939,-1.2360650387799998
ACH-000941,-0.825376737412
ACH-000943,-0.795914489367
ACH-000946,-0.441661637227
ACH-000947,-0.664734186696
ACH-000948,-0.47828076631399996
ACH-000950,-0.500429454541
ACH-000953,-0.627159092998
ACH-000957,0.0018483167199100001
ACH-000958,-0.5264600856589999
ACH-000960,-0.723660165026
ACH-000963,-0.617772213405
ACH-000968,-0.5632863101510001
ACH-000969,-0.479189261972
ACH-000973,-0.722169267391
ACH-000974,-0.707210147225
ACH-000975,-0.525555454347
ACH-000976,-0.49558751647699995
ACH-000978,-0.0801031162637
ACH-000980,-0.483241027412
ACH-000984,-0.47322458016
ACH-000986,-0.595054520263
ACH-000988,-0.156148454094
ACH-000993,-0.650286159474
ACH-000994,-0.569234115656
ACH-000996,-0.552207754179
ACH-001001,-0.590701535036
ACH-001020,-0.425252237377
ACH-001028,-0.7321577973540001
ACH-001031,-0.7856387581829999
ACH-001038,-0.508347801442
ACH-001048,-0.59645305321
ACH-001050,-0.95143956689
ACH-001053,-0.762167999765
ACH-001054,-0.5807937675399999
ACH-001061,-0.529833786897
ACH-001067,-0.588784610529
ACH-001075,-0.564225646725
ACH-001096,-0.39346993961599996
ACH-001128,-0.24957536030000002
ACH-001134,-0.830366721074
ACH-001151,-0.6554318594699999
ACH-001163,-0.9160757406810001
ACH-001164,-0.204128873614
ACH-001173,-0.44903668523400003
ACH-001183,-0.34795081246200005
ACH-001184,-0.660454720102
ACH-001190,-0.372443416911
ACH-001192,-0.39823744577299997
ACH-001193,-0.6183991850680001
ACH-001196,-0.6329700543869999
ACH-001197,-0.7591143152490001
ACH-001205,-0.728036403283
ACH-001211,-0.801736384211
ACH-001212,-0.750126004055
ACH-001228,-0.625535234201
ACH-001232,-0.671436210751
ACH-001239,-0.525259083208
ACH-001274,-0.7719405570899999
ACH-001275,-0.792069363899
ACH-001277,-0.381877722842
ACH-001278,-0.531372365634
ACH-001280,-0.73668894814
ACH-001283,-0.602602845816
ACH-001289,-0.5648116737219999
ACH-001295,-0.658915934774
ACH-001300,-0.5901068366969999
ACH-001301,-0.631887580451
ACH-001302,-0.62124271963
ACH-001303,-0.152971748972
ACH-001306,-0.440339588298
ACH-001318,-0.743068303645
ACH-001322,-0.407907925161
ACH-001328,-0.644966194666
