,GGTLC1 (92086)
ACH-000273,-0.239131356024
ACH-000274,-0.18217284462400002
ACH-000277,-0.224239233349
ACH-000278,-0.620953024896
ACH-000279,-0.107892318988
ACH-000280,-0.09809894852119999
ACH-000281,-0.355525314255
ACH-000288,-0.07947995935300001
ACH-000291,-0.2569040429
ACH-000293,-0.232495526607
ACH-000294,-0.232672075534
ACH-000295,0.0186430755543
ACH-000296,-0.076561524335
ACH-000302,-0.308813334723
ACH-000304,-0.253138429103
ACH-000307,-0.23465367989
ACH-000308,-0.24040489005399998
ACH-000310,-0.262455509275
ACH-000311,-0.13108474419900001
ACH-000312,-0.0396933657081
ACH-000315,-0.157275493756
ACH-000316,-0.308183542454
ACH-000317,-0.201726421209
ACH-000318,-0.122954651364
ACH-000319,-0.231830146092
ACH-000320,0.161079021026
ACH-000322,-0.16690381602600002
ACH-000323,-0.103179912654
ACH-000324,-0.26041339526
ACH-000329,-0.29361907541
ACH-000330,-0.15192096553
ACH-000331,-0.569907643127
ACH-000332,-0.1644834063
ACH-000334,0.111236297346
ACH-000335,-0.11597191538200001
ACH-000336,0.11534630711100001
ACH-000337,-0.169976054931
ACH-000339,-0.34383188782799995
ACH-000341,-0.159074149745
ACH-000348,-0.128789065043
ACH-000350,-0.07111265434010001
ACH-000352,-0.25945980473
ACH-000356,-0.251077456387
ACH-000361,-0.19004213985800003
ACH-000362,-0.217580892403
ACH-000363,0.0296561384399
ACH-000364,0.0587839701564
ACH-000365,0.00245623262506
ACH-000366,-0.101570186586
ACH-000368,-0.289132509339
ACH-000374,-0.345591546065
ACH-000375,-0.225910620376
ACH-000376,-0.247237532921
ACH-000381,-0.0385317174148
ACH-000383,-0.0634058642241
ACH-000387,-0.18831515141199998
ACH-000389,-0.43236850918
ACH-000390,-0.11145615855
ACH-000393,-0.270592231256
ACH-000395,-0.504203271418
ACH-000397,-0.14300899458799998
ACH-000401,-0.317068117611
ACH-000402,-0.08891812764789998
ACH-000403,-0.396694058252
ACH-000404,-0.09439958097960001
ACH-000406,-0.10897606736500001
ACH-000407,-0.216716305128
ACH-000408,-0.188528164452
ACH-000410,-0.20098136735199998
ACH-000411,-0.33564418903099996
ACH-000414,-0.0755215395271
ACH-000415,-0.352181076264
ACH-000416,0.0673865659894
ACH-000420,-0.138830497167
ACH-000421,-0.28695316258299997
ACH-000424,-0.5528230147550001
ACH-000425,-0.142072753843
ACH-000426,-0.174942268908
ACH-000427,-0.43147521654700005
ACH-000433,-0.0857431428667
ACH-000436,-0.21037498622
ACH-000444,0.00558884000658
ACH-000445,-0.194019195847
ACH-000448,-0.09046465875219999
ACH-000450,-0.339341201689
ACH-000452,-0.228641649984
ACH-000454,-0.19567829675099999
ACH-000458,-0.109538383368
ACH-000459,-0.0502350397781
ACH-000460,-0.10523248485600001
ACH-000461,-0.217399326421
ACH-000463,-0.0830484243039
ACH-000464,-0.244048793321
ACH-000466,-0.18320268427099998
ACH-000467,-0.161424882189
ACH-000468,0.19426149329300002
ACH-000469,-0.273254698567
ACH-000470,-0.17219322725400002
ACH-000471,-0.167232821246
ACH-000472,-0.287561819288
ACH-000473,-0.0840991046934
ACH-000475,-0.224218015266
ACH-000476,-0.273179592984
ACH-000477,-0.24886522342300002
ACH-000480,-0.27816812494300003
ACH-000481,-0.226958648526
ACH-000483,-0.18452521939599997
ACH-000484,-0.372789634976
ACH-000485,-0.185226206228
ACH-000486,-0.27566380856600003
ACH-000487,-0.040617754561300005
ACH-000488,-0.305526633779
ACH-000490,-0.154518842315
ACH-000491,-0.524870209534
ACH-000495,-0.121225990045
ACH-000496,0.013500013888100001
ACH-000499,-0.109395393249
ACH-000500,-0.739537111764
ACH-000502,-0.174082586985
ACH-000503,0.00695533199932
ACH-000505,-0.0638111713527
ACH-000507,-0.184886422225
ACH-000510,-0.18009512678
ACH-000511,-0.42647956436499995
ACH-000512,0.0228188342
ACH-000516,-0.38799495820200003
ACH-000517,-0.38011543019
ACH-000518,-0.228446720024
ACH-000520,-0.10515560743899999
ACH-000521,-0.24345247907200002
ACH-000522,0.00629848155498
ACH-000524,-0.409800909171
ACH-000527,-0.122184328858
ACH-000528,-0.199807276137
ACH-000537,-0.11945658620300001
ACH-000541,-0.136100089688
ACH-000542,-0.14222365472999998
ACH-000544,-0.144481744937
ACH-000545,-0.186265262135
ACH-000547,-0.322713586295
ACH-000548,-0.22527447884399998
ACH-000549,-0.09547195997850001
ACH-000550,-0.182593487188
ACH-000552,-0.178426953246
ACH-000556,-0.104524803126
ACH-000557,-0.47543038639799995
ACH-000570,-0.293705315982
ACH-000571,-0.244360614065
ACH-000573,-0.355044700248
ACH-000576,-0.308749715194
ACH-000580,-0.20075603901500003
ACH-000584,-0.09266251250530001
ACH-000585,-0.0332554014546
ACH-000588,-0.018526251841500002
ACH-000589,-0.049312042595300004
ACH-000591,-0.335394784362
ACH-000593,-0.26621794535
ACH-000600,-0.256631853061
ACH-000601,-0.37955267546599997
ACH-000604,-0.111203102301
ACH-000605,-0.39310121020800004
ACH-000606,-0.172827475418
ACH-000608,-0.152498985757
ACH-000614,-0.19117662750300002
ACH-000616,-0.13135259822999998
ACH-000618,-0.17828372895599998
ACH-000619,0.00041924380031300003
ACH-000620,-0.08553457885130002
ACH-000621,-0.204575599615
ACH-000622,-0.34169982886100003
ACH-000623,-0.18305885546700001
ACH-000624,-0.158751783934
ACH-000627,-0.172335073729
ACH-000630,-0.305503281922
ACH-000632,-0.121003236339
ACH-000633,-0.0933483981721
ACH-000637,-0.111788478893
ACH-000638,-0.041697903425199995
ACH-000646,-0.307185133046
ACH-000647,-0.276206999387
ACH-000648,-0.355397239268
ACH-000649,-0.0761765341489
ACH-000651,-0.226524808184
ACH-000652,-0.21345785580499999
ACH-000653,-0.12445063491399999
ACH-000657,-0.311859514236
ACH-000658,-0.394697630423
ACH-000661,-0.181387579356
ACH-000662,-0.05236164287830001
ACH-000663,-0.22383804762899998
ACH-000665,-0.19755753953400002
ACH-000671,-0.12791862286
ACH-000673,-0.191114549028
ACH-000676,-0.0656251765378
ACH-000677,-0.297515118016
ACH-000681,0.0179300051923
ACH-000682,-0.119975737118
ACH-000683,-0.0582555197652
ACH-000684,0.275665293037
ACH-000688,-0.217393230581
ACH-000693,-0.09810912318219998
ACH-000694,-0.120885805209
ACH-000695,-0.447822697659
ACH-000696,-0.352704550483
ACH-000697,0.147854439339
ACH-000699,-0.404144244093
ACH-000701,-0.102108754232
ACH-000706,-0.04595333342619999
ACH-000711,-0.384841913214
ACH-000713,-0.171783985083
ACH-000714,-0.367424234015
ACH-000718,-0.10858277779200001
ACH-000720,-0.250947151276
ACH-000721,-0.18658771604000002
ACH-000724,-0.329531227181
ACH-000725,-0.23577970716999996
ACH-000732,-0.380809553939
ACH-000734,-0.0563620409809
ACH-000735,-0.260726227438
ACH-000736,-0.290477029861
ACH-000738,-0.07700101819130001
ACH-000746,-0.210660970691
ACH-000747,0.0290313706093
ACH-000748,-0.39177956647900003
ACH-000753,-0.236621830442
ACH-000756,-0.217273615279
ACH-000757,-0.0274203122567
ACH-000758,-0.227761899027
ACH-000760,-0.193400477743
ACH-000763,-0.458805343898
ACH-000764,-0.06959736213949999
ACH-000765,-0.0377658999572
ACH-000766,-0.269240612029
ACH-000767,-0.361291233467
ACH-000768,-0.41710342120899996
ACH-000769,-0.349919307024
ACH-000770,-0.209050758057
ACH-000771,-0.39208339759000005
ACH-000773,-0.101233196941
ACH-000776,-0.570450269824
ACH-000777,-0.266884365046
ACH-000778,-0.476802326413
ACH-000781,-0.20880340048300003
ACH-000782,-0.11322349888000001
ACH-000783,-0.286057063845
ACH-000784,-0.174568380993
ACH-000785,-0.168351641719
ACH-000787,-0.20918345480300002
ACH-000788,-0.32701302885600003
ACH-000791,0.004177628435159999
ACH-000792,-0.279376927361
ACH-000794,-0.0704707292157
ACH-000796,0.00349403566071
ACH-000799,-0.19854409322299998
ACH-000800,-0.135590667863
ACH-000802,-0.05170216552469999
ACH-000804,-0.15810439036499999
ACH-000805,-0.446170466448
ACH-000809,-0.177125761746
ACH-000810,0.19346185108800001
ACH-000811,-0.273022413433
ACH-000817,0.019436161420599996
ACH-000819,-0.232002756895
ACH-000820,-0.5459142793280001
ACH-000821,0.024304147454400002
ACH-000822,-0.152317315349
ACH-000823,-0.2780770051
ACH-000824,-0.0699938981284
ACH-000827,-0.167802244001
ACH-000829,-0.38058605839299997
ACH-000831,-0.308288917694
ACH-000832,-0.106211668056
ACH-000833,-0.0034256189753
ACH-000834,-0.288215901666
ACH-000835,-0.141136643229
ACH-000836,-0.18433405049499998
ACH-000837,-0.0499479306903
ACH-000838,-0.21095137047600002
ACH-000839,-0.314653698393
ACH-000840,-0.41048151246500003
ACH-000841,-0.13692456968299999
ACH-000843,-0.0371780639136
ACH-000846,-0.46230253400399995
ACH-000847,-0.0060806567259299995
ACH-000848,-0.159988273157
ACH-000849,-0.18984028988899998
ACH-000851,-0.402160493006
ACH-000855,-0.29225094382100003
ACH-000856,-0.201220014492
ACH-000858,-0.131402607605
ACH-000859,-0.245988437249
ACH-000861,-0.0306867649381
ACH-000862,-0.173293732375
ACH-000865,-0.27722382922
ACH-000866,-0.325676854114
ACH-000867,-0.464337400571
ACH-000869,-0.12395274402699999
ACH-000872,-0.146872064293
ACH-000873,-0.158042483871
ACH-000876,-0.384321974731
ACH-000878,-0.327657817714
ACH-000880,-0.190546593348
ACH-000881,-0.12858673351299998
ACH-000882,-0.24562864206
ACH-000884,0.052215984956300004
ACH-000885,-0.0684180015001
ACH-000887,-0.408249489636
ACH-000888,-0.210695107015
ACH-000889,-0.0276454567767
ACH-000890,-0.0614523519795
ACH-000896,-0.21084589211
ACH-000898,-0.0882083186211
ACH-000900,-0.19242069587299998
ACH-000901,-0.284518221588
ACH-000905,-0.0059348782399300005
ACH-000906,-0.16594764458
ACH-000907,-0.175392062926
ACH-000910,-0.0438985687637
ACH-000911,-0.258607632736
ACH-000912,-0.44204417885700004
ACH-000913,-0.196202572755
ACH-000915,-0.136130882807
ACH-000916,-0.509691946759
ACH-000917,-0.198662090423
ACH-000921,-0.312005471538
ACH-000924,-0.17425805983800002
ACH-000926,-0.0834600103103
ACH-000928,-0.152377218707
ACH-000929,-0.30440147780099996
ACH-000932,-0.344418201194
ACH-000935,-4.45809819858e-05
ACH-000936,0.0490799513759
ACH-000937,-0.572809531292
ACH-000938,-0.299362415951
ACH-000939,-0.294944973579
ACH-000941,-0.24420126817899998
ACH-000943,-0.22190206497099998
ACH-000946,-0.225940312682
ACH-000947,-0.0771606374215
ACH-000948,-0.172975248866
ACH-000950,-0.325968973347
ACH-000953,-0.16223634958
ACH-000957,-0.38628600355099996
ACH-000958,-0.49074759471100005
ACH-000960,-0.334478310074
ACH-000963,-0.197237072577
ACH-000968,-0.11260297369899999
ACH-000969,-0.32978770232
ACH-000973,-0.030799598934400003
ACH-000974,-0.180828818683
ACH-000975,-0.167231233832
ACH-000976,0.0332841301248
ACH-000978,-0.0290515719117
ACH-000980,-0.323938723171
ACH-000984,-0.0489092336261
ACH-000986,-0.168258278537
ACH-000988,-0.237893047739
ACH-000993,-0.384676721209
ACH-000994,-0.09136657154319999
ACH-000996,-0.247727463797
ACH-001001,-0.370756587786
ACH-001020,-0.337487902412
ACH-001028,-0.050311699126900006
ACH-001031,-0.290136446485
ACH-001038,-0.322152713058
ACH-001048,-0.000618099014438
ACH-001050,-0.11008501713600001
ACH-001053,0.10481855902000001
ACH-001054,-0.0328797595886
ACH-001061,-0.221128670767
ACH-001067,-0.19044261237
ACH-001075,-0.273795946399
ACH-001096,-0.10274054661
ACH-001128,0.0225847077668
ACH-001134,-0.046654652317699996
ACH-001151,-0.33658326202100003
ACH-001163,-0.171465077458
ACH-001164,-0.015005072275
ACH-001173,-0.102554972281
ACH-001183,-0.37163116947999997
ACH-001184,-0.0765060687237
ACH-001190,-0.151310850184
ACH-001192,-0.332410405443
ACH-001193,-0.10070303374600001
ACH-001196,-0.333231109841
ACH-001197,-0.277284722115
ACH-001205,-0.452006322925
ACH-001211,-0.11504249162
ACH-001212,-0.25538436197500003
ACH-001228,-0.138225075074
ACH-001232,-0.19138234683299998
ACH-001239,-0.22329468598700003
ACH-001274,-0.18213980879299999
ACH-001275,-0.312167603631
ACH-001277,-0.359981640855
ACH-001278,-0.203648124535
ACH-001280,-0.35631070835999995
ACH-001283,-0.30966146442299997
ACH-001289,-0.250481575365
ACH-001295,-0.491902492897
ACH-001300,-0.156943888478
ACH-001301,-0.0615233618564
ACH-001302,-0.0649246084445
ACH-001303,-0.18154391703699999
ACH-001306,-0.18425455135699997
ACH-001318,-0.23654477024300002
ACH-001322,-0.0835086415594
ACH-001328,0.0359786157494
ACH-001332,-0.272727286893
ACH-001333,-0.302571490391
ACH-001336,-0.13036522492
ACH-001340,-0.427410263902
ACH-001346,-0.33418752176800004
ACH-001353,-0.288375892099
ACH-001354,-0.272912342785
ACH-001367,0.212606449763
ACH-001368,-0.159871563387
ACH-001374,0.0556447485375
ACH-001375,-0.19477583026999998
ACH-001377,-0.244119752943
ACH-001380,-0.147423013283
ACH-001391,-0.264137318793
ACH-001407,-0.09642595745789999
ACH-001408,-0.277392467623
ACH-001413,-0.524420981551
ACH-001430,-0.38682644464500004
ACH-001431,-0.0155274097785
ACH-001450,-0.154721944914
ACH-001496,-0.31659753378899996
ACH-001500,-0.161520575285
ACH-001521,-0.114987593817
ACH-001523,-0.639010608847
ACH-001532,-0.32416558451099997
ACH-001536,-0.316376663322
ACH-001550,-0.323172391506
ACH-001552,-0.0672085872107
ACH-001554,-0.188844280161
ACH-001645,-0.18243243474800003
ACH-001654,-0.315079905155
ACH-001715,-0.19804378514
ACH-001735,-0.131059801115
ACH-001736,-0.138825945506
ACH-001737,-0.306788638396
ACH-001740,-0.223520923354
ACH-001745,-0.0300726436121
ACH-001750,-0.322118590438
ACH-001765,-0.0159661444104
ACH-001956,-0.29517233387200004
ACH-001957,-0.456193054753
