,CDC42BPB (9578)
ACH-000004,-0.14915870925799998
ACH-000007,-0.00769072362222
ACH-000009,-0.212700270139
ACH-000011,0.271759787148
ACH-000012,-0.11099319398700001
ACH-000013,-0.00725872865855
ACH-000014,0.0689214995703
ACH-000015,0.137417837758
ACH-000017,0.0535920568128
ACH-000018,-0.178372568884
ACH-000019,-0.151486007182
ACH-000021,0.0176183201244
ACH-000022,-0.19454280193300003
ACH-000025,-0.169300606287
ACH-000028,-0.185416126686
ACH-000030,0.26439922619399997
ACH-000035,0.11912203266799999
ACH-000036,-0.0367586200652
ACH-000037,-0.09963520665439998
ACH-000039,-0.152902587383
ACH-000040,-0.119381537474
ACH-000041,-0.155932683511
ACH-000042,0.0746259228837
ACH-000045,0.08272889393749999
ACH-000047,-0.019239794715099998
ACH-000052,-0.172606968384
ACH-000053,-0.0137887225994
ACH-000054,0.0657262763239
ACH-000055,0.056190453036
ACH-000060,0.0157614941791
ACH-000067,0.022632642601099998
ACH-000070,-0.059195195727
ACH-000075,-0.0699645265398
ACH-000078,-0.0986872723878
ACH-000082,-0.16386176507
ACH-000085,-0.0115796034641
ACH-000086,-0.021522332119100002
ACH-000087,-0.0980755396487
ACH-000092,0.07458895510639998
ACH-000095,-0.044858376513300005
ACH-000097,-0.239995812863
ACH-000098,-0.130952738758
ACH-000099,-0.00564062603368
ACH-000108,0.101273812614
ACH-000113,0.08174694758039999
ACH-000115,-0.10078793154400001
ACH-000116,-0.0882646732654
ACH-000118,-0.0936105695225
ACH-000120,-0.0782264914025
ACH-000123,-0.021522399537400004
ACH-000127,0.06119838096530001
ACH-000128,0.299786283147
ACH-000132,0.0026540519453800006
ACH-000133,-0.20133962450100001
ACH-000137,-0.225362974971
ACH-000138,-0.127561510886
ACH-000142,-0.328055888178
ACH-000143,-0.249705888168
ACH-000146,-0.0813264095164
ACH-000148,-0.0927032447757
ACH-000150,-0.011946313063000001
ACH-000152,-0.34194101886100003
ACH-000153,-0.347219855045
ACH-000159,0.0771622343794
ACH-000160,-0.144106861009
ACH-000163,-0.0893024833213
ACH-000167,0.278755276167
ACH-000168,-0.11117803156199998
ACH-000169,0.09181795369960001
ACH-000178,0.164662427088
ACH-000182,0.316796101015
ACH-000183,0.0953895590931
ACH-000188,-0.0934546018919
ACH-000189,0.308507977446
ACH-000190,0.057009430433
ACH-000198,-0.12599902730999998
ACH-000204,0.05336089961
ACH-000206,0.164203470412
ACH-000207,-0.0480762396868
ACH-000211,-0.0907866451713
ACH-000215,-0.216841442867
ACH-000221,-0.24416035668900002
ACH-000222,0.0032924461013600003
ACH-000223,-0.018926382125
ACH-000226,0.00402154820971
ACH-000227,-0.0273974831454
ACH-000228,0.161517417457
ACH-000231,-0.110611637203
ACH-000232,-0.014176899875000001
ACH-000233,0.0224797595548
ACH-000234,0.12223298262
ACH-000235,0.036254227661099994
ACH-000237,0.058552493271000004
ACH-000238,-0.254813858385
ACH-000243,0.09433904862980001
ACH-000244,0.18016247721700002
ACH-000246,-0.12612372503
ACH-000248,-0.0799984393486
ACH-000250,-0.0747382597826
ACH-000251,-0.121257608575
ACH-000253,0.10044049364
ACH-000255,0.07417244910069999
ACH-000256,-0.295973514077
ACH-000257,0.0720195257955
ACH-000258,-0.115033664859
ACH-000259,-0.024037567121700004
ACH-000260,-0.0773691763345
ACH-000261,-0.0385742100079
ACH-000262,-0.115678185306
ACH-000263,0.0576158414709
ACH-000264,-0.0279280100566
ACH-000265,0.0434255689942
ACH-000266,0.106772379073
ACH-000272,-0.112694110346
ACH-000273,-0.122643093822
ACH-000274,-0.147408335505
ACH-000277,-0.112594344693
ACH-000278,-0.00264041469876
ACH-000279,-0.233416625762
ACH-000280,-0.14941352619200002
ACH-000281,-0.0183944952499
ACH-000288,-0.155547819231
ACH-000291,-0.18928173281
ACH-000293,-0.00793373008563
ACH-000294,0.022856594961700002
ACH-000295,-0.0599660918195
ACH-000296,-0.07313613796910001
ACH-000302,0.0053969468568400005
ACH-000304,-0.526898510981
ACH-000307,-0.225510798079
ACH-000308,-0.08274253869260001
ACH-000310,-0.0630196568022
ACH-000311,-0.154743595377
ACH-000312,-0.242816516611
ACH-000315,-0.115179842281
ACH-000316,-0.06875236585280001
ACH-000317,0.025048767861
ACH-000318,0.16117178126700002
ACH-000319,0.0235087882279
ACH-000320,0.144254029988
ACH-000322,0.159476834929
ACH-000323,0.00920231629366
ACH-000324,-0.124999174458
ACH-000329,-0.0632037606139
ACH-000330,-0.08626951969689999
ACH-000331,0.141819073396
ACH-000332,-0.131610285806
ACH-000334,-0.08683804212030001
ACH-000335,0.120720824016
ACH-000336,0.0521710325423
ACH-000337,-0.195360344637
ACH-000339,0.0147731309265
ACH-000341,-0.187774943966
ACH-000348,-0.0417165273086
ACH-000350,0.00918997919843
ACH-000352,-0.0179817250104
ACH-000356,-0.214964933197
ACH-000361,0.13722741565899998
ACH-000362,0.058032494547800004
ACH-000363,-0.029868682773
ACH-000364,0.11999847716800001
ACH-000365,-0.175636321613
ACH-000366,-0.234714739206
ACH-000368,-0.139128476228
ACH-000374,0.231569148616
ACH-000375,-0.0914147007383
ACH-000376,-0.0586760957367
ACH-000381,-0.192984590802
ACH-000383,0.09894485251080001
ACH-000387,0.0300044205223
ACH-000389,-0.0631872763803
ACH-000390,-0.0048911870725600005
ACH-000393,-0.05905030972230001
ACH-000395,-0.313997071178
ACH-000397,-0.0380919951017
ACH-000401,-0.13317919590299998
ACH-000402,-0.139382112074
ACH-000403,-0.0496799300376
ACH-000404,0.020798113298400003
ACH-000406,-0.0310601119502
ACH-000407,-0.231650348955
ACH-000408,0.0532603933439
ACH-000410,0.148523577474
ACH-000411,0.08733151126180001
ACH-000414,0.042968351300499995
ACH-000415,-0.006499165490520001
ACH-000416,-0.0347770434505
ACH-000420,-0.126953620382
ACH-000421,-0.0703826986587
ACH-000424,0.191136126796
ACH-000425,-0.0502318525496
ACH-000426,0.10736578431600001
ACH-000427,0.20358861683600002
ACH-000433,0.21515293492899998
ACH-000436,-0.251173332415
ACH-000444,-0.186668569413
ACH-000445,-0.202523043024
ACH-000448,-0.0012708869903599999
ACH-000450,0.10201206983200001
ACH-000452,0.116922778629
ACH-000454,-0.13138524228
ACH-000458,-0.35220412115
ACH-000459,0.0198416234601
ACH-000460,0.092048304628
ACH-000461,-0.205981114815
ACH-000463,0.0800816819557
ACH-000464,-0.149236397538
ACH-000466,-0.0774918514789
ACH-000467,-0.19013324716
ACH-000468,-0.00394641041075
ACH-000469,0.111688069051
ACH-000470,-0.112715245951
ACH-000471,-0.20564489254
ACH-000472,-0.207518611937
ACH-000473,-0.127568127991
ACH-000475,0.0396970322735
ACH-000476,-0.050128121151700004
ACH-000477,-0.227156324109
ACH-000480,-0.1723088229
ACH-000481,-0.0616227680352
ACH-000483,-0.046049342726199996
ACH-000484,-0.317488913169
ACH-000485,-0.12944350516699998
ACH-000486,-0.135313946789
ACH-000487,-0.0322327557289
ACH-000488,0.06504280847630001
