,UBXN1 (51035)
ACH-000004,0.123112113237
ACH-000007,0.18367913639199998
ACH-000009,-0.15289271018
ACH-000011,0.014095962624899998
ACH-000012,-0.0192174582787
ACH-000013,0.00220067785481
ACH-000014,-0.0412383773736
ACH-000015,-0.00109849707614
ACH-000017,-0.12581618588
ACH-000018,-0.038355771009699995
ACH-000019,-0.09452268937160001
ACH-000021,0.027509793323800002
ACH-000022,0.139893808082
ACH-000025,-0.0516304675612
ACH-000028,-0.0381899864731
ACH-000030,0.018169050523400003
ACH-000035,-0.00812592770358
ACH-000036,-0.24875822435400002
ACH-000037,-0.163239841086
ACH-000039,0.018746329456599996
ACH-000040,-0.241310193692
ACH-000041,0.121857743199
ACH-000042,0.056648063831900006
ACH-000045,-0.035568104376
ACH-000047,0.0645284301912
ACH-000052,-0.0755014414991
ACH-000053,-0.11593473479000001
ACH-000054,-0.042384521329300005
ACH-000055,-0.136684894675
ACH-000060,-0.09556449394860002
ACH-000067,0.136398305605
ACH-000070,-0.057092460262900005
ACH-000075,-0.0195926687865
ACH-000078,-0.04506276983680001
ACH-000082,-0.229014844164
ACH-000085,-0.00898324813356
ACH-000086,-0.169771647812
ACH-000087,-0.0017859170066300003
ACH-000092,0.022149302535799997
ACH-000095,-0.10812391487
ACH-000097,-0.09753599244169998
ACH-000098,-0.0330217752737
ACH-000099,0.08537648929639999
ACH-000108,-0.0629412362112
ACH-000113,-0.0731436072981
ACH-000115,0.106020782511
ACH-000116,-0.131918073225
ACH-000118,-0.188096979287
ACH-000120,0.0263639953393
ACH-000123,-0.0406393506255
ACH-000127,0.033316773584500005
ACH-000128,0.0133743767223
ACH-000132,-0.128285335326
ACH-000133,-0.153026554418
ACH-000137,-0.231345631208
ACH-000138,-0.08456297493960001
ACH-000142,-0.249640870093
ACH-000143,-0.0522233381692
ACH-000146,-0.0837350747127
ACH-000148,-0.17406819138500002
ACH-000150,-0.0104972826078
ACH-000152,-0.10459520974099999
ACH-000153,0.037105857844500004
ACH-000159,-0.0637849693375
ACH-000160,-0.17928014173700002
ACH-000163,-0.142192881329
ACH-000167,-0.264739827338
ACH-000168,0.006063024607920001
ACH-000169,-0.08620197465330001
ACH-000178,0.07229518839549999
ACH-000182,0.0205037306553
ACH-000183,-0.0388420823234
ACH-000188,-0.29359215134399996
ACH-000189,-0.131623392167
ACH-000190,0.0141830120806
ACH-000198,-0.027815938459400003
ACH-000204,0.0435825202259
ACH-000206,-0.08488217451169999
ACH-000207,-0.19604271517299998
ACH-000211,-0.0980996516635
ACH-000215,-0.042526740956300005
ACH-000221,-0.025234301029599997
ACH-000222,-0.127635058726
ACH-000223,-0.0634301568817
ACH-000226,-0.297434809919
ACH-000227,0.08699155945350001
ACH-000228,-0.168225396613
ACH-000231,-0.0705664585601
ACH-000232,-0.123130160593
ACH-000233,-0.00245077603961
ACH-000234,-0.0376120796055
ACH-000235,-0.180149119826
ACH-000237,-0.0437657647528
ACH-000238,-0.08954139858179999
ACH-000243,-0.116657411357
ACH-000244,-0.179437712515
ACH-000246,-0.07350944432789999
ACH-000248,-0.21371831522100002
ACH-000250,0.017906453482299998
ACH-000251,0.157162057789
ACH-000253,0.083238446359
ACH-000255,-0.157448274606
ACH-000256,-0.22279305549000003
ACH-000257,-0.149255050932
ACH-000258,0.0611797763867
ACH-000259,-0.0477466665085
ACH-000260,0.00014521794304899998
ACH-000261,-0.101331956002
ACH-000262,-0.308781051479
ACH-000263,-0.364715918486
ACH-000264,-0.0729439610409
ACH-000265,-0.06233481199180001
ACH-000266,0.0137232597648
ACH-000272,0.09398831136230001
ACH-000273,-0.094064948947
ACH-000274,-0.003190683164
ACH-000277,-0.052284833860800004
ACH-000278,0.0710749896864
ACH-000279,0.0797357282445
ACH-000280,-0.011347865097100002
ACH-000281,0.129604833923
ACH-000288,-0.116086906115
ACH-000291,0.014444880140400001
ACH-000293,-0.171294526725
ACH-000294,-0.0505712202917
ACH-000295,0.24208091996999997
ACH-000296,0.0411151106861
ACH-000302,-0.0934020722278
ACH-000304,-0.0017363268257899998
ACH-000307,-0.019813531816599998
ACH-000308,-0.16683059682
ACH-000310,-0.029660578042700003
ACH-000311,-0.121200513951
ACH-000312,0.131676690944
ACH-000315,-0.18364551837499998
ACH-000316,-0.012097096444700002
ACH-000317,-0.234119876214
ACH-000318,-0.36232397697700003
ACH-000319,0.11385970581700001
ACH-000320,-0.165662125214
ACH-000322,-0.21521924568000003
ACH-000323,-0.183342962479
ACH-000324,-0.0332382653576
ACH-000329,0.140633246585
ACH-000330,-0.164757637736
ACH-000331,-0.282890110733
ACH-000332,0.012843052231000001
ACH-000334,-0.35025173038
ACH-000335,-0.318445566762
ACH-000336,0.0465755988599
ACH-000337,-0.182122090825
ACH-000339,-0.16539520830499999
ACH-000341,0.103090165056
ACH-000348,-0.0161915637006
ACH-000350,-0.0984728660622
ACH-000352,-0.12977262972
ACH-000356,-0.0639416260249
ACH-000361,-0.060149296603199995
ACH-000362,-0.153155528367
ACH-000363,0.033915636924
ACH-000364,0.0203441272047
ACH-000365,-0.200966709602
ACH-000366,-0.224606763917
ACH-000368,-0.0995286723899
ACH-000374,-0.298122348717
ACH-000375,-0.00321453426379
ACH-000376,-0.06138448691219999
ACH-000381,0.0134247532695
ACH-000383,-0.162320261771
ACH-000387,0.0402179199765
ACH-000389,-0.0532582376248
ACH-000390,-0.077364574364
ACH-000393,-0.12789357024700002
ACH-000395,0.059666658318099995
ACH-000397,0.020066302987
ACH-000401,0.0639940789053
ACH-000402,-0.19939799344200002
ACH-000403,-0.06671628760819999
ACH-000404,0.171856400178
ACH-000406,0.00253208303896
ACH-000407,-0.027263544898900004
ACH-000408,-0.320139964173
ACH-000410,0.04258847957859999
ACH-000411,-0.17393838658500002
ACH-000414,-0.0625501255858
ACH-000415,-0.17877050983800002
