,LCE5A (254910)
ACH-000004,-0.0623415618355
ACH-000007,-0.224336830779
ACH-000009,-0.186929927621
ACH-000011,0.0668819885666
ACH-000012,-0.21138594669500002
ACH-000013,0.00715313789432
ACH-000014,0.042418866480999996
ACH-000015,-0.0202111787346
ACH-000017,-0.15607402856
ACH-000018,-0.185174225143
ACH-000019,-0.389880837295
ACH-000021,-0.226388439485
ACH-000022,0.0973656534343
ACH-000025,-0.121476320662
ACH-000028,-0.131055565132
ACH-000030,-0.051017438147
ACH-000035,0.09562903944199999
ACH-000036,0.0310127118071
ACH-000037,-0.24460333436999998
ACH-000039,-0.160696168282
ACH-000040,-0.137161184897
ACH-000041,-0.008744933000799999
ACH-000042,0.026502595275699998
ACH-000045,0.017344722607499998
ACH-000047,0.0341001766263
ACH-000052,-0.0978899792448
ACH-000053,-0.108987468447
ACH-000054,-0.156923726578
ACH-000055,0.0876892519859
ACH-000060,0.00852555026308
ACH-000067,-0.16774980048000002
ACH-000070,-0.00552633286427
ACH-000075,-0.09464089636539999
ACH-000078,-0.24938278282499998
ACH-000082,-0.103170751747
ACH-000085,-0.18117963208
ACH-000086,-0.195586502381
ACH-000087,-0.0790611351828
ACH-000092,-0.17115521518
ACH-000095,-0.0802732134164
ACH-000097,-0.266942048454
ACH-000098,-0.162830669269
ACH-000099,-0.0367924459295
ACH-000108,0.0217215443444
ACH-000113,-0.155398329111
ACH-000115,-0.081417959716
ACH-000116,-0.0320826856438
ACH-000118,0.028248941644200002
ACH-000120,-0.00386716276701
ACH-000123,-0.188227008548
ACH-000127,-0.0043012144101800005
ACH-000128,-0.346816117219
ACH-000132,0.0551503081206
ACH-000133,-0.0314555396433
ACH-000137,0.09999942777580001
ACH-000138,-0.06381885521000001
ACH-000142,-0.163395272661
ACH-000143,-0.07328715537489999
ACH-000146,-0.201869605792
ACH-000148,-0.0926881522467
ACH-000150,-0.0174513579316
ACH-000152,-0.0300213108391
ACH-000153,-0.157383375533
ACH-000159,-0.0949591927528
ACH-000160,0.013341427844100001
ACH-000163,-0.0983300245033
ACH-000167,-0.0393016690071
ACH-000168,-0.10321968444700001
ACH-000169,-0.0537956990831
ACH-000178,-0.0556928965565
ACH-000182,0.056885681814099996
ACH-000183,-0.00916612516723
ACH-000188,-0.0368055124579
ACH-000189,0.0541879883404
ACH-000190,0.0374630555667
ACH-000198,-0.11817887883
ACH-000204,0.152796647221
ACH-000206,0.0317122881146
ACH-000207,-0.112282415149
