,DepMap_ID
30087,ACH-000079
30088,ACH-000079
104878,ACH-000334
159596,ACH-000477
231502,ACH-000641
234943,ACH-000649
239167,ACH-000657
246582,ACH-000670
248607,ACH-000674
285393,ACH-000744
310681,ACH-000783
418743,ACH-000873
425329,ACH-000879
442456,ACH-000893
453985,ACH-000904
471680,ACH-000916
480098,ACH-000920
490638,ACH-000926
490639,ACH-000926
539351,ACH-000946
547438,ACH-000949
553150,ACH-000951
582261,ACH-000960
649617,ACH-000978
674226,ACH-000983
686224,ACH-000985
686225,ACH-000985
686226,ACH-000985
914474,ACH-001081
972444,ACH-001345
976311,ACH-001356
978151,ACH-001362
1019664,ACH-001525
1024525,ACH-001542
1031021,ACH-001550
1049124,ACH-001610
1065729,ACH-001709
1091865,ACH-002092
1105188,ACH-002140
1171366,ACH-002258
1192730,ACH-002301
