,MICU2 (221154)
ACH-000004,-0.0960303240298
ACH-000007,0.0247283312311
ACH-000009,0.143341523014
ACH-000011,-0.0316748802061
ACH-000012,0.0671525229646
ACH-000013,0.16197694177000002
ACH-000014,0.20050334220899999
ACH-000015,-0.0941018856039
ACH-000017,0.0285490743291
ACH-000018,-0.19964674996399998
ACH-000019,-0.113450883873
ACH-000021,0.0378612228707
ACH-000022,0.118779769164
ACH-000025,0.016356076182899998
ACH-000028,-0.13996248429000002
ACH-000030,-0.036759194984199994
ACH-000035,-0.0730664572172
ACH-000036,0.013993911714899998
ACH-000037,-0.22552900705200002
ACH-000039,-0.0443296245792
ACH-000040,-0.196656282624
ACH-000041,0.0637852602121
ACH-000042,0.019563269823200002
ACH-000045,0.17851976801
ACH-000047,0.015928528021
ACH-000052,-0.140036066229
ACH-000053,-0.0184683798725
ACH-000054,-0.128582391587
ACH-000055,0.109119240986
ACH-000060,-0.09934711220510001
ACH-000067,-0.143909891762
ACH-000070,-0.218554717962
ACH-000075,-0.0525402854463
ACH-000078,-0.0807470536849
ACH-000082,-0.06407359498700001
ACH-000085,-0.00735556190487
ACH-000086,0.166781982383
ACH-000087,-0.0173736602865
ACH-000092,-0.0501543286665
ACH-000095,-0.060527517248
ACH-000097,-0.12109300943
ACH-000098,0.18197547883200002
ACH-000099,0.04452197415019999
ACH-000108,0.16483099646
ACH-000113,0.06939074287580001
ACH-000115,-0.0364963896777
ACH-000116,-0.08452916052439999
ACH-000118,0.13116540122
ACH-000120,0.116076510357
ACH-000123,-0.00953748864542
ACH-000127,-0.015059688863399999
ACH-000128,0.005818889529149999
ACH-000132,-0.207453830447
ACH-000133,-0.0977607785215
ACH-000137,-0.0361814236495
ACH-000138,0.100370548768
ACH-000142,-0.0465343247061
ACH-000143,-0.07555022915139999
ACH-000146,0.0145463400169
ACH-000148,0.012513401766500001
ACH-000150,-0.0189032582543
ACH-000152,-0.0998606093035
ACH-000153,0.11004754599300001
ACH-000159,-0.150236141204
ACH-000160,0.161569618583
ACH-000163,-0.026619080750700002
ACH-000167,0.154425647345
ACH-000168,-0.204463381503
ACH-000169,0.105548000021
ACH-000178,0.0781083066857
ACH-000182,0.009590599941059999
ACH-000183,0.13144568294700001
ACH-000188,-0.00845450449514
ACH-000189,-0.009068828255469999
ACH-000190,-0.0523592384322
ACH-000198,0.148240209553
ACH-000204,-0.448124872728
ACH-000206,0.186654451087
ACH-000207,-0.176963585667
ACH-000211,-0.0609150609007
ACH-000215,-0.0401724681371
ACH-000221,0.0899177606635
ACH-000222,0.264678086033
ACH-000223,-0.07746206057539999
ACH-000226,-0.0669563720043
ACH-000227,0.17405891790199998
ACH-000228,-0.00827731936862
ACH-000231,0.131084264057
ACH-000232,0.08199560440810001
ACH-000233,-0.0753178713428
ACH-000234,-0.10079080055600001
ACH-000235,0.10691927475
ACH-000237,0.0468403323484
ACH-000238,0.0734627969935
ACH-000243,0.16134382058
ACH-000244,-0.146072802583
ACH-000246,-0.0655588741833
ACH-000248,0.0864642040535
ACH-000250,0.00045298195995
ACH-000251,0.157833292519
ACH-000253,-0.0212838889684
ACH-000255,0.07931374128860001
ACH-000256,0.034163974766099996
ACH-000257,-0.207722584435
ACH-000258,0.0115375100953
ACH-000259,0.09688701438439999
ACH-000260,0.016976044296299998
ACH-000261,0.05804129947890001
ACH-000262,-0.164391787468
ACH-000263,0.154238816169
ACH-000264,0.00503955715542
ACH-000265,-0.0725517764415
ACH-000266,-0.037888243321699995
ACH-000272,-0.15297799491
ACH-000273,0.122004189815
ACH-000274,-0.027845332957900003
ACH-000277,0.0733822432066
ACH-000278,-0.149558615559
ACH-000279,0.0596028049816
ACH-000280,-0.045336510283399994
ACH-000281,0.148275078411
ACH-000288,-0.058226673410800005
ACH-000291,0.028517501795799996
ACH-000293,-0.0259380371745
ACH-000294,0.0825526994752
ACH-000295,-0.13712311352
ACH-000296,0.0214051300325
ACH-000302,-0.10866189574999999
ACH-000304,-0.253205035566
ACH-000307,0.0761113708842
ACH-000308,0.142422277307
ACH-000310,-0.0510934689094
ACH-000311,0.11345844622300001
ACH-000312,0.137273860674
ACH-000315,-0.021794110785500004
ACH-000316,0.175001622203
ACH-000317,0.0052922599766
ACH-000318,-0.0845549422092
ACH-000319,0.0378005028415
ACH-000320,0.33502489172
ACH-000322,-0.198523062593
ACH-000323,-0.07545057357389999
ACH-000324,-0.0235115782808
ACH-000329,-0.0387195857452
ACH-000330,0.135630422091
ACH-000331,-0.038602171160599996
ACH-000332,0.14338036105000002
ACH-000334,0.158677978403
ACH-000335,0.129053840878
ACH-000336,0.00541123358841
ACH-000337,0.273741529571
ACH-000339,0.05063665188
