,TMF1 (7110)
ACH-000004,-0.00698378611943
ACH-000007,-0.070056718262
ACH-000009,0.0633214320923
ACH-000011,0.14337910520199998
ACH-000012,0.0979167388452
ACH-000013,0.0931890103575
ACH-000014,0.09879570901389999
ACH-000015,0.023877646466599997
ACH-000017,0.00407094919208
ACH-000018,-0.080410697906
ACH-000019,0.0160727150166
ACH-000021,-0.0570551295388
ACH-000022,-0.0235526751279
ACH-000025,-0.134676550249
ACH-000028,-0.040344922766400004
ACH-000030,0.027081022215800003
ACH-000035,-0.0707208640707
ACH-000036,-0.0433482133435
ACH-000037,0.162414061907
ACH-000039,-0.12441565337200002
ACH-000040,-0.08927074651789998
ACH-000041,0.018517778221099998
ACH-000042,0.027581921554299997
ACH-000045,-0.00422470050849
ACH-000047,0.07357684123080001
ACH-000052,-0.0761556098333
ACH-000053,-0.015189006058700001
ACH-000054,-0.138352862448
ACH-000055,-0.105524007298
ACH-000060,0.00346549114612
ACH-000067,-0.240036627075
ACH-000070,0.0107983296251
ACH-000075,-0.016321728472100002
ACH-000078,0.00707497155964
ACH-000082,0.188439521142
ACH-000085,0.10955855156300001
ACH-000086,-0.00542548910613
ACH-000087,-0.07088184999639999
ACH-000092,0.149692684875
ACH-000095,0.0132921942606
ACH-000097,0.0202401483774
ACH-000098,-0.09900210050719999
ACH-000099,-0.00973357106883
ACH-000108,-0.143644612446
ACH-000113,-0.155041208322
ACH-000115,0.189709376173
ACH-000116,0.060332655871800006
ACH-000118,-0.08181375088260001
ACH-000120,-0.0907331585228
ACH-000123,-0.03874790468330001
ACH-000127,-0.040676766394300005
ACH-000128,0.06979816353889999
ACH-000132,0.172249646358
ACH-000133,-0.00036386970975999997
ACH-000137,-0.08778449019239999
ACH-000138,0.0188872179431
ACH-000142,-0.016703132441700002
ACH-000143,0.144685832608
ACH-000146,-0.0474653720263
ACH-000148,0.157911812373
ACH-000150,-0.0525308927437
ACH-000152,-0.11672897452400001
ACH-000153,-0.217975591784
ACH-000159,-0.125531945708
ACH-000160,0.0499725630337
ACH-000163,0.21411534484499997
ACH-000167,-0.006230096352939999
ACH-000168,0.146392961801
ACH-000169,0.0914940438332
ACH-000178,-0.053919250899900004
ACH-000182,0.00164356822643
ACH-000183,0.0489453610072
ACH-000188,0.060924986863000005
ACH-000189,0.346477808538
ACH-000190,-0.057458460261500005
ACH-000198,-0.053092607773799996
ACH-000204,-0.142113324271
ACH-000206,0.19977393438700003
ACH-000207,-0.414707625267
ACH-000211,0.045358436669300006
ACH-000215,0.0656835128196
ACH-000221,-0.170735719264
ACH-000222,-0.0619326446069
ACH-000223,0.08609380407060001
ACH-000226,-0.021081404630999997
ACH-000227,-0.08795661977639999
ACH-000228,-0.137221275415
ACH-000231,0.0523942220921
ACH-000232,0.0931555462961
ACH-000233,-0.11785427783500001
ACH-000234,-0.00023848274663999997
ACH-000235,-0.040580640659199994
ACH-000237,0.083531868321
ACH-000238,0.10601901188999999
ACH-000243,-0.12326856845
ACH-000244,-0.259656509709
ACH-000246,-0.0649509483471
ACH-000248,-0.0011160519767300001
ACH-000250,-0.00697176880683
ACH-000251,-0.08233354891030001
ACH-000253,0.0018531274440999998
ACH-000255,-0.04385958030809999
ACH-000256,-0.0006940394833180001
ACH-000257,-0.221584895498
ACH-000258,0.306703719631
ACH-000259,0.041324826685199996
ACH-000260,-0.0202409701556
ACH-000261,-0.0141157588545
ACH-000262,-0.0950350603032
ACH-000263,0.45207262391900005
ACH-000264,0.0338283204618
ACH-000265,-0.0847618191491
ACH-000266,-0.035612365679900004
