,EPPIN (57119)
ACH-000420,-0.280029923463
ACH-000421,-0.186763564917
ACH-000424,-0.251685496013
ACH-000425,-0.209961518836
ACH-000426,-0.08631720206460002
ACH-000427,-0.19403360323199997
ACH-000433,-0.22706122871599999
ACH-000436,-0.25495146094
ACH-000444,-0.165751389148
ACH-000445,-0.233262853282
ACH-000448,-0.136837159481
ACH-000450,-0.11982592617999999
ACH-000452,-0.251969543005
ACH-000454,0.0678028487308
ACH-000458,-0.214971219459
ACH-000459,-0.09307038922180001
ACH-000460,-0.10637229631
ACH-000461,-0.19456442091499998
ACH-000463,-0.265326875706
ACH-000464,-0.0135392617
ACH-000466,-0.38186396318000004
ACH-000467,-0.366500254113
ACH-000468,-0.309355624851
ACH-000469,-0.254574824831
ACH-000470,-0.22418389730399998
ACH-000471,-0.17118613155200002
ACH-000472,-0.16286110526
ACH-000473,-0.321808554633
ACH-000475,-0.118279225143
ACH-000476,-0.148646847534
ACH-000477,0.06724584037690001
ACH-000480,-0.0646825674706
ACH-000481,-0.19407000460700002
ACH-000483,-0.18278111196400001
ACH-000484,-0.0635869997675
ACH-000485,-0.220560385843
ACH-000486,-0.165056454338
ACH-000487,-0.189610558028
ACH-000488,-0.225937031255
ACH-000490,-0.10890434482599999
ACH-000491,-0.0707267323637
ACH-000495,-5.58341456642e-05
ACH-000496,-0.219066675075
ACH-000499,-0.106256865294
ACH-000500,0.19372366735100002
ACH-000502,-0.280805889269
ACH-000503,-0.18742647768800003
ACH-000505,0.0362007266194
ACH-000507,-0.251111717876
ACH-000510,-0.28336013767900003
ACH-000511,-0.213454191425
ACH-000512,0.07749586708660001
ACH-000516,-0.0489957762748
ACH-000517,-0.133810080214
ACH-000518,-0.22449044233100002
ACH-000520,-0.09165746207469999
ACH-000521,-0.25400734590199997
ACH-000522,-0.143580506109
ACH-000524,-0.19124007026999998
ACH-000527,-0.22001240687600002
ACH-000528,-0.331121245957
ACH-000537,-0.435872040854
ACH-000541,-0.273623256479
ACH-000542,-0.226000993447
ACH-000544,-0.18189045446899998
ACH-000545,-0.19032833382300002
ACH-000547,-0.20935684958599998
ACH-000548,-0.18639880153000002
ACH-000549,-0.20131926032699998
ACH-000550,-0.225018255521
ACH-000552,-0.169147141439
ACH-000556,-0.20522853051800002
ACH-000557,-0.459008215545
ACH-000570,-0.154801493803
ACH-000571,-0.10168299709899999
ACH-000573,-0.162081153301
ACH-000576,-0.121903460712
ACH-000580,-0.0795924324851
ACH-000584,0.010926644559899999
ACH-000585,-0.0973159048346
ACH-000588,-0.242611471391
ACH-000589,-0.327377363241
ACH-000591,-0.20110504062100001
ACH-000593,-0.23258358815000002
ACH-000600,-0.16443478353
ACH-000601,-0.235485642841
ACH-000604,-0.241168195044
ACH-000605,-0.44162020332400004
ACH-000606,-0.227333493336
ACH-000608,-0.152730274623
ACH-000614,-0.28962809056999994
ACH-000616,-0.18706085021299998
ACH-000618,-0.13971388077400002
ACH-000619,-0.143541590936
ACH-000620,-0.147755568268
ACH-000621,-0.0416450432779
ACH-000622,-0.18337555567299998
ACH-000623,-0.207295511501
ACH-000624,-0.21450165511
ACH-000627,-0.349982710784
ACH-000630,-0.0029262656824499997
ACH-000632,-0.106799890294
ACH-000633,-0.139134241304
ACH-000637,-0.0589806804404
ACH-000638,-0.188923081052
ACH-000646,-0.268180846521
ACH-000647,-0.0967994847537
ACH-000648,-0.0468552480511
ACH-000649,-0.19149351675999998
ACH-000651,-0.280456940205
ACH-000652,-0.14896641588
ACH-000653,-0.136633843767
ACH-000657,-0.156702459767
ACH-000658,-0.142319864154
ACH-000661,-0.12667178064
ACH-000662,-0.499914393783
ACH-000663,-0.358877236778
ACH-000665,-0.314509018491
ACH-000671,-0.28166700733100003
ACH-000673,-0.166289170515
ACH-000676,-0.131838456521
ACH-000677,-0.136687402116
ACH-000681,-0.16886845602699999
ACH-000682,-0.21223201815099998
ACH-000683,-0.313690762343
ACH-000684,-0.475487812655
ACH-000688,-0.0334195819005
ACH-000693,-0.20191203807900002
ACH-000694,-0.217157453867
ACH-000695,-0.271204966614
ACH-000696,-0.0964340306948
ACH-000697,-0.111933985006
ACH-000699,-0.230436341019
ACH-000701,-0.30087237998300004
ACH-000706,-0.131178671381
ACH-000711,-0.17572465989100003
ACH-000713,-0.600686469526
ACH-000714,-0.148291108274
ACH-000718,-0.285316571433
ACH-000720,-0.198937859706
ACH-000721,-0.460243436029
ACH-000724,-0.012461031055999999
ACH-000725,-0.211108771001
ACH-000732,-0.250896259204
ACH-000734,-0.131274132539
ACH-000735,-0.123997194968
ACH-000736,-0.114404821741
ACH-000738,-0.294063940693
ACH-000746,-0.10049320289899999
ACH-000747,-0.16782563694400002
ACH-000748,-0.123770687152
ACH-000753,-0.20361534788400001
ACH-000756,0.025830954484200003
ACH-000757,-0.21900169178000004
ACH-000758,-0.22016789561500003
ACH-000760,-0.15274440396400002
ACH-000763,-0.13007813476
ACH-000764,0.151019901077
ACH-000765,-0.0059614292854899996
ACH-000766,-0.18620703365200003
ACH-000767,-0.253215919801
ACH-000768,-0.09776037697550001
ACH-000769,-0.272839037341
ACH-000770,-0.17450085645799998
ACH-000771,-0.180777728886
ACH-000773,-0.12150905089000001
ACH-000776,-0.09711533455700001
ACH-000777,-0.14078328181500002
ACH-000778,-0.270649891505
ACH-000781,-0.258647743105
ACH-000782,-0.29746291784
ACH-000783,-0.212574966854
ACH-000784,-0.164507663231
ACH-000785,-0.189870560067
ACH-000787,-0.299151516774
ACH-000788,-0.165441156634
ACH-000791,-0.254079440396
ACH-000792,-0.055148149194999996
ACH-000794,-0.11916402738
ACH-000796,-0.216814767764
ACH-000799,-0.203837281094
ACH-000800,-0.194208254197
ACH-000802,-0.10794089838099999
ACH-000804,-0.263929408392
ACH-000805,-0.146999603322
ACH-000809,-0.221648791513
ACH-000810,-0.566023014264
ACH-000811,-0.185661497795
ACH-000817,0.005805084311300001
ACH-000819,-0.279405793127
ACH-000820,-0.029830430202299998
ACH-000821,-0.168435436647
ACH-000822,-0.197163581044
ACH-000823,-0.253210151581
ACH-000824,-0.15587422413
ACH-000827,-0.197030390086
ACH-000829,0.0219710114776
ACH-000831,-0.145768512826
ACH-000832,-0.154032389766
ACH-000833,-0.09276504273060002
ACH-000834,-0.145531171764
ACH-000835,-0.09080647046039998
ACH-000836,-0.269587078978
ACH-000837,-0.370626011253
ACH-000838,-0.08061420215810002
ACH-000839,-0.239076347919
ACH-000840,-0.409315142593
ACH-000841,-0.25818356201299997
ACH-000843,-0.223900670318
ACH-000846,-0.20823706020799998
ACH-000847,-0.19764072708900002
ACH-000848,-0.23172759856400002
ACH-000849,-0.269774904293
ACH-000851,-0.444216848288
ACH-000855,-0.09955041438079999
ACH-000856,-0.326949582894
ACH-000858,-0.248570993547
ACH-000859,-0.22995448554099998
ACH-000861,-0.169095413345
ACH-000862,-0.287080453854
ACH-000865,-0.194578619403
ACH-000866,-0.18065244781
ACH-000867,-0.205525721888
ACH-000869,-0.24476917179000002
ACH-000872,-0.176575679819
ACH-000873,-0.0493767676138
ACH-000876,-0.22098421598700002
ACH-000878,0.0243160056058
ACH-000880,-0.07757196284510001
ACH-000881,-0.135467855602
ACH-000882,-0.19962325774700002
ACH-000884,-0.12507686053300002
ACH-000885,-0.35442225355800006
ACH-000887,-0.0755140393772
ACH-000888,-0.115222047055
ACH-000889,-0.08758574700470001
ACH-000890,-0.279476829291
ACH-000896,-0.117538849759
ACH-000898,-0.16502347982899998
ACH-000900,-0.32390911206399997
ACH-000901,-0.272465314961
ACH-000905,-0.218188339049
ACH-000906,-0.0982612958915
ACH-000907,-0.16222543262800002
ACH-000910,-0.10999026772500001
ACH-000911,-0.162950370022
ACH-000912,-0.335328019804
ACH-000913,-0.28805144401
ACH-000915,-0.165756967138
ACH-000916,-0.284371484003
ACH-000917,-0.282811053972
ACH-000921,-0.171345437668
ACH-000924,-0.129500456909
ACH-000926,-0.200526399825
ACH-000928,-0.287758515081
ACH-000929,-0.10895375885700001
ACH-000932,-0.146695105103
ACH-000935,-0.136596270221
ACH-000936,-0.21879271332699998
ACH-000937,-0.217510661382
ACH-000938,-0.14871692535
ACH-000939,-0.303328831299
ACH-000941,-0.234435886578
ACH-000943,-0.213010513001
ACH-000946,-0.0671003990881
ACH-000947,-0.143152348651
ACH-000948,-0.154987172192
ACH-000950,-0.20009900514000004
ACH-000953,-0.20108790517099998
ACH-000957,-0.28108194981
ACH-000958,-0.196469841342
ACH-000960,-0.0807694988084
ACH-000963,-0.227728345544
ACH-000968,-0.141029749884
ACH-000969,-0.195908514573
ACH-000973,-0.111206961491
ACH-000974,-0.192939881337
ACH-000975,-0.207302321118
ACH-000976,-0.21164603543
ACH-000978,-0.333125736374
ACH-000980,-0.167781769124
ACH-000984,-0.276917626582
ACH-000986,-0.252903169163
ACH-000988,-0.27583698076900004
ACH-000993,-0.23509405558000002
ACH-000994,-0.196891171583
ACH-000996,-0.09096119652560002
ACH-001001,-0.097987806153
ACH-001020,-0.063687224155
ACH-001028,-0.332007525881
ACH-001031,-0.20796767522100001
ACH-001038,-0.180884723611
ACH-001048,-0.19580982769900002
ACH-001050,-0.064582116332
ACH-001053,-0.163352348868
ACH-001054,-0.132205915789
ACH-001061,-0.207039662098
ACH-001067,-0.13688767554300002
ACH-001075,-0.206203697497
ACH-001096,-0.169123849078
ACH-001128,-0.21788784298099997
ACH-001134,-0.119036029287
ACH-001151,-0.0715051365807
ACH-001163,-0.30462227652699997
ACH-001164,-0.15488971705399998
ACH-001173,-0.182333930621
ACH-001183,-0.27304655048099996
ACH-001184,-0.045665198582100004
ACH-001190,-0.19031014902600002
ACH-001192,-0.169070223031
ACH-001193,-0.109048505776
ACH-001196,-0.228243949355
ACH-001197,-0.112124247961
ACH-001205,-0.08232259755469999
ACH-001211,-4.09831365956e-05
ACH-001212,-0.266198034972
ACH-001228,-0.219777088044
ACH-001232,-0.17869580271899999
ACH-001239,-0.16395424991
ACH-001274,-0.21721905039099998
ACH-001275,-0.166785548368
ACH-001277,-0.35388110383
ACH-001278,-0.24267769115200002
ACH-001280,-0.0692661109562
ACH-001283,-0.203078129439
ACH-001289,-0.0830420428286
ACH-001295,-0.24282507454100002
ACH-001300,-0.0733352774533
ACH-001301,-0.18152079840500002
ACH-001302,0.04789053337140001
ACH-001303,0.117225136338
ACH-001306,-0.132902321875
ACH-001318,-0.257210032955
ACH-001322,-0.101950676219
ACH-001328,-0.157586678983
ACH-001332,-0.235994821504
ACH-001333,-0.190863297143
ACH-001336,0.0406618928659
ACH-001340,-0.114754302271
ACH-001346,-0.198960916538
ACH-001353,-0.142751527574
ACH-001354,-0.239871057728
ACH-001367,-0.0401351855139
ACH-001368,-0.194524948911
ACH-001374,-0.127385444053
ACH-001375,-0.100376737839
ACH-001377,-0.27126607947500003
ACH-001380,-0.134395775873
ACH-001391,-0.23275081933699998
ACH-001407,-0.18071309276
ACH-001408,-0.221545010876
ACH-001413,-0.102891999771
ACH-001430,-0.273892552674
ACH-001431,-0.254448518536
ACH-001450,-0.0355264593666
ACH-001496,-0.141943700235
ACH-001500,-0.27925407507
ACH-001521,-0.34198805413500005
ACH-001523,-0.0777300089239
ACH-001532,-0.17745816897599997
ACH-001536,-0.034422150954199995
ACH-001550,-0.252069679933
ACH-001552,-0.19563176761300002
ACH-001554,-0.10364338400800001
ACH-001645,0.04730720364180001
ACH-001654,-0.20402433391600003
ACH-001715,-0.385262211362
ACH-001735,-0.24925889483600003
ACH-001736,-0.20889220658399998
ACH-001737,-0.07155515374049999
ACH-001740,-0.164377504516
ACH-001745,-0.277490707215
ACH-001750,-0.20417013563099998
ACH-001765,-0.036050134156900004
ACH-001956,-0.235724790342
ACH-001957,-0.0866306925065
