,PMAIP1 (5366)
ACH-000004,0.439403609902
ACH-000007,0.329561404554
ACH-000009,0.27225834669
ACH-000011,0.0879406649944
ACH-000012,0.0918533542643
ACH-000013,0.0831970101828
ACH-000014,0.0808910625797
ACH-000015,0.40740497819
ACH-000017,0.09286920211039999
ACH-000018,-0.07241715780789999
ACH-000019,-0.22887271716
ACH-000021,0.212241053257
ACH-000022,0.20639477127
ACH-000025,0.180095920663
ACH-000028,0.0358478122177
ACH-000030,0.174159720265
ACH-000035,0.268090124145
ACH-000036,0.0854118227042
ACH-000037,0.048327614150599996
ACH-000039,0.985813378011
ACH-000040,0.239250513911
ACH-000041,0.430989628835
ACH-000042,0.118733186142
ACH-000045,0.23998522868299998
ACH-000047,0.211662654608
ACH-000052,-0.0824700060669
ACH-000053,0.152925516727
ACH-000054,0.32639536112399997
ACH-000055,0.10532573210200001
ACH-000060,0.00985430008035
ACH-000067,0.20664333596700002
ACH-000070,0.24619870465799998
ACH-000075,-0.101604203389
ACH-000078,0.396563093331
ACH-000082,-0.032320588894599996
ACH-000085,0.021551436531599997
ACH-000086,0.150990397677
ACH-000087,0.44355458966600003
ACH-000092,0.24053664812800002
ACH-000095,0.26772847867800004
ACH-000097,0.168913138404
ACH-000098,0.17949509196600003
ACH-000099,0.07246787143630001
ACH-000108,0.07569170213689999
ACH-000113,0.122180684836
ACH-000115,0.27539374694200003
ACH-000116,0.00560797990368
ACH-000118,0.122307021371
ACH-000120,0.522810421102
ACH-000123,0.22121436591200003
ACH-000127,0.271870008179
ACH-000128,-0.045717563478300006
ACH-000132,0.140443197848
ACH-000133,0.278864086128
ACH-000137,0.0180613614267
ACH-000138,0.13824800017
ACH-000142,0.0150941450608
ACH-000143,-0.247819025617
ACH-000146,0.251848383886
ACH-000148,0.150263155696
ACH-000150,0.328628475944
ACH-000152,0.306490107687
ACH-000153,0.401908060296
ACH-000159,0.0577601019251
ACH-000160,0.0172647658858
ACH-000163,0.220025912187
ACH-000167,0.06551070240199999
ACH-000168,-0.206156256536
ACH-000169,0.286713706599
ACH-000178,0.10418070222999999
ACH-000182,0.21780168015
ACH-000183,0.054111412207800004
ACH-000188,0.260603247755
ACH-000189,-0.00714586384968
ACH-000190,0.229215352668
ACH-000198,0.22993881858000004
ACH-000204,0.296227888006
ACH-000206,0.041444009685800004
ACH-000207,0.015073031619299999
ACH-000211,0.296653353791
ACH-000215,0.0544847920464
ACH-000221,0.0935606165415
ACH-000222,0.13445828190099998
ACH-000223,-0.027202501368400002
ACH-000226,0.13274416924000002
ACH-000227,0.12388930072999998
ACH-000228,-0.125508444042
ACH-000231,0.22228623053000002
ACH-000232,-0.025896283629400003
ACH-000233,0.255249557401
ACH-000234,-0.0705230997585
ACH-000235,0.163096822887
ACH-000237,0.208105988472
ACH-000238,0.360043254899
ACH-000243,0.17601153691
ACH-000244,-0.0868307137631
ACH-000246,0.015753835863000002
ACH-000248,0.0626921031589
ACH-000250,0.143163847521
ACH-000251,0.16335579776200002
ACH-000253,0.136837003435
ACH-000255,0.18093233763500002
ACH-000256,0.14014277813200002
ACH-000257,0.549602063663
ACH-000258,1.36031815554
ACH-000259,0.005847178932329999
ACH-000260,0.12029801393100001
ACH-000261,0.105798510332
ACH-000262,-0.046382651654900006
ACH-000263,-0.13520896774399999
ACH-000264,0.210919929934
ACH-000265,0.0918375524959
ACH-000266,0.13535730829
ACH-000272,0.040847710359699994
ACH-000273,-0.018973655255200002
ACH-000274,0.00721578663316
ACH-000277,0.103166239496
ACH-000278,0.18054143009399998
ACH-000279,0.24560741172400002
ACH-000280,-0.0264109904158
ACH-000281,-0.12017867379200001
ACH-000288,0.058918357073099996
ACH-000291,0.21357326002399998
ACH-000293,0.00219470278814
ACH-000294,0.48605172947499997
ACH-000295,-0.130304497969
ACH-000296,0.199231420392
ACH-000302,0.0884563881717
ACH-000304,0.17920801658500002
ACH-000307,0.0702419102087
ACH-000308,0.060957617626
ACH-000310,0.431530216328
ACH-000311,0.146190255059
ACH-000312,0.05953836561919999
ACH-000315,0.497752058288
ACH-000316,0.323486228275
ACH-000317,0.241747377005
ACH-000318,0.017002911710999997
ACH-000319,0.05193248325069999
ACH-000320,0.272780004265
ACH-000322,0.132577238869
ACH-000323,-0.0771742852399
ACH-000324,0.181630245955
ACH-000329,0.10445956751499999
ACH-000330,0.0022111558822500003
ACH-000331,0.107817046024
ACH-000332,0.182835603824
ACH-000334,0.0690496375626
ACH-000335,0.318834774926
ACH-000336,-0.318793722851
ACH-000337,0.0156078888104
ACH-000339,0.18624357817
ACH-000341,-0.10926876574000001
ACH-000348,0.323791068612
ACH-000350,0.0462930119678
ACH-000352,0.130581243219
ACH-000356,0.18006025750399998
ACH-000361,0.21391221784400002
ACH-000362,0.231724904341
ACH-000363,0.292661726226
ACH-000364,0.135222396563
ACH-000365,0.21442525232700002
ACH-000366,0.26509527630199997
ACH-000368,0.114914389744
ACH-000374,0.442688835716
ACH-000375,-0.04781383826169999
ACH-000376,0.146138689765
ACH-000381,0.023136361979900003
ACH-000383,0.161652208415
ACH-000387,0.571674103658
ACH-000389,0.281423758766
ACH-000390,-0.0232534131603
ACH-000393,0.0303137121035
ACH-000395,0.165919446426
ACH-000397,0.16881635987100002
ACH-000401,-0.0657586837249
ACH-000402,0.568700693995
ACH-000403,0.0528192913516
ACH-000404,0.036474540825400005
ACH-000406,0.27872589743799997
ACH-000407,0.15260271940099998
