,TAF7 (6879)
ACH-000004,-1.25767390614
ACH-000007,-1.23438908999
ACH-000009,-1.00361601344
ACH-000011,-1.08592882736
ACH-000012,-1.21617775066
ACH-000013,-0.977126986557
ACH-000014,-1.15780089551
ACH-000015,-1.3304613504
ACH-000017,-0.861756951986
ACH-000018,-1.1394707700700002
ACH-000019,-0.976881899476
ACH-000021,-1.09979674176
ACH-000022,-0.831548265567
ACH-000025,-0.909116659562
ACH-000028,-1.20942940957
ACH-000030,-0.9429277017200001
ACH-000035,-1.1176139142000001
ACH-000036,-0.855337265556
ACH-000037,-1.06098132503
ACH-000039,-0.9156073358619999
ACH-000040,-1.36105938311
ACH-000041,-1.24234124869
ACH-000042,-0.854951918497
ACH-000045,-1.2136276447499998
ACH-000047,-1.06815959899
ACH-000052,-1.0843378183
ACH-000053,-1.24883841656
ACH-000054,-1.37724807876
ACH-000055,-1.1262751350700002
ACH-000060,-1.06924301999
ACH-000067,-0.957136797356
ACH-000070,-1.15399530677
ACH-000075,-1.00085254761
ACH-000078,-1.07071273411
ACH-000082,-1.1649038587
ACH-000085,-0.9681923978650001
ACH-000086,-0.963363207988
ACH-000087,-1.1685199016299999
ACH-000092,-0.783838075033
ACH-000095,-1.17010404338
ACH-000097,-1.27176806412
ACH-000098,-0.899255108499
ACH-000099,-0.969219270219
ACH-000108,-1.4077366457799998
ACH-000113,-1.12974123081
ACH-000115,-1.20862971821
ACH-000116,-1.0102694618799999
ACH-000118,-1.03359431518
ACH-000120,-1.00305188437
ACH-000123,-1.11609376801
ACH-000127,-0.984786233506
ACH-000128,-1.34663292943
ACH-000132,-0.9253057001100001
ACH-000133,-0.801956056783
ACH-000137,-1.2322936923799999
ACH-000138,-1.1286218342799998
ACH-000142,-0.939480431769
ACH-000143,-1.18487148292
ACH-000146,-1.20980558595
ACH-000148,-1.03051507618
ACH-000150,-0.922415916402
ACH-000152,-1.0995729415100002
ACH-000153,-1.1882247475399998
ACH-000159,-1.09803636423
ACH-000160,-0.674012661072
ACH-000163,-0.940686707955
ACH-000167,-0.633821522207
ACH-000168,-0.801328060579
ACH-000169,-1.05687287201
ACH-000178,-1.04924982964
ACH-000182,-1.0383040681
ACH-000183,-1.11353317206
ACH-000188,-0.966821487252
ACH-000189,-1.02524215478
ACH-000190,-0.522110235057
ACH-000198,-1.1769540352799999
ACH-000204,-1.3180718840799999
ACH-000206,-1.16893188662
ACH-000207,-0.8845265894840001
ACH-000211,-1.09839145791
ACH-000215,-1.10574386704
ACH-000221,-1.07825945266
ACH-000222,-1.08084031434
ACH-000223,-0.987368180487
ACH-000226,-0.950371764102
ACH-000227,-0.9325559261390001
ACH-000228,-1.1792292961700002
ACH-000231,-0.953263086912
ACH-000232,-1.0739840816600001
ACH-000233,-1.04306679559
ACH-000234,-1.45108615894
ACH-000235,-1.1742390976100001
ACH-000237,-1.17388933686
ACH-000238,-1.07844049817
ACH-000243,-1.24238243294
ACH-000244,-1.00396807857
ACH-000246,-1.1056200462299999
ACH-000248,-0.8013412005439999
ACH-000250,-1.0212185339700002
ACH-000251,-1.3876457972299998
ACH-000253,-1.11875591347
ACH-000255,-1.03010608934
ACH-000256,-1.10418561418
ACH-000257,-1.47804142118
ACH-000258,-1.3475806917500002
ACH-000259,-1.0525497029100002
ACH-000260,-1.1088436319700001
ACH-000261,-1.0958185404799998
ACH-000262,-1.26103494007
ACH-000263,-1.06206237546
ACH-000264,-0.927541249936
ACH-000265,-0.9751335988709999
ACH-000266,-1.15405681096
ACH-000272,-0.763363103971
ACH-000273,-0.9284709952700001
ACH-000274,-1.17397820537
ACH-000277,-1.08566469543
ACH-000278,-1.20251991201
ACH-000279,-1.04418030141
ACH-000280,-1.29152965948
ACH-000281,-0.6623280956350001
ACH-000288,-0.864762139445
ACH-000291,-0.95941623985
ACH-000293,-1.4949466861899998
ACH-000294,-1.15799893441
ACH-000295,-1.1166159014200001
ACH-000296,-1.16677354021
ACH-000302,-1.09872480407
ACH-000304,-1.0694764433600001
ACH-000307,-1.17602998965
ACH-000308,-1.07375591481
ACH-000310,-1.05347592759
ACH-000311,-0.94335710771
ACH-000312,-1.1564728105
ACH-000315,-1.1619752113
ACH-000316,-1.18470088105
ACH-000317,-1.08171918348
ACH-000318,-0.87728519204
ACH-000319,-1.42289791704
ACH-000320,-1.09692672378
ACH-000322,-1.05379782409
ACH-000323,-1.06476451375
ACH-000324,-1.2962029880500001
ACH-000329,-1.05081529363
ACH-000330,-0.9408155888519999
ACH-000331,-1.0555323394299998
ACH-000332,-1.0797609094399998
ACH-000334,-0.841122821655
ACH-000335,-0.941785961432
ACH-000336,-1.0700299412799998
