,REG1A (5967)
ACH-000004,-0.0691681094262
ACH-000007,0.03429118610490001
ACH-000009,0.18479627218400002
ACH-000011,-0.0751847384291
ACH-000012,0.08613824206769999
ACH-000013,0.00964792155376
ACH-000014,-0.0236957567615
ACH-000015,0.079474801467
ACH-000017,0.060289885365900006
ACH-000018,-0.0892796011718
ACH-000019,-0.189773640241
ACH-000021,-0.0043264038806400005
ACH-000022,0.0532827345627
ACH-000025,0.061381600829300005
ACH-000028,-0.126587052426
ACH-000030,0.0852156154369
ACH-000035,0.054428150614400005
ACH-000036,0.00249316041219
ACH-000037,-0.162915735461
ACH-000039,-0.152249246143
ACH-000040,0.252769271587
ACH-000041,0.11350815214299999
ACH-000042,0.0422868835724
ACH-000045,0.140212585931
ACH-000047,0.0814151548872
ACH-000052,0.220911654575
ACH-000053,-0.08936014062020001
ACH-000054,-0.0828639924709
ACH-000055,0.00869318610995
ACH-000060,0.0323765444047
ACH-000067,-0.342906002438
ACH-000070,0.0764435250232
ACH-000075,-0.126317982851
ACH-000078,0.12486909218699999
ACH-000082,0.15478736576500002
ACH-000085,0.125011421002
ACH-000086,0.09509027006410001
ACH-000087,0.0564015872014
ACH-000092,0.0014969052663099999
ACH-000095,0.0264915622135
ACH-000097,-0.067284320686
ACH-000098,0.0858006805033
ACH-000099,-0.0499755758299
ACH-000108,-0.046841611062
ACH-000113,0.120896750778
ACH-000115,-0.167281210721
ACH-000116,-0.107301500202
ACH-000118,0.0035187984309699998
ACH-000120,0.10380927039999999
ACH-000123,0.107440007566
ACH-000127,-0.010785728556299999
ACH-000128,0.0809041552485
ACH-000132,-0.11508686942600001
ACH-000133,0.136432678823
ACH-000137,-0.12130835833699999
ACH-000138,0.0159747920383
ACH-000142,0.119865428773
ACH-000143,0.08482171973899999
ACH-000146,-0.0647235455089
ACH-000148,0.107126541077
ACH-000150,0.241789393387
ACH-000152,0.106518197354
ACH-000153,0.39150937206
ACH-000159,0.0464829929219
ACH-000160,0.024536688518599997
ACH-000163,-0.024169844701400003
ACH-000167,0.057602650028599996
ACH-000168,-0.16180691580999998
ACH-000169,0.0665731155031
ACH-000178,0.0137918129612
ACH-000182,-0.0236836272866
ACH-000183,0.10677908627499999
ACH-000188,-0.0038201805483000003
ACH-000189,-0.0133517140643
ACH-000190,0.0911400305978
ACH-000198,0.126214461788
ACH-000204,0.074424133964
ACH-000206,0.015377590020600001
ACH-000207,0.25413672668299997
ACH-000211,0.0911816665508
ACH-000215,-0.013627893352099999
ACH-000221,0.147798575936
