,TCTE3 (6991)
ACH-000296,0.16917784371800001
ACH-000302,-0.0906908458626
ACH-000304,-0.270583614012
ACH-000307,0.07274758075439999
ACH-000308,-0.0491179892939
ACH-000310,-0.269807068854
ACH-000311,-0.013708104101
ACH-000312,-0.157106330868
ACH-000315,-0.0028641536237300003
ACH-000316,-0.041984354274000005
ACH-000317,0.0969406158354
ACH-000318,0.10793252685100001
ACH-000319,-0.00533234220238
ACH-000320,0.046654673905499995
ACH-000322,0.34031247398500003
ACH-000323,-0.0563909554296
ACH-000324,0.033432030756299996
ACH-000329,-0.10838798570399999
ACH-000330,0.061547389653500005
ACH-000331,0.0695990935833
ACH-000332,-0.08249842644689999
ACH-000334,-0.110971529824
ACH-000335,0.314947409523
ACH-000336,0.3212917554
ACH-000337,0.345369735294
ACH-000339,0.0794963659095
ACH-000341,-0.21056795091400002
ACH-000348,-0.0969296688724
ACH-000350,-0.025824930787200003
ACH-000352,0.00134505017385
ACH-000356,0.155700422282
ACH-000361,0.010992533449
ACH-000362,-0.258264956985
ACH-000363,0.0677498734624
ACH-000364,-0.0141995867032
ACH-000365,-0.101672953057
ACH-000366,-0.114541617737
ACH-000368,-0.22021167294
ACH-000374,0.0887596673612
ACH-000375,0.0398790595301
ACH-000376,-0.08429322713130001
ACH-000381,0.16031969477
ACH-000383,-0.062948398724
ACH-000387,0.0293222127771
ACH-000389,0.050799947528599995
ACH-000390,-0.024320213093400003
ACH-000393,-0.0691694055997
ACH-000395,-0.136424961194
ACH-000397,-0.0358751008586
ACH-000401,-0.0208709294106
ACH-000402,-0.0691682204348
ACH-000403,-0.09294834262679999
ACH-000404,-0.045467883551
ACH-000406,-0.009586418652299998
ACH-000407,-0.0827394240007
ACH-000408,0.077179644742
ACH-000410,-0.0502948731616
ACH-000411,0.0761327365373
ACH-000414,0.005580490505999999
ACH-000415,0.09203141080530002
ACH-000416,-0.0631558309091
ACH-000420,0.0152449491325
ACH-000421,-0.058843056838
ACH-000424,-0.0654994408935
ACH-000425,-0.0332686034393
ACH-000426,0.0130884957053
ACH-000427,-0.015396260242299998
ACH-000433,0.30935606402399995
ACH-000436,-0.102303908979
ACH-000444,0.049556559940300005
ACH-000445,0.365379512388
ACH-000448,0.00454207052838
ACH-000450,0.290955052714
ACH-000452,-0.004333280463479999
ACH-000454,0.018476031765299997
ACH-000458,-0.0630954127704
ACH-000459,0.0597914802661
ACH-000460,0.00968776605663
ACH-000461,0.0519884732908
ACH-000463,-0.0276483451365
ACH-000464,-0.0928768587555
ACH-000466,-0.129058755407
ACH-000467,-0.19341412725
ACH-000468,-0.015998654617
ACH-000469,0.135683683693
ACH-000470,-0.062462886912400005
ACH-000471,-0.257124008676
ACH-000472,0.026451655708900002
ACH-000473,-0.104899375194
ACH-000475,-0.015865291176400002
ACH-000476,-0.0594533939874
ACH-000477,-0.06908576371860001
ACH-000480,0.00923795968781
ACH-000481,-0.169111823273
ACH-000483,-0.231918056358
ACH-000484,-0.17816990050999998
ACH-000485,-0.0914241750973
ACH-000486,-0.0372311631861
ACH-000487,0.126511900098
ACH-000488,0.010978620777
ACH-000490,0.0740141985399
ACH-000491,-0.373766442223
ACH-000495,-0.0766812588882
ACH-000496,-0.104106575235
ACH-000499,0.173938126811
ACH-000500,0.395335241175
ACH-000502,-0.155434081534
ACH-000503,-0.026378330384900003
ACH-000505,-0.0950595473178
ACH-000507,0.170192538282
ACH-000510,0.107335395844
ACH-000511,-0.037500753802699995
ACH-000512,-0.134721017091
ACH-000516,-0.0779298802179
ACH-000517,-0.0648081306944
ACH-000518,0.0028505378520700003
ACH-000520,-0.12507018395199998
ACH-000521,-0.131463928895
ACH-000522,0.0427220894891
ACH-000524,0.0884869870124
ACH-000527,-0.012220009463799999
ACH-000528,0.0837802559895
ACH-000537,0.13167073889
ACH-000541,-0.0163025081711
ACH-000542,-0.09133481991879999
ACH-000544,0.005332140164760001
ACH-000545,-0.06536231911830001
ACH-000547,0.0251553229222
ACH-000548,-0.0149164318288
ACH-000549,-0.141719068341
ACH-000550,0.00343788650265
ACH-000552,-0.00339555850988
ACH-000556,0.0686213787327
ACH-000557,-0.287404459444
ACH-000570,-0.141148603373
ACH-000571,-0.123127908044
ACH-000573,-0.0644213064094
ACH-000576,0.0172544226966
ACH-000580,-0.042939536538000006
ACH-000584,-0.06645989173820001
ACH-000585,-0.020431781384599997
ACH-000588,-0.10072525427500001
ACH-000589,-0.128198371384
ACH-000591,0.00422902722655
ACH-000593,-0.00217195043848
ACH-000600,0.07752352131660001
ACH-000601,-0.0588948625693
ACH-000604,0.16816005005600002
ACH-000605,-0.0195964288202
ACH-000606,0.20887690069899997
ACH-000608,-0.213435892412
ACH-000614,-0.0250257213118
ACH-000616,0.0351868321479
ACH-000618,0.0758104872412
ACH-000619,0.057442889497100004
ACH-000620,-0.06727053497510001
ACH-000621,-0.00827571921279
ACH-000622,0.162201815275
ACH-000623,-0.0919769780078
ACH-000624,-0.059249761826
ACH-000627,-0.016206096120700002
ACH-000630,0.0979803541602
ACH-000632,-0.0684954107572
ACH-000633,-0.0085448192031
ACH-000637,0.025516165364
ACH-000638,0.10130603187300001
ACH-000646,-0.41045413254600005
ACH-000647,0.05515492635009999
ACH-000648,-0.0849565329552
ACH-000649,-0.016316652636
ACH-000651,-0.0330337484891
ACH-000652,-0.0362653821738
ACH-000653,-0.09062469365119999
ACH-000657,0.022752387850599996
ACH-000658,-0.013448694656499999
ACH-000661,-0.282235783891
ACH-000662,0.274469774313
ACH-000663,0.153804128205
ACH-000665,-0.022239160714400002
ACH-000671,-0.0591785023834
ACH-000673,-0.0100984358206
ACH-000676,0.0393965360079
ACH-000677,-0.07286878616989999
ACH-000681,-0.038504631141199994
ACH-000682,0.00352381740779
ACH-000683,-0.0909548311599
ACH-000684,-0.083769845339
ACH-000688,-0.179833831281
ACH-000693,0.118692150197
ACH-000694,0.056569920120400005
ACH-000695,-0.029569342689299997
ACH-000696,-0.0433275959038
ACH-000697,0.147648683735
ACH-000699,-0.0229053623078
ACH-000701,0.0175251835741
ACH-000706,-0.059151244461699996
ACH-000711,0.025661933778
ACH-000713,0.023012356513
ACH-000714,0.196710447237
ACH-000718,-0.032743326902
ACH-000720,-0.174762971366
ACH-000721,0.015286795870999998
ACH-000724,-0.24443751727899998
ACH-000725,-0.18153428771699998
ACH-000732,-0.18953392847800002
ACH-000734,-0.0822730166994
ACH-000735,-0.10365253088300001
ACH-000736,0.0873376383222
ACH-000738,-0.131763323374
ACH-000746,-0.051003806010600006
ACH-000747,-0.022539502586599997
ACH-000748,-0.169143635258
ACH-000753,0.017112141246
ACH-000756,-0.0131909638518
ACH-000757,0.0376839504755
ACH-000758,0.111566266781
ACH-000760,0.013534199313000001
ACH-000763,0.0320336513645
ACH-000764,-0.17936352436099998
ACH-000765,-0.0898890895811
ACH-000766,0.0394692533325
ACH-000767,0.124731429354
ACH-000768,-0.020020204675200003
ACH-000769,0.13938586001599998
ACH-000770,-0.0786499347749
ACH-000771,-0.0396905930641
ACH-000773,-0.18596377693500002
ACH-000776,0.230012439914
ACH-000777,0.037679970557900004
ACH-000778,0.0713425599656
ACH-000781,0.0128431522645
ACH-000782,-0.158194910859
ACH-000783,-0.0167800673491
ACH-000784,-0.0838355540975
ACH-000785,-0.0671098116632
ACH-000787,0.12056982603599999
ACH-000788,-0.106265824186
ACH-000791,-0.0432645533655
ACH-000792,-0.11101947137
ACH-000794,-0.09638374943320001
ACH-000796,-0.126291908314
ACH-000799,-0.056285475877700004
ACH-000800,0.0986502857805
ACH-000802,0.027396523034599995
ACH-000804,0.000187890580783
ACH-000805,-0.229515035367
ACH-000809,-0.11050441410999999
ACH-000810,0.41283889207900004
ACH-000811,-0.0881222188388
ACH-000817,-0.0992807013468
ACH-000819,-0.00039927916199599994
ACH-000820,0.297601885597
ACH-000821,-0.23939894414500001
ACH-000822,-0.00617143577441
ACH-000823,-0.024053156535499998
ACH-000824,0.043980888815199994
ACH-000827,-0.039752699111199996
ACH-000829,-0.11287035173800002
ACH-000831,-0.0221174108509
ACH-000832,0.198389837552
ACH-000833,-0.0759678120188
ACH-000834,-0.106154953006
ACH-000835,-0.0851344932463
ACH-000836,0.0345895974087
ACH-000837,-0.04381790429719999
ACH-000838,-0.0909013017592
ACH-000839,0.20093507841
ACH-000840,-0.0323510287085
ACH-000841,0.015648174098399997
ACH-000843,0.105329219246
ACH-000846,-0.10131811413200001
ACH-000847,0.09987071072789999
ACH-000848,-0.137896715584
ACH-000849,-0.145073682166
ACH-000851,0.180296071228
ACH-000855,-0.057645084078
ACH-000856,0.341526912646
ACH-000858,0.008558988988119999
ACH-000859,0.10732498085100001
ACH-000861,0.168973912516
ACH-000862,0.00428115455348
ACH-000865,-0.056784486257
ACH-000866,-0.113084723653
ACH-000867,-0.0030457698011599997
ACH-000869,0.115274403874
ACH-000872,0.045492960419899996
ACH-000873,0.0533553521392
ACH-000876,-0.0347496474913
ACH-000878,0.017192428877400003
ACH-000880,-0.218542567236
ACH-000881,0.128313288642
ACH-000882,-0.012938793415
ACH-000884,0.07218255012960001
ACH-000885,-0.0814618599026
ACH-000887,-0.022437187683200004
ACH-000888,-0.0711465615814
ACH-000889,0.006910539274340001
ACH-000890,0.0600183485513
ACH-000896,0.0440710036946
ACH-000898,-0.0185843894509
ACH-000900,0.007461028586680001
ACH-000901,-0.00939854427607
ACH-000905,0.0698059945732
ACH-000906,-0.0279753771692
ACH-000907,0.093897973983
ACH-000910,-0.0765738402548
ACH-000911,-0.0456814974796
ACH-000912,0.122492831143
ACH-000913,-0.188689944108
ACH-000915,0.115810290471
ACH-000916,-0.68783929826
ACH-000917,-0.07979919848410001
ACH-000921,-0.030441024695900005
ACH-000924,-0.0294397244804
ACH-000926,-0.046239005514
ACH-000928,-0.13568938684499998
ACH-000929,0.00830266854751
ACH-000932,-0.224851204886
ACH-000935,0.088297533018
ACH-000936,-0.00414737246758
ACH-000937,-0.08935536029260001
ACH-000938,0.060954559456
ACH-000939,-0.0933521352292
ACH-000941,0.197433169642
ACH-000943,-0.020853523605400003
ACH-000946,0.0486264205241
ACH-000947,-0.0293103007744
ACH-000948,0.00435821321222
ACH-000950,0.09699309502709999
ACH-000953,-0.10674032807099999
ACH-000957,-0.0753275195252
ACH-000958,0.0755385103126
ACH-000960,-0.09045448548830001
ACH-000963,0.06865626389940001
ACH-000968,0.133030396625
ACH-000969,-0.136802745508
ACH-000973,-0.0961028655799
ACH-000974,0.0397113603178
ACH-000975,-0.23660534278099998
ACH-000976,-0.0540198526047
ACH-000978,0.136524044737
ACH-000980,-0.0980839290371
ACH-000984,-0.0627539664941
ACH-000986,0.234997542328
ACH-000988,0.12110759172800001
ACH-000993,-0.146827681105
ACH-000994,-0.0184233622002
ACH-000996,0.0905518769969
ACH-001001,-0.05802886943919999
ACH-001020,-0.0288668351449
ACH-001028,-0.0945989690943
ACH-001031,0.0007798462690050001
ACH-001038,0.232344309187
ACH-001048,0.053976310432000005
ACH-001050,0.024018120792
ACH-001053,0.10529246148499999
ACH-001054,-0.12665578617599998
ACH-001061,0.12111227548900001
ACH-001067,-0.18277783671599998
ACH-001075,-0.27146964742400004
ACH-001096,-0.21673029404
ACH-001128,0.0930124733993
ACH-001134,-0.23211304567699997
ACH-001151,-0.0338714101151
ACH-001163,0.00851616979211
ACH-001164,-0.080706969766
ACH-001173,-0.0545842661515
ACH-001183,0.11643440433499999
ACH-001184,-0.259814847781
ACH-001190,0.11657109161599999
ACH-001192,-0.18383574829799998
ACH-001193,0.11930506238199999
ACH-001196,0.169535987694
ACH-001197,0.219749817324
ACH-001205,-0.061861539483
ACH-001211,-0.0705655025345
ACH-001212,0.040429943788300005
ACH-001228,-0.021546738067200002
ACH-001232,0.07212644923349999
ACH-001239,0.027222645491999996
ACH-001274,0.00604076652794
ACH-001275,0.0745882325874
ACH-001277,-0.0755945144223
ACH-001278,0.12169302593800001
ACH-001280,0.18334300144299998
ACH-001283,-0.178865955997
ACH-001289,-0.275194878533
ACH-001295,-0.0268977433044
ACH-001300,-0.05931141414609999
ACH-001301,-0.105917377694
ACH-001302,-0.0836419873814
ACH-001303,0.189567025323
ACH-001306,0.10226208923800001
ACH-001318,0.118091605772
ACH-001322,0.326950322702
ACH-001328,0.034907340496099996
ACH-001332,0.03791540228
ACH-001333,-0.010595985859
ACH-001336,-0.114816557161
ACH-001340,0.049154800437900006
ACH-001346,0.054022186419900003
ACH-001353,-0.12397312507500001
ACH-001354,-0.321575168526
ACH-001367,0.18555148555999998
ACH-001368,-0.158956883891
ACH-001374,-0.470919919985
ACH-001375,-0.29678158362199997
ACH-001377,-0.0046639402863
ACH-001380,0.05066240981530001
ACH-001391,-0.132306003621
ACH-001407,0.0118934336549
ACH-001408,-0.181879990015
ACH-001413,0.10611395924
ACH-001430,-0.351507546765
ACH-001431,-0.0638747881
ACH-001450,-0.087506249949
ACH-001496,0.0804627355532
ACH-001500,-0.00723724278725
ACH-001521,0.0438314290548
ACH-001523,-0.031110454262
ACH-001532,-0.00246652516728
ACH-001536,-0.18286461740600002
ACH-001550,0.0270793373257
ACH-001552,0.066600320536
ACH-001554,0.0963675490731
ACH-001645,0.00477952293225
ACH-001654,-0.0482132788441
ACH-001715,0.250365724464
ACH-001735,-0.016831569312200003
ACH-001736,-0.10601573822100001
ACH-001737,-0.690263528494
ACH-001740,0.00220604003228
ACH-001745,0.0280184976477
ACH-001750,0.007981015877319999
ACH-001765,-0.196457083835
ACH-001956,0.0502538156338
ACH-001957,0.106459284029
