,KIR3DL2 (3812)
ACH-000004,-0.352469665196
ACH-000007,0.16045677815099998
ACH-000009,-0.172980900695
ACH-000011,-0.106045117031
ACH-000012,0.114328262989
ACH-000013,-0.205827131101
ACH-000014,0.0587556681341
ACH-000015,0.0039588279633899996
ACH-000017,-0.164235785553
ACH-000018,-0.07026423311800001
ACH-000019,-0.0416784792996
ACH-000021,-0.136331986116
ACH-000022,-0.018886186694200002
ACH-000025,-0.0085334145594
ACH-000028,-0.0752425658782
ACH-000030,-0.227622918987
ACH-000035,0.0720249800016
ACH-000036,0.206025881984
ACH-000037,0.14956947146400001
ACH-000039,-0.09567604133600001
ACH-000040,0.047931559230599996
ACH-000041,0.0062444704799799996
ACH-000042,-0.17329179727400001
ACH-000045,-0.390218358707
ACH-000047,-0.0064931722064099995
ACH-000052,0.329630437794
ACH-000053,-0.0653102878923
ACH-000054,-0.08369393344789999
ACH-000055,-0.213296721787
ACH-000060,0.12122921966399999
ACH-000067,0.014062069592299999
ACH-000070,-0.036659670018
ACH-000075,-0.0024842545146999996
ACH-000078,-0.0885941226443
ACH-000082,-0.041021413667599996
ACH-000085,0.0534615625961
ACH-000086,-0.0349265745148
ACH-000087,0.04839759657980001
ACH-000092,-0.0991490735063
ACH-000095,-0.06660704281690001
ACH-000097,-0.09432195157460001
ACH-000098,-0.13857996569800002
ACH-000099,-0.045426238914199994
ACH-000108,-0.181871908376
ACH-000113,-0.0496217077943
ACH-000115,-0.115848846592
ACH-000116,0.0246827491398
ACH-000118,0.108356006637
ACH-000120,-0.09959746970000001
ACH-000123,-0.10439991412
ACH-000127,-0.053777816968
ACH-000128,0.11574948413200001
ACH-000132,0.00375602242755
ACH-000133,0.117236726675
ACH-000137,0.11036649788799999
ACH-000138,-0.166265904137
ACH-000142,-0.0206208885861
ACH-000143,-0.287799938372
ACH-000146,-0.08639277287170001
ACH-000148,0.013004570081700001
ACH-000150,0.141451378589
ACH-000152,-0.0359434718945
ACH-000153,0.232205940378
ACH-000159,-0.0395268894333
ACH-000160,0.07047538958619999
ACH-000163,-0.144602897301
ACH-000167,-0.000305806293588
ACH-000168,-0.156276648458
ACH-000169,-0.200586862915
ACH-000178,-0.101256284792
ACH-000182,0.0118868550254
ACH-000183,-0.051102641724199996
ACH-000188,-0.0702130233887
ACH-000189,-0.020031254722400003
ACH-000190,-0.0357069508889
ACH-000198,-0.0682521309445
ACH-000204,-0.105001982948
ACH-000206,-0.11375460791
ACH-000207,0.0322350958987
ACH-000211,-0.0290855321188
ACH-000215,-0.00820119245818
ACH-000221,-0.162474777424
ACH-000222,-0.19886365328400002
ACH-000223,0.0362785918512
ACH-000226,-0.035429619245599994
ACH-000227,0.166040428209
ACH-000228,-0.0274670211925
ACH-000231,-0.012220824707
ACH-000232,-0.0456905682467
ACH-000233,-0.0525983343395
ACH-000234,-0.261840970125
ACH-000235,-0.0498284971849
ACH-000237,-0.0313120150221
ACH-000238,-0.0931501529059
ACH-000243,-0.1486927375
ACH-000244,-0.526406099163
ACH-000246,-0.164818351118
ACH-000248,0.06627292384269999
ACH-000250,0.010823993711299999
ACH-000251,-0.21853743566199998
ACH-000253,-0.112351427672
ACH-000255,0.060551398563699996
ACH-000256,-0.154894498412
ACH-000257,0.314939891855
ACH-000258,-0.22335141645999998
ACH-000259,-0.20792800026500002
ACH-000260,-0.011572614109399998
ACH-000261,0.144796789891
ACH-000262,-0.027801691513200003
ACH-000263,0.251107337948
ACH-000264,0.032984863958900004
ACH-000265,0.0693274942255
ACH-000266,-0.15430565217199999
ACH-000272,-0.113134204438
ACH-000273,-0.0706990348628
ACH-000274,-0.013779900542699999
ACH-000277,0.160353733084
ACH-000278,-0.0659206141732
ACH-000279,-0.08354089192889999
ACH-000280,-0.24540212540800002
ACH-000281,-0.104817661742
ACH-000288,0.0176129589511
ACH-000291,-0.009506826874010001
ACH-000293,-0.13052766403899999
ACH-000294,-0.169174425737
ACH-000295,0.25600521947
ACH-000296,0.0023470145725000002
ACH-000302,-0.170008449754
ACH-000304,-0.332032044467
ACH-000307,0.0192689411881
ACH-000308,-0.018962172704700003
ACH-000310,-0.34425382475500005
ACH-000311,-0.334011590607
ACH-000312,-0.0805170394447
ACH-000315,-0.32693300811299997
ACH-000316,0.10072653145400001
ACH-000317,0.072848037475
ACH-000318,-0.06791727386930001
ACH-000319,-0.168470804016
ACH-000320,-0.0876639029774
ACH-000322,-0.11122286192099999
ACH-000323,-0.204524159868
ACH-000324,-0.120904375758
ACH-000329,-0.251914098273
ACH-000330,-0.38016908945200006
ACH-000331,0.010200038569799999
ACH-000332,-0.0671678369845
ACH-000334,-0.186929580789
ACH-000335,-0.0746622382248
ACH-000336,0.19631162401000002
ACH-000337,-0.173948279258
ACH-000339,-0.17300555573100002
ACH-000341,-0.0671030259315
ACH-000348,0.0765160618892
ACH-000350,-0.0872691164075
ACH-000352,0.0192721555214
ACH-000356,0.015420343202
ACH-000361,0.11252283220699999
ACH-000362,-0.1349895903
ACH-000363,-0.0374766360285
ACH-000364,0.018854187822900003
ACH-000365,-0.17334476714299998
ACH-000366,-0.07497259062419999
ACH-000368,0.129400542017
ACH-000374,0.056378582620400006
ACH-000375,0.0295984412624
ACH-000376,0.006282053056890001
ACH-000381,0.07096688503710001
ACH-000383,-0.135642315436
ACH-000387,-0.00570929856414
ACH-000389,-0.200159767505
ACH-000390,-0.147860627341
ACH-000393,0.0956665599657
ACH-000395,-0.031509207104
ACH-000397,0.0612500418834
ACH-000401,-0.164378953942
ACH-000402,-0.063175245534
ACH-000403,-0.16216997305
ACH-000404,0.09813948978970001
ACH-000406,-0.06301369765430001
ACH-000407,-0.21251224380800002
ACH-000408,-0.0643761906128
ACH-000410,-0.14124418681700002
ACH-000411,-0.22488971110999997
ACH-000414,-0.151523615219
ACH-000415,0.111965655921
ACH-000416,-0.0568256671822
ACH-000420,-0.29441651486
ACH-000421,0.0786404606445
ACH-000424,-0.0365807123331
ACH-000425,-0.0327792461807
ACH-000426,-0.134809750374
ACH-000427,0.22791699919599998
ACH-000433,-0.173470145342
ACH-000436,-0.110326838818
ACH-000444,0.022685340198
ACH-000445,0.0205199916089
ACH-000448,-0.115501915671
ACH-000450,-0.165502695127
ACH-000452,0.15778231632200002
ACH-000454,0.0005605356453
ACH-000458,0.14467742570699998
ACH-000459,0.149316931544
ACH-000460,-0.0237608611882
ACH-000461,0.09480728240110001
ACH-000463,-0.17659148719999998
ACH-000464,-0.12887051815300002
ACH-000466,-0.155142864598
ACH-000467,0.07328934247430001
ACH-000468,-0.148422066362
ACH-000469,-0.13517148518
ACH-000470,0.00508782024888
ACH-000471,-0.184357690889
ACH-000472,-0.07363202339819999
ACH-000473,-0.0444573182833
ACH-000475,-0.0601784458753
ACH-000476,-0.0391552992891
ACH-000477,-0.09913700864050001
ACH-000480,-0.06426086299309999
ACH-000481,0.06746509085680001
ACH-000483,0.162264730893
ACH-000484,-0.21435402679999999
ACH-000485,-0.13206399034299998
ACH-000486,0.06302925156240001
ACH-000487,0.0845795568162
ACH-000488,0.09394233617669999
ACH-000490,-0.0492520399761
ACH-000491,0.0666893285537
ACH-000495,-0.143111247039
ACH-000496,-0.242622682689
ACH-000499,0.017545254051999998
ACH-000500,0.318838023177
ACH-000502,-0.08815205083080001
ACH-000503,-0.170895804793
ACH-000505,-0.139279386722
ACH-000507,-0.214757006587
ACH-000510,-0.133141181636
ACH-000511,-0.00776440355991
ACH-000512,-0.0922845253634
ACH-000516,-0.322339192268
ACH-000517,-0.108870258276
ACH-000518,-0.0407066636509
ACH-000520,-0.275131530954
ACH-000521,-0.292808222668
ACH-000522,0.0815280138801
ACH-000524,0.00870218301085
ACH-000527,0.0600975636901
ACH-000528,0.060454060031000005
ACH-000537,0.08032209189680001
ACH-000541,-0.144863142998
ACH-000542,0.0141407982653
ACH-000544,-0.021737929938500003
ACH-000545,0.158069838104
ACH-000547,-0.38245753439999997
ACH-000548,0.00014746397335400001
ACH-000549,-0.19164078932599998
ACH-000550,-0.312535839145
ACH-000552,-0.0771545596992
ACH-000556,-0.018444062136400003
ACH-000557,-0.09784314135710001
ACH-000570,-0.106809722384
ACH-000571,-0.0172045352368
ACH-000573,-0.0245200815254
ACH-000576,0.044007096604899994
ACH-000580,-0.010533508525
ACH-000584,-0.10934452599700001
ACH-000585,-0.10347004081700001
ACH-000588,-0.181163982471
ACH-000589,-0.079204970308
ACH-000591,0.123742261674
ACH-000593,-0.0107385741656
ACH-000600,0.007920199429960001
ACH-000601,-0.08739116728
ACH-000604,-0.286223052681
ACH-000605,0.0425515619094
ACH-000606,0.130804924072
ACH-000608,0.18627672031
ACH-000614,0.149976282807
ACH-000616,-0.129820071368
ACH-000618,0.09706982144449999
ACH-000619,-0.0298931768515
ACH-000620,-0.0596168032804
ACH-000621,-0.0837814161089
ACH-000622,0.08338934757500001
ACH-000623,-0.219081352165
ACH-000624,-0.04266688893830001
ACH-000627,-0.16661876405
ACH-000630,0.0193131493097
ACH-000632,0.055907632423700004
ACH-000633,-0.28547577686500003
ACH-000637,-0.185310220887
ACH-000638,-0.122315840833
ACH-000646,-0.18215344600400002
ACH-000647,0.07581812488419999
ACH-000648,-0.145928180297
ACH-000649,-0.368961302968
ACH-000651,-0.111955335517
ACH-000652,-0.0974898173
ACH-000653,-0.10630993007799999
ACH-000657,-0.04726726170469999
ACH-000658,-0.0849333460375
ACH-000661,-0.137721394715
ACH-000662,0.0159976681887
ACH-000663,-0.000523762058058
ACH-000665,0.131488969476
ACH-000671,0.208105734305
ACH-000673,-0.029876269001400002
ACH-000676,0.0700237281817
ACH-000677,-0.179275389647
ACH-000681,-0.215694108372
ACH-000682,-0.15354400831499998
ACH-000683,0.08907851509369999
ACH-000684,0.104272351346
ACH-000688,0.105638757926
ACH-000693,-0.06220333024619999
ACH-000694,0.08828189725400001
ACH-000695,0.159835258458
ACH-000696,-0.0137723714067
ACH-000697,-0.00981840636498
ACH-000699,0.195189477716
ACH-000701,-0.136448697313
ACH-000706,-0.100864522895
ACH-000711,-0.04981953675319999
ACH-000713,0.29923673808699996
ACH-000714,0.0747439457654
ACH-000718,-0.16599820309399999
ACH-000720,-0.037455081933
ACH-000721,-0.16487225143200002
ACH-000724,0.0170337070903
ACH-000725,-0.075638648101
ACH-000732,0.0245369778864
ACH-000734,0.0131880661295
ACH-000735,0.012171936867500002
ACH-000736,-0.11794501456800001
ACH-000738,-0.00712041568316
ACH-000746,-0.0255064022144
ACH-000747,0.07520509341739999
ACH-000748,0.09028659922689998
ACH-000753,0.0564572861566
ACH-000756,-0.301175320735
ACH-000757,-0.186947076518
ACH-000758,0.11960655896299999
ACH-000760,-0.046826463826199996
ACH-000763,-0.329896146523
ACH-000764,0.22253725788800002
ACH-000765,-0.000684925503026
ACH-000766,-0.0624274291335
ACH-000767,-0.541078089646
ACH-000768,-0.0381049633089
ACH-000769,-0.018407423447499998
ACH-000770,-0.0990934065401
ACH-000771,0.08618426032299999
ACH-000773,0.0284469635384
ACH-000776,0.100371122875
ACH-000777,-0.07447614170939999
ACH-000778,0.207228872842
ACH-000781,-0.07781601103680001
ACH-000782,0.0913226375048
ACH-000783,-0.0716873484803
ACH-000784,-0.0103965318097
ACH-000785,-0.196657034819
ACH-000787,-0.11304893683
ACH-000788,-0.056605235249699994
ACH-000791,-0.11907241070499999
