,NOP2 (4839)
ACH-000004,-0.796720111751
ACH-000007,-1.2123120780299999
ACH-000009,-1.27144336088
ACH-000011,-1.06933418277
ACH-000012,-1.07749811194
ACH-000013,-1.1126975784
ACH-000014,-1.17726158387
ACH-000015,-1.27454301129
ACH-000017,-1.13948875131
ACH-000018,-1.4597215731
ACH-000019,-1.2070182406799999
ACH-000021,-1.41666787343
ACH-000022,-1.4470853073899999
ACH-000025,-1.48711429435
ACH-000028,-1.3136408053200002
ACH-000030,-1.0573019732200002
ACH-000035,-1.3843308037399997
ACH-000036,-1.51612307655
ACH-000037,-1.43344978153
ACH-000039,-1.338634754
ACH-000040,-1.34417992662
ACH-000041,-1.0684161272600001
ACH-000042,-1.27666434434
ACH-000045,-1.1482771022700002
ACH-000047,-1.1104584605299999
ACH-000052,-1.34386741894
ACH-000053,-1.2405233597399998
ACH-000054,-1.3287053561
ACH-000055,-1.05369745159
ACH-000060,-1.1434222983700002
ACH-000067,-1.1464300280600002
ACH-000070,-1.20968334475
ACH-000075,-1.6264704094799998
ACH-000078,-1.28560401295
ACH-000082,-0.819513551913
ACH-000085,-1.2393434214799999
ACH-000086,-1.4509839643399998
ACH-000087,-0.874213068082
ACH-000092,-1.42354830895
ACH-000095,-1.4454426951
ACH-000097,-1.0487041129899999
ACH-000098,-1.5089505428499999
ACH-000099,-1.4723638436500002
ACH-000108,-1.1263557680299998
ACH-000113,-1.3421356113
ACH-000115,-1.05921118702
ACH-000116,-1.0293350516600002
ACH-000118,-1.1174748051899999
ACH-000120,-1.01410041665
ACH-000123,-1.46312600762
ACH-000127,-1.47253935977
ACH-000128,-1.4022614446700001
ACH-000132,-1.0680268878899999
ACH-000133,-1.27907321857
ACH-000137,-1.33442738889
ACH-000138,-1.6837315429700002
ACH-000142,-1.13862657105
ACH-000143,-1.17882664481
ACH-000146,-1.43382953095
ACH-000148,-1.47729384723
ACH-000150,-1.36250401921
ACH-000152,-1.64611558956
ACH-000153,-1.5096190822600002
ACH-000159,-0.982359118275
ACH-000160,-1.4886849465399998
ACH-000163,-1.03627332114
ACH-000167,-1.0619397721600001
ACH-000168,-1.22649714639
ACH-000169,-1.24969066297
ACH-000178,-1.2078535264599999
ACH-000182,-1.0504259479200002
ACH-000183,-0.98672718767
ACH-000188,-1.1298740099200002
ACH-000189,-1.2111197436499999
ACH-000190,-1.23346118101
ACH-000198,-1.3388173863600001
ACH-000204,-1.19257963356
ACH-000206,-1.66096762268
ACH-000207,-1.334122937
ACH-000211,-1.3198240018
ACH-000215,-1.1515650081
ACH-000221,-1.5031148252899997
ACH-000222,-1.27502259145
ACH-000223,-1.06555155569
ACH-000226,-1.1037561487899998
ACH-000227,-1.20139457416
ACH-000228,-1.1531867279299999
ACH-000231,-1.37517244947
ACH-000232,-1.35824533997
ACH-000233,-1.21324546869
ACH-000234,-1.38986385914
ACH-000235,-1.19233880615
ACH-000237,-1.2132246406899998
ACH-000238,-1.41034404669
ACH-000243,-1.21458877858
ACH-000244,-1.40491214246
ACH-000246,-1.1225113205
ACH-000248,-1.2644626739799998
ACH-000250,-1.50123316882
ACH-000251,-1.3092435498100001
ACH-000253,-1.44644340315
ACH-000255,-1.37981679119
ACH-000256,-1.18986177871
ACH-000257,-1.1483370989
ACH-000258,-1.35290833583
ACH-000259,-1.0166852115
ACH-000260,-1.12179664482
ACH-000261,-1.15689827563
ACH-000262,-1.1769573356799998
ACH-000263,-1.3951298484299999
ACH-000264,-1.0088568234
ACH-000265,-0.845679610947
ACH-000266,-1.4864312782299998
ACH-000272,-1.21696184774
ACH-000273,-1.44730525736
ACH-000274,-1.5208135805
ACH-000277,-1.24591270066
ACH-000278,-1.11443953409
ACH-000279,-0.9747102740889999
ACH-000280,-1.23838225596
ACH-000281,-1.3798869910499998
ACH-000288,-1.45304810035
ACH-000291,-1.18510651469
ACH-000293,-1.13661367248
ACH-000294,-1.23267261088
ACH-000295,-1.5997752537099998
ACH-000296,-1.33027168752
ACH-000302,-1.5224187152500002
ACH-000304,-1.49880090939
ACH-000307,-1.1367115987799998
ACH-000308,-1.7184338659799998
ACH-000310,-1.3430449381099998
ACH-000311,-1.2719387554700001
ACH-000312,-1.33386744923
ACH-000315,-1.0090526800700002
ACH-000316,-1.15384161431
ACH-000317,-0.906294473284
