,ACADS (35)
ACH-000748,-0.125673485638
ACH-000753,-0.227977599483
ACH-000756,-0.141432836246
ACH-000757,-0.0157006424786
ACH-000758,0.031707205604400004
ACH-000760,-0.19799779506499998
ACH-000763,-0.052994006800699996
ACH-000764,-0.467345528908
ACH-000765,-0.34486595665200004
ACH-000766,-0.184089761954
ACH-000767,-0.210025589512
ACH-000768,-0.2069418186
ACH-000769,-0.17130996520199998
ACH-000770,-0.127878260091
ACH-000771,-0.11670934092900001
ACH-000773,-0.11829087192299999
ACH-000776,-0.223463089594
ACH-000777,-0.0131054265901
ACH-000778,-0.172909965953
ACH-000781,-0.138746187347
ACH-000782,0.0137516999646
ACH-000783,0.039122388365300007
ACH-000784,-0.17407810092099998
ACH-000785,-0.401215527839
ACH-000787,-0.211127893418
ACH-000788,-0.14990192035299998
ACH-000791,-0.163490170025
ACH-000792,-0.0805707009444
ACH-000794,-0.08535103608179999
ACH-000796,-0.248798445499
ACH-000799,-0.164089223153
ACH-000800,-0.227994817019
ACH-000802,-0.357671037214
ACH-000804,-0.167703584984
ACH-000805,-0.164273701396
ACH-000809,-0.23650996415800002
ACH-000810,-0.237813295038
ACH-000811,-0.12495579998199999
ACH-000817,-0.403554886832
ACH-000819,-0.361711771568
ACH-000820,-0.31313738958099996
ACH-000821,-0.781416880458
ACH-000822,-0.04960606616259999
ACH-000823,-0.252432382199
ACH-000824,-0.144420887795
ACH-000827,-0.09438917873910001
ACH-000829,-0.146397397889
ACH-000831,-0.19767841302
ACH-000832,-0.171588091919
ACH-000833,-0.41054543649400005
ACH-000834,-0.186170443972
ACH-000835,-0.320936693991
ACH-000836,-0.18110594884
ACH-000837,-0.28607690610500003
ACH-000838,-0.07671670123260001
ACH-000839,-0.172734229521
ACH-000840,-0.151473880646
ACH-000841,-0.139175548714
ACH-000843,-0.056209433646099996
ACH-000846,-0.107140995798
ACH-000847,-0.22138944037799999
ACH-000848,-0.389981113414
ACH-000849,-0.251636861561
ACH-000851,-0.37421348783200004
ACH-000855,-0.036981337069
ACH-000856,-0.167150357442
ACH-000858,-0.269216926172
ACH-000859,-0.214163965687
ACH-000861,-0.185019606153
ACH-000862,-0.165804980467
ACH-000865,-0.23434238220800002
ACH-000866,-0.10737713777499999
ACH-000867,-0.153002204608
ACH-000869,-0.027748502376099996
ACH-000872,-0.388463503552
ACH-000873,-0.21650330456300002
ACH-000876,-0.0742694588868
ACH-000878,-0.319180299577
ACH-000880,-0.0602088536125
ACH-000881,-0.0641221843643
ACH-000882,-0.139416410227
ACH-000884,-0.090976459235
ACH-000885,-0.130141167614
ACH-000887,-0.160983651969
ACH-000888,-0.13589576413499999
ACH-000889,-0.17906821577100002
ACH-000890,-0.161566954865
ACH-000896,-0.197397567939
ACH-000898,-0.177488301376
ACH-000900,-0.292946817158
ACH-000901,-0.278944629314
ACH-000905,-0.251865052135
ACH-000906,-0.310674803867
ACH-000907,-0.124111313558
ACH-000910,-0.208642844475
ACH-000911,-0.0907756121747
ACH-000912,-0.22796107485599998
ACH-000913,-0.148782605763
ACH-000915,-0.169564008125
ACH-000916,-0.7607305905189999
ACH-000917,-0.20841638319800002
ACH-000921,-0.21446203959600002
ACH-000924,-0.246557028235
ACH-000926,-0.0901820478634
ACH-000928,-0.169553320471
ACH-000929,-0.078798505749
ACH-000932,-0.15782814127999997
ACH-000935,-0.152398053781
ACH-000936,-0.050482606009
ACH-000937,-0.11958840273499999
ACH-000938,-0.24301127416499999
ACH-000939,-0.232859404908
ACH-000941,0.0380724012368
ACH-000943,-0.174188003799
ACH-000946,-0.311606777208
ACH-000947,-0.129747377177
ACH-000948,-0.314165435327
ACH-000950,-0.190085699302
ACH-000953,-0.057485424156099994
ACH-000957,-0.269718183215
ACH-000958,-0.0251002058484
ACH-000960,-0.131278394597
ACH-000963,-0.518763760823
ACH-000968,-0.235997380436
ACH-000969,-0.0496863605149
ACH-000973,-0.26501121894900004
ACH-000974,-0.206570808407
ACH-000975,-0.109256706553
ACH-000976,-0.235805976153
ACH-000978,0.12210139398499999
ACH-000980,-0.285735038322
ACH-000984,-0.160939848675
ACH-000986,-0.175826416171
ACH-000988,-0.0464511136539
ACH-000993,-0.125609474957
ACH-000994,-0.08376086393689999
ACH-000996,-0.162454550307
ACH-001001,-0.19935991844300002
ACH-001020,-0.149363783097
ACH-001028,-0.21801593404300001
ACH-001031,0.503657333774
ACH-001038,-0.08448601424760001
ACH-001048,-0.116704549561
ACH-001050,-0.28886516023200004
ACH-001053,-0.101244271809
ACH-001054,-0.09492140239050001
ACH-001061,-0.25963754513799997
ACH-001067,-0.278869445852
ACH-001075,-0.154861978158
ACH-001096,-0.05557783478950001
ACH-001128,-0.261898742703
ACH-001134,-0.126459249821
ACH-001151,-0.08398364953510001
ACH-001163,-0.20770377703899998
ACH-001164,-0.359914074992
ACH-001173,-0.21407975559700002
ACH-001183,-0.056929544008599994
ACH-001184,-0.047289597227099994
ACH-001190,-0.29071279892900004
ACH-001192,-0.36666955096500004
ACH-001193,-0.28728177952399997
ACH-001196,-0.037784244333000004
ACH-001197,-0.21302706450300002
ACH-001205,-0.0881096748071
ACH-001211,-0.11258615816999999
ACH-001212,0.0899928995939
ACH-001228,-0.028569887251900003
ACH-001232,-0.18961419153700002
ACH-001239,-0.059971829256999995
ACH-001274,-0.108441197532
ACH-001275,-0.08250360875479999
ACH-001277,-0.17773279576499998
ACH-001278,-0.181606504268
ACH-001280,0.0332570444191
ACH-001283,-0.236660468895
ACH-001289,0.100788620351
ACH-001295,-0.153813664622
ACH-001300,-0.168721210464
ACH-001301,-0.258354714022
ACH-001302,-0.23338922509799997
ACH-001303,0.237469618109
ACH-001306,-0.0453312837567
ACH-001318,-0.144346142309
ACH-001322,-0.40937010485799996
ACH-001328,-0.09063661610339999
ACH-001332,0.0731062949067
ACH-001333,-0.0986991127554
ACH-001336,-0.346634877362
ACH-001340,-0.161053930318
ACH-001346,-0.23218965077300002
ACH-001353,-0.160313968293
ACH-001354,-0.270053734825
ACH-001367,-0.3550949459800001
ACH-001368,-0.046886002347900003
ACH-001374,-0.359473600214
ACH-001375,-0.122198271908
ACH-001377,-0.09537794852989999
ACH-001380,-0.174149549569
ACH-001391,-0.24589474809700002
ACH-001407,-0.166381107287
ACH-001408,-0.169365594137
ACH-001413,-0.146264477785
ACH-001430,0.07386681407989999
ACH-001431,-0.210386461996
ACH-001450,-0.277686476061
ACH-001496,-0.248105190203
ACH-001500,-0.13288174857499999
ACH-001521,-0.18940468665600002
ACH-001523,-0.13932637452899999
ACH-001532,0.0446303779724
ACH-001536,-0.311475837488
ACH-001550,-0.19770806734299998
ACH-001552,-0.30506485384599996
ACH-001554,-0.07376467604060001
ACH-001645,-0.060113108855499996
ACH-001654,-0.14636054149299998
ACH-001715,-0.233737255409
ACH-001735,-0.24967818449
ACH-001736,-0.166606236476
ACH-001737,-0.440625821628
ACH-001740,-0.372238173843
ACH-001745,-0.256328803981
ACH-001750,-0.0763467757023
ACH-001765,-0.0835409810706
ACH-001956,-0.12260707810799999
ACH-001957,-0.118707723464
