,TP53I3 (9540)
ACH-000159,-0.121024940407
ACH-000160,-0.36921038536300005
ACH-000163,-0.199655845159
ACH-000167,-0.468862756469
ACH-000168,-0.31313204211999995
ACH-000169,-0.207476480656
ACH-000178,-0.372005334581
ACH-000182,-0.250209836492
ACH-000183,-0.41490517843099994
ACH-000188,-0.31515922518
ACH-000189,-0.132493705528
ACH-000190,-0.392711868516
ACH-000198,-0.218914159784
ACH-000204,-0.496971127717
ACH-000206,-0.13025241193
ACH-000207,-0.18675727846
ACH-000211,-0.399576610288
ACH-000215,-0.360501208564
ACH-000221,-0.192384430242
ACH-000222,-0.386479080124
ACH-000223,-0.581944279697
ACH-000226,-0.19524270801899998
ACH-000227,-0.61519267908
ACH-000228,-0.395668828286
ACH-000231,-0.5501469296329999
ACH-000232,-0.42713383487400003
ACH-000233,-0.31028134629500004
ACH-000234,-0.399234241565
ACH-000235,-0.4180391525
ACH-000237,-0.190705779676
ACH-000238,-0.534906238134
ACH-000243,-0.548191935501
ACH-000244,-0.443805528876
ACH-000246,-0.228547159675
ACH-000248,-0.402500101354
ACH-000250,-0.35112017408299995
ACH-000251,-0.100189758107
ACH-000253,-0.35968960259300004
ACH-000255,-0.140333449969
ACH-000256,-0.307249846842
ACH-000257,-0.10406525666000001
ACH-000258,-0.524514231374
ACH-000259,-0.547802482342
ACH-000260,-0.31692730137200004
ACH-000261,-0.184005611395
ACH-000262,-0.350099472975
ACH-000263,-0.163525587256
ACH-000264,-0.44260282581
ACH-000265,-0.29072081509799996
ACH-000266,-0.3812503087
ACH-000272,-0.33692264174500003
ACH-000273,-0.43055514247500004
ACH-000274,-0.555138617365
ACH-000277,-0.683201266206
ACH-000278,-0.24617600824400002
ACH-000279,-0.268276510384
ACH-000280,-0.39293206496699995
ACH-000281,-0.332681615144
ACH-000288,-0.488256375159
ACH-000291,-0.22401707399700002
ACH-000293,-0.329523736312
ACH-000294,-0.216971077455
ACH-000295,-0.290426568852
ACH-000296,-0.0648796048089
ACH-000302,-0.180725790151
ACH-000304,-0.296147406214
ACH-000307,-0.32677558788600003
ACH-000308,-0.293942905387
ACH-000310,-0.305869973837
ACH-000311,-0.37764857822400005
ACH-000312,-0.5237826553930001
ACH-000315,-0.321582128526
ACH-000316,-0.273752684023
ACH-000317,-0.22989979368799998
ACH-000318,-0.299805371431
ACH-000319,-0.334867392145
ACH-000320,-0.513006794505
ACH-000322,-0.315990252781
ACH-000323,-0.407470984152
ACH-000324,-0.303219529482
ACH-000329,-0.290252655643
ACH-000330,-0.285458664939
ACH-000331,-0.311065658496
ACH-000332,-0.41421416229999997
ACH-000334,-0.293672642767
ACH-000335,-0.272295483484
ACH-000336,-0.289470751523
ACH-000337,-0.299518616566
ACH-000339,-0.215956666875
ACH-000341,-0.658550550404
ACH-000348,-0.457721840344
ACH-000350,-0.265125831149
ACH-000352,-0.27978798806999994
ACH-000356,-0.351474859501
ACH-000361,-0.437462968261
ACH-000362,-0.252362256842
ACH-000363,-0.498965769041
ACH-000364,-0.463619392077
ACH-000365,-0.361672226589
ACH-000366,-0.394492947844
ACH-000368,-0.20720633305999997
ACH-000374,0.0382486035655
ACH-000375,-0.33432035123000003
ACH-000376,-0.38290713469300003
ACH-000381,-0.38163390641500006
ACH-000383,-0.692934429578
ACH-000387,-0.344449061188
ACH-000389,-0.533157072258
ACH-000390,-0.442387941264
ACH-000393,-0.49866531764300004
ACH-000395,-0.061623542470699996
ACH-000397,-0.432900599414
ACH-000401,-0.253972996931
ACH-000402,-0.281020624707
ACH-000403,-0.5131669658429999
ACH-000404,0.0570856408777
ACH-000406,-0.302388780309
ACH-000407,-0.3429213996
ACH-000408,-0.23569899996899998
ACH-000410,-0.245626350373
ACH-000411,-0.39744006575900004
ACH-000414,-0.42238372364
ACH-000415,-0.564090247129
ACH-000416,-0.36207693266999996
ACH-000420,-0.43231215413400004
ACH-000421,-0.387621159262
ACH-000424,-0.144629091504
ACH-000425,-0.24123162705600001
ACH-000426,-0.47380450475100006
ACH-000427,-0.848470883386
ACH-000433,-0.498099867585
ACH-000436,-0.44937042458099996
ACH-000444,-0.292667776175
ACH-000445,-0.24242766059700002
ACH-000448,-0.25106966760099997
ACH-000450,-0.36677725094
ACH-000452,-0.260318785658
ACH-000454,-0.5536623268399999
ACH-000458,-0.262291735385
ACH-000459,-0.0035630824360500003
ACH-000460,-0.336655791445
ACH-000461,-0.08233235110960001
ACH-000463,-0.329762170869
ACH-000464,-0.207312125132
ACH-000466,-0.354753968959
ACH-000467,0.0007772637827060001
ACH-000468,-0.167895652482
ACH-000469,-0.260418644736
ACH-000470,-0.302730071689
ACH-000471,-0.385789423098
ACH-000472,-0.311603528882
ACH-000473,-0.299262537888
ACH-000475,-0.528522911521
ACH-000476,-0.335482382339
ACH-000477,-0.303042724189
ACH-000480,-0.0843554631193
ACH-000481,-0.293121153156
ACH-000483,-0.25178681583900003
ACH-000484,-0.641868956002
ACH-000485,-0.50487524315
ACH-000486,-0.366818951936
ACH-000487,-0.466099685858
ACH-000488,-0.293414664485
ACH-000490,-0.36397569398900004
ACH-000491,-0.18034652650199998
ACH-000495,-0.45224685332099995
ACH-000496,-0.253567864309
ACH-000499,-0.0291880216634
ACH-000500,-0.329913960448
ACH-000502,-0.316865069769
ACH-000503,-0.44606022513599997
ACH-000505,-0.33772519610699997
ACH-000507,-0.35622058646399996
ACH-000510,-0.22217377571400002
ACH-000511,-0.35264283185500006
ACH-000512,-0.237168214375
ACH-000516,-0.400638004472
ACH-000517,-0.339845764518
ACH-000518,-0.32578446085
ACH-000520,-0.217897327388
ACH-000521,-0.40204619794
ACH-000522,-0.329111918131
ACH-000524,-0.315734502217
ACH-000527,-0.292863333246
ACH-000528,-0.315486861234
ACH-000537,-0.383220857245
ACH-000541,-0.371463708931
ACH-000542,-0.336314976721
ACH-000544,-0.380515367062
ACH-000545,-0.341359400047
ACH-000547,-0.383011198664
ACH-000548,-0.525493619275
ACH-000549,-0.454455110668
ACH-000550,-0.30521450760499996
ACH-000552,-0.34248417868500003
ACH-000556,-0.354720963643
ACH-000557,-0.26367727680799996
ACH-000570,-0.285671255956
ACH-000571,-0.40587902226800004
ACH-000573,-0.255425357575
ACH-000576,-0.38540204475400003
ACH-000580,-0.416502788622
ACH-000584,-0.421676069802
ACH-000585,-0.479399729056
ACH-000588,-0.365238088583
ACH-000589,-0.242352360739
ACH-000591,-0.122546328751
ACH-000593,-0.40470176918899997
ACH-000600,-0.22304655299400003
ACH-000601,-0.42099908408299996
ACH-000604,-0.15368302370200002
ACH-000605,-0.169738575801
ACH-000606,-0.307540794
ACH-000608,-0.43861110391099994
ACH-000614,-0.424783598476
ACH-000616,-0.253546410631
ACH-000618,-0.329977834506
ACH-000619,-0.262475457577
ACH-000620,-0.18745952471799998
ACH-000621,-0.153938664555
ACH-000622,-0.750176523197
ACH-000623,-0.397708101488
ACH-000624,-0.36468972136600003
ACH-000627,-0.44446705154
ACH-000630,-0.33372830353599997
ACH-000632,-0.37717769903399995
ACH-000633,-0.37158465706999994
ACH-000637,-0.202961205801
ACH-000638,-0.251963442109
ACH-000646,-0.541559556056
ACH-000647,-0.41575997595299996
ACH-000648,-0.17923935883699998
ACH-000649,-0.281121145234
ACH-000651,-0.431234110767
ACH-000652,-0.224031248578
ACH-000653,-0.36639166297
ACH-000657,-0.38074901349600004
ACH-000658,-0.343156461709
ACH-000661,-0.29247309715799996
ACH-000662,-0.167001740393
ACH-000663,-0.276123069705
ACH-000665,-0.496889838267
ACH-000671,-0.46184914092699997
ACH-000673,-0.27385463859000003
ACH-000676,-0.332444578624
ACH-000677,-0.343476671144
ACH-000681,-0.42577861185599997
ACH-000682,-0.28366299200399997
ACH-000683,-0.26837064696699997
ACH-000684,-0.152628053472
ACH-000688,-0.34677104169399997
ACH-000693,-0.324954896298
ACH-000694,-0.284996360327
ACH-000695,-0.55478505678
ACH-000696,-0.357447921059
ACH-000697,-0.0568948925916
ACH-000699,-0.139195567986
ACH-000701,-0.37438705186800003
ACH-000706,-0.202952851318
ACH-000711,-0.20612787562100002
ACH-000713,-0.259800241576
ACH-000714,-0.392545751151
ACH-000718,-0.564836360849
ACH-000720,-0.312947201426
ACH-000721,-0.387406787266
ACH-000724,-0.642554095072
ACH-000725,-0.449416203113
ACH-000732,-0.0382140597618
ACH-000734,-0.260622789477
ACH-000735,-0.30563434554900004
ACH-000736,-0.32409957275
ACH-000738,-0.252896862445
ACH-000746,-0.36181828446500003
ACH-000747,-0.257942097293
ACH-000748,-0.24726115998599998
ACH-000753,-0.29010993838599997
ACH-000756,-0.50089422805
ACH-000757,-0.285535731393
ACH-000758,-0.312943256083
ACH-000760,-0.380023057524
ACH-000763,-0.583901019151
ACH-000764,-0.216054212062
ACH-000765,-0.295476168448
ACH-000766,-0.501003340633
ACH-000767,-0.204545026598
ACH-000768,-0.413724538199
ACH-000769,-0.228112380075
ACH-000770,-0.331221429115
ACH-000771,-0.321503108026
ACH-000773,-0.07462501293769999
ACH-000776,-0.365723026655
ACH-000777,-0.376707050569
ACH-000778,-0.362444111775
ACH-000781,-0.381529814038
ACH-000782,-0.26247140541499997
ACH-000783,-0.26116468507
ACH-000784,-0.282000321887
ACH-000785,-0.51811832105
ACH-000787,-0.251936833422
ACH-000788,-0.39866766183799995
ACH-000791,-0.41746031517099996
ACH-000792,-0.25552111948600004
ACH-000794,-0.45968112946999995
ACH-000796,-0.269914074584
ACH-000799,-0.425629941555
ACH-000800,0.191735959609
ACH-000802,-0.19440264334000001
ACH-000804,-0.418620673074
ACH-000805,-0.332010568211
ACH-000809,-0.161075008823
ACH-000810,-0.332547469555
ACH-000811,-0.259926605161
ACH-000817,-0.352942101166
ACH-000819,-0.400420947658
ACH-000820,-0.230274874915
ACH-000821,-0.521549724577
ACH-000822,-0.388318723908
ACH-000823,-0.263088326546
ACH-000824,-0.391847192136
ACH-000827,-0.394971985725
ACH-000829,-0.155472049654
ACH-000831,-0.42389872673
ACH-000832,-0.204649344177
ACH-000833,-0.36508929703599996
ACH-000834,-0.393057611824
ACH-000835,-0.308561636261
ACH-000836,-0.288718658057
ACH-000837,-0.44444860170100003
ACH-000838,-0.16660599079900001
ACH-000839,-0.401604599428
ACH-000840,-0.360882339528
ACH-000841,-0.410267552386
ACH-000843,-0.18869531809999998
ACH-000846,-0.206013649962
ACH-000847,-0.364050274864
ACH-000848,-0.189065116149
ACH-000849,-0.392654913077
ACH-000851,-0.386864532575
ACH-000855,-0.09671184393400001
ACH-000856,-0.33804871407799997
ACH-000858,-0.195124834614
ACH-000859,-0.108769083377
ACH-000861,-0.281263904315
ACH-000862,-0.440840430919
ACH-000865,-0.398468651394
ACH-000866,-0.26461377331
ACH-000867,-0.35794039852700005
ACH-000869,-0.391669663841
ACH-000872,-0.160406177057
ACH-000873,-0.41612045433899997
ACH-000876,-0.2792549884
ACH-000878,-0.260286181409
ACH-000880,-0.29276234030000003
ACH-000881,-0.374142100911
ACH-000882,-0.41606652874600003
ACH-000884,-0.318544466287
ACH-000885,-0.315134551776
ACH-000887,-0.370510737516
ACH-000888,-0.5651526047100001
ACH-000889,-0.22208790805599998
ACH-000890,-0.149206012765
ACH-000896,-0.411535699554
ACH-000898,-0.161350220314
ACH-000900,-0.316431909804
ACH-000901,-0.419812216903
ACH-000905,-0.337743737883
ACH-000906,-0.22980749883
ACH-000907,-0.41594437421999997
ACH-000910,-0.465302313083
ACH-000911,-0.409329659929
ACH-000912,-0.34160995216
ACH-000913,-0.283517805416
ACH-000915,-0.146941282361
ACH-000916,-0.166092613249
ACH-000917,-0.0014756753995199998
ACH-000921,-0.330442044345
ACH-000924,-0.35097520097900003
ACH-000926,-0.348429284745
ACH-000928,-0.101731151273
ACH-000929,-0.536309842447
ACH-000932,-0.310856249743
ACH-000935,-0.030707546733400003
ACH-000936,-0.422645066977
ACH-000937,-0.59901939151
ACH-000938,-0.37306190345
ACH-000939,-0.070278802234
ACH-000941,-0.334978944889
ACH-000943,-0.260957835837
ACH-000946,-0.49882235571
ACH-000947,-0.280453564415
ACH-000948,-0.430512025601
ACH-000950,-0.48310240068800003
ACH-000953,-0.5760868181459999
ACH-000957,-0.35139847297399995
ACH-000958,-0.44000901487300004
ACH-000960,-0.37614319954400005
ACH-000963,-0.29833762655499996
ACH-000968,-0.372028488235
ACH-000969,-0.318990100245
ACH-000973,-0.30334383145300003
ACH-000974,-0.485269431919
ACH-000975,-0.19917321317899997
ACH-000976,-0.43805578795500005
ACH-000978,-0.472159434226
ACH-000980,-0.340840949384
ACH-000984,-0.5022137892140001
ACH-000986,-0.109946329707
ACH-000988,-0.43468196320299995
ACH-000993,-0.183655507898
ACH-000994,-0.327484000945
ACH-000996,-0.306937176581
ACH-001001,-0.517791758827
ACH-001020,-0.243528108387
ACH-001028,-0.271581708029
ACH-001031,-0.23274021417
ACH-001038,-0.342991866255
ACH-001048,-0.300569803468
ACH-001050,-0.44666122910899997
ACH-001053,-0.187156166596
ACH-001054,-0.39759092301700005
ACH-001061,-0.288518616893
ACH-001067,-0.459371875775
ACH-001075,-0.347684949197
ACH-001096,-0.300410033784
ACH-001128,-0.48369401921800004
ACH-001134,-0.295329472471
ACH-001151,-0.293712217456
ACH-001163,-0.393709394058
ACH-001164,-0.40209300540299997
ACH-001173,-0.35189110314800004
ACH-001183,-0.486361151668
ACH-001184,-0.523580490872
ACH-001190,-0.356984007916
ACH-001192,-0.383993178064
ACH-001193,-0.42774074231
ACH-001196,-0.356898253713
ACH-001197,-0.340412407152
ACH-001205,-0.215624663021
ACH-001211,-0.579247103305
ACH-001212,-0.2376316014
ACH-001228,-0.333828492828
ACH-001232,-0.321760257132
ACH-001239,-0.42192125409500003
ACH-001274,-0.293146927171
ACH-001275,-0.35904380714100004
ACH-001277,-0.33678268713200005
ACH-001278,-0.282034144964
ACH-001280,-0.2708996796
ACH-001283,-0.33638893519599994
ACH-001289,-0.35292966542099996
ACH-001295,-0.601396321852
ACH-001300,-0.517556823435
ACH-001301,-0.491152515032
ACH-001302,-0.429557320445
ACH-001303,-0.523278100858
ACH-001306,-0.377597335619
ACH-001318,-0.39672699818400003
ACH-001322,-0.054528889823000005
ACH-001328,-0.24681112513
ACH-001332,-0.31521998269900003
ACH-001333,-0.201323909705
ACH-001336,-0.176813611601
ACH-001340,-0.457326350527
ACH-001346,-0.404414564286
ACH-001353,-0.47705503902900004
ACH-001354,-0.392404917553
ACH-001367,-0.317114211176
ACH-001368,-0.38151118303900006
ACH-001374,-0.6657335442660001
ACH-001375,-0.40245810424999995
ACH-001377,-0.288429176146
ACH-001380,-0.19864578717099998
ACH-001391,-0.361365961826
ACH-001407,-0.35976331261999994
ACH-001408,-0.385808374072
ACH-001413,-0.354667638049
ACH-001430,-0.192584214408
ACH-001431,-0.442561719581
ACH-001450,-0.309004370327
ACH-001496,-0.227670114019
ACH-001500,-0.268961608587
ACH-001521,-0.137900931294
ACH-001523,-0.36314940089500003
ACH-001532,-0.29984528272100003
ACH-001536,-0.192626154467
ACH-001550,-0.418870008632
ACH-001552,-0.259501195754
ACH-001554,-0.396913132557
ACH-001645,-0.395280107803
ACH-001654,-0.530234896595
ACH-001715,-0.306533672446
ACH-001735,-0.283281384237
ACH-001736,-0.205469592619
ACH-001737,-0.251808270274
ACH-001740,-0.496922185837
ACH-001745,-0.560836121834
ACH-001750,-0.307201396062
ACH-001765,-0.40605731223700003
ACH-001956,-0.43184408916100003
ACH-001957,-0.373067490876
