,MOBP (4336)
ACH-000279,-0.121128291911
ACH-000280,-0.0047826445975200004
ACH-000281,0.0388261513113
ACH-000288,0.07089748587019999
ACH-000291,-0.115833573878
ACH-000293,0.0720890803566
ACH-000294,0.110856815135
ACH-000295,-0.0788834325425
ACH-000296,0.0586773309844
ACH-000302,-0.0655400830556
ACH-000304,-0.335093374143
ACH-000307,0.030636708900900003
ACH-000308,-0.000463042954127
ACH-000310,-0.230563522425
ACH-000311,-0.08930096193389998
ACH-000312,-0.09334739725579999
ACH-000315,0.00639907151272
ACH-000316,-0.0689943289157
ACH-000317,0.0973788314153
ACH-000318,-0.024380164959299996
ACH-000319,-0.059008702447199995
ACH-000320,-0.185479454623
ACH-000322,-0.161633497143
ACH-000323,-0.00937971208644
ACH-000324,0.018930318736299998
ACH-000329,-0.10772354574200001
ACH-000330,-0.0805471810594
ACH-000331,-0.10635046145199999
ACH-000332,-0.109392939383
ACH-000334,0.174855432634
ACH-000335,-0.07455966346250001
ACH-000336,-0.117285503542
ACH-000337,-0.222746085292
ACH-000339,-0.0576996921178
ACH-000341,-0.14552042399
ACH-000348,-0.1205200268
ACH-000350,0.0053319396007700005
ACH-000352,-0.157469031728
ACH-000356,-0.036257821950800004
ACH-000361,-0.15352363149
ACH-000362,-0.0762505144403
ACH-000363,0.0629182748309
ACH-000364,0.10519484267200001
ACH-000365,-0.0471369146969
ACH-000366,-0.043868954042999994
ACH-000368,0.0921502826399
ACH-000374,0.009729630135270001
ACH-000375,-0.028082458720299998
ACH-000376,-0.026279088543099998
ACH-000381,-0.0670131140369
ACH-000383,-0.134514672427
ACH-000387,-0.10023239826099999
ACH-000389,-0.0830205782874
ACH-000390,-0.14202753242399999
ACH-000393,-0.08714497810689999
ACH-000395,-0.321531734166
ACH-000397,-0.055683733159
ACH-000401,-0.177297356302
ACH-000402,0.0555048926325
ACH-000403,-0.021599921417900004
ACH-000404,-0.301841457321
ACH-000406,-0.0405091441287
ACH-000407,-0.274688152117
ACH-000408,0.0228457969695
ACH-000410,-0.0175899809422
ACH-000411,0.00397175683414
ACH-000414,-0.09546072687149999
ACH-000415,-0.141371490651
ACH-000416,-0.0927212193722
ACH-000420,-0.020076363902200002
ACH-000421,0.100584055572
ACH-000424,-0.0318058127399
ACH-000425,-0.154336579066
ACH-000426,0.133364433846
ACH-000427,-0.0791695436567
ACH-000433,-0.37065164736199996
ACH-000436,-0.156559372479
ACH-000444,-0.0465478699717
ACH-000445,-0.0508396288626
ACH-000448,-0.137201246341
ACH-000450,0.08074336625560001
ACH-000452,-0.0542425432981
ACH-000454,-0.0068632940382899995
ACH-000458,-0.053981162390000004
ACH-000459,0.201456443935
ACH-000460,-0.0700921547537
ACH-000461,-0.045439825285400005
ACH-000463,-0.043796044434599994
ACH-000464,-0.266654821072
ACH-000466,-0.11028632979
ACH-000467,-0.0665583843919
ACH-000468,-0.140261464422
ACH-000469,-0.0332123563986
ACH-000470,-0.268876393875
ACH-000471,-0.098621108436
ACH-000472,-0.0140580825609
ACH-000473,-0.045318106739999996
ACH-000475,-0.0632360135248
ACH-000476,-0.137963877273
ACH-000477,0.0383537399786
ACH-000480,0.0031384930130300003
ACH-000481,-0.170617238791
ACH-000483,0.170497914362
ACH-000484,-0.21734804875
ACH-000485,-0.0109742189024
ACH-000486,-0.23263476517700002
ACH-000487,0.04627567680869999
ACH-000488,-0.00814273490883
ACH-000490,-0.054334090779
ACH-000491,-0.008626822304979999
ACH-000495,-0.110894223224
ACH-000496,-0.0384043515834
ACH-000499,0.027614079847499997
ACH-000500,0.284050921936
ACH-000502,-0.029988202473599998
ACH-000503,0.0216296502954
ACH-000505,-0.023441825350700003
ACH-000507,0.034314134829000004
ACH-000510,-0.024475406011900003
ACH-000511,0.04794295118459999
ACH-000512,0.141758105498
ACH-000516,0.0017517551750399999
ACH-000517,-0.030509779833200003
ACH-000518,-0.0151058067595
ACH-000520,-0.09837313579230002
ACH-000521,-0.18659072869600002
ACH-000522,-0.0325056083041
ACH-000524,0.08048107742499999
ACH-000527,-0.0926644455453
ACH-000528,-0.042492220672300005
ACH-000537,-0.00213544959049
ACH-000541,0.117351025846
ACH-000542,-0.022827373769
ACH-000544,-0.186641121229
ACH-000545,0.0565308745768
ACH-000547,-0.118052889504
ACH-000548,0.00322353976121
ACH-000549,-0.07094360783689999
ACH-000550,-0.0728469596828
ACH-000552,0.0480545828588
ACH-000556,-0.00732516004314
ACH-000557,-0.0333509919077
ACH-000570,0.17055541188
ACH-000571,0.043184355156699994
ACH-000573,0.16938534519600001
ACH-000576,-0.146379374266
ACH-000580,0.109851067502
ACH-000584,-0.0469597389062
ACH-000585,0.0471066700306
ACH-000588,-0.06130828357030001
ACH-000589,-0.125423907194
ACH-000591,0.00948896499764
ACH-000593,-0.101202349751
ACH-000600,-0.0211505605852
ACH-000601,-0.10138610245400001
ACH-000604,0.37075876584899997
ACH-000605,-0.321618542089
ACH-000606,-0.137387298333
ACH-000608,-0.109511389569
ACH-000614,-0.0667629239793
ACH-000616,-0.08887272790789999
ACH-000618,-0.0721831115442
ACH-000619,-0.047285122968800004
ACH-000620,-0.19298437491599998
ACH-000621,-0.0183856392263
ACH-000622,0.128746375907
ACH-000623,-0.0275869815549
ACH-000624,0.0553752521034
ACH-000627,-0.115247652028
ACH-000630,-0.0879582901787
ACH-000632,0.024443047143900002
ACH-000633,0.048714391782
ACH-000637,-0.09654489002969999
ACH-000638,0.10992828565400001
ACH-000646,-0.137591671173
ACH-000647,0.047252196027300006
ACH-000648,-0.035251937669099995
ACH-000649,-0.0161889138259
ACH-000651,-0.105024974298
ACH-000652,-0.24512678371899999
ACH-000653,-0.0742682933919
ACH-000657,-0.07660014995230001
ACH-000658,-0.07142586420810002
ACH-000661,-0.147607838091
ACH-000662,-0.030190197428399998
ACH-000663,-0.0347493552258
ACH-000665,-0.037044291487599995
ACH-000671,-0.054881648686800004
ACH-000673,0.045993422082199996
ACH-000676,-0.109510040481
ACH-000677,-0.13279745546900001
ACH-000681,-0.029888130959700002
ACH-000682,-0.043014497697400005
ACH-000683,-0.0587029543183
ACH-000684,0.20194095624400002
ACH-000688,-0.216150146336
ACH-000693,-0.0320610567609
ACH-000694,0.0308779731079
ACH-000695,-0.161572676828
ACH-000696,-0.030621522036599996
ACH-000697,-0.0313737765202
ACH-000699,-0.034837397082199996
ACH-000701,-0.0877697939575
ACH-000706,-0.0749514000266
ACH-000711,0.04607538069230001
ACH-000713,-0.131829810409
ACH-000714,-0.0747991401155
ACH-000718,-0.164730640415
ACH-000720,-0.122091132978
ACH-000721,-0.13339445560799998
ACH-000724,-0.230749293198
ACH-000725,0.0161977632318
ACH-000732,-0.011546590945099999
ACH-000734,-0.08113863846689999
ACH-000735,-0.165514779171
ACH-000736,-0.047384912811400004
ACH-000738,-0.0886832613059
ACH-000746,0.031147747682599997
ACH-000747,-0.15158814677899998
ACH-000748,-0.007199577005029999
ACH-000753,0.0007736358481390001
ACH-000756,-0.0249642034586
ACH-000757,-0.0267202219582
ACH-000758,-0.119307210888
ACH-000760,-0.109916427484
ACH-000763,-0.0186363636897
ACH-000764,0.0037256437932199995
ACH-000765,0.010100706164600001
ACH-000766,-0.060941870391499994
ACH-000767,-0.10475957751599999
ACH-000768,-0.0171052050713
ACH-000769,-0.0751467880372
ACH-000770,-0.0071065028841000005
ACH-000771,-0.0184408568662
ACH-000773,0.00451759133717
ACH-000776,-0.0992892660219
ACH-000777,-0.0613073997793
ACH-000778,0.11291013958900001
ACH-000781,-0.0750678779577
ACH-000782,-0.07508977665080001
ACH-000783,-0.104175885411
ACH-000784,0.022387846644399998
ACH-000785,-0.0954591180449
ACH-000787,0.07573042776279999
ACH-000788,-0.08188214875810002
ACH-000791,-0.272046196558
ACH-000792,0.016384723062200002
ACH-000794,-0.105658926314
ACH-000796,-0.0161518549781
ACH-000799,-0.175702454837
ACH-000800,-0.11068850338300001
ACH-000802,-0.164911344111
ACH-000804,-0.0970537445883
ACH-000805,0.0223773006682
ACH-000809,-0.0161334853913
ACH-000810,0.10653362366800001
ACH-000811,-0.16578954012299998
ACH-000817,-0.10544038002100001
ACH-000819,-0.138634538924
ACH-000820,0.330849439381
ACH-000821,-0.00791154808684
ACH-000822,-0.132782105039
ACH-000823,-0.0858429815206
ACH-000824,-0.00916189384924
ACH-000827,-0.036033793831
ACH-000829,-0.04729680498430001
ACH-000831,-0.0030339800237900003
ACH-000832,-0.09919361258199999
ACH-000833,-0.11896071186799999
ACH-000834,-0.0767992328792
ACH-000835,-0.11930067197699999
ACH-000836,-0.07435020094139999
ACH-000837,-0.114814178151
ACH-000838,0.17160384953
ACH-000839,-0.164421904772
ACH-000840,0.08768391876980001
ACH-000841,-0.122951028553
ACH-000843,0.018400402531299997
ACH-000846,-0.0164656846844
ACH-000847,-0.0688008086753
ACH-000848,-0.185431201397
ACH-000849,-0.018011748438799997
ACH-000851,-0.0777755690092
ACH-000855,-0.154652134715
ACH-000856,0.179118252713
ACH-000858,0.0397905006335
ACH-000859,0.00196168243983
ACH-000861,0.07522504411839999
ACH-000862,-0.16403801783500002
ACH-000865,0.0163089943671
ACH-000866,-0.110643445386
ACH-000867,-0.057322625994100006
ACH-000869,-0.288077394342
ACH-000872,-0.0293904912433
ACH-000873,0.00468333158738
ACH-000876,-0.139040846941
ACH-000878,-0.0980946148979
ACH-000880,0.0170633840885
ACH-000881,0.0708545157932
ACH-000882,-0.104392477344
ACH-000884,-0.0313675289827
ACH-000885,0.0868855237678
ACH-000887,-0.227646308864
ACH-000888,-0.156129664755
ACH-000889,-0.0634256495185
ACH-000890,-0.018549448164099997
ACH-000896,-0.10463746188999999
ACH-000898,-0.0870668412026
ACH-000900,-0.119898955627
ACH-000901,0.044135862318
ACH-000905,-0.0251855284936
ACH-000906,-0.0030134641091599996
ACH-000907,0.061860050932999996
ACH-000910,-0.049461653466
ACH-000911,-0.07602054824780001
ACH-000912,0.000784081102339
ACH-000913,-0.004879548466119999
ACH-000915,-0.124404783088
ACH-000916,0.0803749919541
ACH-000917,-0.0945818395044
ACH-000921,-0.020804218684099998
ACH-000924,-0.15369566323
ACH-000926,-0.300697070841
ACH-000928,-0.44945666279
ACH-000929,-0.328640718587
ACH-000932,-0.183529259582
ACH-000935,-0.137908902133
ACH-000936,-0.05694741161280001
ACH-000937,-0.0666058115773
ACH-000938,0.0470049146791
ACH-000939,0.183288151508
ACH-000941,-0.13264376605
ACH-000943,-0.07824102150489999
ACH-000946,-0.0162597466282
ACH-000947,0.0380211421503
ACH-000948,0.0826970163716
ACH-000950,-0.0183199080234
ACH-000953,-0.0298736221303
ACH-000957,-0.102121524189
ACH-000958,-0.130489688936
ACH-000960,-0.0455849262622
ACH-000963,-0.071013799375
ACH-000968,-0.124007883932
ACH-000969,-0.115944478568
ACH-000973,-0.0588682023777
ACH-000974,-0.0206097803457
ACH-000975,-0.0591251701737
ACH-000976,0.026277546212
ACH-000978,-0.16616941909299998
ACH-000980,-0.12902329438899998
ACH-000984,0.0181729483391
ACH-000986,-0.14143551525
ACH-000988,-0.11297983931700001
ACH-000993,-0.121249518454
ACH-000994,-0.21829741915999998
ACH-000996,0.0488456736146
ACH-001001,0.0238458050365
ACH-001020,0.101280369483
ACH-001028,-0.034450561682199995
ACH-001031,-0.0739154271981
ACH-001038,-0.09470911873299999
ACH-001048,-0.24935023986
ACH-001050,0.07146334764580001
ACH-001053,-0.143095081426
ACH-001054,-0.142880127886
ACH-001061,-0.0579592646224
ACH-001067,0.020681309078
ACH-001075,0.055938750077800005
ACH-001096,-0.0202219845281
ACH-001128,-0.291148990419
ACH-001134,0.00486646827583
ACH-001151,-0.170336552165
ACH-001163,-0.206259057628
ACH-001164,0.340869398549
ACH-001173,-0.059791925916
ACH-001183,-0.0640761118964
ACH-001184,0.0576567419207
ACH-001190,-0.14365737146500002
ACH-001192,-0.129902234141
ACH-001193,-0.0067633891143
ACH-001196,-0.0318342099578
ACH-001197,-0.0942011058124
ACH-001205,-0.14007505385500002
ACH-001211,-0.0326960629018
ACH-001212,-0.0570593721583
ACH-001228,0.007661657033319999
ACH-001232,-0.044876476596800004
ACH-001239,-0.145740007231
ACH-001274,-0.266569061204
ACH-001275,0.189649269131
ACH-001277,0.12226956493100001
ACH-001278,0.0980945576626
ACH-001280,0.0863953050041
ACH-001283,-0.320983783692
ACH-001289,0.0672678370754
ACH-001295,-0.049933577276699996
ACH-001300,-0.07034421922839999
ACH-001301,-0.0709325447249
ACH-001302,0.00404953305701
ACH-001303,-0.114356988929
ACH-001306,-0.00770984497325
ACH-001318,0.0633083689056
ACH-001322,0.28479194372600003
ACH-001328,-0.0350896846003
ACH-001332,0.26238023275
ACH-001333,-0.0504522856778
ACH-001336,-0.147698037497
ACH-001340,-0.0569217123788
ACH-001346,-0.15218325339000002
ACH-001353,-0.0253742257823
ACH-001354,0.10946584749800001
ACH-001367,-0.0428245261331
ACH-001368,-0.11604274660999998
ACH-001374,-0.286284995209
ACH-001375,0.0940916113836
ACH-001377,-0.025834677190999997
ACH-001380,-0.0744325713828
ACH-001391,-0.021985825018199998
ACH-001407,-0.0419074533295
ACH-001408,-0.250039540037
ACH-001413,-0.168845546822
ACH-001430,-0.206397335312
ACH-001431,0.0340019018252
ACH-001450,-0.0175072656315
ACH-001496,0.00568648993287
ACH-001500,-0.131354830019
ACH-001521,0.00204822389014
ACH-001523,-0.108895609788
ACH-001532,-0.136986779629
ACH-001536,-0.134206402217
ACH-001550,0.11264989095200001
ACH-001552,-0.123860981982
ACH-001554,-0.07270640571169999
ACH-001645,-0.082551478683
ACH-001654,-0.133438543369
ACH-001715,-0.134428540605
ACH-001735,-0.0247272635029
ACH-001736,0.0281460538924
ACH-001737,0.08134355866739999
ACH-001740,-0.0281071380844
ACH-001745,-0.270494991199
ACH-001750,0.086338299671
ACH-001765,-0.040563153052800005
ACH-001956,0.023665726151200002
ACH-001957,-0.083427322498
