,TOPORS (10210)
ACH-000004,-0.544616083012
ACH-000007,-0.107766487038
ACH-000009,-0.203327868484
ACH-000011,0.073948376649
ACH-000012,0.156121677906
ACH-000013,-0.0375338539524
ACH-000014,-0.231337495304
ACH-000015,-0.20989435611200002
ACH-000017,0.101768630793
ACH-000018,-0.005220742831979999
ACH-000019,0.0780803565834
ACH-000021,-0.026211471229500002
ACH-000022,0.047333770543599996
ACH-000025,-0.0667903806121
ACH-000028,0.030405164074300002
ACH-000030,-0.19914111583299998
ACH-000035,-0.08849332995680001
ACH-000036,0.010522233238600001
ACH-000037,-0.41563332655900004
ACH-000039,0.089402742006
ACH-000040,-0.0577022385634
ACH-000041,-0.049796686672599996
ACH-000042,0.020854590507
ACH-000045,0.12071586948799999
ACH-000047,0.0564594679469
ACH-000052,-0.0835747028746
ACH-000053,0.0594205692132
ACH-000054,0.0043676302578299995
ACH-000055,-0.163964335571
ACH-000060,0.18508719080699998
ACH-000067,-0.142551988427
ACH-000070,-0.09548069924949999
ACH-000075,-0.23111156761999999
ACH-000078,0.124967633969
ACH-000082,0.23387005314
ACH-000085,-0.113984445347
ACH-000086,-0.249608654652
ACH-000087,-0.0640563947522
ACH-000092,-0.00425516407863
ACH-000095,0.12583384697
ACH-000097,-0.034131684378
ACH-000098,-0.138259734937
ACH-000099,-0.130169818081
ACH-000108,0.0541601187667
ACH-000113,0.06175096281280001
ACH-000115,0.151371106048
ACH-000116,-0.08449785008230001
ACH-000118,-0.15170103475
ACH-000120,-0.041728017001099994
ACH-000123,-0.055651451486900004
ACH-000127,-0.041607398072800006
ACH-000128,0.0722625123114
ACH-000132,0.032159078405
ACH-000133,-0.013094351299
ACH-000137,0.0871604149192
ACH-000138,0.0495584721964
ACH-000142,0.26462364851799997
ACH-000143,-0.10797340003900001
ACH-000146,0.00488019601352
ACH-000148,-0.0894007962378
ACH-000150,-0.149184686595
ACH-000152,0.09908505509500001
ACH-000153,-0.04931408896409999
ACH-000159,-0.0413344442023
ACH-000160,-0.13592691145
ACH-000163,-0.0872555805572
ACH-000167,0.0935377740086
ACH-000168,-0.32106084014
ACH-000169,-0.0158496935746
ACH-000178,0.047238056987199996
ACH-000182,-0.043700668449
ACH-000183,0.005496807158100001
ACH-000188,-0.15475504396
ACH-000189,0.13022347141899998
ACH-000190,-0.148868688995
ACH-000198,0.0983387826038
ACH-000204,0.332904994923
ACH-000206,-0.16837838602699998
ACH-000207,-0.029837709051200003
ACH-000211,-0.0165640835886
ACH-000215,-0.129908043288
ACH-000221,-0.030159505019999998
ACH-000222,-0.298957844991
ACH-000223,0.0760888852337
ACH-000226,-0.0893211919775
ACH-000227,-0.172103115246
ACH-000228,-0.206234819938
ACH-000231,0.0386444457345
ACH-000232,-0.054740039552499994
ACH-000233,-0.11488248373
ACH-000234,0.216445503992
ACH-000235,0.0258872612947
ACH-000237,-0.0792308128275
ACH-000238,0.0808048413574
ACH-000243,0.0669917950882
ACH-000244,-0.0887736495955
ACH-000246,0.166050477453
ACH-000248,0.0952663395266
ACH-000250,0.0752371166608
ACH-000251,-0.0190174326463
ACH-000253,0.0423007260963
ACH-000255,0.11829262757999999
ACH-000256,-0.0255018492526
ACH-000257,-0.15998055880999998
ACH-000258,-0.0129228385979
ACH-000259,0.0180112580206
ACH-000260,0.0089879686469
ACH-000261,0.0561804562103
ACH-000262,-0.127507707472
ACH-000263,-0.290459210709
ACH-000264,-0.0948075484509
ACH-000265,-0.0359364462724
ACH-000266,-0.0430950519508
ACH-000272,-0.00549907321277
ACH-000273,0.158013741799
ACH-000274,-0.11884118533600001
ACH-000277,-0.0871885749671
ACH-000278,0.0660642842222
ACH-000279,-0.018774629758900003
ACH-000280,-0.147529974958
ACH-000281,-0.321896750434
ACH-000288,0.112911621132
ACH-000291,-0.07322182886310001
ACH-000293,-0.0978234569479
ACH-000294,-0.175492899813
ACH-000295,0.0050578301382399994
