,CEBPB (1051)
ACH-000250,-0.0597247085461
ACH-000251,-0.7333360910500001
ACH-000253,-0.617055375515
ACH-000255,-0.10016114749
ACH-000256,-0.25128761523000004
ACH-000257,0.0765332442321
ACH-000258,-0.461487058469
ACH-000259,-0.161302266054
ACH-000260,-0.075147698433
ACH-000261,-0.328546053626
ACH-000262,-0.18604587576499998
ACH-000263,0.0965219206669
ACH-000264,-0.22540847105599998
ACH-000265,-0.103770971224
ACH-000266,-0.598079195786
ACH-000272,-0.167091462448
ACH-000273,-0.365019215316
ACH-000274,-0.480323495281
ACH-000277,-0.632620502624
ACH-000278,-0.36867719481600003
ACH-000279,-0.181844158427
ACH-000280,-0.23462217676
ACH-000281,-0.34748201135300005
ACH-000288,-0.432904692984
ACH-000291,-0.335222746251
ACH-000293,-0.198827527042
ACH-000294,-0.123727782633
ACH-000295,-0.166907324784
ACH-000296,-0.45379760044399997
ACH-000302,-0.11085069979800001
ACH-000304,-0.36000621247500003
ACH-000307,-0.36630924241499996
ACH-000308,-0.518420993335
ACH-000310,-0.145908615436
ACH-000311,-0.279163883219
ACH-000312,-0.28007663019900003
ACH-000315,-0.158779056918
ACH-000316,-0.237111950783
ACH-000317,-0.42268166111
ACH-000318,-0.433299112707
ACH-000319,-0.395723525022
ACH-000320,-0.965486406884
ACH-000322,-0.758817625325
ACH-000323,-0.257153268516
ACH-000324,-0.227639329519
ACH-000329,-0.03442452074
ACH-000330,-0.360878200835
ACH-000331,-0.025913285467
ACH-000332,-0.48378553860299994
ACH-000334,-0.0457139542541
ACH-000335,-0.11316357395
ACH-000336,-0.0104631786514
ACH-000337,-0.267136293816
ACH-000339,-0.000222130398947
ACH-000341,-0.332925060348
ACH-000348,-0.554543533282
ACH-000350,-0.33480072112799997
ACH-000352,0.14223499371099999
ACH-000356,-0.352082612025
ACH-000361,-0.207573465064
ACH-000362,-0.0369616673634
ACH-000363,-0.276738772257
ACH-000364,-0.08668920561239998
ACH-000365,-0.07696425387849999
ACH-000366,-0.15869702561
ACH-000368,-0.32641150060400004
ACH-000374,-0.13101829416400002
ACH-000375,-0.30614600126999997
ACH-000376,-0.6672928341650001
ACH-000381,-0.0561326074627
ACH-000383,-0.194759709844
ACH-000387,-0.17368562819699998
ACH-000389,-0.319079578441
ACH-000390,-0.218572364852
ACH-000393,0.230562492577
ACH-000395,-0.586487943419
ACH-000397,-0.7792794879080001
ACH-000401,-0.39086575557400005
ACH-000402,-0.449995979694
ACH-000403,-0.434145846305
ACH-000404,-0.320428597835
ACH-000406,-0.10018690504200001
ACH-000407,0.0625598683544
ACH-000408,-0.304772630174
ACH-000410,-0.0817936353193
ACH-000411,-0.24183027322200001
ACH-000414,-0.7643957622399999
ACH-000415,-0.0660688927166
ACH-000416,-0.311744706541
ACH-000420,-0.411112441797
ACH-000421,-0.365404776232
ACH-000424,-0.16635171894099998
ACH-000425,-0.572923061145
ACH-000426,-0.42918273187600003
ACH-000427,-0.6582828924140001
ACH-000433,-0.167946178631
ACH-000436,-0.488160946034
ACH-000444,-0.312722385264
ACH-000445,0.148955657008
ACH-000448,-0.132544744813
ACH-000450,-0.253032796919
ACH-000452,-0.6414027460530001
ACH-000454,0.105884412532
ACH-000458,-0.5468772765309999
ACH-000459,-0.30153934027199997
ACH-000460,-0.25286036935899997
ACH-000461,-0.462708367874
ACH-000463,0.122411577947
ACH-000464,0.013471413546200002
ACH-000466,-0.428488189239
ACH-000467,-0.333438292896
ACH-000468,0.06658583001019999
ACH-000469,-0.29396706409400003
ACH-000470,-0.750869017087
ACH-000471,-0.25552742083200003
ACH-000472,-0.27058705711500003
ACH-000473,-0.341056321715
ACH-000475,-0.307635639089
ACH-000476,-0.040607068416199994
ACH-000477,0.262456724441
ACH-000480,-0.45354012384400005
ACH-000481,-0.0362842545837
ACH-000483,0.290585318507
ACH-000484,-0.267246769108
ACH-000485,-0.230385972616
ACH-000486,-0.315518141248
ACH-000487,-0.15052445449899998
ACH-000488,-0.269057148749
ACH-000490,-0.331723147375
ACH-000491,0.11682248207999998
ACH-000495,-0.269965369083
ACH-000496,-0.384932868769
ACH-000499,-0.301504259966
ACH-000500,-0.241444932436
ACH-000502,-0.24393398044700002
ACH-000503,-0.279250172947
ACH-000505,0.208868805383
ACH-000507,-0.546893941499
ACH-000510,-0.227073124048
ACH-000511,-0.2153754085
ACH-000512,0.112789093342
ACH-000516,-0.213732036028
ACH-000517,-0.38091582688500003
ACH-000518,-0.47851992886600003
ACH-000520,-0.327760554213
ACH-000521,0.10884586148299999
ACH-000522,0.12235913069399999
ACH-000524,-0.08424819642930001
ACH-000527,-0.500672926537
ACH-000528,-0.2535325631
ACH-000537,0.08566239340660001
ACH-000541,-0.510477562237
ACH-000542,-0.28534036573399996
ACH-000544,-0.44103985448999994
ACH-000545,-0.251140718758
ACH-000547,-0.287516437076
ACH-000548,-0.6903562858230001
ACH-000549,-0.37021592365500006
ACH-000550,-0.35517048147
ACH-000552,-0.16950570580200003
ACH-000556,-0.510400846683
ACH-000557,-0.134254924184
ACH-000570,-0.30285385851700003
ACH-000571,-0.16093531737199998
ACH-000573,-0.453162082604
ACH-000576,-0.508667593744
ACH-000580,-0.47252406956200005
ACH-000584,-0.166129297324
ACH-000585,-0.0993834355318
ACH-000588,-0.36457975540200005
ACH-000589,-0.8542658265299999
ACH-000591,-0.360654411126
ACH-000593,-0.275031713899
ACH-000600,-0.19137400487599998
ACH-000601,-0.33388295506099996
ACH-000604,0.0477246350576
ACH-000605,-0.378265658595
ACH-000606,-0.328615892601
ACH-000608,-0.44624910039399995
ACH-000614,-0.990731730732
ACH-000616,-0.122592903049
ACH-000618,-0.213328228825
ACH-000619,-0.0746715216308
ACH-000620,-0.880853740184
ACH-000621,0.033312871343999996
ACH-000622,-0.28049085051399997
ACH-000623,-0.296282944411
ACH-000624,-0.229288248717
ACH-000627,0.0732905662887
ACH-000630,0.253285671357
ACH-000632,0.0196957599462
ACH-000633,-0.263291915759
ACH-000637,-0.396656587357
ACH-000638,-0.0342037086551
ACH-000646,-0.8754776938590001
ACH-000647,-0.16788359652399998
ACH-000648,0.00672074946477
ACH-000649,-0.151209375567
ACH-000651,-0.252155272034
ACH-000652,-0.48795026640100003
ACH-000653,-0.16973864094500002
ACH-000657,-0.22508511690400002
ACH-000658,-0.37788107054700004
ACH-000661,-0.530481788266
ACH-000662,-0.362217696598
ACH-000663,-0.527289701152
ACH-000665,-0.268777896035
ACH-000671,-0.6467312501899999
ACH-000673,-0.24771058029800003
ACH-000676,0.0626352198131
ACH-000677,-0.318599654533
ACH-000681,-0.587934636877
ACH-000682,-0.20936910128400002
ACH-000683,-0.023548728490900003
ACH-000684,-0.498790419834
ACH-000688,0.22324100064199998
ACH-000693,-0.191158586627
ACH-000694,-0.277751054399
ACH-000695,-0.0245404986284
ACH-000696,-0.30979052986
ACH-000697,-0.0431165667159
ACH-000699,-0.501379998685
ACH-000701,-0.30389352724700003
ACH-000706,-0.475847516662
ACH-000711,-0.286120205702
ACH-000713,-0.54800203064
ACH-000714,-0.116874914106
ACH-000718,-0.397769062232
ACH-000720,-0.555313493335
ACH-000721,-0.39623917061499997
ACH-000724,-0.404628056713
ACH-000725,-0.226751938275
ACH-000732,-0.633360830591
ACH-000734,-0.260698012167
ACH-000735,-0.202586223979
ACH-000736,-0.0473191907485
ACH-000738,-0.34993897005099994
ACH-000746,-0.359547867195
ACH-000747,-0.14196228069
ACH-000748,-0.190242537192
ACH-000753,-0.227083236121
ACH-000756,-0.324928549634
ACH-000757,-0.14222965116800002
ACH-000758,-0.31011214250700003
ACH-000760,-0.5613295383370001
ACH-000763,-0.043712429631000006
ACH-000764,-0.3623932419
ACH-000765,-0.185663963151
ACH-000766,0.0153533700596
ACH-000767,-0.244795231961
ACH-000768,-0.243416535282
ACH-000769,-0.07184830503589999
ACH-000770,-0.112407384029
ACH-000771,-0.0788369322214
ACH-000773,-0.100124785316
ACH-000776,-0.391677297394
ACH-000777,0.00921444295412
ACH-000778,-0.130100197354
ACH-000781,-0.14056352820999998
ACH-000782,-0.31555228869699997
ACH-000783,-0.302814955474
ACH-000784,-0.23099943280000002
ACH-000785,-0.370514492483
ACH-000787,-0.22567310483000003
ACH-000788,-0.187887678175
ACH-000791,-0.22130071663800002
ACH-000792,-0.212496689679
ACH-000794,-0.330566102948
ACH-000796,-0.6694188714989999
ACH-000799,-0.252133924318
ACH-000800,-0.08818539690819999
ACH-000802,-0.192059081431
ACH-000804,-0.199880634679
ACH-000805,-0.40306781571999994
ACH-000809,-0.355314799429
ACH-000810,-0.39052384641800003
ACH-000811,-0.19973407991
ACH-000817,0.0409836942284
ACH-000819,-0.215130655953
ACH-000820,-0.5922089901650001
ACH-000821,-0.34575353851199997
ACH-000822,-0.574902550884
ACH-000823,-0.217639558876
ACH-000824,-0.586079041339
ACH-000827,-0.320662662582
ACH-000829,-0.251089778653
ACH-000831,-0.195301273305
ACH-000832,-0.112941783286
ACH-000833,-0.476146312796
ACH-000834,-0.262401854838
ACH-000835,0.09345952146980001
ACH-000836,-0.634978975954
ACH-000837,-0.417100673222
ACH-000838,-0.34636514335999996
ACH-000839,-0.320887717611
ACH-000840,-0.63578628479
ACH-000841,-0.07918010473960001
ACH-000843,-0.558423151313
ACH-000846,-0.292783011414
ACH-000847,0.00563300329872
ACH-000848,-0.5581380476009999
ACH-000849,-0.262795624064
ACH-000851,-0.637105429981
ACH-000855,-0.166791591897
ACH-000856,-0.0921817549075
ACH-000858,-0.41002668219099997
ACH-000859,-0.505019319746
ACH-000861,-0.406559270761
ACH-000862,-0.536978102279
ACH-000865,-0.18367224417300002
ACH-000866,-0.381464018913
ACH-000867,-0.32829158198
ACH-000869,-0.151312198137
ACH-000872,-0.305973528655
ACH-000873,-0.17646669762400002
ACH-000876,-0.29036932509700003
ACH-000878,-0.110982493332
ACH-000880,-0.0529656584843
ACH-000881,-0.0979074419245
ACH-000882,-0.307562151018
ACH-000884,-0.009467482801
ACH-000885,-0.180073444642
ACH-000887,0.0258594851776
ACH-000888,-0.305486099563
ACH-000889,0.03528082779030001
ACH-000890,-0.204967166486
ACH-000896,-0.0051918001683000006
ACH-000898,-0.319029375151
ACH-000900,-0.24947775984499998
ACH-000901,-0.496917379726
ACH-000905,-0.620497839337
ACH-000906,-0.05595530404059999
ACH-000907,-0.12607189489499998
ACH-000910,-0.162310761172
ACH-000911,-0.576685141222
ACH-000912,-0.415418332491
ACH-000913,-0.37247798024499995
ACH-000915,-0.0912682228621
ACH-000916,0.006047998734800001
ACH-000917,-0.297863133924
ACH-000921,-0.47960261602700005
ACH-000924,-0.564657672869
ACH-000926,-0.339755246619
ACH-000928,-0.6884827315009999
ACH-000929,-0.685116406381
ACH-000932,-0.241666552162
ACH-000935,-0.39695807335600003
ACH-000936,-0.11596335729900001
ACH-000937,-0.137095407946
ACH-000938,-0.0693888220121
ACH-000939,-0.34429370351300004
ACH-000941,-0.011551209448
ACH-000943,-0.262343564104
ACH-000946,-0.257570695706
ACH-000947,-0.116057214581
ACH-000948,-0.380393758681
ACH-000950,0.00914219014989
ACH-000953,0.0111322042799
ACH-000957,-0.0480153649759
ACH-000958,-0.167797209108
ACH-000960,-0.24971336200199998
ACH-000963,0.04268502906880001
ACH-000968,-0.194168111776
ACH-000969,-0.40996527346100003
ACH-000973,-0.2817979249
ACH-000974,-0.17936740760400002
ACH-000975,-0.146014416682
ACH-000976,-0.359390261853
ACH-000978,-0.0409226799241
ACH-000980,-0.224165397933
ACH-000984,-0.275700646677
ACH-000986,-0.12765246205800002
ACH-000988,-0.221733902135
ACH-000993,-0.36558897803
ACH-000994,-0.413091789235
ACH-000996,-0.49293080293499997
ACH-001001,-0.303471474858
ACH-001020,-0.7113213595640001
ACH-001028,-0.26532175601999997
ACH-001031,-0.0554101156927
ACH-001038,-0.34862170127400005
ACH-001048,-0.22787830032900003
ACH-001050,0.016128628534600002
ACH-001053,0.0477341170878
ACH-001054,0.0123868723309
ACH-001061,-0.237195543829
ACH-001067,-0.134260938063
ACH-001075,-0.669142197536
ACH-001096,0.0487485756289
ACH-001128,-0.220699943183
ACH-001134,-0.328623087715
ACH-001151,-0.256873637783
ACH-001163,-0.235668269672
ACH-001164,-0.0166767118187
ACH-001173,-0.284418196969
ACH-001183,-0.496412896931
ACH-001184,-0.330060743823
ACH-001190,0.0401777916308
ACH-001192,-0.251879382943
ACH-001193,-0.15750717199300002
ACH-001196,-0.17003452071
ACH-001197,-0.167940305539
ACH-001205,-0.239460896523
ACH-001211,-0.372278009475
ACH-001212,-0.187860373089
ACH-001228,-0.226900936818
ACH-001232,-0.209674434353
ACH-001239,-0.25393009578299996
ACH-001274,0.258467779771
ACH-001275,-0.156246230555
ACH-001277,0.0647912282921
ACH-001278,-0.0730677190344
ACH-001280,-0.0851052380731
ACH-001283,0.0439086594593
ACH-001289,-0.0742078469885
ACH-001295,-0.164433007421
ACH-001300,-0.21538055929699998
ACH-001301,-0.296349794892
ACH-001302,-0.545790984271
ACH-001303,-0.0289328862836
ACH-001306,-0.300939598441
ACH-001318,-0.28221153113
ACH-001322,-0.10993160328900001
ACH-001328,-0.353699635192
ACH-001332,-0.11701624836100001
ACH-001333,-0.266542966402
ACH-001336,-0.234823637708
ACH-001340,-0.619880487006
ACH-001346,-0.383022417954
ACH-001353,-0.40416864055699997
ACH-001354,0.0295158334952
ACH-001367,-0.16971240742899998
ACH-001368,-0.065901754713
ACH-001374,0.134965524428
ACH-001375,-0.0852168538835
ACH-001377,-0.262256329932
ACH-001380,-0.079024842216
ACH-001391,-0.296483843924
ACH-001407,-0.319070596794
ACH-001408,-0.380743902837
ACH-001413,-0.395265998383
ACH-001430,-0.109507831607
ACH-001431,-0.646391685899
ACH-001450,-0.0469379550689
ACH-001496,-0.272084831884
ACH-001500,-0.151042544828
ACH-001521,-0.382649898363
ACH-001523,-0.556312482881
ACH-001532,-0.161177581575
ACH-001536,-0.42277158558899997
ACH-001550,-0.282537626193
ACH-001552,0.00240241846169
ACH-001554,-0.0487370758132
ACH-001645,-0.260355222536
ACH-001654,-0.270924551405
ACH-001715,-0.49738642666599997
ACH-001735,-0.0930450790233
ACH-001736,-0.0649329157509
ACH-001737,-0.5621849011550001
ACH-001740,-0.122934571751
ACH-001745,-0.0242306428109
ACH-001750,-0.38988925732100005
ACH-001765,-0.252340304246
ACH-001956,-0.128688879362
ACH-001957,-0.19376696421
