,SUGP2 (10147)
ACH-000350,-0.324988396374
ACH-000352,-0.206533830751
ACH-000356,-0.457467782742
ACH-000361,-0.16386879859
ACH-000362,-0.305975988257
ACH-000363,-0.204804667176
ACH-000364,-0.23940915042599997
ACH-000365,-0.181584707282
ACH-000366,-0.328943599411
ACH-000368,-0.149200202443
ACH-000374,-0.289951668078
ACH-000375,-0.16806312188099998
ACH-000376,0.056097391258699995
ACH-000381,-0.25674137861900004
ACH-000383,-0.409549194414
ACH-000387,-0.197841489943
ACH-000389,-0.281100951697
ACH-000390,-0.376001010321
ACH-000393,-0.41338373710799997
ACH-000395,-0.276491814639
ACH-000397,-0.231348042986
ACH-000401,-0.16016026400800001
ACH-000402,-0.83852048288
ACH-000403,-0.36819622529299995
ACH-000404,0.0528184907015
ACH-000406,-0.26806693928
ACH-000407,-0.274589866397
ACH-000408,-0.522286220059
ACH-000410,-0.24290317276099999
ACH-000411,-0.293550084457
ACH-000414,-0.19963663043299998
ACH-000415,-0.410528226762
ACH-000416,-0.268556755722
ACH-000420,-0.444820489265
ACH-000421,-0.1640972897
ACH-000424,-0.44681866933799996
ACH-000425,-0.119350060844
ACH-000426,-0.10399515588500001
ACH-000427,-0.499799814797
ACH-000433,-0.411122866792
ACH-000436,-0.21293363578
ACH-000444,-0.355011195612
ACH-000445,-0.30321878702300004
ACH-000448,-0.345789941708
ACH-000450,-0.360053666319
ACH-000452,-0.306742378436
ACH-000454,-0.452643526946
ACH-000458,-0.07673261280230001
ACH-000459,0.0868923784691
ACH-000460,-0.124998861424
ACH-000461,-0.00504025483192
ACH-000463,-0.186793758957
ACH-000464,-0.377999509702
ACH-000466,-0.23421609262600002
ACH-000467,-0.265145133364
ACH-000468,-0.622772266998
ACH-000469,-0.40021485682499996
ACH-000470,-0.192234337494
ACH-000471,-0.40877795325800004
ACH-000472,-0.17806677086199998
ACH-000473,-0.195686628075
ACH-000475,-0.218855500919
ACH-000476,-0.36262425653999997
ACH-000477,-0.0932742658498
ACH-000480,-0.14340619305
ACH-000481,-0.106465052368
ACH-000483,-0.337340282703
ACH-000484,0.145711660173
ACH-000485,-0.525680358923
ACH-000486,-0.25362265854000005
ACH-000487,-0.112586561307
ACH-000488,-0.25111644533000005
ACH-000490,-0.42674049233000005
ACH-000491,-0.21469478737599998
ACH-000495,-0.0165944509529
ACH-000496,-0.218154772016
ACH-000499,-0.538806373019
ACH-000500,-0.155738618912
ACH-000502,-0.289620534611
ACH-000503,-0.0421419770146
ACH-000505,-0.36548071447999997
ACH-000507,-0.202386613147
ACH-000510,-0.332620664568
ACH-000511,-0.144398605352
ACH-000512,-0.23553381063700002
ACH-000516,-0.269428300003
ACH-000517,-0.126922177745
ACH-000518,-0.0652903064691
ACH-000520,-0.34173077692599996
ACH-000521,-0.151092960686
ACH-000522,-0.5750565539620001
ACH-000524,-0.250659491003
ACH-000527,-0.268059741937
ACH-000528,-0.171293739531
ACH-000537,-0.282865594529
ACH-000541,0.21788418305399998
ACH-000542,-0.197343492673
ACH-000544,-0.0940900438047
ACH-000545,-0.5359827997119999
ACH-000547,-0.390822463404
ACH-000548,-0.0756758191985
ACH-000549,-0.359717568925
ACH-000550,-0.0960750828929
ACH-000552,-0.352568430492
ACH-000556,-0.26223870393800003
ACH-000557,-0.287813816386
ACH-000570,-0.137357191037
ACH-000571,-0.24833786678000003
ACH-000573,-0.14088801355699998
ACH-000576,-0.251024971003
ACH-000580,-0.0988423841423
ACH-000584,-0.265298363233
ACH-000585,-0.347449679232
ACH-000588,-0.341309197796
ACH-000589,-0.208557190446
ACH-000591,-0.45907950496699995
ACH-000593,-0.257325079348
ACH-000600,-0.18689104174899998
ACH-000601,-0.32212378186900004
ACH-000604,0.0439890304662
ACH-000605,-0.270171496316
ACH-000606,-0.305015490599
ACH-000608,-0.281778761137
ACH-000614,-0.009159953702090001
ACH-000616,-0.171117467582
ACH-000618,-0.310580638777
ACH-000619,-0.23644282346099998
ACH-000620,-0.20976518855
ACH-000621,-0.33076716502
ACH-000622,-0.22014062624800002
ACH-000623,-0.389623293451
ACH-000624,-0.27232223717500004
ACH-000627,-0.0811058140765
ACH-000630,-0.384822609193
ACH-000632,-0.28443556386
ACH-000633,-0.169466828627
ACH-000637,-0.249657929599
ACH-000638,-0.171599548001
ACH-000646,-0.07458776285089999
ACH-000647,-0.257807473782
ACH-000648,-0.362531996117
ACH-000649,-0.294596393396
ACH-000651,-0.196801960162
ACH-000652,-0.381329821585
ACH-000653,-0.3704619736
ACH-000657,-0.25611171807300004
ACH-000658,-0.09957510977569999
ACH-000661,-0.34423127683300003
ACH-000662,-0.41272761207599995
ACH-000663,-0.157124136411
ACH-000665,-0.31915792097600004
ACH-000671,-0.15253799307399998
ACH-000673,-0.15796717470000002
ACH-000676,-0.269085225422
ACH-000677,-0.21891471230999998
ACH-000681,-0.167371655314
ACH-000682,-0.343900863379
ACH-000683,-0.37523358517
ACH-000684,-0.10473202537000001
ACH-000688,-0.182529740842
ACH-000693,-0.22953367848900003
ACH-000694,-0.21206066001600002
ACH-000695,-0.338736952953
ACH-000696,-0.24397444268000004
ACH-000697,-0.301851446121
ACH-000699,-0.21792333344599998
ACH-000701,-0.20742794771200002
ACH-000706,-0.550651569957
ACH-000711,-0.274954596038
ACH-000713,-0.249249002772
ACH-000714,-0.295562040432
ACH-000718,0.0125830518053
ACH-000720,-0.141178616773
ACH-000721,-0.283438790939
ACH-000724,-0.0134185134504
ACH-000725,-0.8188973660780001
ACH-000732,-0.436651035868
ACH-000734,-0.35450788594800003
ACH-000735,-0.30819775211100003
ACH-000736,-0.246722556506
ACH-000738,-0.057764101955500004
ACH-000746,-0.199742660897
ACH-000747,-0.245170570906
ACH-000748,-0.335776989439
ACH-000753,-0.17805765290199999
ACH-000756,-0.343280974838
ACH-000757,-0.326003550229
ACH-000758,-0.259139056865
ACH-000760,-0.124728431108
ACH-000763,-0.00120832746372
ACH-000764,-0.266394112378
ACH-000765,-0.297256167724
ACH-000766,-0.322656812202
ACH-000767,-0.0345094802115
ACH-000768,-0.26565555809999997
ACH-000769,-0.190698915203
ACH-000770,-0.262535677452
ACH-000771,-0.290382770142
ACH-000773,-0.23826200051
ACH-000776,-0.296145347605
ACH-000777,-0.187988619454
ACH-000778,-0.410094303223
ACH-000781,-0.21209867954
ACH-000782,-0.255264708218
ACH-000783,-0.154448587606
ACH-000784,-0.221800088277
ACH-000785,-0.513179770467
ACH-000787,-0.23723540432300003
ACH-000788,-0.144357092791
ACH-000791,-0.320412955015
ACH-000792,-0.371332343078
ACH-000794,-0.183906536177
ACH-000796,-0.31187876833
ACH-000799,-0.46684978921899994
ACH-000800,-0.353074783934
ACH-000802,-0.0758275483711
ACH-000804,-0.324796794405
ACH-000805,-0.256661849889
ACH-000809,-0.22694188384199998
ACH-000810,0.179666489062
ACH-000811,-0.24403706534400002
ACH-000817,-0.0393855788506
ACH-000819,-0.144629876411
ACH-000820,-0.04943074963880001
ACH-000821,-0.258489522784
ACH-000822,-0.12210575716600001
ACH-000823,-0.552618058719
ACH-000824,-0.10332985847000001
ACH-000827,-0.35224261310000005
ACH-000829,0.0406716878155
ACH-000831,-0.283510047708
ACH-000832,-0.514131944458
ACH-000833,-0.13428226177400002
ACH-000834,-0.381597285989
ACH-000835,-0.09939776185969999
ACH-000836,-0.395391905444
ACH-000837,-0.327901341517
ACH-000838,-0.16111276099000002
ACH-000839,-0.198950834793
ACH-000840,-0.393626080334
ACH-000841,-0.525585841419
ACH-000843,-0.278590011026
ACH-000846,-0.42452256295699997
ACH-000847,-0.33914276088100004
ACH-000848,-0.300480075685
ACH-000849,-0.357836997648
ACH-000851,-0.5711216628670001
ACH-000855,-0.321083683785
ACH-000856,-0.279007187125
ACH-000858,-0.423943665343
ACH-000859,-0.64080642175
ACH-000861,-0.427216935594
ACH-000862,-0.169487350578
ACH-000865,-0.206720021014
ACH-000866,-0.21886518145
ACH-000867,-0.35080803750699996
ACH-000869,-0.512433963542
ACH-000872,-0.30662855206399997
ACH-000873,-0.362439274088
ACH-000876,-0.520851737399
ACH-000878,-0.18900872302299998
ACH-000880,-0.386991427668
ACH-000881,-0.22401724209
ACH-000882,-0.266995634849
ACH-000884,-0.18019003811599998
ACH-000885,-0.47093577946000004
ACH-000887,-0.2873105854
ACH-000888,-0.25531539613000004
ACH-000889,-0.151252139528
ACH-000890,-0.301351214662
ACH-000896,-0.44577915581699995
ACH-000898,-0.39767533564999996
ACH-000900,-0.573083161342
ACH-000901,-0.340539072329
ACH-000905,-0.099411157363
ACH-000906,-0.30029285586800003
ACH-000907,-0.267261817287
ACH-000910,-0.09607506737610001
ACH-000911,-0.290054369754
ACH-000912,-0.120339919854
ACH-000913,-0.105143778517
ACH-000915,-0.315774323048
ACH-000916,-0.274727246924
ACH-000917,-0.143129435207
ACH-000921,-0.14543089457299999
ACH-000924,-0.177202495862
ACH-000926,-0.17297321933899998
ACH-000928,-0.07627407958
ACH-000929,0.0627029274528
ACH-000932,0.058046848887099996
ACH-000935,-0.239292719082
ACH-000936,-0.412617619181
ACH-000937,-0.046160932007499995
ACH-000938,-0.16962382617199998
ACH-000939,-0.529281197396
ACH-000941,-0.535653633918
ACH-000943,-0.12532502427300002
ACH-000946,-0.333231178425
ACH-000947,-0.221270443772
ACH-000948,-0.287627856382
ACH-000950,-0.153318754217
ACH-000953,-0.34340267008
ACH-000957,-0.11021205982599999
ACH-000958,-0.26018637524300003
ACH-000960,-0.18907669610599998
ACH-000963,-0.0662570166595
ACH-000968,-0.221677206812
ACH-000969,-0.0588299013401
ACH-000973,-0.0156718051776
ACH-000974,-0.135647713422
ACH-000975,-0.6928888135250001
ACH-000976,0.031160401683299997
ACH-000978,-0.552655000466
ACH-000980,-0.268850836998
ACH-000984,-0.528465003004
ACH-000986,-0.375853147097
ACH-000988,-0.212052423528
ACH-000993,-0.35515618192599996
ACH-000994,-0.497488406142
ACH-000996,-0.191780977194
ACH-001001,-0.307901374775
ACH-001020,-0.277800439168
ACH-001028,-0.293659558153
ACH-001031,-0.373020250872
ACH-001038,-0.163337863361
ACH-001048,-0.33308198969700004
ACH-001050,-0.18255737214899997
ACH-001053,-0.212708449665
ACH-001054,-0.18926360908599998
ACH-001061,-0.299844508385
ACH-001067,-0.35829453614600004
ACH-001075,-0.08071519381969999
ACH-001096,-0.193730031166
ACH-001128,-0.470150530075
ACH-001134,-0.281893672838
ACH-001151,-0.18164719825999998
ACH-001163,-0.23026408009
ACH-001164,-0.182056754076
ACH-001173,-0.28606788704999997
ACH-001183,-0.404796301625
ACH-001184,-0.395940993771
ACH-001190,-0.209571177422
ACH-001192,-0.24176961457899998
ACH-001193,-0.100283276445
ACH-001196,-0.40184673898400003
ACH-001197,-0.295952008034
ACH-001205,-0.417898421609
ACH-001211,-0.5530671179810001
ACH-001212,-0.290408059879
ACH-001228,-0.0256405550484
ACH-001232,-0.0849600148893
ACH-001239,-0.12205235834799999
ACH-001274,-0.281784572916
ACH-001275,-0.189121155792
ACH-001277,-0.21031328912
ACH-001278,-0.11819935244
ACH-001280,-0.121696648057
ACH-001283,-0.240162782671
ACH-001289,-0.34631803632799996
ACH-001295,-0.305229018917
ACH-001300,0.087397043802
ACH-001301,-0.385898042214
ACH-001302,-0.37369702499799995
ACH-001303,-0.106128110361
ACH-001306,-0.337383256841
ACH-001318,-0.0824969729454
ACH-001322,-0.11326784808700001
ACH-001328,-0.33653555425
ACH-001332,-0.10772690805
ACH-001333,-0.209667784641
ACH-001336,-0.09655949333339998
ACH-001340,-0.194820295131
ACH-001346,-0.244908898968
ACH-001353,-0.270763129015
ACH-001354,-0.0938319430707
ACH-001367,-0.566077832835
ACH-001368,-0.269423082158
ACH-001374,-0.315654324431
ACH-001375,-0.154087385217
ACH-001377,-0.113454192139
ACH-001380,-0.432620704059
ACH-001391,-0.429708642978
ACH-001407,-0.302677142693
ACH-001408,-0.201362836979
ACH-001413,-0.556401148902
ACH-001430,-0.07739257132510001
ACH-001431,-0.185933513725
ACH-001450,-0.41105993385399997
ACH-001496,-0.11689095256
ACH-001500,-0.209187545048
ACH-001521,-0.285092890372
ACH-001523,-0.238669480499
ACH-001532,-0.158052010356
ACH-001536,0.11784553967599999
ACH-001550,-0.266105529003
ACH-001552,-0.2931701202
ACH-001554,-0.33878115422300004
ACH-001645,-0.113694102898
ACH-001654,-0.38876050116300004
ACH-001715,-0.282495911994
ACH-001735,-0.295027410944
ACH-001736,-0.106217519363
ACH-001737,0.250613906915
ACH-001740,-0.229299160294
ACH-001745,-0.313260954426
ACH-001750,-0.301946015841
ACH-001765,-0.232687198582
ACH-001956,-0.250194992189
ACH-001957,-0.141202948801
