,CPD (1362)
ACH-000204,-0.951530093582
ACH-000206,-0.21780019882100002
ACH-000207,-0.249932832502
ACH-000211,-0.143861876528
ACH-000215,-0.41363764672700004
ACH-000221,-0.10042961659
ACH-000222,-0.531495786067
ACH-000223,-0.161589614294
ACH-000226,-0.121644630029
ACH-000227,-0.33496056015000003
ACH-000228,-0.283380733153
ACH-000231,-0.192376712959
ACH-000232,-0.164113057659
ACH-000233,0.030844837903
ACH-000234,-0.318233375247
ACH-000235,-0.19499614334600002
ACH-000237,-0.31897720266
ACH-000238,-0.102394879729
ACH-000243,-0.41522283146399996
ACH-000244,-0.824785442208
ACH-000246,-0.202908660907
ACH-000248,-0.026495782225900003
ACH-000250,0.026800982417599997
ACH-000251,-0.22395553284800002
ACH-000253,-0.28287047559399997
ACH-000255,-0.114847554823
ACH-000256,-0.187048550221
ACH-000257,0.06874189560610001
ACH-000258,-0.687420812135
ACH-000259,-0.383850385424
ACH-000260,-0.327156589998
ACH-000261,-0.34406021691600003
ACH-000262,-0.19845773014100002
ACH-000263,-0.08663751760569999
ACH-000264,-0.37535536602799996
ACH-000265,-0.641439299707
ACH-000266,-0.248873835412
ACH-000272,-0.190977034116
ACH-000273,-0.301187278451
ACH-000274,-0.178885335548
ACH-000277,-0.0666983944326
ACH-000278,-0.268300070999
ACH-000279,-0.36871528203000004
ACH-000280,-0.115851026797
ACH-000281,-0.52285898606
ACH-000288,-0.131642667485
ACH-000291,-0.21726511103100002
ACH-000293,-0.024169044185200002
ACH-000294,-0.434317262344
ACH-000295,-0.0518517001026
ACH-000296,-0.0791786880248
ACH-000302,-0.24029386338199998
ACH-000304,-0.165697675336
ACH-000307,-0.292565636858
ACH-000308,-0.350696348338
ACH-000310,-0.384495763553
ACH-000311,-0.325801253267
ACH-000312,-0.31891613822
ACH-000315,-0.170383370704
ACH-000316,-0.38601326242299994
ACH-000317,-0.295593412222
ACH-000318,-0.00491792359166
ACH-000319,-0.190871758896
ACH-000320,-0.180524880394
ACH-000322,-0.050097807016
ACH-000323,-0.0336428669238
ACH-000324,-0.267520387664
ACH-000329,-0.307803742988
ACH-000330,-0.0451845917155
ACH-000331,-0.08497996485130001
ACH-000332,-0.293815982298
ACH-000334,-0.236941712331
ACH-000335,-0.43989515759900005
ACH-000336,-0.223159408285
ACH-000337,-0.0414824829737
ACH-000339,-0.28394790821
ACH-000341,-0.25406537321600003
ACH-000348,-0.248511609835
ACH-000350,-0.20295243835700003
ACH-000352,0.00930378868002
ACH-000356,0.0161373330489
ACH-000361,-0.19886531880999997
ACH-000362,-0.08712877868669999
ACH-000363,-0.70405335815
ACH-000364,-0.21734648982500002
ACH-000365,-0.12031009707999998
ACH-000366,-0.295106230452
ACH-000368,-0.615849473316
ACH-000374,-0.330495748013
ACH-000375,0.0178706886984
ACH-000376,-0.587671465166
ACH-000381,-0.482488699781
ACH-000383,-0.16289877879
ACH-000387,-0.30917790761999997
ACH-000389,-0.6511731051240001
ACH-000390,-0.41648038502499996
ACH-000393,-0.213962804729
ACH-000395,-0.058574682521199996
ACH-000397,-0.0849958630013
ACH-000401,-0.475771528411
ACH-000402,-0.20267549076699998
ACH-000403,-0.28980335487
ACH-000404,0.0561331375801
ACH-000406,-0.307297128836
ACH-000407,-0.00776075823441
ACH-000408,-0.1125997119
ACH-000410,-0.287575587938
ACH-000411,-0.10393821937000002
ACH-000414,-0.27206111082
ACH-000415,-0.40842472342
ACH-000416,-0.254624460307
ACH-000420,-0.763423862278
ACH-000421,-0.439285983081
ACH-000424,-0.449802683653
ACH-000425,-0.273323327169
ACH-000426,-0.603176956886
ACH-000427,-0.153048341301
ACH-000433,-0.383294253973
ACH-000436,-0.151543210071
ACH-000444,-0.416116262081
ACH-000445,-0.0649812021619
ACH-000448,-0.112538494406
ACH-000450,-0.0401189213041
ACH-000452,-0.18653910398499998
ACH-000454,-0.0478170034443
ACH-000458,-0.185097291881
ACH-000459,-0.126254037256
ACH-000460,-0.184462364397
ACH-000461,-0.19357158386
ACH-000463,-0.19596225347500001
ACH-000464,-0.469960587466
ACH-000466,-0.38769151356200005
ACH-000467,-0.384359843265
ACH-000468,-0.522799642656
ACH-000469,-0.9255019424150001
ACH-000470,-0.145786957458
ACH-000471,-0.165036985518
ACH-000472,-0.08955485811789998
ACH-000473,-0.382505037622
ACH-000475,-0.108235122356
ACH-000476,0.00726667140521
ACH-000477,-0.371659986466
ACH-000480,-0.074938526673
ACH-000481,-0.11559445056399999
ACH-000483,-0.26221943585499996
ACH-000484,-0.278322982892
ACH-000485,-0.11985147194800001
ACH-000486,-0.167621706887
ACH-000487,-0.33838944542099997
ACH-000488,-0.185849138537
ACH-000490,-0.11045675815099999
ACH-000491,-0.284165820359
ACH-000495,-0.24377655903999998
ACH-000496,-0.25622607358000005
ACH-000499,-0.27370236446699997
ACH-000500,0.269731175927
ACH-000502,-0.6165035636389999
ACH-000503,0.313475275105
ACH-000505,-0.144729287338
ACH-000507,-0.374875971723
ACH-000510,-0.248486443954
ACH-000511,-0.12644866424
ACH-000512,-0.363448589992
ACH-000516,-0.266412522807
ACH-000517,-0.363062507086
ACH-000518,-0.17744775759300002
ACH-000520,-0.220018870926
ACH-000521,-0.388802204548
ACH-000522,-0.164703733574
ACH-000524,-0.229974595904
ACH-000527,-0.23022876031599998
ACH-000528,-0.210550152846
ACH-000537,-0.355660337648
ACH-000541,-0.42289025154
ACH-000542,-0.217360918263
ACH-000544,-0.304463483923
ACH-000545,-0.19465686794
ACH-000547,-0.048760508756
ACH-000548,-0.212434615969
ACH-000549,0.00391369758878
ACH-000550,-0.30255302093499997
ACH-000552,-0.315066604912
ACH-000556,-0.226528848003
ACH-000557,-0.0939518534692
ACH-000570,-0.737711837521
ACH-000571,-0.059836646258399996
ACH-000573,-0.155365631531
ACH-000576,-1.01633548124
ACH-000580,-0.234721640127
ACH-000584,-0.204500131274
ACH-000585,-0.441713930277
ACH-000588,-0.6551182538570001
ACH-000589,-0.288657654967
ACH-000591,-0.211669489703
ACH-000593,-0.31238608774300003
ACH-000600,-1.05676477241
ACH-000601,-0.379031231934
ACH-000604,-0.435110289525
ACH-000605,-0.169108574443
ACH-000606,-0.10100956643100001
ACH-000608,-0.191391906675
ACH-000614,0.0734428803446
ACH-000616,0.0203672162819
ACH-000618,-0.139495693321
ACH-000619,-0.201671040412
ACH-000620,-0.10206880033500002
ACH-000621,-0.351736997901
ACH-000622,-0.34818236294200006
ACH-000623,-0.392618671879
ACH-000624,-0.198223847839
ACH-000627,-0.29814463482
ACH-000630,-0.19506428063700001
ACH-000632,-0.295581058464
ACH-000633,0.046903327066400005
ACH-000637,-0.178743147894
ACH-000638,-0.223733922287
ACH-000646,-0.0491313795758
ACH-000647,-0.39326869073200005
ACH-000648,-0.14398954697
ACH-000649,-0.167545631994
ACH-000651,-0.255193483612
ACH-000652,-0.467154570431
ACH-000653,-0.266694005542
ACH-000657,-0.0844224713487
ACH-000658,-0.743780359378
ACH-000661,-0.147198763802
ACH-000662,0.08184118885960001
ACH-000663,-0.0515235830625
ACH-000665,-0.07815232132689999
ACH-000671,-0.500807159962
ACH-000673,-0.42192654052199996
ACH-000676,-0.32521020440299997
ACH-000677,-0.032465761564700005
ACH-000681,-0.21427528081500002
ACH-000682,-0.128997063129
ACH-000683,-0.14943370307099998
ACH-000684,0.0642771956322
ACH-000688,-0.281804847844
ACH-000693,-0.0810291855976
ACH-000694,-0.104789549459
ACH-000695,-0.364112071365
ACH-000696,-0.250130831839
ACH-000697,0.0774427412682
ACH-000699,-0.21948648211199998
ACH-000701,-0.411446123585
ACH-000706,-0.274005201308
ACH-000711,-0.22186318527899998
ACH-000713,-0.154030963652
ACH-000714,-0.562390553517
ACH-000718,-0.24375937388799998
ACH-000720,-0.309810189353
ACH-000721,-0.287713203268
ACH-000724,0.0407597109914
ACH-000725,0.0370792439221
ACH-000732,-0.260057529441
ACH-000734,-0.35509651342299997
ACH-000735,-0.34265943525
ACH-000736,-0.112400321985
ACH-000738,-0.214403703059
ACH-000746,-0.28475039203
ACH-000747,-0.20467358666299998
ACH-000748,-0.130560302294
ACH-000753,-0.15523681329000003
ACH-000756,-0.635795571723
ACH-000757,-0.235188632238
ACH-000758,-0.25370306610800003
ACH-000760,-0.07624107917260001
ACH-000763,-0.655146784908
ACH-000764,-0.248769464324
ACH-000765,-0.476463348802
ACH-000766,-0.257030762058
ACH-000767,-0.414948211927
ACH-000768,-0.220106051134
ACH-000769,-0.544774685639
ACH-000770,-0.149459602873
ACH-000771,-0.139490021253
ACH-000773,-0.223664742497
ACH-000776,-0.0293671597493
ACH-000777,-0.09164050382639999
ACH-000778,-0.258416532086
ACH-000781,-0.27044694656199997
ACH-000782,-0.040289115578900005
ACH-000783,0.048854024506900004
ACH-000784,-0.12114542126399999
ACH-000785,-0.212500148649
ACH-000787,-0.266041891962
ACH-000788,-0.283096299813
ACH-000791,-0.398533874333
ACH-000792,-0.212142383358
ACH-000794,-0.189229833888
ACH-000796,-0.34164593006099997
ACH-000799,-0.244208845133
ACH-000800,-0.139755648197
ACH-000802,-0.150982821155
ACH-000804,-0.0763645774599
ACH-000805,0.123262341263
ACH-000809,-0.138040690407
ACH-000810,-0.431386464774
ACH-000811,-0.278822658578
ACH-000817,-0.511201614107
ACH-000819,-0.407927004687
ACH-000820,-0.0712607582558
ACH-000821,-0.17914664862100002
ACH-000822,-0.0264225718379
ACH-000823,-0.231020245082
ACH-000824,-0.0796972799633
ACH-000827,-0.0487003228982
ACH-000829,-0.247896390328
ACH-000831,-0.0403429666606
ACH-000832,-0.08464246984689999
ACH-000833,-0.0247700336719
ACH-000834,-0.136352825169
ACH-000835,-0.24633375762200002
ACH-000836,-0.268222563565
ACH-000837,-0.284953086481
ACH-000838,-0.572519427315
ACH-000839,-0.0848912404444
ACH-000840,0.010797451679
ACH-000841,-0.367138627803
ACH-000843,0.0014645457347
ACH-000846,-0.18321547071
ACH-000847,0.033193411735
ACH-000848,-0.23296887851599998
ACH-000849,-0.201600577993
ACH-000851,-0.38587939266099996
ACH-000855,-0.06411124518080001
ACH-000856,-0.127663113075
ACH-000858,-0.188880289238
ACH-000859,-0.117920583344
ACH-000861,-0.36175207248999997
ACH-000862,-0.251006613525
ACH-000865,-0.0739111630505
ACH-000866,-0.179353468593
ACH-000867,-0.188694755591
ACH-000869,-0.283580094227
ACH-000872,-0.233339557252
ACH-000873,-0.08845636180130001
ACH-000876,-0.0525992580927
ACH-000878,0.276705396878
ACH-000880,-0.798890516199
ACH-000881,-0.121777651064
ACH-000882,-0.118966667715
ACH-000884,-0.36666857727799995
ACH-000885,-0.110452914785
ACH-000887,-0.24068271399500002
ACH-000888,-0.14209666697599999
ACH-000889,-0.40629512545100005
ACH-000890,-0.233381603551
ACH-000896,-0.177600598398
ACH-000898,-0.258381826873
ACH-000900,-0.24241854879
ACH-000901,-0.23557315522
ACH-000905,-0.159944115963
ACH-000906,-0.166305104359
ACH-000907,-0.092704129556
ACH-000910,-0.0457398816302
ACH-000911,-0.18685269992400003
ACH-000912,-0.225513632771
ACH-000913,-0.375552752355
ACH-000915,-0.427411653181
ACH-000916,-0.18391731246800003
ACH-000917,-0.203221652129
ACH-000921,-0.257451194613
ACH-000924,-0.121339241991
ACH-000926,-0.46706195334
ACH-000928,-0.17919755030200002
ACH-000929,0.027364381792200004
ACH-000932,-0.345296319167
ACH-000935,-0.21635614297800002
ACH-000936,-0.193907332137
ACH-000937,-0.197983174419
ACH-000938,-0.230988079154
ACH-000939,-0.0997732333821
ACH-000941,-0.192833559139
ACH-000943,-0.103274780594
ACH-000946,-0.158855570951
ACH-000947,-0.133757991429
ACH-000948,-0.11735354120100001
ACH-000950,-0.183850854623
ACH-000953,-0.198810705634
ACH-000957,-0.8722393142
ACH-000958,-0.563641452586
ACH-000960,-0.315670876757
ACH-000963,-0.21991411795000002
ACH-000968,-0.45202889382600003
ACH-000969,-0.245863493525
ACH-000973,-0.401372367847
ACH-000974,-0.16986162688499998
ACH-000975,-0.30090681435899996
ACH-000976,-0.10808946928799999
ACH-000978,0.09627233246950001
ACH-000980,-0.09917771211960001
ACH-000984,-0.317148197119
ACH-000986,-0.47354851033999995
ACH-000988,-0.18577631712900003
ACH-000993,-0.24000259650699998
ACH-000994,-0.1795422175
ACH-000996,-0.30086480146899997
ACH-001001,-0.106961708862
ACH-001020,-0.247123678415
ACH-001028,-0.235336196304
ACH-001031,-0.008717133004209999
ACH-001038,-0.053871329128300005
ACH-001048,-0.173497792325
ACH-001050,-0.366960670862
ACH-001053,-0.461519453248
ACH-001054,-0.57229852156
ACH-001061,-0.14921536757099998
ACH-001067,-0.10394397427799999
ACH-001075,-0.161544571592
ACH-001096,-0.612228362697
ACH-001128,-0.904198860386
ACH-001134,-0.374072067874
ACH-001151,-0.252787330742
ACH-001163,-0.42712144026999993
ACH-001164,-0.360944478603
ACH-001173,-0.0601362459134
ACH-001183,-0.0736559718568
ACH-001184,-0.345586060629
ACH-001190,-0.4964876375399999
ACH-001192,-0.494701923553
ACH-001193,-0.262638839043
ACH-001196,-0.294396815483
ACH-001197,-0.28301248472
ACH-001205,-0.331617604738
ACH-001211,-0.350486621278
ACH-001212,0.0146239834056
ACH-001228,0.0115325251003
ACH-001232,-0.100518796537
ACH-001239,-0.098790116972
ACH-001274,-0.141903581327
ACH-001275,-0.0552985291572
ACH-001277,-0.549368416396
ACH-001278,0.36509942598399997
ACH-001280,-0.282351305068
ACH-001283,-0.8055562686059999
ACH-001289,-0.151462258615
ACH-001295,-0.46507935641900006
ACH-001300,-0.0497396566415
ACH-001301,-0.11791644511299999
ACH-001302,-0.370208988177
ACH-001303,-0.612533443996
ACH-001306,-0.249979879703
ACH-001318,-0.162777375512
ACH-001322,-0.138484706238
ACH-001328,-0.14275425803
ACH-001332,-0.22722701917
ACH-001333,-0.105580336752
ACH-001336,0.0015343594083
ACH-001340,-0.165276300635
ACH-001346,-0.045436843758100004
ACH-001353,-0.291994378832
ACH-001354,-0.277840094009
ACH-001367,-0.194892159409
ACH-001368,-0.217159816782
ACH-001374,0.05652883345430001
ACH-001375,-0.411813951981
ACH-001377,-0.219502057108
ACH-001380,-0.127422850616
ACH-001391,-0.0209316055026
ACH-001407,-0.08573411470589999
ACH-001408,-0.23062535423
ACH-001413,-0.357027861026
ACH-001430,-0.377595710563
ACH-001431,-0.255158846705
ACH-001450,0.100059304845
ACH-001496,-0.0349203894493
ACH-001500,-0.321225911112
ACH-001521,-0.384560848941
ACH-001523,-0.12887392761299998
ACH-001532,-0.08053182960039999
ACH-001536,-0.16904241487399999
ACH-001550,-0.14308142586300002
ACH-001552,-0.27844861333500004
ACH-001554,-0.0654813204382
ACH-001645,-0.317517511751
ACH-001654,0.0134176064163
ACH-001715,-0.0674616658966
ACH-001735,-0.13886956507099998
ACH-001736,-0.21027269287300002
ACH-001737,-0.5052144586649999
ACH-001740,-0.127624951759
ACH-001745,-0.09061022481219999
ACH-001750,-0.196820071684
ACH-001765,-0.21638195264
ACH-001956,-0.21320984574000001
ACH-001957,-0.19306277093
