,LEKR1 (389170)
ACH-000004,0.230473302517
ACH-000007,0.200642433966
ACH-000009,0.18009957255399997
ACH-000011,0.22056783926999998
ACH-000012,0.138230693918
ACH-000013,0.286687464242
ACH-000014,0.196224208222
ACH-000015,0.268783916096
ACH-000017,0.338592375009
ACH-000018,0.19143997415300001
ACH-000019,0.114996528456
ACH-000021,0.200046067617
ACH-000022,0.309299361447
ACH-000025,0.312801234653
ACH-000028,0.122055601235
ACH-000030,0.166523297465
ACH-000035,0.237066853614
ACH-000036,0.28513066485599997
ACH-000037,0.34085379811399996
ACH-000039,0.0936643013078
ACH-000040,0.19443286864300002
ACH-000041,0.178618001399
ACH-000042,0.17056479761
ACH-000045,0.44111669983499996
ACH-000047,0.261040046014
ACH-000052,0.09905636097000001
ACH-000053,0.19188277339200002
ACH-000054,0.0459608809447
ACH-000055,0.166365330093
ACH-000060,0.281942345385
ACH-000067,0.29733325214699996
ACH-000070,0.274514954242
ACH-000075,0.37146186329400005
ACH-000078,0.182769024542
ACH-000082,0.134749066011
ACH-000085,0.465472598569
ACH-000086,0.21097968874200002
ACH-000087,0.286606810195
ACH-000092,0.272132888782
ACH-000095,0.17133480261
ACH-000097,0.278652616616
ACH-000098,0.3412991989
ACH-000099,0.120777068281
ACH-000108,0.0330068152955
ACH-000113,0.150337583752
ACH-000115,0.101768704725
ACH-000116,0.208230536825
ACH-000118,0.2098188408
ACH-000120,0.35132674411799997
ACH-000123,0.176630456907
ACH-000127,0.210864149023
ACH-000128,0.284289642005
ACH-000132,0.157011061284
ACH-000133,0.171717359892
ACH-000137,0.290480297265
ACH-000138,0.19114464952100002
ACH-000142,0.357813332011
ACH-000143,0.0892143639385
ACH-000146,0.124602140773
ACH-000148,0.275650524646
ACH-000150,0.129479203947
ACH-000152,0.25511548060899997
ACH-000153,0.544401327163
ACH-000159,0.237091054153
ACH-000160,0.20713184451299999
ACH-000163,0.212542795636
ACH-000167,0.141957702959
ACH-000168,0.262507031053
ACH-000169,0.171019583673
ACH-000178,0.24921884228
ACH-000182,0.212985650138
ACH-000183,0.32622574352
ACH-000188,0.327015565856
ACH-000189,-0.07170741367710001
ACH-000190,0.188943179633
ACH-000198,0.153231902095
ACH-000204,0.153121755136
ACH-000206,0.35542045842500003
ACH-000207,0.148877688837
ACH-000211,0.212939540064
ACH-000215,0.340152040123
ACH-000221,0.24283425148899998
ACH-000222,0.14543362436499999
ACH-000223,0.202911722376
ACH-000226,0.24154745905900002
ACH-000227,0.39173174293799995
ACH-000228,0.29264014993099996
ACH-000231,0.183643079075
ACH-000232,0.264182609857
ACH-000233,0.289978694113
ACH-000234,0.150981979706
ACH-000235,0.0409411805998
ACH-000237,0.23779604978100002
ACH-000238,0.25561914099800004
ACH-000243,0.10257131619899999
ACH-000244,0.47942542651000003
ACH-000246,0.242809336248
ACH-000248,0.355779631335
ACH-000250,0.235751028895
ACH-000251,0.434350218861
ACH-000253,0.21156371897100001
ACH-000255,0.297084441838
ACH-000256,0.204584557733
ACH-000257,0.267283978991
ACH-000258,0.271459880206
ACH-000259,0.241696623758
ACH-000260,0.230720505707
ACH-000261,0.151283041251
ACH-000262,0.0711651941534
ACH-000263,0.540360155958
ACH-000264,0.19572381052499999
ACH-000265,0.223857684087
ACH-000266,0.11695796990900001
ACH-000272,0.15438134069499998
ACH-000273,0.15474929665200002
ACH-000274,0.271059180352
ACH-000277,0.28965087216999996
ACH-000278,0.280890228783
ACH-000279,0.132975010364
ACH-000280,0.327431648568
ACH-000281,0.148009012065
ACH-000288,0.288439292621
ACH-000291,0.20376300642200001
ACH-000293,0.372662947398
ACH-000294,0.140652368263
ACH-000295,0.485982887975
ACH-000296,0.376347009255
ACH-000302,0.207362248295
ACH-000304,0.17847769426100002
ACH-000307,0.17693481020100002
ACH-000308,0.264051270162
ACH-000310,0.13775460992900002
ACH-000311,0.158024690512
ACH-000312,0.19891794276900002
ACH-000315,0.34060621947400005
ACH-000316,0.19122128270999997
ACH-000317,0.240484347863
ACH-000318,0.39477599214299997
ACH-000319,0.08717116510669999
ACH-000320,0.064163902998
ACH-000322,0.349208353174
ACH-000323,0.39522700009800005
ACH-000324,0.10755648167500001
ACH-000329,0.295899699581
ACH-000330,0.344634162887
ACH-000331,0.13537548063899998
ACH-000332,0.157213665675
ACH-000334,0.0729270615888
ACH-000335,0.28701562947500003
ACH-000336,0.21101561868299998
ACH-000337,-0.026637125120200004
ACH-000339,0.222558830213
ACH-000341,0.20384634706399998
ACH-000348,0.21151962017099998
ACH-000350,0.26109690564300003
ACH-000352,0.19285311091899998
ACH-000356,0.158277038864
ACH-000361,0.349900726156
ACH-000362,0.156409006841
ACH-000363,0.100339392969
ACH-000364,0.38178229854199996
ACH-000365,0.230469795698
ACH-000366,0.22506955548000002
ACH-000368,0.234616152689
ACH-000374,0.213107686395
ACH-000375,0.233860671162
ACH-000376,0.19200809207400002
ACH-000381,0.42840430802100005
ACH-000383,0.210873651141
ACH-000387,0.19480517656800003
ACH-000389,0.224348811904
ACH-000390,0.41108606132799996
ACH-000393,0.315478906717
ACH-000395,0.27019733083700004
ACH-000397,0.21051195830400002
ACH-000401,0.26015009927099997
ACH-000402,0.315622588747
ACH-000403,0.161107117071
ACH-000404,0.0901832375457
ACH-000406,0.237594880045
ACH-000407,0.274862891627
ACH-000408,0.0164390303226
ACH-000410,0.0966396179433
ACH-000411,0.20108112264000003
ACH-000414,0.13238413587
ACH-000415,0.260519768305
ACH-000416,0.269542003056
ACH-000420,0.258876932966
ACH-000421,0.210099034242
ACH-000424,0.148130698555
ACH-000425,0.37147682288
ACH-000426,0.372052084111
ACH-000427,0.27146315601300003
ACH-000433,0.163446050107
ACH-000436,0.0611947042924
ACH-000444,0.244120403424
ACH-000445,0.204022249143
ACH-000448,0.271913854732
ACH-000450,0.436170887962
ACH-000452,0.183569864887
ACH-000454,0.208862582494
ACH-000458,0.334148127457
ACH-000459,0.237598512941
ACH-000460,0.1761062141
ACH-000461,0.11622384114600001
ACH-000463,0.186641592918
ACH-000464,-0.0143323696538
ACH-000466,0.326024770728
ACH-000467,0.275334187462
ACH-000468,0.17078852798
ACH-000469,0.22419975220600002
ACH-000470,0.10646179250299999
ACH-000471,0.27134100262
ACH-000472,0.256452508736
ACH-000473,0.35928770265199994
ACH-000475,0.253928766606
ACH-000476,0.138136162836
ACH-000477,0.258552364554
ACH-000480,0.11952331715999998
ACH-000481,0.09914241091289999
ACH-000483,0.278434593876
ACH-000484,0.230120345682
ACH-000485,0.198671814248
ACH-000486,0.315424759426
ACH-000487,0.243952992231
ACH-000488,0.18060021362999998
ACH-000490,0.36761148766900004
ACH-000491,0.243135639712
ACH-000495,0.302894681536
ACH-000496,0.282390644881
ACH-000499,0.23088800034899998
ACH-000500,0.19483656888
ACH-000502,0.220552133185
ACH-000503,0.5020252327570001
ACH-000505,0.302484087024
ACH-000507,0.374285815375
ACH-000510,0.291970444508
ACH-000511,0.129780149834
ACH-000512,0.20011129454399998
ACH-000516,0.162524834572
ACH-000517,0.10531720208999999
ACH-000518,0.194470381332
ACH-000520,0.109552926915
ACH-000521,-0.00128245711097
ACH-000522,0.248009518274
ACH-000524,0.180361248918
ACH-000527,0.21366040726399999
ACH-000528,0.167296967351
ACH-000537,0.210609737885
ACH-000541,0.0498061042965
ACH-000542,0.185165240344
ACH-000544,0.374045870446
ACH-000545,0.163445724156
ACH-000547,0.014230360142399999
ACH-000548,0.09172305885859999
ACH-000549,0.22810368566
ACH-000550,0.104678044146
ACH-000552,0.323347797605
ACH-000556,0.22100065632899998
ACH-000557,0.287172978722
ACH-000570,0.162528396883
ACH-000571,0.149342187698
ACH-000573,0.142069369827
ACH-000576,0.101057748381
ACH-000580,0.418071952086
ACH-000584,0.21227761372099999
ACH-000585,0.15425461656199999
ACH-000588,0.282880083813
ACH-000589,0.23859547158000002
ACH-000591,0.373411624109
ACH-000593,0.288483169344
ACH-000600,0.200561777844
ACH-000601,0.180517805566
ACH-000604,0.049330154815600005
ACH-000605,0.294524808459
ACH-000606,0.313418318443
ACH-000608,0.286304916814
ACH-000614,0.253276219309
ACH-000616,0.231469760249
ACH-000618,0.266972098873
ACH-000619,0.39898948240500004
ACH-000620,0.263303673749
ACH-000621,0.18040858771499999
ACH-000622,0.170772966359
ACH-000623,0.17125646708099998
ACH-000624,0.260768950194
ACH-000627,0.22364356159200002
ACH-000630,0.132850179206
ACH-000632,0.218949909804
ACH-000633,0.166061417691
ACH-000637,0.16796632591400001
ACH-000638,0.17112039038899998
ACH-000646,0.18936726728599998
ACH-000647,0.386058443273
ACH-000648,0.355169286509
ACH-000649,0.233785899446
ACH-000651,0.218466947053
ACH-000652,0.342957735655
ACH-000653,0.160284208733
ACH-000657,0.236315664361
ACH-000658,0.271265294683
ACH-000661,0.20692181598200002
ACH-000662,0.09569323444160001
ACH-000663,0.306113453258
ACH-000665,0.231514093418
ACH-000671,0.193305145621
ACH-000673,0.221189531659
ACH-000676,0.307731618976
ACH-000677,0.32013798345100003
ACH-000681,0.196457158722
ACH-000682,0.14703396970899998
ACH-000683,0.297077830014
ACH-000684,0.106228565294
ACH-000688,-0.006650999245560001
ACH-000693,0.304852656373
ACH-000694,0.23831775366900002
ACH-000695,0.156311997072
ACH-000696,0.134620222613
ACH-000697,0.121741726701
ACH-000699,0.23864570316199998
ACH-000701,0.20859249780699998
ACH-000706,0.139451740741
ACH-000711,0.24712196974800002
ACH-000713,0.382540434973
ACH-000714,0.36400373714100004
ACH-000718,0.277727820202
ACH-000720,0.221486854752
ACH-000721,0.231698562812
ACH-000724,0.275497691328
ACH-000725,0.335907939106
ACH-000732,0.334186338019
ACH-000734,0.182855077841
ACH-000735,0.066095467496
ACH-000736,0.31269274163000005
ACH-000738,0.279954827779
ACH-000746,0.24735180295499998
ACH-000747,0.213531281613
ACH-000748,0.235973412353
ACH-000753,0.17910277828600002
ACH-000756,0.15884931657
ACH-000757,0.136744507161
ACH-000758,0.261234925079
ACH-000760,0.38792104089900004
ACH-000763,0.151929122526
ACH-000764,-0.0142884041537
ACH-000765,0.291151658825
ACH-000766,0.156659225862
