,RNASEH2C (84153)
ACH-000362,-0.7387388085959999
ACH-000363,-0.140085454651
ACH-000364,-0.158876118569
ACH-000365,-0.946231011227
ACH-000366,-0.703227403668
ACH-000368,-0.511283000109
ACH-000374,-0.947294734257
ACH-000375,-0.930563205569
ACH-000376,-0.70903373749
ACH-000381,-0.493827395844
ACH-000383,-0.36207918366400005
ACH-000387,-0.322951941067
ACH-000389,-0.465871523909
ACH-000390,-0.3839113876
ACH-000393,-0.472141048442
ACH-000395,-0.196445126898
ACH-000397,-0.709331348629
ACH-000401,-0.567770132639
ACH-000402,-0.686945857941
ACH-000403,-0.328433148948
ACH-000404,-0.53865910457
ACH-000406,-0.420543884866
ACH-000407,-0.837133611584
ACH-000408,-0.993831431706
ACH-000410,-0.995523959597
ACH-000411,-0.654115719425
ACH-000414,-0.503288593989
ACH-000415,-0.7535056762510001
ACH-000416,-0.15729559704
ACH-000420,-0.495505889125
ACH-000421,-0.411390190057
ACH-000424,-0.627544643863
ACH-000425,-0.5329631480229999
ACH-000426,0.017255305407599997
ACH-000427,-0.330052761514
ACH-000433,-0.391680288935
ACH-000436,-0.333052119816
ACH-000444,-0.46229080910899994
ACH-000445,-0.5493534090609999
ACH-000448,-0.440950663447
ACH-000450,-0.534669933797
ACH-000452,-0.423172305753
ACH-000454,-0.273545955241
ACH-000458,-0.425285815334
ACH-000459,-0.926189111216
ACH-000460,-0.618785599815
ACH-000461,-0.707674167178
ACH-000463,-0.789597476525
ACH-000464,-0.49498120417499997
ACH-000466,-0.515007533443
ACH-000467,-0.106945064889
ACH-000468,-0.7720087589569999
ACH-000469,-0.931820413627
ACH-000470,-0.653558111713
ACH-000471,-0.44763617830799995
ACH-000472,-0.48912425410300003
ACH-000473,-0.547850981025
ACH-000475,-0.25239836011
ACH-000476,-0.26174623280000003
ACH-000477,-0.48506781669
ACH-000480,-0.666810665068
ACH-000481,-0.370900562021
ACH-000483,-0.592377271294
ACH-000484,-0.514522913127
ACH-000485,-0.3697549971099999
ACH-000486,-1.035144321
ACH-000487,-0.24106163862100002
ACH-000488,-0.49641300036799996
ACH-000490,-0.0203515439835
ACH-000491,-0.287278930557
ACH-000495,-0.828246807456
ACH-000496,-0.9032459146799999
ACH-000499,-0.871633545837
ACH-000500,-0.989700681311
ACH-000502,-0.645790212336
ACH-000503,0.00765154725479
ACH-000505,-0.384308077222
ACH-000507,-0.9237096406649999
ACH-000510,-0.36540870467000003
ACH-000511,-0.532617927843
ACH-000512,-0.5987363881750001
ACH-000516,-0.182879514282
ACH-000517,-0.37507316718500006
ACH-000518,-0.555709616952
ACH-000520,-0.672794543732
ACH-000521,-0.926849679026
ACH-000522,-0.656474850042
ACH-000524,-0.562966163374
ACH-000527,-0.0782463671268
ACH-000528,-0.32526194049199997
ACH-000537,-0.309518332727
ACH-000541,-0.254666667939
ACH-000542,-1.0759486447600002
ACH-000544,-0.85807764736
ACH-000545,-0.746517073648
ACH-000547,-0.621049913779
ACH-000548,-0.636528395815
ACH-000549,-0.298212297871
ACH-000550,-0.31049897556999995
ACH-000552,-0.224398951203
ACH-000556,-0.36800807290299997
ACH-000557,-0.28432601535999996
ACH-000570,-0.9796070667910001
ACH-000571,-0.663274920554
ACH-000573,-0.47968430463999995
ACH-000576,-0.06751061009319999
ACH-000580,-0.935362672788
ACH-000584,-0.529907170144
ACH-000585,-0.401930732615
ACH-000588,-0.828001038273
ACH-000589,-0.388350707184
ACH-000591,-0.563934090097
ACH-000593,-0.46150137524400003
ACH-000600,-0.58812512152
ACH-000601,-0.211631318653
ACH-000604,-0.214521501169
ACH-000605,-0.21951545931400002
ACH-000606,-0.483254964942
ACH-000608,-0.564975035164
ACH-000614,-0.262397738143
ACH-000616,-0.808035032332
ACH-000618,-0.44649126496200003
ACH-000619,-0.592831184728
ACH-000620,-0.12615833617799999
ACH-000621,-0.562376974893
ACH-000622,-0.623765079688
ACH-000623,-0.5999494013710001
ACH-000624,-0.97185099067
ACH-000627,-0.508878157972
ACH-000630,-0.28887481073000004
ACH-000632,-0.659062399901
ACH-000633,-0.226349566488
ACH-000637,-0.485583058398
ACH-000638,-0.704058377013
ACH-000646,-0.284880064321
ACH-000647,-0.41361782438600003
ACH-000648,-0.560860395401
ACH-000649,-0.834436620312
ACH-000651,-0.298641419135
ACH-000652,-0.610708671613
ACH-000653,-0.7358682342849999
ACH-000657,-0.508012208073
ACH-000658,-0.132535458388
ACH-000661,-0.713844105511
ACH-000662,-0.12431232671499999
ACH-000663,-0.34490914511799997
ACH-000665,-0.700963774341
ACH-000671,-0.47052592108
ACH-000673,-0.32313590119
ACH-000676,-0.724846802173
ACH-000677,-0.496384737271
ACH-000681,-0.393678338067
ACH-000682,-0.0149077635074
ACH-000683,-0.39358408074699996
ACH-000684,-0.9846789250810001
ACH-000688,-0.45468320436899995
ACH-000693,-0.485468461339
ACH-000694,-0.428284871356
ACH-000695,-0.18764449152899998
ACH-000696,-0.6219772968639999
ACH-000697,-0.449478460245
ACH-000699,-1.3106678139399999
ACH-000701,-0.332250918313
ACH-000706,-0.236570468641
ACH-000711,-0.6540059494100001
ACH-000713,-0.369560551752
ACH-000714,-0.47536259185900004
ACH-000718,-0.61040283459
ACH-000720,-0.682202345211
ACH-000721,-0.434623633658
ACH-000724,-0.280153444865
ACH-000725,-0.489310723864
ACH-000732,-0.615852025637
ACH-000734,-0.897674639189
ACH-000735,-0.35079540117299995
ACH-000736,-0.582594733918
ACH-000738,-0.639740548355
ACH-000746,-0.32372737802900003
ACH-000747,-0.6880608734639999
ACH-000748,-0.40400937266900006
ACH-000753,-0.8269582368680001
ACH-000756,-1.07733022289
ACH-000757,-0.607739661847
ACH-000758,-0.32470967721
ACH-000760,-0.366002718989
ACH-000763,-0.245545541839
ACH-000764,-0.559311109055
ACH-000765,-0.56742127208
ACH-000766,-0.7633407503640001
ACH-000767,-0.225563424571
ACH-000768,-0.6780059022220001
ACH-000769,-0.451048464418
ACH-000770,-0.295869149201
ACH-000771,-0.611027443551
ACH-000773,-0.263748271165
ACH-000776,-1.03492214747
ACH-000777,-0.735486407859
ACH-000778,-1.06261555453
ACH-000781,-0.285196970647
ACH-000782,-0.588048411444
ACH-000783,-0.47944234726999996
ACH-000784,-0.13767838952
ACH-000785,-0.544476946514
ACH-000787,-0.59128421875
ACH-000788,-0.7363410038410001
ACH-000791,-0.440770341903
ACH-000792,-0.45660062428099996
ACH-000794,-1.01882743532
ACH-000796,-0.7272229813330001
ACH-000799,-0.270192123459
ACH-000800,-0.261578087823
ACH-000802,-0.36464692548600003
ACH-000804,-0.253698947294
ACH-000805,-0.7748052475630001
ACH-000809,-0.6180102144640001
ACH-000810,-0.37133191298100005
ACH-000811,-0.43880137460199997
ACH-000817,-0.6601781689949999
ACH-000819,-0.479687917155
ACH-000820,-0.91956766939
ACH-000821,-0.6750601965590001
ACH-000822,-0.49585993903000003
ACH-000823,-0.44534166460600005
ACH-000824,-0.215176998244
ACH-000827,-0.9718601021590001
ACH-000829,-0.8490751481119999
ACH-000831,-0.9300564802590001
ACH-000832,-0.582692735091
ACH-000833,-0.905436738295
ACH-000834,-1.0263631336599999
ACH-000835,-0.463861536922
ACH-000836,-0.202811003706
ACH-000837,-0.34627257547799994
ACH-000838,-0.486859119422
ACH-000839,-0.683653295417
ACH-000840,-0.682414958172
ACH-000841,-0.643957204587
ACH-000843,-0.661009505573
ACH-000846,-0.37477984423
ACH-000847,-0.47963958839500004
ACH-000848,-0.6394790457689999
ACH-000849,-0.6714216991590001
ACH-000851,-0.323739291798
ACH-000855,-0.289789189411
ACH-000856,-0.8892199238680001
ACH-000858,-0.495648688504
ACH-000859,-0.503197443421
ACH-000861,-0.504402385166
ACH-000862,-0.21820382725
ACH-000865,-0.497838394352
ACH-000866,-0.972771756633
ACH-000867,-0.417574791101
ACH-000869,-0.487920485043
ACH-000872,-0.535415836575
ACH-000873,-1.10173237061
ACH-000876,-0.44952155170599994
ACH-000878,-0.862219907452
ACH-000880,-0.612204363679
ACH-000881,-0.963937838441
ACH-000882,-0.48266698415700005
ACH-000884,-0.277780258688
ACH-000885,-0.689216826774
ACH-000887,-0.465080532263
ACH-000888,-0.253651139795
ACH-000889,-0.556963571071
ACH-000890,-0.894593976494
ACH-000896,-0.466089468089
ACH-000898,-0.410792038441
ACH-000900,-0.609435669159
ACH-000901,-0.665601446773
ACH-000905,-0.704635103116
ACH-000906,-1.0356438171200002
ACH-000907,-0.471389113224
ACH-000910,-0.390986136703
ACH-000911,-0.271537529954
ACH-000912,-0.330402879499
ACH-000913,-1.18145391905
ACH-000915,-0.160620704838
ACH-000916,-0.420199774314
ACH-000917,-0.456023026359
ACH-000921,-0.7533198711460001
ACH-000924,-0.20763692796
ACH-000926,-0.301221277215
ACH-000928,-0.326805035337
ACH-000929,-0.616647135239
ACH-000932,-0.39726248224
ACH-000935,-0.5122469285469999
ACH-000936,-0.587458828957
ACH-000937,-0.887476553599
ACH-000938,-0.5565540277759999
ACH-000939,-0.531801469833
ACH-000941,-0.579498108865
ACH-000943,-0.755056909252
ACH-000946,-0.700502100244
ACH-000947,-0.47106176878600003
ACH-000948,-0.7589080762620001
ACH-000950,-0.7621100408020001
ACH-000953,-0.350574437174
ACH-000957,-0.264394204008
ACH-000958,-0.19162724857000002
ACH-000960,-0.257152306434
ACH-000963,-0.6649828945530001
ACH-000968,-0.35270069807899995
ACH-000969,-0.367768789308
ACH-000973,-0.786183621344
ACH-000974,-0.342490110898
ACH-000975,-0.41476314174
ACH-000976,-0.626286470731
ACH-000978,-0.414946774984
ACH-000980,-0.244064630303
ACH-000984,-0.41977703168499997
ACH-000986,-0.288192289388
ACH-000988,-0.284946997728
ACH-000993,-0.282703616289
ACH-000994,-0.207721298138
ACH-000996,-0.6751445845090001
ACH-001001,-0.765381429886
ACH-001020,-0.643694600393
ACH-001028,-0.39227591555299995
ACH-001031,-0.524091466405
ACH-001038,-0.301295344853
ACH-001048,-0.511138907804
ACH-001050,-0.422910716576
ACH-001053,-0.443052341161
ACH-001054,-1.21376779156
ACH-001061,-0.615897972901
ACH-001067,-0.6263098444699999
ACH-001075,-0.937046941584
ACH-001096,-0.841608696293
ACH-001128,-0.590941037197
ACH-001134,-0.7479842765350001
ACH-001151,-0.353206778644
ACH-001163,-0.427084304731
ACH-001164,-0.6843068916399999
ACH-001173,-0.150107915338
ACH-001183,-0.812002316086
ACH-001184,-0.8105808018009999
ACH-001190,-0.854552723795
ACH-001192,-0.539929448573
ACH-001193,-1.11551870165
ACH-001196,-0.700115800021
ACH-001197,-0.791373137263
ACH-001205,-0.48235632804300005
ACH-001211,-0.7167948160959999
ACH-001212,-0.297562247135
ACH-001228,-0.40936700653499997
ACH-001232,-0.760202690916
ACH-001239,-0.285270294089
ACH-001274,-1.1429614395799998
ACH-001275,-0.606787122197
ACH-001277,-0.7545859259540001
ACH-001278,-0.232201759361
ACH-001280,-0.222703260064
ACH-001283,-0.571340567577
ACH-001289,-0.538530902179
ACH-001295,-0.398102506289
ACH-001300,-0.757895761212
ACH-001301,-0.506755776694
ACH-001302,-0.150988954531
ACH-001303,-0.252238101829
ACH-001306,-0.7053880945540001
ACH-001318,-0.535825927733
ACH-001322,-0.984394932527
ACH-001328,-0.278600493117
ACH-001332,-0.854930041834
ACH-001333,-0.545261092565
ACH-001336,-0.592251134416
ACH-001340,-0.327137547192
ACH-001346,-0.467233852784
ACH-001353,-0.521012830099
ACH-001354,-0.235263715
ACH-001367,-0.721425750634
ACH-001368,-0.519283149203
ACH-001374,-0.999028361169
ACH-001375,-0.359097612377
ACH-001377,-0.483630870669
ACH-001380,-0.248862961267
ACH-001391,-0.571757897725
ACH-001407,-1.08746941264
ACH-001408,-0.0281611742662
ACH-001413,-0.318851455332
ACH-001430,-0.577943828028
ACH-001431,-0.532958964279
ACH-001450,-1.06898013558
ACH-001496,-0.220104499515
ACH-001500,-0.45609063943800005
ACH-001521,-0.401269695332
ACH-001523,-0.342662205642
ACH-001532,-0.686759870545
ACH-001536,-0.315449378501
ACH-001550,-0.546007901435
ACH-001552,-0.370600323534
ACH-001554,-0.595440100975
ACH-001645,-0.40387404906400004
ACH-001654,-0.72106709686
ACH-001715,-0.366946745774
ACH-001735,-0.36552867806199996
ACH-001736,-0.8601053705
ACH-001737,-0.38289891786700003
ACH-001740,-0.789557060607
ACH-001745,-0.6844605779330001
ACH-001750,-0.466682211799
ACH-001765,-0.925193478249
ACH-001956,-0.356539926351
ACH-001957,-0.394803595703
