,TEN1 (100134934)
ACH-000262,-0.6789931649690001
ACH-000263,-0.6900388862450001
ACH-000264,-1.10668726223
ACH-000265,-0.306457417362
ACH-000266,-0.991557538084
ACH-000272,-0.784856752257
ACH-000273,-0.8581004841509999
ACH-000274,-0.583046760686
ACH-000277,-0.5338076030650001
ACH-000278,-0.554411826083
ACH-000279,-1.40378969088
ACH-000280,-0.9974575423019999
ACH-000281,-0.880265926115
ACH-000288,-1.42315044051
ACH-000291,-0.6855491634890001
ACH-000293,-0.609149076107
ACH-000294,-0.951226956616
ACH-000295,-1.3145579132
ACH-000296,-0.7682685971850001
ACH-000302,-0.473817682654
ACH-000304,-0.5334009112610001
ACH-000307,-1.1520196375799998
ACH-000308,-0.5372577854199999
ACH-000310,-0.214927076634
ACH-000311,-0.500542363145
ACH-000312,-0.613479214922
ACH-000315,-0.9020603093970001
ACH-000316,-1.11139491266
ACH-000317,-0.982659604244
ACH-000318,-0.894716890395
ACH-000319,-0.563074509164
ACH-000320,-0.549313615015
ACH-000322,-0.525171231625
ACH-000323,-0.44420192442
ACH-000324,-0.9515577057510001
ACH-000329,-0.836181768883
ACH-000330,-0.473415447081
ACH-000331,-0.691172321454
ACH-000332,-0.843655466793
ACH-000334,-0.5821741670189999
ACH-000335,-0.620730380115
ACH-000336,-1.19484723091
ACH-000337,-0.841796676541
ACH-000339,-0.655234009195
ACH-000341,-0.623573006093
ACH-000348,-0.798028317099
ACH-000350,-0.609214823588
ACH-000352,-0.172183854089
ACH-000356,-0.7293397820090001
ACH-000361,-0.9952578353479999
ACH-000362,-1.15038457066
ACH-000363,-0.453587723569
ACH-000364,-0.456804039199
ACH-000365,-0.344741776967
ACH-000366,-1.1040745006000001
ACH-000368,-0.761506859297
ACH-000374,-1.14200177591
ACH-000375,-1.06788829096
ACH-000376,-1.20779877994
ACH-000381,-1.32490921401
ACH-000383,-0.40004640452600004
ACH-000387,-0.620078197077
ACH-000389,-0.928896818449
ACH-000390,-0.536667680189
ACH-000393,-0.551944344089
ACH-000395,-0.427149243988
ACH-000397,-0.8979508196189999
ACH-000401,-0.811016243736
ACH-000402,-0.620496464339
ACH-000403,-0.945894796081
ACH-000404,-0.253086940565
ACH-000406,-0.396121137053
ACH-000407,-0.5012855580219999
ACH-000408,-1.2337696136299998
ACH-000410,-0.415814433208
ACH-000411,-0.253084731209
ACH-000414,-0.369502079328
ACH-000415,-0.991837900696
ACH-000416,-0.843959224939
ACH-000420,-0.763656388994
ACH-000421,-0.513018135427
ACH-000424,-0.9177594105619999
ACH-000425,-0.500585842694
ACH-000426,-0.874390029671
ACH-000427,-0.582045886512
ACH-000433,-0.7869576825139999
ACH-000436,-0.540203082175
ACH-000444,-0.878979317155
ACH-000445,-0.509833147912
ACH-000448,-0.416806576906
ACH-000450,-0.43720629486699997
ACH-000452,-0.515700695635
ACH-000454,-1.01261689465
ACH-000458,-1.21229889993
ACH-000459,-0.88850024143
ACH-000460,-0.954372454216
ACH-000461,-1.01329910344
ACH-000463,-0.879236393636
ACH-000464,-0.9673600264740001
ACH-000466,-0.8438219178
ACH-000467,-0.40825361166599994
ACH-000468,-0.769671313319
ACH-000469,-0.5568192271010001
ACH-000470,-1.54864382979
ACH-000471,-1.2472408008700002
ACH-000472,-0.811273097457
ACH-000473,-0.402403494017
ACH-000475,-0.400975634583
ACH-000476,-0.569326790363
ACH-000477,-0.479009856473
ACH-000480,-0.6108503049189999
ACH-000481,-0.41462931894199995
ACH-000483,-0.48912486635200003
ACH-000484,-0.847149997749
ACH-000485,-0.691464573184
ACH-000486,-0.48669088225400003
ACH-000487,-0.113411567534
ACH-000488,-0.724555724543
ACH-000490,-0.9141527242399999
ACH-000491,-0.694227279667
ACH-000495,-0.7732540826530001
ACH-000496,-0.446268760406
ACH-000499,-0.42604910441
ACH-000500,-0.627893676905
ACH-000502,-0.812404445826
ACH-000503,-1.5763988401299998
ACH-000505,-0.7261575019390001
ACH-000507,-0.519597037925
ACH-000510,-0.269732004748
ACH-000511,-0.5948702207450001
ACH-000512,-1.15369233107
ACH-000516,-0.464951970463
ACH-000517,-0.602405608964
ACH-000518,-0.7085616534229999
ACH-000520,-0.446720605198
ACH-000521,-0.773226864419
ACH-000522,-0.809140741081
ACH-000524,-0.35710377003399996
ACH-000527,-0.692472948509
ACH-000528,-0.36062835246799996
ACH-000537,-0.257548587451
ACH-000541,-0.24918473653
ACH-000542,-0.948350062573
ACH-000544,-0.755568177185
ACH-000545,-0.667461954569
ACH-000547,-0.820679811523
ACH-000548,-0.893789572402
ACH-000549,-1.09770883406
ACH-000550,-0.612078069019
ACH-000552,-0.393355095843
ACH-000556,-0.347748662658
ACH-000557,-0.6227603051780001
ACH-000570,-1.08540264677
ACH-000571,-0.676838840685
ACH-000573,-0.528687529428
ACH-000576,-0.902024969975
ACH-000580,-0.422832763013
ACH-000584,-0.33807492268600003
ACH-000585,-1.02654740438
ACH-000588,-0.941789054389
ACH-000589,-0.566504537891
ACH-000591,-0.7199830242849999
ACH-000593,-1.04322670209
ACH-000600,-0.679809396749
ACH-000601,-0.8902041488529999
ACH-000604,-0.328681392319
ACH-000605,-1.26629892127
ACH-000606,-0.9860664152709999
ACH-000608,-0.601122601607
ACH-000614,-0.298006807048
ACH-000616,-0.785049519908
ACH-000618,-0.6751342899439999
ACH-000619,-1.21533454845
ACH-000620,-0.48487834439800004
ACH-000621,-0.535102705171
ACH-000622,-0.65193407
ACH-000623,-1.10569489875
ACH-000624,-0.113688449566
ACH-000627,-0.465777227526
ACH-000630,-0.5083885124149999
ACH-000632,-0.45893722918200003
ACH-000633,-0.6163798598269999
ACH-000637,-0.886168402641
ACH-000638,-0.9862069297849999
ACH-000646,-0.34246823240999996
ACH-000647,-0.9173156183910001
ACH-000648,-0.567249914984
ACH-000649,-1.31533035935
ACH-000651,-0.72845084971
ACH-000652,-0.552276217467
ACH-000653,-0.356293567643
ACH-000657,-0.8405549187989999
ACH-000658,-0.365545846741
ACH-000661,-0.965783543322
ACH-000662,-0.6058605080349999
ACH-000663,-0.599327904257
ACH-000665,-0.39154844799000005
ACH-000671,-1.08269639575
ACH-000673,-0.43158483685500004
ACH-000676,-0.7087160673630001
ACH-000677,-0.44259299594499996
ACH-000681,-0.363948584647
ACH-000682,-0.683542284631
ACH-000683,-1.0611299424299998
ACH-000684,-0.8099423573379999
ACH-000688,-1.02326114993
ACH-000693,-0.8923134842399999
ACH-000694,-0.989749584178
ACH-000695,-0.750891983554
ACH-000696,-0.5130001818509999
ACH-000697,-0.477034997187
ACH-000699,-0.6671588615199999
ACH-000701,-0.463780295823
ACH-000706,-0.434017869067
ACH-000711,-0.370821731505
ACH-000713,-0.498637471454
ACH-000714,-0.41937725202200005
ACH-000718,-0.6946086772939999
ACH-000720,-0.639732035105
ACH-000721,-0.6467184350990001
ACH-000724,-0.6879630775579999
ACH-000725,-0.6858642332350001
ACH-000732,-0.973861210873
ACH-000734,-0.201960991323
ACH-000735,-1.0929030638400001
ACH-000736,-0.43206913442
ACH-000738,-0.80218756588
ACH-000746,-0.531778575711
ACH-000747,-0.338915097949
ACH-000748,-0.758452691336
ACH-000753,-0.721889088785
ACH-000756,-1.34047460365
ACH-000757,-0.25777213982700004
ACH-000758,-0.456827334046
ACH-000760,-0.410696620344
ACH-000763,-0.293848740965
ACH-000764,-0.8268959808220001
ACH-000765,-0.44767340977700004
ACH-000766,-1.21857719313
ACH-000767,-0.39610465615999996
ACH-000768,-0.899362996372
ACH-000769,-0.6860194291600001
ACH-000770,-0.90626063668
ACH-000771,-1.1053139345899998
ACH-000773,-0.504782623326
ACH-000776,-0.946345878028
ACH-000777,-1.41901804864
ACH-000778,-0.7356169970149999
ACH-000781,-0.664433013602
ACH-000782,-0.713878109204
ACH-000783,-0.55034363723
ACH-000784,-0.7040786627399999
ACH-000785,-0.597658106259
ACH-000787,-1.05718676449
ACH-000788,-0.419259905065
ACH-000791,-0.617293710299
ACH-000792,-1.10251134349
ACH-000794,-1.30253242028
ACH-000796,-0.606918677471
ACH-000799,-0.448553341703
ACH-000800,-0.834810307112
ACH-000802,-1.0877812886799998
ACH-000804,-0.8092494711149999
ACH-000805,-0.413536388956
ACH-000809,-0.595322764303
ACH-000810,-1.30972931216
ACH-000811,-0.642420457222
ACH-000817,-0.667796978922
ACH-000819,-0.55706390892
ACH-000820,-0.737349765534
ACH-000821,-0.63766463137
ACH-000822,-0.46661606529399996
ACH-000823,-1.3434162133899998
ACH-000824,-0.628308493065
ACH-000827,-0.154267792982
ACH-000829,-1.13522092412
ACH-000831,-0.9999134273389999
ACH-000832,-1.20725322039
ACH-000833,-0.909065941332
ACH-000834,-1.20329370654
ACH-000835,-0.705040420381
ACH-000836,-1.06412723964
ACH-000837,-0.718220361924
ACH-000838,-0.820275296118
ACH-000839,-1.1994049077700002
ACH-000840,-0.5278730377699999
ACH-000841,-1.03803984059
ACH-000843,-1.37340175956
ACH-000846,-0.354163056931
ACH-000847,-0.8460899437780001
ACH-000848,-0.360677340213
ACH-000849,-1.18600385905
ACH-000851,-0.320818306319
ACH-000855,-0.674583060813
ACH-000856,-0.711564564753
ACH-000858,-0.8079858048749999
ACH-000859,-1.31557532267
ACH-000861,-0.684702727623
ACH-000862,-0.329670421429
ACH-000865,-0.91494729389
ACH-000866,-0.402205288904
ACH-000867,-0.407125967296
ACH-000869,-0.36810554511
ACH-000872,-0.5834566361379999
ACH-000873,-0.8471894522
ACH-000876,-0.524834704247
ACH-000878,-1.04770306784
ACH-000880,-1.05436183581
ACH-000881,-0.48202555644199996
ACH-000882,-0.690155102941
ACH-000884,-0.710709118563
ACH-000885,-0.7398544195569999
ACH-000887,-0.9135895815330001
ACH-000888,-0.648698199945
ACH-000889,-0.8094687527079999
ACH-000890,-0.7573513096660001
ACH-000896,-0.599477311361
ACH-000898,-0.315199778156
ACH-000900,-0.43155322678
ACH-000901,-0.768264733175
ACH-000905,-1.3766806334900001
ACH-000906,-0.5271152445130001
ACH-000907,-0.8253070090989999
ACH-000910,-0.246050658119
ACH-000911,-0.595932569096
ACH-000912,-0.426313014125
ACH-000913,-1.26408157623
ACH-000915,-0.654455114858
ACH-000916,-0.511702591507
ACH-000917,-1.05494154052
ACH-000921,-0.540286951753
ACH-000924,-0.447062954522
ACH-000926,-0.614027937667
ACH-000928,-0.9339953265790001
ACH-000929,-0.836422486283
ACH-000932,-0.34777759733999997
ACH-000935,-0.803282015946
ACH-000936,-0.9856750160179999
ACH-000937,-1.3883320646200001
ACH-000938,-1.05504590446
ACH-000939,-1.14342987501
ACH-000941,-0.5971227522820001
ACH-000943,-0.974618911066
ACH-000946,-0.637542887448
ACH-000947,-0.603571233206
ACH-000948,-0.718603293539
ACH-000950,-0.916742045039
ACH-000953,-0.441230381374
ACH-000957,-0.419645910207
ACH-000958,-0.539943611039
ACH-000960,-0.7243860595
ACH-000963,-0.582910848596
ACH-000968,-0.298951613348
ACH-000969,-0.279707511892
ACH-000973,-0.6305815764
ACH-000974,-0.746442856181
ACH-000975,-0.59752389781
ACH-000976,-0.8922991681579999
ACH-000978,-0.784549769423
ACH-000980,-0.473271255158
ACH-000984,-0.366950294857
ACH-000986,-0.748938976702
ACH-000988,-0.675367176258
ACH-000993,-0.590951527567
ACH-000994,-0.441942495475
ACH-000996,-0.228127453358
ACH-001001,-0.750073644909
ACH-001020,-0.7726855247679999
ACH-001028,-0.654438318367
ACH-001031,-1.0556929187100001
ACH-001038,-0.621008055924
ACH-001048,-0.394874187126
ACH-001050,-0.315071701893
ACH-001053,-0.956496863373
ACH-001054,-0.705355157358
ACH-001061,-0.556464886266
ACH-001067,-0.7296195390569999
ACH-001075,-1.06599818396
ACH-001096,-0.990815588903
ACH-001128,-0.748028832712
ACH-001134,-0.160460279999
ACH-001151,-1.06182101162
ACH-001163,-0.5289519405399999
ACH-001164,-0.703683144292
ACH-001173,-0.20937861441199998
ACH-001183,-0.582713059976
ACH-001184,-1.10896195169
ACH-001190,-0.5880704071549999
ACH-001192,-0.986234327209
ACH-001193,-0.7984488750130001
ACH-001196,-0.459990066346
ACH-001197,-0.7794008614810001
ACH-001205,-0.795650838181
ACH-001211,-0.535691770231
ACH-001212,-0.7108201719339999
ACH-001228,-0.686514360772
ACH-001232,-1.21193835527
ACH-001239,-0.9595048991670001
ACH-001274,-0.506124629021
ACH-001275,-0.669939597237
ACH-001277,-0.842065571538
ACH-001278,-0.9219423954629999
ACH-001280,-0.403424802887
ACH-001283,-0.544946870485
ACH-001289,-0.662707712685
ACH-001295,-0.33821028913199996
ACH-001300,-0.554078439713
ACH-001301,-0.41071571556
ACH-001302,-0.463305711019
ACH-001303,-0.627588483714
ACH-001306,-0.764926143193
ACH-001318,-0.567467511596
ACH-001322,-1.07561341526
ACH-001328,-1.06895702846
ACH-001332,-0.857570810879
ACH-001333,-0.6299382451359999
ACH-001336,-0.552280060095
ACH-001340,-0.8751130752949999
ACH-001346,-1.11317832411
ACH-001353,-1.04342131663
ACH-001354,-0.606743488712
ACH-001367,-0.78420737066
ACH-001368,-0.747916750757
ACH-001374,-0.963737402292
ACH-001375,-0.661731076081
ACH-001377,-0.7257785447120001
ACH-001380,-0.57174330621
ACH-001391,-0.6740350140610001
ACH-001407,-0.6738892463420001
ACH-001408,-1.2399542913700001
ACH-001413,-0.5437068203540001
ACH-001430,-0.597350897765
ACH-001431,-0.32212571049100003
ACH-001450,-0.491444539757
ACH-001496,-0.7907315252580001
ACH-001500,-0.48365457844099996
ACH-001521,-0.538435591624
ACH-001523,-0.811734925968
ACH-001532,-0.303716891805
ACH-001536,-0.922841727745
ACH-001550,-0.600464242707
ACH-001552,-0.639392753274
ACH-001554,-0.82104036494
ACH-001645,-0.38746423736100005
ACH-001654,-1.29503893278
ACH-001715,-0.514920790579
ACH-001735,-0.865089582506
ACH-001736,-1.2319568373
ACH-001737,-0.796805551472
ACH-001740,-0.7168332643299999
ACH-001745,-0.5982346739019999
ACH-001750,-0.959265438565
ACH-001765,-0.702757488321
ACH-001956,-0.53670043423
ACH-001957,-0.576299258534
