,SP3 (6670)
ACH-000004,-0.307090117751
ACH-000007,-0.348705060728
ACH-000009,-0.384190127447
ACH-000011,-0.226225509084
ACH-000012,-0.0445176365472
ACH-000013,-0.228240258528
ACH-000014,-0.451831774181
ACH-000015,0.110429140616
ACH-000017,0.10936012563200001
ACH-000018,-0.48925724172300006
ACH-000019,-0.446801769244
ACH-000021,-0.192966699382
ACH-000022,-0.181104583905
ACH-000025,-0.133481004252
ACH-000028,-0.448139387821
ACH-000030,-0.29132698793699996
ACH-000035,-0.0254970277226
ACH-000036,-0.0316286748
ACH-000037,-0.449156916408
ACH-000039,-0.45782774488300004
ACH-000040,-0.152389549056
ACH-000041,-0.359090336061
ACH-000042,-0.31957812869
ACH-000045,-0.521315049866
ACH-000047,-0.282258534
ACH-000052,-0.307198217516
ACH-000053,-0.40317254127400004
ACH-000054,-0.166731483871
ACH-000055,-0.225558434424
ACH-000060,-0.000567087980791
ACH-000067,-0.842939339733
ACH-000070,-0.12542533092900002
ACH-000075,-0.11701257777599999
ACH-000078,-0.302108025854
ACH-000082,-0.360686598295
ACH-000085,-0.0591767345697
ACH-000086,-0.35918808342299996
ACH-000087,-0.28176725504
ACH-000092,-0.477984368135
ACH-000095,-0.231050713086
ACH-000097,-0.282579161503
ACH-000098,-0.6585587527269999
ACH-000099,-0.471895606422
ACH-000108,-0.329642936884
ACH-000113,-0.580899047275
ACH-000115,0.07510229029110001
ACH-000116,-0.41671640858900005
ACH-000118,-0.390610894916
ACH-000120,-0.176956720585
ACH-000123,-0.256627015583
ACH-000127,-0.222236687349
ACH-000128,-0.338584899282
ACH-000132,-0.48088850074600004
ACH-000133,-0.276975625429
ACH-000137,-0.238831600713
ACH-000138,-0.1116240315
ACH-000142,-0.028516985411900002
ACH-000143,-0.550505459926
ACH-000146,-0.332063631452
ACH-000148,-0.38057038983900005
ACH-000150,-0.618365434324
ACH-000152,-0.236568692064
ACH-000153,-0.308025864481
ACH-000159,-0.09274790052930001
ACH-000160,-0.36020013570799997
ACH-000163,-0.35315898079700003
ACH-000167,-0.35577901415200003
ACH-000168,-0.0457411356819
ACH-000169,-0.0129820028706
ACH-000178,-0.499987004278
ACH-000182,-0.152568099269
ACH-000183,-0.161443346728
ACH-000188,-0.10769281779999999
ACH-000189,-0.20606816858399998
ACH-000190,-0.425685465013
ACH-000198,-0.181505839894
ACH-000204,-0.205284215066
ACH-000206,-0.338110506483
ACH-000207,-0.695099732659
ACH-000211,-0.23701505153299998
ACH-000215,-0.17219605617
ACH-000221,-0.18921763660799998
ACH-000222,-0.648700851226
ACH-000223,-0.440211224212
ACH-000226,-0.07857390989410001
ACH-000227,-0.241978005437
ACH-000228,-0.39024001857900004
ACH-000231,-0.198730025613
ACH-000232,-0.256719570991
ACH-000233,-0.231487438882
ACH-000234,-0.5242638586630001
ACH-000235,-0.5369167078270001
ACH-000237,-0.23317533273000002
ACH-000238,-0.360757034875
ACH-000243,-0.161622341085
ACH-000244,-0.04006540293730001
ACH-000246,-0.20864545279
ACH-000248,-0.424414917357
ACH-000250,-0.454541585012
ACH-000251,-0.481320417667
ACH-000253,-0.373254480871
ACH-000255,-0.23775528230700002
ACH-000256,-0.213924376329
ACH-000257,-0.5653996558519999
ACH-000258,0.0522175177711
ACH-000259,-0.10360668074400001
ACH-000260,0.0530905200389
ACH-000261,-0.285785799939
ACH-000262,-0.575671703467
ACH-000263,-0.0596702742015
ACH-000264,-0.20091064677099998
ACH-000265,-0.691345147282
ACH-000266,-0.405570895747
ACH-000272,-0.371147711965
ACH-000273,-0.31756443300500004
ACH-000274,-0.214972853384
ACH-000277,-0.07413836243819999
ACH-000278,-0.0565093340175
ACH-000279,-0.260331318305
ACH-000280,-0.29596193397
ACH-000281,-0.6423214792499999
ACH-000288,-0.318840005108
ACH-000291,-0.397415680622
ACH-000293,-0.0136565758398
ACH-000294,-0.623917601432
ACH-000295,-0.513850125899
ACH-000296,-0.233599071098
ACH-000302,-0.35901867385799996
ACH-000304,-0.266487147456
ACH-000307,-0.130531998294
ACH-000308,-0.198875085049
ACH-000310,-0.11966104177100001
ACH-000311,-0.379313522239
ACH-000312,-0.253580475295
ACH-000315,-0.645568370376
ACH-000316,-0.402127681775
ACH-000317,-0.059051738991900006
ACH-000318,-0.362233311564
ACH-000319,-0.21646037338100002
ACH-000320,0.015525178230299998
ACH-000322,-0.0976997884497
ACH-000323,-0.20527126127099998
ACH-000324,-0.304529435267
ACH-000329,-0.36129156774099996
ACH-000330,-0.292422585212
ACH-000331,-0.528839090732
ACH-000332,-0.441378654468
ACH-000334,-0.473112579594
ACH-000335,-0.453973946831
ACH-000336,-0.41848506168300004
ACH-000337,-0.449463718474
ACH-000339,-0.37477327111000003
ACH-000341,-0.52320336145
ACH-000348,-0.09212072769719999
ACH-000350,-0.22903206356800002
ACH-000352,-0.20269694460999998
ACH-000356,-0.006784296148859999
ACH-000361,-0.651946732853
ACH-000362,-0.549744264255
