,STEAP3 (55240)
ACH-000004,-0.48285354033999994
ACH-000007,-0.38415892711599997
ACH-000009,-0.29561935364
ACH-000011,0.0957515348797
ACH-000012,-0.42916110590000006
ACH-000013,-0.0591648913775
ACH-000014,-0.18605448381499998
ACH-000015,-0.0789225656311
ACH-000017,-0.6053209817399999
ACH-000018,-0.530315450049
ACH-000019,-0.13579329080299998
ACH-000021,-0.0790977981432
ACH-000022,-0.044046620687
ACH-000025,-0.13091532439099998
ACH-000028,-0.14173409106100002
ACH-000030,-0.108033746806
ACH-000035,-0.341907152605
ACH-000036,-0.165021297328
ACH-000037,-0.11737290794000002
ACH-000039,-0.0435652685802
ACH-000040,0.0205105667797
ACH-000041,-0.156019831946
ACH-000042,-0.130793107647
ACH-000045,-0.296576647523
ACH-000047,-0.16982287736200002
ACH-000052,0.0373667958959
ACH-000053,-0.0268829791524
ACH-000054,-0.13202086369899999
ACH-000055,-0.246071235427
ACH-000060,-0.234678557896
ACH-000067,-0.167096648422
ACH-000070,-0.9051438473000001
ACH-000075,-0.204373419506
ACH-000078,-0.0235408825909
ACH-000082,-0.0942562489526
ACH-000085,-0.271864467582
ACH-000086,-0.335039495468
ACH-000087,0.0277499626146
ACH-000092,-0.198838300915
ACH-000095,-0.11258095485099999
ACH-000097,-0.0857203829328
ACH-000098,-0.37035248447999997
ACH-000099,-0.0988331298477
ACH-000108,-0.243509729439
ACH-000113,-0.18710317233100002
ACH-000115,-0.0743432146533
ACH-000116,-0.16145892493300001
ACH-000118,-0.07344670804289999
ACH-000120,-0.23065647172200002
ACH-000123,-0.0575248846229
ACH-000127,-0.422473347962
ACH-000128,-0.128514180781
ACH-000132,0.055828582115000004
ACH-000133,-0.335972090102
ACH-000137,-0.19798320833500002
ACH-000138,-0.0477195426855
ACH-000142,-0.298843660521
ACH-000143,-0.0385016203483
ACH-000146,-0.100195309335
ACH-000148,-0.103087106004
ACH-000150,0.0544529166535
ACH-000152,-0.197313750486
ACH-000153,-0.29728233883099997
ACH-000159,-0.0037400506512699997
ACH-000160,-0.0346580130453
ACH-000163,-0.0501622130863
ACH-000167,-0.7773221977399999
ACH-000168,-0.205650785087
ACH-000169,-0.0296706701447
ACH-000178,-0.032088493302799996
ACH-000182,-0.293817271649
ACH-000183,-0.289729444818
ACH-000188,-0.108848029302
ACH-000189,-0.760424823859
ACH-000190,-0.0838379573101
ACH-000198,-0.148877757237
ACH-000204,-0.24961648180799997
ACH-000206,-0.10424182354
ACH-000207,-0.194970754376
ACH-000211,-0.123242516002
ACH-000215,-0.40003053844700004
ACH-000221,-0.221700427468
ACH-000222,0.0789094393982
ACH-000223,-0.176116733673
ACH-000226,-0.0763090705118
ACH-000227,-0.051823314858499996
ACH-000228,-0.20725773424000002
ACH-000231,-0.10857196016
ACH-000232,0.035005415244800005
ACH-000233,-0.289376846879
ACH-000234,-0.226826137957
ACH-000235,-0.19360269593499999
ACH-000237,-0.41249322088600004
ACH-000238,-0.0465579736333
ACH-000243,-0.0870426457455
ACH-000244,-0.055444103129400006
ACH-000246,-0.31878313261700003
ACH-000248,-0.110480484013
ACH-000250,-0.818679723683
ACH-000251,0.0782284239599
ACH-000253,-0.14977189405400002
ACH-000255,-0.142236573924
ACH-000256,-0.623545912994
ACH-000257,-0.0284758641426
ACH-000258,0.0208417839952
ACH-000259,-0.049914315492000004
ACH-000260,-0.141270054075
ACH-000261,-0.09168793508619999
ACH-000262,-0.506567746577
ACH-000263,-0.766427224324
ACH-000264,-0.0366304288324
ACH-000265,-0.168342432971
ACH-000266,-0.025268983204
ACH-000272,-0.137158392907
ACH-000273,0.013445835389900001
ACH-000274,-0.0906065158675
ACH-000277,0.0433870848565
ACH-000278,-0.439143620451
ACH-000279,-0.15006059170999997
ACH-000280,0.0765393850989
ACH-000281,-0.28302539566999996
ACH-000288,-0.6613942168860001
ACH-000291,-0.25610395298300004
ACH-000293,-0.0315826277442
ACH-000294,-1.1183386154000001
ACH-000295,-0.629831446353
ACH-000296,-0.446085250065
ACH-000302,-0.363546749032
ACH-000304,-0.21893776325199998
ACH-000307,-0.12931132033
ACH-000308,-0.148924041239
ACH-000310,-0.11220094451300001
ACH-000311,-0.18909204824700002
ACH-000312,-0.197798955405
ACH-000315,-0.0924434416454
ACH-000316,-0.25047066148200003
ACH-000317,-0.285756447093
ACH-000318,-0.32992183707600004
ACH-000319,-0.040771344125
ACH-000320,-0.390567582289
ACH-000322,-0.10256098640900001
ACH-000323,-0.09705765315410002
ACH-000324,-0.08690479371710001
ACH-000329,-0.120506045922
ACH-000330,-0.38737397893700004
ACH-000331,-0.185924705603
ACH-000332,-0.0689963498967
ACH-000334,0.0796990512438
ACH-000335,-0.166467891852
ACH-000336,0.0423853273011
ACH-000337,-0.350342283164
ACH-000339,-0.352852298134
ACH-000341,-0.0362385112885
ACH-000348,-0.142322197777
ACH-000350,-0.19645950049600003
ACH-000352,-0.0252596591964
ACH-000356,-0.15984839531
ACH-000361,-0.33507437546999996
ACH-000362,-0.646741385005
ACH-000363,-0.0340076739011
ACH-000364,-0.218877357487
ACH-000365,-0.1819507448
ACH-000366,-0.135831688319
ACH-000368,-0.268386580859
ACH-000374,-0.266224273081
ACH-000375,-0.0778184161971
ACH-000376,-0.07805252360739999
ACH-000381,-0.07052715372860001
ACH-000383,-0.09859956562550001
ACH-000387,-0.5413856008569999
ACH-000389,-0.301303059201
ACH-000390,-0.0582926218705
ACH-000393,-0.316687971178
ACH-000395,-0.205531408279
ACH-000397,-0.211820499984
ACH-000401,-0.201876622324
ACH-000402,0.215407875962
ACH-000403,-0.0696504255693
ACH-000404,-0.48485252020400005
ACH-000406,-0.245499472976
ACH-000407,-0.0392792377053
ACH-000408,-0.07096892732969999
ACH-000410,-0.5446402616170001
ACH-000411,-0.282206751656
ACH-000414,-0.0251484388183
ACH-000415,-0.165644300084
ACH-000416,-0.09600071369539999
ACH-000420,0.0165266932178
ACH-000421,-0.132342110725
ACH-000424,-0.191923129216
ACH-000425,-0.322419833855
ACH-000426,0.14205214819599998
ACH-000427,-0.186877506045
ACH-000433,-0.0408648251556
ACH-000436,-0.130828967147
ACH-000444,-0.0471812971055
ACH-000445,-0.194790402964
ACH-000448,-0.23378715641
ACH-000450,-0.276537004159
ACH-000452,-0.166692254146
ACH-000454,0.008265736731529999
ACH-000458,-0.124948595044
ACH-000459,-0.060704455007999994
ACH-000460,-0.20906879484000002
ACH-000461,-0.00867687764191
ACH-000463,-0.108036211844
ACH-000464,0.0358988914389
ACH-000466,-0.210140931436
ACH-000467,-0.0638212576882
ACH-000468,-0.300030250943
ACH-000469,-0.012156440997099999
ACH-000470,-0.105608970489
ACH-000471,-0.526770246937
ACH-000472,-0.18769986909800002
ACH-000473,-0.27083082870999997
ACH-000475,-0.182054674868
ACH-000476,-0.29326123417
ACH-000477,-0.0899010842913
ACH-000480,-0.11331152313
ACH-000481,-0.22570808634599998
ACH-000483,-0.274414167367
ACH-000484,-0.227810360515
ACH-000485,0.0721989363446
ACH-000486,-0.0831493792071
ACH-000487,-0.295522179889
ACH-000488,0.0364268154319
ACH-000490,-0.137205843488
ACH-000491,-0.0369987353758
ACH-000495,-0.56245689413
ACH-000496,-0.256976754881
ACH-000499,-0.18701148915
ACH-000500,0.0365245374047
ACH-000502,-0.0450644196184
ACH-000503,-0.520313286925
ACH-000505,-0.205505835533
ACH-000507,0.072743341787
ACH-000510,-0.264227688307
ACH-000511,-0.0227024136801
ACH-000512,-0.418320875976
ACH-000516,-0.0143308558661
ACH-000517,-0.14714124275
ACH-000518,-0.255358121075
ACH-000520,-0.374085023341
ACH-000521,-0.213195502047
ACH-000522,-0.0765660908972
ACH-000524,-0.289410060295
ACH-000527,-0.019091852331299997
ACH-000528,-0.148454104593
ACH-000537,-0.194211667541
ACH-000541,-0.28139068782
ACH-000542,-0.00813915331436
ACH-000544,-0.265951273931
ACH-000545,-0.27904325226599996
ACH-000547,-0.09663887358249999
ACH-000548,-0.18944352123599997
ACH-000549,-0.11664520059
ACH-000550,-0.21974021419
ACH-000552,-0.16708806398499998
ACH-000556,0.0262209687372
ACH-000557,-0.118923986446
ACH-000570,-0.113629545829
ACH-000571,-0.10661404885
ACH-000573,-0.35782244709
ACH-000576,0.129822403253
ACH-000580,-0.19527810362599998
ACH-000584,-0.34073499399499996
ACH-000585,-0.0772045332217
ACH-000588,-0.176906018626
ACH-000589,-0.0957446380454
ACH-000591,-0.182706316958
