,SGSH (6448)
ACH-000337,-0.209345490488
ACH-000339,-0.0254884014242
ACH-000341,0.23346806857500002
ACH-000348,-0.006039628528550001
ACH-000350,-0.05704892067819999
ACH-000352,0.0617812682378
ACH-000356,0.127595666489
ACH-000361,0.04381925975380001
ACH-000362,0.024715106771900003
ACH-000363,0.0439296301209
ACH-000364,0.0860307398326
ACH-000365,0.0114449093771
ACH-000366,-0.0991414014161
ACH-000368,0.0660985503988
ACH-000374,-0.156462462831
ACH-000375,0.116570326889
ACH-000376,-0.0240630421772
ACH-000381,0.114540589443
ACH-000383,-0.109960581574
ACH-000387,-0.024761414852400004
ACH-000389,-0.0346910735756
ACH-000390,-0.0646915597315
ACH-000393,-0.0157127462414
ACH-000395,-0.162241700731
ACH-000397,-0.101561906834
ACH-000401,-0.161263535077
ACH-000402,-0.338600625185
ACH-000403,-0.0678438323862
ACH-000404,-0.247771887923
ACH-000406,-0.0678739440195
ACH-000407,-0.028363336288099998
ACH-000408,-0.0924291810214
ACH-000410,0.11370206154000001
ACH-000411,0.100504483752
ACH-000414,0.0110527647142
ACH-000415,-0.0625761838352
ACH-000416,-0.0558788574685
ACH-000420,-0.0309900625327
ACH-000421,-0.10060930246099999
ACH-000424,0.022551301405700004
ACH-000425,0.0514174772535
ACH-000426,-0.267696116326
ACH-000427,-0.0839959204655
ACH-000433,-0.20075939459699998
ACH-000436,0.054398370247
ACH-000444,-0.202796899197
ACH-000445,0.0490648750038
ACH-000448,0.029332643662799997
ACH-000450,-0.14114966145
ACH-000452,-0.014066664558600001
ACH-000454,0.14534625023800002
ACH-000458,-0.134161434976
ACH-000459,0.152292857206
ACH-000460,0.0933536465646
ACH-000461,0.0943987703725
ACH-000463,-0.0977557364255
ACH-000464,-0.267276617026
ACH-000466,-0.018890419654000002
ACH-000467,0.156606796238
ACH-000468,-0.0975837397589
ACH-000469,-0.0508040222646
ACH-000470,0.0110333594154
ACH-000471,-0.0366942194341
ACH-000472,-0.0737542398105
ACH-000473,-0.206943927816
ACH-000475,-0.10411808143100001
ACH-000476,-0.254487873473
ACH-000477,0.0324131164158
ACH-000480,0.0847210433191
ACH-000481,-0.0995790937853
ACH-000483,-0.080618069147
ACH-000484,0.031568142460599996
ACH-000485,0.00270559125599
ACH-000486,0.108028378221
ACH-000487,0.08136513552180001
ACH-000488,-0.084819196641
ACH-000490,-0.040832154919
ACH-000491,-0.28525680696999994
ACH-000495,0.047431526349
ACH-000496,-0.016133517690099998
ACH-000499,-0.07701737006689999
ACH-000500,0.0586949334413
ACH-000502,0.076086407521
ACH-000503,-0.0285379113136
ACH-000505,0.043862405735800004
ACH-000507,-0.0965968706667
ACH-000510,-0.0815517353498
ACH-000511,-0.116091228873
ACH-000512,0.112240600534
ACH-000516,0.0319104086111
ACH-000517,-0.120071872299
ACH-000518,-0.0395402793292
ACH-000520,-0.179799237689
ACH-000521,-0.266910716283
ACH-000522,0.039103589984499997
ACH-000524,-0.058558746412000005
ACH-000527,0.023874784259099998
ACH-000528,0.0190699525472
ACH-000537,0.0211792920569
ACH-000541,-0.22284274920400002
ACH-000542,0.0144324305133
ACH-000544,-0.154613524654
ACH-000545,-0.0255672089616
ACH-000547,-0.191101010047
ACH-000548,-0.0300189569446
ACH-000549,-0.00758991678634
ACH-000550,0.006448925237470001
ACH-000552,-0.0786235148922
ACH-000556,-0.0607332992442
ACH-000557,-0.05251080020880001
ACH-000570,-0.07114073244869999
ACH-000571,0.13094776325899998
ACH-000573,0.0233894502624
ACH-000576,-0.0595521287646
ACH-000580,-0.136554211619
ACH-000584,0.0126785511224
ACH-000585,-0.09369262337039999
ACH-000588,0.025231445193900002
ACH-000589,-0.20582369263300002
ACH-000591,-0.054276483472300005
ACH-000593,-0.08458795487960001
ACH-000600,-0.0220431372804
ACH-000601,-0.038347758495199995
ACH-000604,0.022273205180000002
ACH-000605,0.00667330875134
ACH-000606,0.0954016510104
ACH-000608,-0.037322770171599996
ACH-000614,0.239286702478
ACH-000616,-0.016271747353700003
ACH-000618,0.122908073145
ACH-000619,-0.13359302574999998
ACH-000620,-0.110117239947
ACH-000621,-0.24324916983699998
ACH-000622,-0.0805601426631
ACH-000623,-0.14652853522099998
ACH-000624,-0.07840796609930001
ACH-000627,-0.164414770129
ACH-000630,0.0345003069727
ACH-000632,0.031471237422000004
ACH-000633,-0.12123666574400001
ACH-000637,0.045429795288899996
ACH-000638,-0.0294255056644
ACH-000646,0.058759155563500004
ACH-000647,-0.064089131785
ACH-000648,-0.292380128926
ACH-000649,-0.0490214509151
ACH-000651,-0.0657462196019
ACH-000652,-0.11322093213500001
ACH-000653,-0.0564210537469
ACH-000657,-0.0053841574685500005
ACH-000658,-0.0452824900308
ACH-000661,0.133233233339
ACH-000662,-0.44883882568800004
ACH-000663,0.0596011207808
ACH-000665,-0.0313186730637
ACH-000671,0.04257195521430001
ACH-000673,-0.102326717141
ACH-000676,-0.159446864166
ACH-000677,0.0410081789593
ACH-000681,-0.178326413585
ACH-000682,-0.21043842098999999
ACH-000683,-0.0650995513202
ACH-000684,0.0533158211916
ACH-000688,0.049331312008600005
ACH-000693,-0.012081388100999998
ACH-000694,-0.0868756015058
ACH-000695,0.0581260008728
ACH-000696,0.0216490617278
ACH-000697,-0.221401060171
ACH-000699,-0.102423968334
ACH-000701,-0.0876957438049
ACH-000706,0.03849064621519999
ACH-000711,-0.0876549117244
ACH-000713,0.11991437169000002
ACH-000714,0.230703977025
ACH-000718,0.0060743358358500005
ACH-000720,-0.0575218542975
ACH-000721,0.0633311966357
ACH-000724,0.036020807365099994
ACH-000725,-0.0789555441362
ACH-000732,0.11428148076
ACH-000734,0.06169904837259999
ACH-000735,0.0304883722413
ACH-000736,-0.0401441647149
ACH-000738,-0.056349024033199996
ACH-000746,-0.10955773397
ACH-000747,0.10199201153899999
ACH-000748,-0.016363680382
ACH-000753,-0.0116141746135
ACH-000756,-0.118492638164
ACH-000757,0.16286345785599998
ACH-000758,0.11439943408
ACH-000760,-0.07983439528189999
ACH-000763,0.127817396384
ACH-000764,0.0758547381156
ACH-000765,-0.051145954784000004
ACH-000766,0.0135675841491
ACH-000767,-0.296726896938
ACH-000768,0.0538815666356
ACH-000769,-0.168969202738
ACH-000770,-0.0852121171136
ACH-000771,-0.0078514290376
ACH-000773,-0.0551862790051
ACH-000776,-0.268692002376
ACH-000777,0.0277489505449
ACH-000778,-0.05112064955159999
ACH-000781,-0.0737928834983
ACH-000782,-0.12367326299
ACH-000783,-0.123254687257
ACH-000784,-0.0276104796416
ACH-000785,-0.245904278457
ACH-000787,-0.0725624415057
ACH-000788,-0.0131956591846
ACH-000791,-0.0512669845576
ACH-000792,0.0112444720117
ACH-000794,-0.06515190762180001
ACH-000796,-0.046994511111199996
ACH-000799,0.023700915500799998
ACH-000800,-0.0876475148423
ACH-000802,-0.032738321326099995
ACH-000804,0.0167323653362
ACH-000805,-0.04485160363559999
ACH-000809,-0.09514827288899999
ACH-000810,0.0938781938248
ACH-000811,-0.159939996408
ACH-000817,-0.022101365073000003
ACH-000819,-0.0197321093876
ACH-000820,-0.06051974652000001
ACH-000821,0.0484395051645
ACH-000822,-0.124403952237
ACH-000823,-0.17404711149799998
ACH-000824,-0.163015367703
ACH-000827,-0.039877725394599994
ACH-000829,0.0330375318673
ACH-000831,0.0670646181348
ACH-000832,0.032751482777
ACH-000833,-0.323079362791
ACH-000834,0.20558565086
ACH-000835,0.127842952301
ACH-000836,-0.007451014761399999
ACH-000837,-0.03940532269
ACH-000838,-0.13146960777
ACH-000839,-0.021726621398
ACH-000840,0.112617916271
ACH-000841,-0.028740939824599996
ACH-000843,0.10393947827
ACH-000846,-0.114088574197
ACH-000847,-0.0757472496655
ACH-000848,-0.0372492715307
ACH-000849,0.0766104177976
ACH-000851,-0.011670989745399998
ACH-000855,0.0694391128562
ACH-000856,0.0709929077895
ACH-000858,-0.0881378392778
ACH-000859,-0.144658612491
ACH-000861,0.039633287975699996
ACH-000862,0.08851909163239999
ACH-000865,0.0038889296506499998
ACH-000866,-0.012820854768299998
ACH-000867,-0.049561076404300006
ACH-000869,0.0808855960482
ACH-000872,-0.00315367400889
ACH-000873,0.003522018708
ACH-000876,-0.0927174562774
ACH-000878,0.16500982045499998
ACH-000880,-0.0186175415346
ACH-000881,0.0858073393883
ACH-000882,-0.0643033061266
ACH-000884,-0.0068783758571800005
ACH-000885,-0.114689967003
ACH-000887,-0.0777725361498
ACH-000888,-0.040581508559900004
ACH-000889,-0.0131407704131
ACH-000890,0.026293154615700004
ACH-000896,0.0102825613501
ACH-000898,-0.0822423678481
ACH-000900,0.0883509151159
ACH-000901,-0.008967437084469999
ACH-000905,0.0369332942838
ACH-000906,0.032348606703699996
ACH-000907,0.0693046987385
ACH-000910,-0.14283621534399998
ACH-000911,-0.102242869473
ACH-000912,-0.0179558997945
ACH-000913,-0.0654891445704
ACH-000915,-0.07915651867239999
ACH-000916,-0.131346506723
ACH-000917,0.09204776028110001
ACH-000921,0.00413761373908
ACH-000924,-0.0967064839865
ACH-000926,-0.0191919403187
ACH-000928,-0.009157902120780001
ACH-000929,-0.014524711048299999
ACH-000932,0.005469515950100001
ACH-000935,-0.0590985896117
ACH-000936,0.0841814149909
ACH-000937,-0.127843559991
ACH-000938,0.108442750388
ACH-000939,0.0896661966897
ACH-000941,0.07195962807350001
ACH-000943,0.0689731049451
ACH-000946,0.0432637925477
ACH-000947,0.0566318531736
ACH-000948,-0.08753976369989999
ACH-000950,0.132292069279
ACH-000953,-0.0566209791331
ACH-000957,0.0719496060568
ACH-000958,0.111887542016
ACH-000960,0.05211529506580001
ACH-000963,-0.22682406828
ACH-000968,-0.0155476995548
ACH-000969,-0.005454066352
ACH-000973,-0.053435175523
ACH-000974,-0.00825141473705
ACH-000975,0.00120716615977
ACH-000976,-0.12133712670499999
ACH-000978,-0.0430984980824
ACH-000980,-0.0008965279941649999
ACH-000984,0.0317645083102
ACH-000986,0.00230394943866
ACH-000988,0.024491177012900003
ACH-000993,0.00247514142629
ACH-000994,-0.07623633134050001
ACH-000996,-0.385061530053
ACH-001001,-0.044569959430499996
ACH-001020,-0.180216432509
ACH-001028,-0.059846119935099994
ACH-001031,-0.0142997912472
ACH-001038,-0.0653881308245
ACH-001048,-0.0907468222954
ACH-001050,0.0374393358452
ACH-001053,-0.111008665864
ACH-001054,0.0603512795168
ACH-001061,0.0648446114566
ACH-001067,-0.17334744003
ACH-001075,0.0342283461482
ACH-001096,-0.0061562818854899995
ACH-001128,-0.12101086990399999
ACH-001134,-0.0195458822824
ACH-001151,-0.0361241900873
ACH-001163,-0.126374061197
ACH-001164,-0.0690896604582
ACH-001173,-0.08802699307949999
ACH-001183,-0.10501033681
ACH-001184,-0.12875776299799999
ACH-001190,0.02198075597
ACH-001192,-0.11013606363
ACH-001193,-0.08460405246639999
ACH-001196,0.0967728883358
ACH-001197,-0.198528767386
ACH-001205,0.11694014347000001
ACH-001211,0.18553651684099998
ACH-001212,-0.130688018851
ACH-001228,-0.20558541624899998
ACH-001232,-0.07055727993319999
ACH-001239,-0.0654350956227
ACH-001274,0.164115892503
ACH-001275,-0.12292797104699998
ACH-001277,-0.128555042018
ACH-001278,0.0381042289534
ACH-001280,0.0946881310588
ACH-001283,-0.169220217456
ACH-001289,-0.0729092308102
ACH-001295,-0.0928311969079
ACH-001300,-0.0566297374325
ACH-001301,-0.09447128815189998
ACH-001302,0.262498321128
ACH-001303,0.0185020804334
ACH-001306,0.206357718528
ACH-001318,0.013326643995299998
ACH-001322,0.0591660912682
ACH-001328,-0.0055451398726800005
ACH-001332,0.143219517742
ACH-001333,-0.0312439572871
ACH-001336,0.0772571538826
ACH-001340,-0.0329051749473
ACH-001346,-0.145749585047
ACH-001353,-0.102696660435
ACH-001354,0.322754712542
ACH-001367,-0.0357673828269
ACH-001368,0.015681688197000002
ACH-001374,-0.18986150839699997
ACH-001375,0.0604996872756
ACH-001377,0.04446668709
ACH-001380,-0.0108626739619
ACH-001391,-0.0575184417931
ACH-001407,0.0491377858455
ACH-001408,-0.017220944619400002
ACH-001413,0.048655313833
ACH-001430,0.264483700484
ACH-001431,-0.0707134612517
ACH-001450,-0.201092971267
ACH-001496,-0.034826305289800005
ACH-001500,-0.00415591387279
ACH-001521,-0.048019765311
ACH-001523,-0.05543206105430001
ACH-001532,-0.0469057305071
ACH-001536,-0.17940144107099998
ACH-001550,0.0152693253024
ACH-001552,-0.21948109889000003
ACH-001554,0.048280273199300006
ACH-001645,-0.06894798382789999
ACH-001654,-0.00300650330391
ACH-001715,0.07664386417789999
ACH-001735,-0.00212241090612
ACH-001736,-0.07427287752
ACH-001737,-0.17354941164700002
ACH-001740,0.13605795496099998
ACH-001745,-0.0302107695052
ACH-001750,-0.0537063221562
ACH-001765,-0.0703440541092
ACH-001956,-0.0390114729758
ACH-001957,-0.0486408045273
