,NGB (58157)
ACH-000004,-0.0865128614129
ACH-000007,0.095829570373
ACH-000009,0.0979830772967
ACH-000011,0.14338488760600002
ACH-000012,0.144688288509
ACH-000013,0.12608558304099998
ACH-000014,0.0494312662933
ACH-000015,0.07752503317139998
ACH-000017,-0.06442914720380001
ACH-000018,0.229481330128
ACH-000019,0.0578799863018
ACH-000021,0.27803357517099997
ACH-000022,0.18266549085
ACH-000025,0.229668257753
ACH-000028,0.279504837144
ACH-000030,0.206205066794
ACH-000035,0.331071033574
ACH-000036,0.0380996385368
ACH-000037,0.0175953291458
ACH-000039,0.219656182304
ACH-000040,0.262206211222
ACH-000041,-0.0141186882947
ACH-000042,0.11059418791799999
ACH-000045,0.06879527427189999
ACH-000047,0.0659822841978
ACH-000052,0.08004784385989999
ACH-000053,-0.0053917320479
ACH-000054,0.11483393494100001
ACH-000055,0.21217682674199997
ACH-000060,-0.128349800053
ACH-000067,0.126408477003
ACH-000070,0.15518790654200001
ACH-000075,-0.13548147392
ACH-000078,0.13401843285700002
ACH-000082,0.0862107945114
ACH-000085,-0.041976222420300004
ACH-000086,0.0420132291003
ACH-000087,0.129407722572
ACH-000092,0.015945019266299997
ACH-000095,0.053424220452199994
ACH-000097,0.08508918591739999
ACH-000098,0.12496945264
ACH-000099,0.186108047425
ACH-000108,0.39853718022600004
ACH-000113,0.130469036337
ACH-000115,-0.098873198599
ACH-000116,0.159467304719
ACH-000118,0.15733769995
ACH-000120,0.149726020141
ACH-000123,0.0469167576633
ACH-000127,0.169819503886
ACH-000128,0.0294256972078
ACH-000132,0.243824441218
ACH-000133,0.12304468783700001
ACH-000137,0.17363609438299998
ACH-000138,0.159120862286
ACH-000142,-0.00983902553496
ACH-000143,0.24543211528099998
ACH-000146,0.10936313788799999
ACH-000148,0.0338382452314
ACH-000150,0.17600265036899998
ACH-000152,0.131671993783
ACH-000153,0.296170661464
ACH-000159,0.12077689327600001
ACH-000160,0.16277852429300002
ACH-000163,0.0294297389942
ACH-000167,0.152484226304
ACH-000168,0.147053516582
ACH-000169,0.28946274392
ACH-000178,0.143334154901
ACH-000182,0.17232942866700002
ACH-000183,0.12838605541200002
ACH-000188,0.360821355967
ACH-000189,0.131515462298
ACH-000190,0.158931360841
ACH-000198,0.154591679905
ACH-000204,0.135827202979
ACH-000206,0.309252485324
ACH-000207,-0.238725219724
ACH-000211,0.0134476693835
ACH-000215,0.14213084529300002
ACH-000221,0.08785413311200001
ACH-000222,0.0948364781844
ACH-000223,0.201260273141
ACH-000226,0.0358844142458
ACH-000227,0.0306283164917
ACH-000228,0.24840446967399998
ACH-000231,0.06511520171469999
ACH-000232,0.0935684959437
ACH-000233,0.07791851874939999
ACH-000234,0.148015421611
ACH-000235,0.121716555257
ACH-000237,0.149597502597
ACH-000238,0.0231078626207
ACH-000243,0.14115713919
ACH-000244,-0.027428262395200003
ACH-000246,0.0339293305515
ACH-000248,0.06543505709009999
ACH-000250,0.09082587809329999
ACH-000251,0.27215540819899997
ACH-000253,0.08738302947630001
ACH-000255,0.0284972177196
ACH-000256,0.300519888952
ACH-000257,-0.127356398282
ACH-000258,0.42883143303099996
ACH-000259,0.0988663716656
ACH-000260,0.121971982634
ACH-000261,0.128279498674
ACH-000262,0.391373565426
ACH-000263,0.24115110428199998
ACH-000264,0.07389173397280001
ACH-000265,0.225620455729
ACH-000266,0.198092160304
ACH-000272,0.164819877728
ACH-000273,0.106590420571
ACH-000274,0.17645684035599998
ACH-000277,0.103954530711
ACH-000278,0.00225701052516
ACH-000279,0.0918761953804
ACH-000280,-0.027759979592599997
ACH-000281,0.27877702678599997
ACH-000288,0.034744604529
ACH-000291,0.25425601805500003
ACH-000293,0.164685019939
ACH-000294,0.0424697873344
ACH-000295,0.0274639261061
ACH-000296,0.0424106763805
ACH-000302,0.180738147907
ACH-000304,0.448288397263
ACH-000307,0.08642456848470001
ACH-000308,0.148375996876
ACH-000310,0.117269090003
ACH-000311,0.13418299991
ACH-000312,0.302466833371
ACH-000315,-0.230695934335
ACH-000316,0.262691760866
ACH-000317,0.0287325972973
ACH-000318,0.08999550257689999
ACH-000319,0.269646587889
ACH-000320,0.118114720251
ACH-000322,0.0270129833971
ACH-000323,0.140008481467
ACH-000324,0.119104022351
ACH-000329,-0.0557960507364
ACH-000330,0.147706784455
ACH-000331,0.14741352904899999
ACH-000332,0.20157974360300002
ACH-000334,0.458748551634
ACH-000335,0.125781175177
ACH-000336,0.0869925285042
ACH-000337,-0.0676251199328
ACH-000339,0.12049709241800001
ACH-000341,-0.024200705391500002
ACH-000348,0.144850821638
ACH-000350,0.14407682495100002
ACH-000352,0.19756045581599999
ACH-000356,-0.0259625373637
ACH-000361,0.0359122388711
ACH-000362,0.139784458548
ACH-000363,0.232620795692
ACH-000364,0.156457158101
ACH-000365,0.17324818269900003
ACH-000366,0.104519650996
ACH-000368,0.0410575524766
ACH-000374,0.253687460771
ACH-000375,0.23464051773699998
ACH-000376,0.11229237748099999
ACH-000381,-0.0481895284707
ACH-000383,0.072088324534
ACH-000387,0.23838383963799997
ACH-000389,0.0199786754938
ACH-000390,0.409714775282
ACH-000393,0.0895352101464
ACH-000395,0.00450282940869
ACH-000397,0.125709250711
ACH-000401,0.24934546573199998
ACH-000402,-0.034928739311900006
ACH-000403,0.054877911502800004
ACH-000404,0.0945078219187
ACH-000406,0.0822019216398
ACH-000407,0.090317988753
ACH-000408,-0.0146699451079
ACH-000410,0.0978129259096
ACH-000411,-0.028216328801
ACH-000414,0.241547086903
ACH-000415,0.114347973129
ACH-000416,0.053151545741600005
ACH-000420,-0.0193355095899
ACH-000421,0.150780109183
ACH-000424,0.22277457136300002
ACH-000425,0.17422504982099998
ACH-000426,0.13190813689
ACH-000427,0.330217783794
ACH-000433,0.035500169363599995
ACH-000436,0.156635140463
ACH-000444,0.12816666534600002
ACH-000445,0.49573445271399996
ACH-000448,0.0733736069525
ACH-000450,0.127825107744
ACH-000452,0.0298594415877
ACH-000454,0.20402477274099998
ACH-000458,0.0636346859394
ACH-000459,0.0863692875169
ACH-000460,0.09057399596270001
ACH-000461,0.226143416131
ACH-000463,0.179318553972
ACH-000464,0.154128295798
ACH-000466,0.266985723944
ACH-000467,0.134872712577
ACH-000468,0.238380293754
ACH-000469,-0.0186439125092
ACH-000470,0.0795539092361
ACH-000471,-0.044366996046500004
ACH-000472,0.13579507300000002
ACH-000473,0.125236195174
ACH-000475,0.0523249276796
ACH-000476,0.232039852637
ACH-000477,-0.0885500895563
ACH-000480,0.127315143133
ACH-000481,-0.117286204541
ACH-000483,-0.18900622769
ACH-000484,-0.028612480163699997
ACH-000485,-0.055987644376600004
ACH-000486,0.0768168607893
ACH-000487,0.21256743732900002
ACH-000488,0.154042712155
ACH-000490,0.144658209342
ACH-000491,0.07098892167330001
ACH-000495,-0.0652082708903
ACH-000496,0.168033350726
ACH-000499,0.189176776215
ACH-000500,0.553315725401
ACH-000502,0.00404666358485
ACH-000503,-0.052565857676800005
ACH-000505,0.019749898321799998
ACH-000507,0.027652881869799997
ACH-000510,0.19361965587699997
ACH-000511,0.11253787300899999
ACH-000512,-0.103620115929
ACH-000516,-0.030858962941900003
ACH-000517,0.0521144527562
ACH-000518,0.24613460615899999
ACH-000520,0.06817070275949999
ACH-000521,0.0683163960171
ACH-000522,0.110699012611
ACH-000524,0.0635401867873
ACH-000527,0.176618334536
ACH-000528,0.10183976941199999
ACH-000537,-0.012945303366200003
ACH-000541,0.0501863684064
ACH-000542,0.10822729480999999
ACH-000544,0.168682833587
ACH-000545,0.00385933610365
ACH-000547,0.045173945602699994
ACH-000548,0.0566104245627
ACH-000549,0.20352489847600003
ACH-000550,0.07877224624910001
ACH-000552,0.107658798343
ACH-000556,0.0630247457464
ACH-000557,0.0433361997186
ACH-000570,0.119568763366
ACH-000571,0.0513248302269
ACH-000573,0.157562387854
ACH-000576,0.0690223225507
ACH-000580,0.23357004830699998
ACH-000584,-0.0897865802353
ACH-000585,0.11743081875499999
ACH-000588,0.123437219638
ACH-000589,0.061112049227
ACH-000591,-0.11569359959100001
ACH-000593,-0.0216745147386
ACH-000600,0.204152836549
ACH-000601,0.196295386139
ACH-000604,0.08819831647029999
ACH-000605,0.06878984485930001
ACH-000606,0.0818104777348
ACH-000608,0.1136777552
ACH-000614,0.0850749304555
ACH-000616,0.20225141087999998
ACH-000618,0.171643697199
ACH-000619,0.341531775362
ACH-000620,0.281044620446
ACH-000621,0.146238262382
ACH-000622,-0.0046821843731
ACH-000623,0.165469379074
ACH-000624,0.0675288845208
ACH-000627,0.142880205561
ACH-000630,0.117035874238
ACH-000632,0.0402676114424
ACH-000633,0.08436306870639998
ACH-000637,0.0023797680836900002
ACH-000638,0.254505276664
ACH-000646,0.412746300215
ACH-000647,0.142772500446
ACH-000648,0.225207621729
ACH-000649,0.06746214780330001
ACH-000651,0.222273617927
ACH-000652,0.113645865259
ACH-000653,0.144542089116
ACH-000657,0.182207279794
ACH-000658,0.260052211684
ACH-000661,0.10565406474300001
ACH-000662,-0.10822690122400001
ACH-000663,0.169470781375
ACH-000665,0.158883402344
ACH-000671,0.127795973192
ACH-000673,0.149277199677
ACH-000676,0.34297930645400004
ACH-000677,0.128922342099
ACH-000681,0.08207248508510001
ACH-000682,0.152501343971
ACH-000683,0.27516640134799997
ACH-000684,-0.028869331845200002
ACH-000688,0.0100564306187
ACH-000693,0.0983522608615
ACH-000694,0.227085681282
ACH-000695,-0.215363589489
ACH-000696,0.18463427691300002
ACH-000697,0.0629391804821
ACH-000699,0.26699868416
ACH-000701,0.07082278965639999
ACH-000706,0.0442545397685
ACH-000711,0.0449646657807
ACH-000713,0.281449480859
ACH-000714,0.239027231003
ACH-000718,0.173757012718
ACH-000720,0.023147819358299997
ACH-000721,0.0653391482354
ACH-000724,0.24241649612
ACH-000725,0.025398517014
ACH-000732,-0.315621584743
ACH-000734,0.17413860989399998
ACH-000735,0.120935299247
ACH-000736,-0.058856151701999995
ACH-000738,0.093610309614
ACH-000746,0.47737314134099995
ACH-000747,0.0465813707035
ACH-000748,0.145228968926
ACH-000753,0.145909433977
ACH-000756,-0.14391654804
ACH-000757,0.276573433616
ACH-000758,0.158474293005
ACH-000760,-0.056229626004800005
ACH-000763,0.0171220357269
ACH-000764,-0.051437565445099996
ACH-000765,0.18983927180500001
ACH-000766,0.252504387533
ACH-000767,0.284159814678
ACH-000768,0.104693079771
ACH-000769,0.249169504405
ACH-000770,0.180692874661
ACH-000771,0.135257546294
ACH-000773,0.033016150169199995
ACH-000776,-0.0315151266246
ACH-000777,0.15591441963
ACH-000778,0.215178378028
ACH-000781,0.18107309047800002
ACH-000782,0.339014115775
ACH-000783,0.09357581003280001
ACH-000784,0.10475025077
ACH-000785,0.279436358233
ACH-000787,0.204093194109
ACH-000788,0.207070775428
ACH-000791,0.0925462332769
ACH-000792,0.00801076106929
ACH-000794,0.139597932643
ACH-000796,0.0916285374572
ACH-000799,0.196115817379
ACH-000800,0.227894168308
ACH-000802,0.129904439448
ACH-000804,-0.0445335206888
ACH-000805,0.250924544985
ACH-000809,0.012451548563600002
