,ATG16L1 (55054)
ACH-000004,0.0817417238603
ACH-000007,0.0667864386627
ACH-000009,-0.0633373578704
ACH-000011,0.00107902997055
ACH-000012,-0.024220673710599997
ACH-000013,0.09219109761870001
ACH-000014,-0.0489533976872
ACH-000015,-0.068218769139
ACH-000017,0.162329053201
ACH-000018,0.059027645617
ACH-000019,-0.07945810232719999
ACH-000021,0.056873968746999994
ACH-000022,-0.0540537121045
ACH-000025,-0.231200911767
ACH-000028,0.112921104285
ACH-000030,-0.0179673861456
ACH-000035,-0.023476724019299997
ACH-000036,-0.151050594452
ACH-000037,0.0158441956969
ACH-000039,-0.145799799455
ACH-000040,-0.193560347045
ACH-000041,-0.0662083008985
ACH-000042,-0.031460823048099995
ACH-000045,-0.18230674775199998
ACH-000047,0.039767603585800004
ACH-000052,0.422046169915
ACH-000053,0.0284520473704
ACH-000054,-0.0677069407313
ACH-000055,-0.20581050953699997
ACH-000060,0.04296822072919999
ACH-000067,-0.0822914385888
ACH-000070,-0.209261933158
ACH-000075,-0.30950655240200003
ACH-000078,-0.141299816061
ACH-000082,-0.33465483962299997
ACH-000085,0.031722917272
ACH-000086,-0.14469454238600002
ACH-000087,-0.0969620451358
ACH-000092,0.140819705286
ACH-000095,-0.0721934004004
ACH-000097,0.118408359982
ACH-000098,-0.322903786466
ACH-000099,-0.0901175424282
ACH-000108,-0.0628498036861
ACH-000113,0.00245675677613
ACH-000115,-0.0333565761559
ACH-000116,-0.104128957601
ACH-000118,-0.0289538561172
ACH-000120,-0.28401581027399997
ACH-000123,-0.0730093818206
ACH-000127,-0.09033120006130001
ACH-000128,-0.14170817247
ACH-000132,-0.154800269806
ACH-000133,-0.536282206073
ACH-000137,-0.37891181041999994
ACH-000138,-0.0874941699358
ACH-000142,0.0931898988728
ACH-000143,-0.09160163675750001
ACH-000146,-0.0609977003524
ACH-000148,-0.155823999829
ACH-000150,-0.11288061737600001
ACH-000152,-0.149224110513
ACH-000153,-0.10090769232499999
ACH-000159,-0.0643134644843
ACH-000160,-0.17564922632399999
ACH-000163,-0.24720302946400002
ACH-000167,-0.14383521593
ACH-000168,-0.023191607767099998
ACH-000169,-0.383956827009
ACH-000178,0.0308137597603
ACH-000182,-0.0850653485788
ACH-000183,-0.0326978972141
ACH-000188,-0.0888786355697
ACH-000189,-0.05350096012080001
ACH-000190,-0.0515070258284
ACH-000198,-0.109960875491
ACH-000204,-0.112208063844
ACH-000206,-0.0818415306909
ACH-000207,-0.0038091995071300004
ACH-000211,-0.0792229011575
ACH-000215,-0.124272562098
ACH-000221,-0.027026604675500002
ACH-000222,-0.337100099505
ACH-000223,-0.141812856493
ACH-000226,0.0470125190145
ACH-000227,-0.0415026993525
ACH-000228,0.0902776216507
ACH-000231,0.0381265226001
ACH-000232,0.043256485305399994
ACH-000233,-0.14682980820900002
ACH-000234,-0.168530640122
ACH-000235,0.0343676020969
ACH-000237,-0.202891136208
ACH-000238,-0.21132306628400002
ACH-000243,0.026563863747200003
ACH-000244,0.014814698333100002
ACH-000246,-0.12454852075400001
ACH-000248,-0.0932495342775
ACH-000250,-0.186854828822
ACH-000251,-0.209951060241
ACH-000253,-0.056717467050400004
ACH-000255,-0.201628806895
ACH-000256,0.19564277905400002
ACH-000257,0.163261458555
ACH-000258,0.21118707032200001
ACH-000259,-0.0147752347297
ACH-000260,0.000468317519764
ACH-000261,0.285420122763
ACH-000262,-0.144934421076
ACH-000263,-0.12317955807700001
ACH-000264,-0.07773509987980001
ACH-000265,-0.00994581198586
ACH-000266,-0.0226663914946
ACH-000272,-0.061326369551900003
ACH-000273,0.11771712112
ACH-000274,-0.10741488186300001
ACH-000277,-0.09434051325930001
ACH-000278,0.203692416751
ACH-000279,-0.015794779574599998
ACH-000280,0.101773970546
ACH-000281,0.00716772092489
ACH-000288,-0.312300007205
ACH-000291,-0.137524745358
ACH-000293,0.00726936308774
