,RFFL (117584)
ACH-000361,-0.410488509862
ACH-000362,-0.49700313340400004
ACH-000363,-0.39444600085799997
ACH-000364,-0.478121071924
ACH-000365,-0.41528237890299996
ACH-000366,-0.386776085791
ACH-000368,-0.471257777235
ACH-000374,-0.383060858464
ACH-000375,-0.546488445583
ACH-000376,-0.268596259143
ACH-000381,-0.293547690197
ACH-000383,-0.47178186265600003
ACH-000387,-0.6820408763410001
ACH-000389,-0.244645869249
ACH-000390,-0.579334299707
ACH-000393,-0.411427131887
ACH-000395,-0.31695239478
ACH-000397,-0.53056635209
ACH-000401,-0.336781591447
ACH-000402,-0.705550408916
ACH-000403,-0.5827566634610001
ACH-000404,-0.461192393513
ACH-000406,-0.344970945811
ACH-000407,-0.400091914129
ACH-000408,-0.191926099069
ACH-000410,-0.498418142076
ACH-000411,-0.448086756803
ACH-000414,-0.453770448613
ACH-000415,-0.500192203026
ACH-000416,-0.501944267667
ACH-000420,-0.465470327553
ACH-000421,-0.45836937755199997
ACH-000424,-0.616137451488
ACH-000425,-0.504106293289
ACH-000426,-0.651197759996
ACH-000427,-0.741520232304
ACH-000433,-0.508496907592
ACH-000436,-0.581122798482
ACH-000444,-0.431677867378
ACH-000445,-0.22294980987
ACH-000448,-0.7110576534020001
ACH-000450,-0.502868763164
ACH-000452,-0.619112318864
ACH-000454,-0.42796850765600003
ACH-000458,-0.715034070716
ACH-000459,-0.188107938047
ACH-000460,-0.43446361995899996
ACH-000461,-0.355245786153
ACH-000463,-0.585598657336
ACH-000464,-0.420307462486
ACH-000466,-0.791677978683
ACH-000467,-0.532927329426
ACH-000468,-0.512603357052
ACH-000469,-0.36672843010399997
ACH-000470,-0.39735523573200004
ACH-000471,-0.5449613818600001
ACH-000472,-0.5235350915070001
ACH-000473,-0.407553293688
ACH-000475,-0.367280770361
ACH-000476,-0.479967595871
ACH-000477,-0.699131606744
ACH-000480,-0.495420446115
ACH-000481,-0.476304714114
ACH-000483,-0.348694724225
ACH-000484,-0.302368524157
ACH-000485,-0.483451956098
ACH-000486,-0.4590220198800001
ACH-000487,-0.5272473387709999
ACH-000488,-0.5452068928239999
ACH-000490,-0.591021402193
ACH-000491,-0.450750214617
ACH-000495,-0.400608455109
ACH-000496,-0.653250047265
ACH-000499,-0.37632805245800005
ACH-000500,-0.509609506934
ACH-000502,-0.48745425365
ACH-000503,-0.47925936206299996
ACH-000505,-0.47715845528899997
ACH-000507,-0.403398758062
ACH-000510,-0.41519410572800003
ACH-000511,-0.636296232018
ACH-000512,-0.720332290695
ACH-000516,-0.327641888104
ACH-000517,-0.649266310773
ACH-000518,-0.41147359754100005
ACH-000520,-0.6846521112989999
ACH-000521,-0.48058905320399997
ACH-000522,-0.436180348403
ACH-000524,-0.636530393957
ACH-000527,-0.457794625069
ACH-000528,-0.46366741234
ACH-000537,-0.494072022882
ACH-000541,-0.00218843534863
ACH-000542,-0.500243774802
ACH-000544,-0.5283669239
ACH-000545,-0.385519979856
ACH-000547,-0.38533344333700004
ACH-000548,-0.516932322325
ACH-000549,-0.36771433496
ACH-000550,-0.447663834906
ACH-000552,-0.44338690806000003
ACH-000556,-0.488514118851
ACH-000557,-0.4749340482
ACH-000570,-0.592064816593
ACH-000571,-0.35072937634499995
ACH-000573,-0.417605550012
ACH-000576,-0.423631511929
ACH-000580,-0.5446624950119999
ACH-000584,-0.376023747162
ACH-000585,-0.33500073970600003
ACH-000588,-0.39292266956
ACH-000589,-0.478278230098
ACH-000591,-0.48383282993199994
ACH-000593,-0.399384525665
ACH-000600,-0.691453748045
ACH-000601,-0.40843952950900003
ACH-000604,-0.26567643045899997
ACH-000605,-0.579675360634
ACH-000606,-0.588695192457
ACH-000608,-0.6710090002269999
ACH-000614,-0.596749280833
ACH-000616,-0.506320633499
ACH-000618,-0.330014855357
ACH-000619,-0.720073253682
ACH-000620,-0.545187769703
ACH-000621,-0.5386471804730001
ACH-000622,-0.529888594851
ACH-000623,-0.515159342918
ACH-000624,-0.559863416182
ACH-000627,-0.449129072359
ACH-000630,-0.43635760406
ACH-000632,-0.659726003987
ACH-000633,-0.552358935456
ACH-000637,-0.391093280946
ACH-000638,-0.300161934022
ACH-000646,-0.6630864620629999
ACH-000647,-0.626634275959
ACH-000648,-0.5037014894990001
ACH-000649,-0.39804353286899996
ACH-000651,-0.375407791353
ACH-000652,-0.56505282806
ACH-000653,-0.480437161371
ACH-000657,-0.5496762472119999
ACH-000658,-0.546853237368
ACH-000661,-0.400410459388
ACH-000662,-0.615342516863
ACH-000663,-0.47712610050399995
ACH-000665,-0.394023542837
ACH-000671,-0.10595968407199999
ACH-000673,-0.5078062391229999
ACH-000676,-0.542103646718
ACH-000677,-0.403742554789
ACH-000681,-0.324649184718
ACH-000682,-0.39198366584100003
ACH-000683,-0.461120329432
ACH-000684,-0.37230538706999994
ACH-000688,-0.664623972632
ACH-000693,-0.37752917620399995
ACH-000694,-0.398659084309
ACH-000695,-0.8740568974259999
ACH-000696,-0.575303281069
ACH-000697,-0.376932064991
ACH-000699,-0.372252738583
ACH-000701,-0.0937793260574
ACH-000706,-0.356527436113
ACH-000711,-0.830084480042
ACH-000713,-0.50123109525
ACH-000714,-0.7364768571420001
ACH-000718,-0.603956523609
ACH-000720,-0.370622741233
ACH-000721,-0.563064726862
ACH-000724,-0.509613480097
ACH-000725,-0.5179510751959999
ACH-000732,-0.43269329956299996
ACH-000734,-0.350579177059
ACH-000735,-0.507909932292
ACH-000736,-0.605531929511
ACH-000738,-0.549681062317
ACH-000746,-0.46893370186300004
ACH-000747,-0.392240488204
ACH-000748,-0.424021945045
ACH-000753,-0.349208876545
ACH-000756,-0.35695186312700006
ACH-000757,-0.455505089786
ACH-000758,-0.609980959414
ACH-000760,-0.586901191862
ACH-000763,-0.782173473308
ACH-000764,-0.36296414619499995
ACH-000765,-0.39786497214
ACH-000766,-0.428492509433
ACH-000767,-0.398362062637
ACH-000768,-0.499410248943
ACH-000769,-0.42711513925300004
ACH-000770,-0.452087942158
ACH-000771,-0.392307732571
ACH-000773,-0.371748353763
ACH-000776,-0.581753809661
ACH-000777,-0.5443029733160001
ACH-000778,-0.497304522942
ACH-000781,-0.429079002554
ACH-000782,-0.259206500935
ACH-000783,-0.508446852178
ACH-000784,-0.433609054379
ACH-000785,-0.5741191950150001
ACH-000787,-0.326064573974
ACH-000788,-0.413938861567
ACH-000791,-0.517303451756
ACH-000792,-0.38521314390699996
ACH-000794,-0.420686232289
ACH-000796,-0.625790680565
ACH-000799,-0.6974573713619999
ACH-000800,-0.366451220568
ACH-000802,-0.298402962271
ACH-000804,-0.334097841893
ACH-000805,-0.568918528976
ACH-000809,-0.48276476508
ACH-000810,-0.517674908037
ACH-000811,-0.516830121549
ACH-000817,-0.530338773341
ACH-000819,-0.235936302491
ACH-000820,-0.22116920201200002
ACH-000821,-0.6832694835490001
ACH-000822,-0.533867568986
ACH-000823,-0.424949779786
ACH-000824,-0.669631804495
ACH-000827,-0.431740579664
ACH-000829,-0.47100237405
ACH-000831,-0.5271869599769999
ACH-000832,-0.480535334548
ACH-000833,-0.60720213375
ACH-000834,-0.283412775975
ACH-000835,-0.411032678561
ACH-000836,-0.408615575722
ACH-000837,-0.341920066168
ACH-000838,-0.244959424615
ACH-000839,-0.49652155168000006
ACH-000840,-0.420699225624
ACH-000841,-0.550741923156
ACH-000843,-0.45089075389600003
ACH-000846,-0.576245078379
ACH-000847,-0.496707167271
ACH-000848,-0.568108476103
ACH-000849,-0.658007137725
ACH-000851,-0.423430049576
ACH-000855,-0.46508805685800003
ACH-000856,-0.422722401057
ACH-000858,-0.431783133967
ACH-000859,-0.40328269886
ACH-000861,-0.514844867694
ACH-000862,-0.500118036187
ACH-000865,-0.35874189439099996
ACH-000866,-0.265168451112
ACH-000867,-0.734135045538
ACH-000869,-0.517428256898
ACH-000872,-0.40866164810999994
ACH-000873,-0.602874664022
ACH-000876,-0.496940883651
ACH-000878,-0.151065975133
ACH-000880,-0.433400449044
ACH-000881,-0.517946112104
ACH-000882,-0.556100260936
ACH-000884,-0.42828332395
ACH-000885,-0.610466696895
ACH-000887,-0.468312214552
ACH-000888,-0.669508370057
ACH-000889,-0.44041213790100003
ACH-000890,-0.467641856285
ACH-000896,-0.353691963887
ACH-000898,-0.434188917982
ACH-000900,-0.562176381542
ACH-000901,-0.539442180365
ACH-000905,-0.471604638271
ACH-000906,-0.37095002683600004
ACH-000907,-0.415711161294
ACH-000910,-0.352569775177
ACH-000911,-0.48551154871299995
ACH-000912,-0.453222933399
ACH-000913,-0.524304336127
ACH-000915,-0.439786938919
ACH-000916,-0.157912818721
ACH-000917,-0.587865362021
ACH-000921,-0.594202304301
ACH-000924,-0.440746039601
ACH-000926,-0.533160839749
ACH-000928,-0.2395512566
ACH-000929,-0.730353698378
ACH-000932,-0.642374943776
ACH-000935,-0.597657322187
ACH-000936,-0.38730557978200003
ACH-000937,-0.681512037253
ACH-000938,-0.451554313416
ACH-000939,-0.251828835122
ACH-000941,-0.341140755554
ACH-000943,-0.505173379926
ACH-000946,-0.531460031445
ACH-000947,-0.459108738644
ACH-000948,-0.543182829523
ACH-000950,-0.227799488336
ACH-000953,-0.912811132729
ACH-000957,-0.7699832906990001
ACH-000958,-0.682125676214
ACH-000960,-0.571731995901
ACH-000963,-0.71209941394
ACH-000968,-0.44900795571900004
ACH-000969,-0.49277113598399996
ACH-000973,-0.605553255366
ACH-000974,-0.461580519832
ACH-000975,-0.477693058475
ACH-000976,-0.30111835795
ACH-000978,-0.14253136800799998
ACH-000980,-0.41340541982
ACH-000984,-0.555046702399
ACH-000986,-0.48262761505400004
ACH-000988,-0.465044744013
ACH-000993,-0.37068254735600004
ACH-000994,-0.277118862669
ACH-000996,-0.324000919977
ACH-001001,-0.6508733636240001
ACH-001020,-0.38182952495899997
ACH-001028,-0.632681899425
ACH-001031,-0.371699691448
ACH-001038,-0.5498363854230001
ACH-001048,-0.37098437473800006
ACH-001050,-0.47178812096
ACH-001053,-0.7388424053939999
ACH-001054,-0.44354380544600003
ACH-001061,-0.449613922056
ACH-001067,-0.514605451513
ACH-001075,-0.6841915423010001
ACH-001096,-0.25247053770100003
ACH-001128,-0.451386786995
ACH-001134,-0.48693813942599995
ACH-001151,-0.372327338222
ACH-001163,-0.560237340735
ACH-001164,-0.180676180964
ACH-001173,-0.433535301736
ACH-001183,-0.566136019312
ACH-001184,-0.430431801074
ACH-001190,-0.494944070708
ACH-001192,-0.497674801477
ACH-001193,-0.628604774859
ACH-001196,-0.430843709413
ACH-001197,-0.767033285495
ACH-001205,-0.548087233736
ACH-001211,-0.46381701106000006
ACH-001212,-0.311512383949
ACH-001228,-0.5830659637610001
ACH-001232,-0.5093409842809999
ACH-001239,-0.650428924398
ACH-001274,-0.6263848424390001
ACH-001275,-0.522634333147
ACH-001277,-0.161832938099
ACH-001278,-0.38841523603
ACH-001280,-0.494143236258
ACH-001283,-0.5142248259059999
ACH-001289,-0.5676131855709999
ACH-001295,-0.519145488445
ACH-001300,-0.388675956218
ACH-001301,-0.401103053279
ACH-001302,-0.7753288642199999
ACH-001303,-0.51338009954
ACH-001306,-0.708579568828
ACH-001318,-0.633764729816
ACH-001322,-0.754875814171
ACH-001328,-0.632326464825
ACH-001332,-0.632294381049
ACH-001333,-0.540774528628
ACH-001336,-0.44374047285400003
ACH-001340,-0.66056656113
ACH-001346,-0.344076862087
ACH-001353,-0.611713893774
ACH-001354,-0.256213327317
ACH-001367,-0.606097173258
ACH-001368,-0.580228217276
ACH-001374,-0.86771777037
ACH-001375,-0.406351935168
ACH-001377,-0.567519682429
ACH-001380,-0.724524854286
ACH-001391,-0.635746351373
ACH-001407,-0.440289567395
ACH-001408,-0.482305819744
ACH-001413,-0.469678735655
ACH-001430,-0.724573208371
ACH-001431,-0.370856762552
ACH-001450,-0.451387523255
ACH-001496,-0.381779795841
ACH-001500,-0.58694116343
ACH-001521,-0.705938024685
ACH-001523,-0.442639443597
ACH-001532,-0.458614281655
ACH-001536,-0.5724017787300001
ACH-001550,-0.40400056587899996
ACH-001552,-0.519397428662
ACH-001554,-0.486713323842
ACH-001645,-0.482761044947
ACH-001654,-0.502928325848
ACH-001715,-0.482407049201
ACH-001735,-0.515166854983
ACH-001736,-0.386221536486
ACH-001737,-0.952101759097
ACH-001740,-0.163382239384
ACH-001745,-0.370053438864
ACH-001750,-0.630830696333
ACH-001765,-0.493921488234
ACH-001956,-0.47371936740099996
ACH-001957,-0.546076155629
