,VCAM1 (7412)
ACH-000522,-0.160253032333
ACH-000524,-0.08414431150260002
ACH-000527,0.0587913345218
ACH-000528,-0.024327987002
ACH-000537,-0.06613203200369999
ACH-000541,0.15863522461500001
ACH-000542,0.00793949452042
ACH-000544,-0.243080449202
ACH-000545,-0.155597869656
ACH-000547,-0.164206913255
ACH-000548,-0.208477230633
ACH-000549,0.0259635878081
ACH-000550,-0.12765566988
ACH-000552,-0.131671078899
ACH-000556,-0.0886326763789
ACH-000557,0.125544853288
ACH-000570,0.018131489066
ACH-000571,-0.0816479039043
ACH-000573,-0.20175319048700002
ACH-000576,-0.270509422587
ACH-000580,-0.19967305917
ACH-000584,-0.041254313778699994
ACH-000585,-0.0822817246803
ACH-000588,-0.27267299463000005
ACH-000589,-0.16794076526299997
ACH-000591,-0.13963458784399999
ACH-000593,-0.031809302664
ACH-000600,0.0459119082058
ACH-000601,0.0522416874845
ACH-000604,-0.234398380103
ACH-000605,-0.104791149485
ACH-000606,0.00109892465161
ACH-000608,-0.037792843864
ACH-000614,-0.26866658549100003
ACH-000616,0.0260868487702
ACH-000618,-0.000114037600515
ACH-000619,-0.06120854593259999
ACH-000620,-0.0105268451344
ACH-000621,-0.0172407562746
ACH-000622,-0.0150197590553
ACH-000623,-0.101661183407
ACH-000624,0.08353716313080001
ACH-000627,-0.256010956574
ACH-000630,-0.0111397257895
ACH-000632,0.00727358614122
ACH-000633,-0.015140509297499999
ACH-000637,0.0219763498293
ACH-000638,-0.011107429736600002
ACH-000646,-0.19645910763399999
ACH-000647,0.0136042171773
ACH-000648,0.125557064937
ACH-000649,-0.052449336519300005
ACH-000651,-0.0319184215332
ACH-000652,-0.0581236767483
ACH-000653,-0.0169910459836
ACH-000657,-0.141370820837
ACH-000658,-0.014473108164200001
ACH-000661,-0.112306656834
ACH-000662,0.122479951753
ACH-000663,-0.0431627478649
ACH-000665,-0.0476262269949
ACH-000671,-0.0126462335466
ACH-000673,-0.0288493783129
ACH-000676,-0.161275196339
ACH-000677,-0.328051297584
ACH-000681,0.08064545974889999
ACH-000682,-0.0679349553598
ACH-000683,0.0353631923579
ACH-000684,-0.137240635822
ACH-000688,-0.207180142859
ACH-000693,0.04100541045080001
ACH-000694,0.186643358654
ACH-000695,0.14718810144799999
ACH-000696,-0.0916948634016
ACH-000697,-0.16566533954600002
ACH-000699,0.0928460880971
ACH-000701,0.16041070712000002
ACH-000706,-0.0640220746265
ACH-000711,-0.0399705595562
ACH-000713,-0.254256051004
ACH-000714,-0.199790445643
ACH-000718,0.00876471081932
ACH-000720,-0.007344170500760001
ACH-000721,-0.146137584072
ACH-000724,0.191348174933
ACH-000725,0.034108269958
ACH-000732,-0.281354453649
ACH-000734,-0.22698143934599999
ACH-000735,-0.08450368588570001
ACH-000736,0.00039707394620699997
ACH-000738,0.19090046736699998
ACH-000746,-0.22545662421
ACH-000747,0.0227495802333
ACH-000748,-0.0505485200189
ACH-000753,-0.0797377370734
ACH-000756,0.12071739942700001
ACH-000757,-0.49262166934199997
ACH-000758,-0.131855812664
ACH-000760,0.05199753268730001
ACH-000763,0.15415904345200002
ACH-000764,0.0559281984195
ACH-000765,-0.163821172964
ACH-000766,-0.061454157539499996
ACH-000767,-0.07042842381289999
ACH-000768,-0.012678385339600001
ACH-000769,-0.182695802675
ACH-000770,-0.00200081661507
ACH-000771,0.09654882163079999
ACH-000773,-0.04331193493919999
ACH-000776,0.0916735520029
ACH-000777,0.0204258094091
ACH-000778,0.044806458192099996
ACH-000781,-0.0581431487457
ACH-000782,0.163451171547
ACH-000783,-0.018416020692099997
ACH-000784,0.023683556009400003
ACH-000785,-0.0721458561447
ACH-000787,-0.014727413298799999
ACH-000788,-0.11872064297399999
ACH-000791,-0.22709222553599998
ACH-000792,-0.137622589573
ACH-000794,-0.134905907532
ACH-000796,0.0264434780365
ACH-000799,0.127853919886
ACH-000800,0.00244707699029
ACH-000802,0.05845228836619999
ACH-000804,-0.126669200701
ACH-000805,-0.284727848558
ACH-000809,0.0861794122293
ACH-000810,-0.0358939982887
ACH-000811,-0.0138781090332
ACH-000817,0.0639361387619
ACH-000819,-0.0629546616695
ACH-000820,-0.29308133741000003
ACH-000821,-0.12542800815
ACH-000822,-0.0227887854427
ACH-000823,-0.046992197729400005
ACH-000824,-0.00640663662977
ACH-000827,0.0336073571803
ACH-000829,0.151433681938
ACH-000831,-0.077054434446
ACH-000832,-0.117223054979
ACH-000833,0.018930293859400003
ACH-000834,-0.106862449558
ACH-000835,-0.12290366241299999
ACH-000836,-0.0439114021871
ACH-000837,-0.0770792724281
ACH-000838,-0.155197337202
ACH-000839,-0.10735791166099999
ACH-000840,-0.0623118995785
ACH-000841,-0.27172024669399997
ACH-000843,0.045318028788300005
ACH-000846,-0.0464274297515
ACH-000847,0.178321667005
ACH-000848,0.0057552763587400005
ACH-000849,-0.311436577638
ACH-000851,-0.116749546835
ACH-000855,-0.365170172516
ACH-000856,-0.0981577146705
ACH-000858,-0.0499702299895
ACH-000859,-0.24882730889199997
ACH-000861,-0.0880211709415
ACH-000862,0.027897128593900002
ACH-000865,-0.0408130282106
ACH-000866,0.0460128169964
ACH-000867,-0.031614600834699996
ACH-000869,-0.260935797686
ACH-000872,-0.22323368074900002
ACH-000873,-0.144658973702
ACH-000876,-0.051103737724599994
ACH-000878,0.17388478218800002
ACH-000880,-0.0457783200103
ACH-000881,-0.00940836733961
ACH-000882,-0.172597983131
ACH-000884,0.166647108892
ACH-000885,-0.0199413853601
ACH-000887,-0.0920006882377
ACH-000888,-0.0216384353452
ACH-000889,-0.0687309006511
ACH-000890,-0.22117383157499998
ACH-000896,0.00166315768616
ACH-000898,-0.164471573578
ACH-000900,0.208302129578
ACH-000901,0.07836979915860001
ACH-000905,-0.0798895879181
ACH-000906,-0.142542533883
ACH-000907,0.053321271018500004
ACH-000910,0.114442516193
ACH-000911,-0.06961448870239999
ACH-000912,-0.11634346230900001
ACH-000913,-0.018042600077400002
ACH-000915,-0.30942324660500004
ACH-000916,0.15587306784000002
ACH-000917,-0.0333737749706
ACH-000921,-0.250905721728
ACH-000924,0.070446957742
ACH-000926,0.0440767153694
ACH-000928,0.0779363676094
ACH-000929,-0.176990765191
ACH-000932,-0.0543370305124
ACH-000935,-0.0391314960854
ACH-000936,-0.08474791505589999
ACH-000937,0.024243934013099995
ACH-000938,-0.17886592587000003
ACH-000939,0.0621844253694
ACH-000941,-0.112034089703
ACH-000943,-0.123676567363
ACH-000946,-0.18540627835999998
ACH-000947,-0.0174939479994
ACH-000948,-0.0481749609973
ACH-000950,-0.071894819412
ACH-000953,-0.0362096423281
ACH-000957,-0.033377448984
ACH-000958,-0.0580807022743
ACH-000960,0.0392648493465
ACH-000963,0.193150175123
ACH-000968,-0.07886449998100001
ACH-000969,-0.157503467374
ACH-000973,-0.009739514725440001
ACH-000974,-0.0153079878694
ACH-000975,-0.20569388664000002
ACH-000976,-0.24153780643000003
ACH-000978,0.06836425746619999
ACH-000980,-0.026625115252099995
ACH-000984,-0.203622800451
ACH-000986,-0.022634444136099996
ACH-000988,0.060625172945800006
ACH-000993,0.0021202603649600003
ACH-000994,0.187122817009
ACH-000996,-0.108524617167
ACH-001001,0.0035027908259200003
ACH-001020,0.23972036899000002
ACH-001028,-0.039945159995499996
ACH-001031,0.024199869827099995
ACH-001038,-0.025511507183400003
ACH-001048,0.0009007079252110001
ACH-001050,-0.301778921557
ACH-001053,-0.045111646012599996
ACH-001054,0.0724991589711
ACH-001061,-0.0388177200842
ACH-001067,-0.206916757634
ACH-001075,-0.183484304089
ACH-001096,-0.00365066798304
ACH-001128,0.029865520706599997
ACH-001134,0.0672037534698
ACH-001151,-0.022681732063
ACH-001163,-0.0224982843939
ACH-001164,0.0443632076694
ACH-001173,0.0652295292217
ACH-001183,-0.18512736752
ACH-001184,-0.0883109620262
ACH-001190,-0.276714833437
ACH-001192,-0.218078425893
ACH-001193,0.0353064579256
ACH-001196,-0.017825659910900002
ACH-001197,-0.0344193898021
ACH-001205,-0.262440452617
ACH-001211,-0.13045183243
ACH-001212,-0.326870057892
ACH-001228,-0.117712336313
ACH-001232,-0.031332896668500004
ACH-001239,-0.027668969331700002
ACH-001274,-0.09313281194530001
ACH-001275,-0.102661922258
ACH-001277,0.042991849612400004
ACH-001278,0.06628233731250001
ACH-001280,0.10335636925899999
ACH-001283,-0.0182361710284
ACH-001289,-0.10996744725199999
ACH-001295,-0.07443692041489999
ACH-001300,0.027058370898400002
ACH-001301,-0.422425660877
ACH-001302,-0.366800519307
ACH-001303,-0.245533934897
ACH-001306,-0.457485111496
ACH-001318,-0.0025340271231199998
ACH-001322,-0.00557682711371
ACH-001328,-0.00191424411265
ACH-001332,-0.302814893139
ACH-001333,-0.012925173445600001
ACH-001336,-0.0335074001939
ACH-001340,-0.037037239613
ACH-001346,0.0368653475969
ACH-001353,-0.090257704553
ACH-001354,-0.259199234899
ACH-001367,-0.235135597669
ACH-001368,0.031069513992400002
ACH-001374,-0.331216493134
ACH-001375,0.0745787903605
ACH-001377,0.0136662106109
ACH-001380,-0.0357401295236
ACH-001391,0.00813155416421
ACH-001407,-0.0135576515674
ACH-001408,0.118118529756
ACH-001413,-0.198867752547
ACH-001430,0.198915056923
ACH-001431,-0.093944221654
ACH-001450,-0.0472585401712
ACH-001496,-0.114179380773
ACH-001500,-0.050953369250400005
ACH-001521,0.052908995298699996
ACH-001523,-0.049169864974800005
ACH-001532,-0.14524023806199998
ACH-001536,0.10412259235200001
ACH-001550,0.265739093596
ACH-001552,-0.155008367534
ACH-001554,0.0548671066305
ACH-001645,0.14916273220100001
ACH-001654,0.058410451004
ACH-001715,-0.0957849420871
ACH-001735,-0.0338898907027
ACH-001736,-0.0268942655088
ACH-001737,0.170075212374
ACH-001740,-0.07837633888189999
ACH-001745,0.10655700035599999
ACH-001750,0.141903802218
ACH-001765,-0.027939848983400004
ACH-001956,-0.012426530947399999
ACH-001957,-0.0746330443306
