,CDC45 (8318)
ACH-000004,-1.92194057343
ACH-000007,-1.94881605396
ACH-000009,-1.7343835601900002
ACH-000011,-1.9404204487099999
ACH-000012,-1.7873155205000002
ACH-000013,-2.1879398579799996
ACH-000014,-1.73953669975
ACH-000015,-2.079930085
ACH-000017,-2.07373074735
ACH-000018,-1.46670027766
ACH-000019,-2.07413962521
ACH-000021,-1.33739900327
ACH-000022,-2.17244930657
ACH-000025,-1.66690115873
ACH-000028,-1.95409780681
ACH-000030,-1.87322620818
ACH-000035,-1.70297872785
ACH-000036,-1.81659431005
ACH-000037,-0.745748569655
ACH-000039,-1.89545092819
ACH-000040,-1.63090937299
ACH-000041,-2.1539978236
ACH-000042,-1.6638310043900002
ACH-000045,-2.04330479291
ACH-000047,-1.9881496367400002
ACH-000052,-1.8471662418500001
ACH-000053,-1.82893866969
ACH-000054,-2.1075346479799997
ACH-000055,-2.03030455599
ACH-000060,-1.9361549601400003
ACH-000067,-1.4493862054799997
ACH-000070,-2.03756052752
ACH-000075,-1.40326477803
ACH-000078,-2.1779875608099997
ACH-000082,-2.16312407877
ACH-000085,-1.8787294325400001
ACH-000086,-1.53787840605
ACH-000087,-1.571558981
ACH-000092,-1.80500108995
ACH-000095,-1.9316499452000002
ACH-000097,-1.92859868817
ACH-000098,-1.89942716771
ACH-000099,-1.6673035432700003
ACH-000108,-1.69369612284
ACH-000113,-2.02767087828
ACH-000115,-2.44836300525
ACH-000116,-2.05053748941
ACH-000118,-1.7942177320200001
ACH-000120,-1.74121164652
ACH-000123,-1.7464377493799998
ACH-000127,-1.84915963313
ACH-000128,-1.9728848258200002
ACH-000132,-1.9940432348900001
ACH-000133,-1.89936940274
ACH-000137,-1.8630030007099998
ACH-000138,-1.6049959175100001
ACH-000142,-1.8012266413599998
ACH-000143,-1.6792626103
ACH-000146,-2.43366721996
ACH-000148,-2.14421717985
ACH-000150,-1.86645724792
ACH-000152,-1.7651559607299998
ACH-000153,-2.01263235976
ACH-000159,-2.01590908826
ACH-000160,-1.89436706854
ACH-000163,-1.82373102247
ACH-000167,-2.66138514758
ACH-000168,-1.76013697624
ACH-000169,-1.8208861081
ACH-000178,-1.81113699931
ACH-000182,-1.90037024629
ACH-000183,-1.7446043729700003
ACH-000188,-1.6870486703999998
ACH-000189,-1.47190299184
ACH-000190,-2.02626757197
ACH-000198,-1.94065965785
ACH-000204,-1.44983049357
ACH-000206,-2.04338579765
ACH-000207,-1.7259234436900002
ACH-000211,-2.02041102991
ACH-000215,-1.92604911493
ACH-000221,-1.8749973844499999
ACH-000222,-1.7160530570200003
ACH-000223,-1.8452623556299999
ACH-000226,-1.76390268192
ACH-000227,-2.15760655942
ACH-000228,-2.03454937907
ACH-000231,-1.55619557111
ACH-000232,-2.02105873129
ACH-000233,-2.0607699139099998
ACH-000234,-1.8591791856400002
ACH-000235,-1.96154814729
ACH-000237,-1.89618278412
ACH-000238,-1.83346626979
ACH-000243,-1.77605615341
ACH-000244,-2.03743013721
ACH-000246,-1.70381131627
ACH-000248,-1.7182839508099996
ACH-000250,-1.9856254421200001
