,NGLY1 (55768)
ACH-000365,-0.15200639840500002
ACH-000366,-0.46344922553
ACH-000368,-0.148898890056
ACH-000374,-0.586363681449
ACH-000375,-0.28713645484
ACH-000376,-0.273770898238
ACH-000381,-0.300670523506
ACH-000383,-0.253900979985
ACH-000387,-0.24615280131499997
ACH-000389,-0.21120912103599998
ACH-000390,-0.23414333651
ACH-000393,-0.261775753471
ACH-000395,-0.279211786062
ACH-000397,-0.42012269046499995
ACH-000401,-0.46990633016000005
ACH-000402,-0.00544396543424
ACH-000403,-0.154474634313
ACH-000404,-0.635808961105
ACH-000406,-0.394672739015
ACH-000407,-0.370433196817
ACH-000408,0.0271476725418
ACH-000410,-0.345008929528
ACH-000411,-0.45116227884099996
ACH-000414,-0.272596133251
ACH-000415,-0.175226918855
ACH-000416,-0.222497366256
ACH-000420,-0.054702797230199995
ACH-000421,-0.111652691953
ACH-000424,-0.230626577282
ACH-000425,-0.172329091104
ACH-000426,-0.388873725737
ACH-000427,-0.158467742892
ACH-000433,-0.0132491956145
ACH-000436,-0.273006733506
ACH-000444,-0.178564531797
ACH-000445,-0.36531022716
ACH-000448,-0.303892628459
ACH-000450,-0.586799783035
ACH-000452,-0.252573329086
ACH-000454,-0.327476029586
ACH-000458,-0.036857027661
ACH-000459,-0.25248492351999996
ACH-000460,-0.10637590908299999
ACH-000461,-0.0612757232525
ACH-000463,-0.162679558796
ACH-000464,-0.22750925844099998
ACH-000466,-0.228832315521
ACH-000467,-0.159352612239
ACH-000468,-0.043147481880400004
ACH-000469,-0.011903477280200001
ACH-000470,-0.0343118245882
ACH-000471,-0.266700273396
ACH-000472,-0.20428366978300003
ACH-000473,-0.06891077993639999
ACH-000475,-0.0201356826707
ACH-000476,-0.012394962922
ACH-000477,-0.725200395036
ACH-000480,-0.49668392089900004
ACH-000481,-0.10796624140799999
ACH-000483,-0.23304218029100002
ACH-000484,-0.21617598563499998
ACH-000485,-0.26580515663000004
ACH-000486,-0.08839624204560001
ACH-000487,-0.240637661695
ACH-000488,-0.165999989816
ACH-000490,-0.163770434692
ACH-000491,-0.14343380623
ACH-000495,-0.5227541930830001
ACH-000496,-0.48600624405500004
ACH-000499,-0.79662453566
ACH-000500,0.0410938367362
ACH-000502,-0.24269529663000003
ACH-000503,-0.35238504365
ACH-000505,-0.0134584177045
ACH-000507,-0.145345517984
ACH-000510,-0.16847940416700002
ACH-000511,-0.20621577901000002
ACH-000512,-0.455226557093
ACH-000516,-0.533044304515
ACH-000517,-0.125234325862
ACH-000518,-0.33563925433799996
ACH-000520,-0.0593053093227
ACH-000521,-0.39674625618299997
ACH-000522,-0.106038821365
ACH-000524,-0.569780560236
ACH-000527,-0.282672350136
ACH-000528,-0.224641871179
ACH-000537,0.0011901307853499998
ACH-000541,-0.049683618952
ACH-000542,-0.37475460770499996
ACH-000544,-0.007889135061340001
ACH-000545,-0.539477905524
ACH-000547,-0.267832022927
ACH-000548,-0.183510956296
ACH-000549,-0.27964224445999997
ACH-000550,-0.266511183309
ACH-000552,-0.201698661028
ACH-000556,-0.010673303744099999
ACH-000557,-0.0065269194083999995
ACH-000570,-0.5018009936150001
ACH-000571,-0.0720820827747
ACH-000573,-0.00201694767168
ACH-000576,-0.508249041533
ACH-000580,-0.802114930214
ACH-000584,-0.41245339777500006
ACH-000585,-0.150808350436
ACH-000588,-0.565063167284
ACH-000589,-0.0932078992286
ACH-000591,-0.6717189021500001
ACH-000593,-0.109378923582
ACH-000600,-0.35210449799099997
ACH-000601,-0.161124243634
ACH-000604,-0.178470238482
ACH-000605,-0.0943106958453
ACH-000606,-0.08506792957960001
ACH-000608,-0.164555839493
ACH-000614,-0.5258562148899999
ACH-000616,-0.0271806375887
ACH-000618,-0.028633681941400004
ACH-000619,-0.28475494107099997
ACH-000620,-0.41351370483499994
ACH-000621,-0.366610826592
ACH-000622,-0.17530633938700002
ACH-000623,-0.216219783385
ACH-000624,-0.382356230336
ACH-000627,-0.180667686886
ACH-000630,-0.202266713097
ACH-000632,-0.414808979034
ACH-000633,-0.840761178206
ACH-000637,-0.127618343119
ACH-000638,-0.432228410038
ACH-000646,-0.15407933452199998
ACH-000647,-0.167412054936
ACH-000648,-0.265777835887
ACH-000649,-0.60747622893
ACH-000651,-0.107239654163
ACH-000652,-0.27794514428100003
ACH-000653,-0.424607195286
ACH-000657,-0.129558540856
ACH-000658,-0.30355468667
ACH-000661,-0.359226455518
ACH-000662,-0.344170519708
ACH-000663,-0.12362212890900001
ACH-000665,-0.0318581894185
ACH-000671,-0.295788664709
ACH-000673,-0.19545495103500002
ACH-000676,-0.494021939175
ACH-000677,-0.14266015127
ACH-000681,-0.24027421636799998
ACH-000682,-0.155107703801
ACH-000683,-0.101316640595
ACH-000684,-0.625191877216
ACH-000688,-0.459622228219
ACH-000693,-0.203889274734
ACH-000694,-0.346847185404
ACH-000695,-0.232852595921
ACH-000696,-0.525122681379
ACH-000697,-0.873976729015
ACH-000699,-0.42103015098499996
ACH-000701,-0.10220968475299999
ACH-000706,-0.121901277067
ACH-000711,-0.176817870719
ACH-000713,-0.8974657433059999
ACH-000714,-0.343139404628
ACH-000718,-0.29989288406500003
ACH-000720,-0.0353314448819
ACH-000721,-0.563134256905
ACH-000724,-0.39510128620800006
ACH-000725,-0.463600979629
ACH-000732,-0.702236117288
ACH-000734,-0.147794409728
ACH-000735,-0.328069978486
ACH-000736,-0.129244617012
ACH-000738,-0.33012332481999995
ACH-000746,-0.320497260276
ACH-000747,-0.38904464408
ACH-000748,-0.345707683584
ACH-000753,-0.163530300968
ACH-000756,-1.07846906595
ACH-000757,-0.319502234266
ACH-000758,-0.280795254566
ACH-000760,-0.217099591794
ACH-000763,-0.7550924332269999
ACH-000764,-0.44382036253999996
ACH-000765,-0.283865080399
ACH-000766,-0.128844638348
ACH-000767,-0.235207132008
ACH-000768,-0.221581265339
ACH-000769,-0.11052169557600001
ACH-000770,-0.8402162649770001
ACH-000771,-0.655392075794
ACH-000773,-0.073268611153
ACH-000776,-0.36342912459
ACH-000777,-0.42953549008
ACH-000778,-0.396100154171
ACH-000781,-0.27784954070900003
ACH-000782,-0.0914507934186
ACH-000783,-0.375277534441
ACH-000784,-0.290923709503
ACH-000785,-0.21656653110500002
ACH-000787,0.00608095139716
ACH-000788,-0.272530342074
ACH-000791,-0.40831317271799994
ACH-000792,-0.257487002701
ACH-000794,-0.279798850198
ACH-000796,-0.032524252263299996
ACH-000799,-0.0778864862932
ACH-000800,-0.2291734643
ACH-000802,-0.17550085895300002
ACH-000804,-0.0963374540549
ACH-000805,-0.677776335843
ACH-000809,-0.152740394714
ACH-000810,-0.284793889708
ACH-000811,-0.345312894815
ACH-000817,-0.674854274524
ACH-000819,-0.39192109304399997
ACH-000820,-0.211748055039
ACH-000821,-0.057436919966699994
ACH-000822,-0.284163722429
ACH-000823,-0.0777275165038
ACH-000824,-0.206767359205
ACH-000827,-0.272980000565
ACH-000829,-0.009330472305889998
ACH-000831,-0.11578695197899999
ACH-000832,-0.560942335172
ACH-000833,-0.562327512259
ACH-000834,-0.142021605087
ACH-000835,-0.24378456961199998
ACH-000836,-0.262130172297
ACH-000837,-0.142020305358
ACH-000838,-0.560624726593
ACH-000839,-0.155622241473
ACH-000840,-0.043556583404900005
ACH-000841,-0.641039207838
ACH-000843,-0.234981584835
ACH-000846,-0.181329740636
ACH-000847,-0.08868875991049999
ACH-000848,-0.284195644871
ACH-000849,-0.185154193968
ACH-000851,-0.11339148451099999
ACH-000855,-0.273620918868
ACH-000856,-0.205261950909
ACH-000858,0.0339419688033
ACH-000859,-0.246377513141
ACH-000861,-0.157561255472
ACH-000862,-0.17895762032600002
ACH-000865,-0.006757863517
ACH-000866,-0.297971605478
ACH-000867,-0.317633196081
ACH-000869,-0.609417897783
ACH-000872,-0.180728925894
ACH-000873,-0.418821318155
ACH-000876,-0.245462713642
ACH-000878,-0.221494065519
ACH-000880,-0.41338427386200005
ACH-000881,-0.323731247904
ACH-000882,-0.250048310545
ACH-000884,-0.572861419131
ACH-000885,-0.142597879623
ACH-000887,-0.377239549533
ACH-000888,-0.152701751354
ACH-000889,-0.36210167039200003
ACH-000890,-0.25187908539299997
ACH-000896,-0.211294499868
ACH-000898,-0.00800111764998
ACH-000900,-0.36376915720299996
ACH-000901,-0.143084633167
ACH-000905,-0.23366936723999998
ACH-000906,-0.141184109145
ACH-000907,-0.35754337117299995
ACH-000910,-0.09811469425489999
ACH-000911,-0.0634400285321
ACH-000912,-0.47293767234399997
ACH-000913,-0.225746200376
ACH-000915,-0.517193429536
ACH-000916,-0.43440726846199995
ACH-000917,-0.6969207160969999
ACH-000921,0.0031143378923799998
ACH-000924,-0.188401773839
ACH-000926,-0.19498007048799998
ACH-000928,-0.206681996942
ACH-000929,-0.226216251111
ACH-000932,-0.426524468618
ACH-000935,-0.164522914667
ACH-000936,-0.22059015377799998
ACH-000937,0.0164510605736
ACH-000938,-0.130798673229
ACH-000939,0.062458636750999996
ACH-000941,-0.154818508032
ACH-000943,-0.36771457176100003
ACH-000946,-0.246679202575
ACH-000947,-0.394056779325
ACH-000948,-0.216720517664
ACH-000950,-0.500480339647
ACH-000953,0.0415559944053
ACH-000957,-0.217372521085
ACH-000958,-0.504180365981
ACH-000960,-0.0972066809622
ACH-000963,-0.0516926976019
ACH-000968,-0.607737535247
ACH-000969,0.0262679148886
ACH-000973,-0.16569337194800002
ACH-000974,-0.121499707479
ACH-000975,-0.155075871049
ACH-000976,-0.223182507291
ACH-000978,0.0259943457754
ACH-000980,-0.165014886033
ACH-000984,-0.04533736265
ACH-000986,-0.154419193017
ACH-000988,-0.405470216009
ACH-000993,-0.0406736221665
ACH-000994,-0.28295406426999997
ACH-000996,-0.17886230846700002
ACH-001001,-0.15291714691400002
ACH-001020,-0.31202965081
ACH-001028,-0.155956636075
ACH-001031,-0.17485357664700002
ACH-001038,-0.33149176806499997
ACH-001048,-0.450338247003
ACH-001050,-0.0727259787615
ACH-001053,-0.510351113456
ACH-001054,-0.24265227331099998
ACH-001061,-0.2990940362
ACH-001067,-0.136000378608
ACH-001075,-0.147244798505
ACH-001096,-0.286479019441
ACH-001128,-0.34249994106200005
ACH-001134,-0.22745225843699998
ACH-001151,-0.161930476684
ACH-001163,-0.09345083693939998
ACH-001164,-0.306935546466
ACH-001173,-0.220218865252
ACH-001183,-0.27529669660100003
ACH-001184,-0.341402069649
ACH-001190,0.16296837248600002
ACH-001192,0.057145390331199995
ACH-001193,-0.690717398899
ACH-001196,-0.669918291889
ACH-001197,-0.270686867501
ACH-001205,-0.31435265516
ACH-001211,-0.09640120974819999
ACH-001212,-0.514919776421
ACH-001228,0.0364092645593
ACH-001232,-0.430013998934
ACH-001239,-0.35443703100100005
ACH-001274,-0.122049482464
ACH-001275,-0.149535308448
ACH-001277,-0.111955029407
ACH-001278,-0.103730448881
ACH-001280,-0.09147286724829999
ACH-001283,-0.28754166929499997
ACH-001289,-0.28273973790999996
ACH-001295,-0.18270951530699997
ACH-001300,-0.24204380378899998
ACH-001301,-0.196936157708
ACH-001302,-0.0897180540408
ACH-001303,-0.35540393372100004
ACH-001306,-0.186658195724
ACH-001318,-0.218075428202
ACH-001322,-0.575401665992
ACH-001328,-0.00120311504698
ACH-001332,-0.272844230287
ACH-001333,-0.23212505116700002
ACH-001336,-0.254617868302
ACH-001340,-0.80418113157
ACH-001346,-0.693067467939
ACH-001353,-0.0959515575771
ACH-001354,-0.0661829769219
ACH-001367,-0.489818328912
ACH-001368,-0.07894529749960001
ACH-001374,-0.185374537483
ACH-001375,-0.181760211698
ACH-001377,-0.24490554863000003
ACH-001380,-0.258075295089
ACH-001391,-0.136196850655
ACH-001407,-0.183614663495
ACH-001408,-0.25592117007599996
ACH-001413,-0.14592113467
ACH-001430,-0.36475265296099996
ACH-001431,-0.290705735182
ACH-001450,-0.309766824195
ACH-001496,-0.344654857541
ACH-001500,-0.425566758972
ACH-001521,-0.234567475407
ACH-001523,-0.5760073736
ACH-001532,-0.0953515726894
ACH-001536,-0.274763455938
ACH-001550,-0.335074975865
ACH-001552,-0.27843099478
ACH-001554,-0.25678850917199997
ACH-001645,-0.2468320646
ACH-001654,-0.05405387548780001
ACH-001715,-0.139639192142
ACH-001735,-0.164427363853
ACH-001736,-0.20447307612799998
ACH-001737,0.18577852905499997
ACH-001740,-0.239985566954
ACH-001745,-0.152932746698
ACH-001750,-0.10383105479100001
ACH-001765,-0.275873676685
ACH-001956,-0.393384246627
ACH-001957,-0.426060037597
