,HMGCS1 (3157)
ACH-000304,-1.35681388292
ACH-000307,-1.0596819785
ACH-000308,-1.13420194556
ACH-000310,-0.812500188246
ACH-000311,-0.79425065369
ACH-000312,-0.997049860898
ACH-000315,-1.02864778526
ACH-000316,-1.19716153261
ACH-000317,-1.2515685132899999
ACH-000318,-0.699148805563
ACH-000319,-1.19094636997
ACH-000320,-0.879447269808
ACH-000322,-1.22868100936
ACH-000323,-0.46339179560000004
ACH-000324,-1.01351215089
ACH-000329,-0.932497543743
ACH-000330,-0.87082854498
ACH-000331,-0.942608436099
ACH-000332,-1.24127528669
ACH-000334,-1.7361120996900001
ACH-000335,-0.7370678834000001
ACH-000336,-1.25373844718
ACH-000337,-0.808976438088
ACH-000339,-1.34336379644
ACH-000341,-1.0574442509100002
ACH-000348,-1.36713540472
ACH-000350,-1.22626144061
ACH-000352,-1.11772667891
ACH-000356,-1.2071868969
ACH-000361,-1.12217822809
ACH-000362,-1.0276986674600002
ACH-000363,-1.4080417448
ACH-000364,-1.11755233249
ACH-000365,-1.3225710887200002
ACH-000366,-0.979661127049
ACH-000368,-0.43490343306400003
ACH-000374,-0.885877756699
ACH-000375,-1.1777534522600002
ACH-000376,-1.0899588967899998
ACH-000381,-1.27975556434
ACH-000383,-1.4746077606999999
ACH-000387,-1.07241321196
ACH-000389,-0.463940088441
ACH-000390,-1.3613882633599999
ACH-000393,-0.32307370405499997
ACH-000395,-0.834768402594
ACH-000397,-1.3377808629899999
ACH-000401,-1.01768985744
ACH-000402,-0.976930550962
ACH-000403,-1.42530204624
ACH-000404,-1.15679061343
ACH-000406,-1.3698051618599998
ACH-000407,-0.48438764036000004
ACH-000408,-0.739074155878
ACH-000410,-0.87018224366
ACH-000411,-1.09122256159
ACH-000414,-0.967901303812
ACH-000415,-0.991420517437
ACH-000416,-0.99578726673
ACH-000420,-1.1820571085299998
ACH-000421,-0.918896532699
ACH-000424,-0.966571748013
ACH-000425,-1.13593678855
ACH-000426,-1.13906934056
ACH-000427,-0.8120315897149999
ACH-000433,-1.08228532978
ACH-000436,-1.1927170145200001
ACH-000444,-1.1150462065
ACH-000445,-1.01126794672
ACH-000448,-1.15406674703
ACH-000450,-1.24225905595
ACH-000452,-0.8307030757800001
ACH-000454,-0.7237305070260001
ACH-000458,-1.21076489907
ACH-000459,-2.39019295137
ACH-000460,-1.15277480918
ACH-000461,-1.29629556156
ACH-000463,-0.9490224466889999
ACH-000464,-0.913654263725
ACH-000466,-1.08994363302
ACH-000467,-1.4178640223899999
ACH-000468,-0.904406393532
ACH-000469,-0.597328517035
ACH-000470,-1.5673815790799999
ACH-000471,-0.9946277199879999
ACH-000472,-1.08343177678
ACH-000473,-0.55170482239
ACH-000475,-1.1114770516399999
ACH-000476,-0.9800653724700001
ACH-000477,-1.30223388787
ACH-000480,-0.23921749716200003
ACH-000481,-0.885646725974
ACH-000483,-1.1142087555
ACH-000484,-1.04871372237
ACH-000485,-1.21661617604
ACH-000486,-1.29335937832
ACH-000487,-1.26498569613
ACH-000488,-0.897037076433
ACH-000490,-0.655622308394
ACH-000491,-1.20463065153
ACH-000495,-1.11274167084
ACH-000496,-1.3326498689700002
ACH-000499,-0.638747368904
ACH-000500,-0.651446164759
ACH-000502,-1.1909736769600001
ACH-000503,-0.8345593672050001
ACH-000505,-1.44458832752
ACH-000507,-0.9990551755670001
ACH-000510,-1.20254209947
ACH-000511,-1.08618163616
ACH-000512,-1.06406430049
ACH-000516,-0.47544538651100005
ACH-000517,-1.5676935232299998
ACH-000518,-1.19938202692
ACH-000520,-1.24786945103
ACH-000521,-1.04086471145
ACH-000522,-1.05727461968
ACH-000524,-0.7604940279350001
ACH-000527,-1.29566741695
ACH-000528,-0.955347530376
ACH-000537,-1.27082397341
ACH-000541,-0.899311421163
ACH-000542,-0.8984290864550001
ACH-000544,-0.890398839854
ACH-000545,-0.660826112186
ACH-000547,-1.03912289236
ACH-000548,-1.03407881442
ACH-000549,-1.10372048382
ACH-000550,-1.21160287666
ACH-000552,-1.23964879236
ACH-000556,-1.1418679695899998
ACH-000557,-1.4424748065000002
ACH-000570,-1.21218771914
ACH-000571,-1.53000164511
ACH-000573,-1.49779870095
ACH-000576,-0.843772443883
ACH-000580,-1.33226434889
ACH-000584,-1.06073905537
ACH-000585,-1.0731736914499999
ACH-000588,-0.945037534145
ACH-000589,-0.971442321489
ACH-000591,-0.380041462332
ACH-000593,-1.2059980974299997
ACH-000600,-0.93915467886
ACH-000601,-1.0655232569
ACH-000604,-1.09525172006
ACH-000605,-0.976401875805
ACH-000606,-0.92465663346
ACH-000608,-1.19884064473
ACH-000614,-1.58606973544
ACH-000616,-1.26799291234
ACH-000618,-0.997853882699
ACH-000619,-0.618973269418
ACH-000620,-0.970037264878
ACH-000621,-1.5666426552000001
ACH-000622,-0.255208382758
ACH-000623,-0.7805718997869999
ACH-000624,-0.980507200176
ACH-000627,-0.7267068579979999
ACH-000630,-1.38752896837
ACH-000632,-1.16832450006
ACH-000633,-1.1597874503299999
ACH-000637,-0.947135281454
ACH-000638,-1.25708365808
ACH-000646,-1.8326566258
ACH-000647,-1.0686005983700002
ACH-000648,-1.1274924770399999
ACH-000649,-1.0560197467
ACH-000651,-0.949623130383
ACH-000652,-1.0381177299700002
ACH-000653,-0.963287972035
ACH-000657,-0.899645885071
ACH-000658,-1.56412422831
ACH-000661,-1.2726136383600002
ACH-000662,-0.9502432269159999
ACH-000663,-1.18613795487
ACH-000665,-1.33085359271
ACH-000671,-0.945594631372
ACH-000673,-1.2186747194299998
ACH-000676,-1.41984228768
ACH-000677,-1.7915298616
ACH-000681,-1.02990628214
ACH-000682,-0.8052291196439999
ACH-000683,-0.375190353518
ACH-000684,-1.0819253922399998
ACH-000688,-1.8316478357
ACH-000693,-0.834445303442
ACH-000694,-0.929082167183
ACH-000695,-1.06112979535
ACH-000696,-1.29546126014
ACH-000697,-1.19455636419
ACH-000699,-1.5290801991299998
ACH-000701,-1.15988884399
ACH-000706,-0.986320165228
ACH-000711,-1.06239321881
ACH-000713,-0.713884585916
ACH-000714,-1.3046086667299999
ACH-000718,-1.29409029608
ACH-000720,-0.84179177906
ACH-000721,-1.17386563075
ACH-000724,-1.1103656082100002
ACH-000725,-1.41793060879
ACH-000732,-0.6595014102269999
ACH-000734,-1.16443448635
ACH-000735,-0.696504615043
ACH-000736,-1.1763704740899998
ACH-000738,-1.12787464681
ACH-000746,-1.6660100362799999
ACH-000747,-1.0717977330500001
ACH-000748,-0.865062458679
ACH-000753,-1.3793798369299999
ACH-000756,-0.11462791066299999
ACH-000757,-1.12187570971
ACH-000758,-1.3808392010100001
ACH-000760,-1.05761431979
ACH-000763,-1.4217433822999999
ACH-000764,-1.20053814175
ACH-000765,-0.9776113794419999
ACH-000766,-1.18874778365
ACH-000767,-0.9603196404350001
ACH-000768,-0.926360876464
ACH-000769,-0.921100246566
ACH-000770,-1.19599282104
ACH-000771,-1.2039011768899999
ACH-000773,-1.2842733610100001
ACH-000776,-0.819674513027
ACH-000777,-1.0824039999500001
ACH-000778,-1.12032463675
ACH-000781,-0.933589499806
ACH-000782,-0.804651918762
ACH-000783,-1.7483273975599998
ACH-000784,-0.881055874171
ACH-000785,-1.30735319182
ACH-000787,-1.03100869237
ACH-000788,-1.3447683186700001
ACH-000791,-0.9261962269059999
ACH-000792,-1.21867192889
ACH-000794,-0.959654471478
ACH-000796,-1.04757221489
ACH-000799,-1.0441913552
ACH-000800,-1.0898738519700002
ACH-000802,-1.13492485798
ACH-000804,-1.0681309272
ACH-000805,-0.996919781688
ACH-000809,-1.2303103061
ACH-000810,-1.5433432679799999
ACH-000811,-1.2325790196200002
ACH-000817,-1.30616011502
ACH-000819,-1.07072675233
ACH-000820,-1.6407722815099999
ACH-000821,-1.40479271995
ACH-000822,-1.89426714682
ACH-000823,-1.15225561065
ACH-000824,-0.321713118116
ACH-000827,-1.04273965436
ACH-000829,-0.968044620904
ACH-000831,-1.4857617598500001
ACH-000832,-1.1532843376000002
ACH-000833,-1.29525868818
ACH-000834,-0.601236156279
ACH-000835,-0.9385005510879999
ACH-000836,-1.55685347037
ACH-000837,-1.03586061489
ACH-000838,-0.540158941173
ACH-000839,-0.5174598932419999
ACH-000840,-1.026327417
ACH-000841,-0.80860797758
ACH-000843,-1.17031747624
ACH-000846,-1.02385739219
ACH-000847,-0.446751478523
ACH-000848,-1.40047195303
ACH-000849,-1.0640504699700002
ACH-000851,-0.8069864150139999
ACH-000855,-1.1344136768200002
ACH-000856,-1.27082056015
ACH-000858,-0.697465843057
ACH-000859,-0.631097678246
ACH-000861,-1.1050136449899999
ACH-000862,-0.8412299068699999
ACH-000865,-0.670723119609
ACH-000866,-1.16282467369
ACH-000867,-0.453560261686
ACH-000869,-1.93810195385
ACH-000872,-1.0994852374500002
ACH-000873,-1.08865455755
ACH-000876,-1.8204685723900003
ACH-000878,-0.626734610721
ACH-000880,-0.920538238986
ACH-000881,-0.990002907449
ACH-000882,-1.08923610716
ACH-000884,-1.0206749348100002
ACH-000885,-1.20858400752
ACH-000887,-0.9666349476649999
ACH-000888,-1.13111873089
ACH-000889,-0.8690208674079999
ACH-000890,-1.32631319949
ACH-000896,-0.967987229316
ACH-000898,-1.39951058928
ACH-000900,-1.15222286918
ACH-000901,-1.1499443567299998
ACH-000905,-1.06077916481
ACH-000906,-1.0640320541500001
ACH-000907,-0.390107287668
ACH-000910,-1.2142173140299999
ACH-000911,-0.758714454921
ACH-000912,-0.889134667869
ACH-000913,-1.25103734665
ACH-000915,-0.917450633776
ACH-000916,-0.850214288724
ACH-000917,-1.3792774460100001
ACH-000921,-1.3434230575100001
ACH-000924,-1.27891827666
ACH-000926,-1.30669395457
ACH-000928,-1.5890254908
ACH-000929,-0.928522721213
ACH-000932,-1.43189682209
ACH-000935,-1.10395305655
ACH-000936,-1.3059264191700002
ACH-000937,-0.985449911638
ACH-000938,-1.41483286561
ACH-000939,-0.7134589834749999
ACH-000941,-1.15534547391
ACH-000943,-1.36986338565
ACH-000946,-0.920635266656
ACH-000947,-1.28904099871
ACH-000948,-1.17865454265
ACH-000950,-0.821032827603
ACH-000953,-0.9914253449420001
ACH-000957,-1.08270924746
ACH-000958,-1.0476264744600001
ACH-000960,-1.36548798667
ACH-000963,-1.06861109744
ACH-000968,-0.959918841452
ACH-000969,-1.29488944509
ACH-000973,-1.0897071478799998
ACH-000974,-1.30614343416
ACH-000975,-1.30672581511
ACH-000976,-1.12711020375
ACH-000978,-1.4653645153900001
ACH-000980,-1.1943124349299998
ACH-000984,-0.9534017907600001
ACH-000986,-0.936344536065
ACH-000988,-1.1711737608600001
ACH-000993,-0.995446691886
ACH-000994,-1.34245210936
ACH-000996,-0.927049677823
ACH-001001,-0.9080673557610001
ACH-001020,-1.23004075214
ACH-001028,-1.3182546569700002
ACH-001031,-1.2158335882100002
ACH-001038,-1.2951210767
ACH-001048,-1.11389561855
ACH-001050,-1.10073265762
ACH-001053,-0.8876090457100001
ACH-001054,-0.9763837835250001
ACH-001061,-0.964024234171
ACH-001067,-1.47664092255
ACH-001075,-1.07591798028
ACH-001096,-1.0879004143000002
ACH-001128,-1.68615718015
ACH-001134,-0.735973462383
ACH-001151,-1.4152263314700002
ACH-001163,-1.41524031908
ACH-001164,-1.23578670399
ACH-001173,-1.0265733902399998
ACH-001183,-0.394815247883
ACH-001184,-1.31273122212
ACH-001190,-1.28474647499
ACH-001192,-1.2033812927399998
ACH-001193,-0.6918961485169999
ACH-001196,-1.08015376811
ACH-001197,-1.43838784495
ACH-001205,-1.52050879105
ACH-001211,-1.22610845516
ACH-001212,-0.8230066311249999
ACH-001228,-0.64629033812
ACH-001232,-0.779447298591
ACH-001239,-1.24835844212
ACH-001274,-1.2219447300700002
ACH-001275,-1.4082959658899998
ACH-001277,-0.7734016644480001
ACH-001278,-0.95726518573
ACH-001280,-1.45933386591
ACH-001283,-0.7890433760009999
ACH-001289,-1.20127998265
ACH-001295,-1.20581103464
ACH-001300,-1.3662839769100001
ACH-001301,-0.545557577499
ACH-001302,-1.3576902920299998
ACH-001303,-0.933629970295
ACH-001306,-1.29108264056
ACH-001318,-0.463970403957
ACH-001322,-0.947476460353
ACH-001328,-1.0249648385299999
ACH-001332,-0.903532381381
ACH-001333,-0.778603464051
ACH-001336,-0.844611660016
ACH-001340,-0.8162044966509999
ACH-001346,-1.16500529032
ACH-001353,-0.871150055609
ACH-001354,-1.31390859418
ACH-001367,-1.15135198103
ACH-001368,-1.00691694275
ACH-001374,-0.9900166700319999
ACH-001375,-1.17781882186
ACH-001377,-1.1639271089899998
ACH-001380,-1.15823176686
ACH-001391,-1.3796642548500002
ACH-001407,-1.0336969502200002
ACH-001408,-0.749448990588
ACH-001413,-0.995288403715
ACH-001430,-1.69126907706
ACH-001431,-1.30777765207
ACH-001450,-0.957662535104
ACH-001496,-1.19767020154
ACH-001500,-1.1042665894700001
ACH-001521,-0.26763946937
ACH-001523,-0.778395389978
ACH-001532,-1.06678680794
ACH-001536,-1.07798283541
ACH-001550,-1.0067856659999999
ACH-001552,-0.327334483686
ACH-001554,-1.1082883313299998
ACH-001645,-1.6972856489700001
ACH-001654,-1.2279684162
ACH-001715,-1.20498214703
ACH-001735,-1.16291552926
ACH-001736,-1.48611945183
ACH-001737,-1.14348631605
ACH-001740,-1.35741172238
ACH-001745,-1.4307819652200002
ACH-001750,-1.15456258819
ACH-001765,-1.0820190760100001
ACH-001956,-1.21868780328
ACH-001957,-1.01302678456
