,MTRNR2L6 (100463482)
ACH-000004,-0.353752364415
ACH-000007,-0.310732253916
ACH-000009,-0.48068180320200005
ACH-000011,-0.33562366505900004
ACH-000012,-0.167185787396
ACH-000013,-0.215334030423
ACH-000014,-0.559841345453
ACH-000015,-0.336541981142
ACH-000017,-0.186063518064
ACH-000018,-0.39367300748000006
ACH-000019,-0.00259861995449
ACH-000021,-0.602171525313
ACH-000022,-0.432597917826
ACH-000025,-0.296046235568
ACH-000028,-0.226430506721
ACH-000030,-0.328173622874
ACH-000035,-0.36919851492399997
ACH-000036,-0.333690024148
ACH-000037,-0.22864989196
ACH-000039,-0.464724074294
ACH-000040,-0.303072321136
ACH-000041,-0.39029797322
ACH-000042,-0.355394951241
ACH-000045,-0.193022206298
ACH-000047,-0.368984516852
ACH-000052,-0.334411087634
ACH-000053,-0.31979471640900003
ACH-000054,-0.330905334912
ACH-000055,-0.442320221865
ACH-000060,-0.376098691725
ACH-000067,-0.370523854684
ACH-000070,-0.320282393059
ACH-000075,-0.538234324368
ACH-000078,-0.38352354082199996
ACH-000082,-0.24821113104400003
ACH-000085,-0.270669515089
ACH-000086,-0.202154770321
ACH-000087,-0.311765913205
ACH-000092,-0.319689949571
ACH-000095,-0.3456475105
ACH-000097,-0.340642382232
ACH-000098,-0.34505464114600004
ACH-000099,-0.366830859199
ACH-000108,-0.255410644216
ACH-000113,-0.294553374346
ACH-000115,-0.5345469132899999
ACH-000116,-0.35740754293300003
ACH-000118,-0.251839905836
ACH-000120,-0.285378579994
ACH-000123,-0.37359271582599995
ACH-000127,-0.380573186676
ACH-000128,-0.44516065599
ACH-000132,-0.37404531459299994
ACH-000133,-0.248528181812
ACH-000137,-0.411940481724
ACH-000138,-0.28683324626400003
ACH-000142,-0.297160903144
ACH-000143,-0.163208915223
ACH-000146,-0.315839307714
ACH-000148,-0.358546124126
ACH-000150,-0.41033832903300005
ACH-000152,-0.292012685998
ACH-000153,-0.28567347803800003
ACH-000159,-0.36122130138999997
ACH-000160,-0.327013080724
ACH-000163,-0.27328731634
ACH-000167,-0.26088993807599997
ACH-000168,-0.202922320632
ACH-000169,-0.29474619643399996
ACH-000178,-0.320925439927
ACH-000182,-0.322468284911
ACH-000183,-0.5453564264590001
ACH-000188,-0.322084984277
ACH-000189,-0.24899259717500002
ACH-000190,-0.43749028735
ACH-000198,-0.427462678
ACH-000204,-0.22992306661999998
ACH-000206,-0.273086660732
ACH-000207,-0.292126773702
ACH-000211,-0.370365316461
ACH-000215,-0.314314199082
ACH-000221,-0.207529164028
ACH-000222,-0.41834055451200003
ACH-000223,-0.33809064491999996
ACH-000226,-0.40778833364600003
ACH-000227,-0.457552581417
ACH-000228,-0.23673781664700003
ACH-000231,-0.256248368675
ACH-000232,-0.61143735304
ACH-000233,-0.307142146139
ACH-000234,-0.34788422556599996
ACH-000235,-0.47714382109700004
ACH-000237,-0.39273798276199995
ACH-000238,-0.42962052758999997
ACH-000243,-0.188315024382
ACH-000244,-0.21563626192699997
ACH-000246,-0.378978430186
ACH-000248,-0.239942824863
ACH-000250,-0.49655221334399996
ACH-000251,-0.5182976311159999
ACH-000253,-0.427498282089
ACH-000255,-0.396516973606
ACH-000256,-0.614628387501
ACH-000257,-0.448541664942
ACH-000258,-0.7795662404189999
ACH-000259,-0.36890471745399994
ACH-000260,-0.38119833974399997
ACH-000261,-0.33067651120999997
ACH-000262,-0.361711510091
ACH-000263,-0.313120610595
ACH-000264,-0.340520382481
ACH-000265,-0.202756770753
ACH-000266,-0.31124925639400003
ACH-000272,-0.6197977710010001
ACH-000273,-0.27194624746
ACH-000274,-0.407750843676
ACH-000277,-0.507252963871
ACH-000278,-0.47646183362899996
ACH-000279,-0.28272353155200003
ACH-000280,-0.37910791878600003
ACH-000281,-0.37344891443499995
ACH-000288,-0.357318873256
ACH-000291,-0.4843408876
ACH-000293,-0.358000072931
ACH-000294,-0.491820881212
ACH-000295,-0.22496460203899998
ACH-000296,-0.33670303506300003
ACH-000302,-0.349594165465
ACH-000304,-0.449812213032
ACH-000307,-0.309546477346
ACH-000308,-0.291426009149
ACH-000310,-0.47389254859200003
ACH-000311,-0.24123869447700003
ACH-000312,-0.458914921008
ACH-000315,-0.0967062928098
ACH-000316,-0.37647528718400003
ACH-000317,-0.30683042585000003
ACH-000318,-0.287668430214
ACH-000319,-0.362041449389
ACH-000320,-0.322680670528
ACH-000322,-0.517972031003
ACH-000323,-0.403250495554
ACH-000324,-0.355524711205
ACH-000329,-0.112303819746
ACH-000330,-0.25131060769499997
ACH-000331,-0.33175559074
ACH-000332,-0.281807631048
ACH-000334,-0.501321296577
ACH-000335,-0.291714145165
ACH-000336,-0.511159937288
ACH-000337,-0.341684718812
ACH-000339,-0.346478786038
ACH-000341,-0.34105528093000004
ACH-000348,-0.291598051196
ACH-000350,-0.460664394951
ACH-000352,-0.40028490343199996
ACH-000356,-0.293783688209
ACH-000361,-0.12508124185900002
ACH-000362,-0.280899243812
ACH-000363,-0.205779276019
ACH-000364,-0.431121473742
ACH-000365,-0.371572137299
ACH-000366,-0.438053739435
ACH-000368,-0.25692969094
ACH-000374,-0.33117546872
ACH-000375,-0.24351060564899998
ACH-000376,-0.24995345339400002
ACH-000381,-0.427086687807
ACH-000383,-0.311001257531
ACH-000387,-0.278660388466
ACH-000389,-0.16401204157500002
ACH-000390,-0.34366602916999994
ACH-000393,-0.381047653524
ACH-000395,-0.481938960937
ACH-000397,-0.312855479713
ACH-000401,-0.5538184795009999
ACH-000402,-0.114770505819
ACH-000403,-0.557749269054
ACH-000404,-0.189020740284
ACH-000406,-0.266955933962
ACH-000407,-0.484425079369
ACH-000408,-0.412137970924
ACH-000410,-0.137936867917
ACH-000411,-0.377580749972
ACH-000414,-0.350147574622
ACH-000415,-0.322750850659
ACH-000416,-0.317493406438
ACH-000420,-0.587410130227
ACH-000421,-0.373357121479
ACH-000424,-0.33244868863000004
ACH-000425,-0.432281895725
ACH-000426,-0.178250516241
ACH-000427,-0.403118818176
ACH-000433,-0.35979074202600003
ACH-000436,-0.24563049895
ACH-000444,-0.231477347901
ACH-000445,-0.316110329965
ACH-000448,-0.398641360356
ACH-000450,-0.580604161737
ACH-000452,-0.288744959777
ACH-000454,-0.277076714755
ACH-000458,-0.254597813292
ACH-000459,-0.227158995151
ACH-000460,-0.427639518723
ACH-000461,-0.12152914901100001
ACH-000463,-0.246565265578
ACH-000464,-0.40909623062399997
ACH-000466,-0.39840476227399996
ACH-000467,-0.246471662717
ACH-000468,-0.455348437883
ACH-000469,-0.38344982324199994
ACH-000470,-0.257518016762
ACH-000471,-0.310995093836
ACH-000472,-0.324838615206
ACH-000473,-0.205995054925
ACH-000475,-0.426592682491
ACH-000476,-0.387367806063
ACH-000477,-0.420082032368
ACH-000480,-0.325986239613
ACH-000481,-0.371153810693
ACH-000483,-0.22700670958799998
ACH-000484,-0.39341198494400004
ACH-000485,-0.56717686267
ACH-000486,-0.23472302930199998
ACH-000487,-0.34896488702
ACH-000488,-0.234051660553
ACH-000490,-0.210666452867
ACH-000491,-0.527132163934
ACH-000495,-0.407278656439
ACH-000496,-0.382683063352
ACH-000499,-0.0710808309033
ACH-000500,-0.38908521240099997
ACH-000502,-0.259139373661
ACH-000503,-0.44498805909100003
ACH-000505,-0.373220565174
ACH-000507,-0.32633881934000003
ACH-000510,-0.24387188552499997
ACH-000511,-0.129688632244
ACH-000512,-0.267800966712
ACH-000516,-0.299175722032
ACH-000517,-0.193756765112
ACH-000518,-0.249518223061
ACH-000520,-0.386279854207
ACH-000521,-0.415991881536
ACH-000522,-0.275598581864
ACH-000524,-0.351447849789
ACH-000527,-0.291467951215
ACH-000528,-0.240361913514
ACH-000537,-0.28391534872499996
ACH-000541,-0.13491132999299998
ACH-000542,-0.36647341615699996
ACH-000544,-0.266703133303
ACH-000545,-0.20501796703400002
ACH-000547,-0.39496647210999997
ACH-000548,-0.32089103196400004
ACH-000549,-0.31046791580899996
ACH-000550,-0.40908193295
ACH-000552,-0.363974129127
ACH-000556,-0.28629980209100003
ACH-000557,-0.374428638755
ACH-000570,-0.307426851611
ACH-000571,-0.313495126725
ACH-000573,-0.402919699028
ACH-000576,-0.128797274104
ACH-000580,-0.310001104957
ACH-000584,-0.386010074172
