,CDKN1B (1027)
ACH-000004,-0.24471543431999995
ACH-000007,0.320951729815
ACH-000009,-0.0749779657506
ACH-000011,0.20759972412500002
ACH-000012,-0.0276534053161
ACH-000013,0.000234081849372
ACH-000014,0.456339579865
ACH-000015,-0.159275113566
ACH-000017,0.00708843354
ACH-000018,-0.156509377197
ACH-000019,0.0221452006868
ACH-000021,-0.0613241407197
ACH-000022,0.00588993738062
ACH-000025,0.08560452639869999
ACH-000028,-0.0709551589938
ACH-000030,-0.000691851943092
ACH-000035,-0.0290985416116
ACH-000036,0.24895139369600003
ACH-000037,-0.139426537127
ACH-000039,-0.198267867051
ACH-000040,-0.0899126143578
ACH-000041,0.0231788512537
ACH-000042,0.06295566783909999
ACH-000045,0.07248887751619999
ACH-000047,-0.06386653188210001
ACH-000052,-0.15548787436699998
ACH-000053,0.0984008426174
ACH-000054,-0.126148590658
ACH-000055,0.0573711137414
ACH-000060,0.012679571576
ACH-000067,0.108843794888
ACH-000070,-0.0318649955175
ACH-000075,-0.0110711643236
ACH-000078,0.0704835523752
ACH-000082,-0.0115984682148
ACH-000085,0.041220080192400005
ACH-000086,0.16981151784600002
ACH-000087,-0.5355178427399999
ACH-000092,0.0909517418219
ACH-000095,0.0022775733599699997
ACH-000097,0.103324955162
ACH-000098,0.15021334722899998
ACH-000099,0.217730408785
ACH-000108,0.277735464234
ACH-000113,0.0528937427227
ACH-000115,0.184439650812
ACH-000116,0.0975693340724
ACH-000118,-0.0156482311835
ACH-000120,0.06766975979949999
ACH-000123,-0.030561426590200003
ACH-000127,0.04262244115180001
ACH-000128,0.223930911286
ACH-000132,0.236238551053
ACH-000133,0.0614594334028
ACH-000137,0.0371131205719
ACH-000138,-0.078096332711
ACH-000142,-0.0351951082746
ACH-000143,0.0026378703944899998
ACH-000146,-0.11355441514699999
ACH-000148,0.259831366873
ACH-000150,0.130264403676
ACH-000152,0.0695063996402
ACH-000153,-0.103898472238
ACH-000159,-0.147985300572
ACH-000160,-0.423244621802
ACH-000163,0.275857888943
ACH-000167,-0.22961327070700002
