,AKR1A1 (10327)
ACH-000004,-0.275616521336
ACH-000007,0.00162905136894
ACH-000009,-0.234753509394
ACH-000011,0.251721898437
ACH-000012,-0.182880996909
ACH-000013,-0.190994100396
ACH-000014,0.11039217125800001
ACH-000015,-0.0812652433411
ACH-000017,-0.029214344275099998
ACH-000018,-0.040490545875
ACH-000019,-0.0291675100512
ACH-000021,-0.083711435927
ACH-000022,-0.148472331777
ACH-000025,-0.200098836432
ACH-000028,-0.0742832234208
ACH-000030,-0.0829799344443
ACH-000035,-0.25346378249400003
ACH-000036,-0.11502861173800001
ACH-000037,0.18326472740699998
ACH-000039,-0.0512052985128
ACH-000040,-0.21677641546100002
ACH-000041,-0.109620805523
ACH-000042,-0.031120445572200003
ACH-000045,-0.0486309256928
ACH-000047,0.0909357047866
ACH-000052,-0.0937345078169
ACH-000053,-0.0702488810519
ACH-000054,-0.04924059190780001
ACH-000055,-0.194990694366
ACH-000060,-0.0718603232573
ACH-000067,-0.138647869474
ACH-000070,-0.113781648283
ACH-000075,-0.0605683314891
ACH-000078,-0.0629459988009
ACH-000082,0.0024746717665
ACH-000085,-0.0578334911645
ACH-000086,-0.22322326432700001
ACH-000087,0.32281942589699997
ACH-000092,-0.19911434517299997
ACH-000095,-0.0757792504025
ACH-000097,-0.00457776147795
ACH-000098,-0.134129460761
ACH-000099,0.0680660772893
ACH-000108,-0.307712682152
ACH-000113,-0.234810432965
ACH-000115,0.042146760622
ACH-000116,0.023503810552099998
ACH-000118,-0.108346384295
ACH-000120,-0.162786070075
ACH-000123,-0.119988261695
ACH-000127,-0.0358903766694
ACH-000128,-0.138745007776
ACH-000132,0.0261555444998
ACH-000133,-0.11780484973500001
ACH-000137,-0.10871804457
ACH-000138,-0.107151646975
ACH-000142,-0.09034374387779999
ACH-000143,0.059885371270300004
ACH-000146,-0.025601610872900003
ACH-000148,-0.031771126226
ACH-000150,-0.063268971632
ACH-000152,-0.10676391700099999
ACH-000153,-0.197401326001
ACH-000159,0.0228152895857
ACH-000160,-0.245956457656
ACH-000163,0.0540427928905
ACH-000167,-0.0653657901494
ACH-000168,-0.470239478997
ACH-000169,-0.0656469095052
ACH-000178,-0.103902819553
ACH-000182,-0.0952777691924
ACH-000183,-0.235391350692
ACH-000188,-0.10916538355699999
ACH-000189,0.07910498201789999
ACH-000190,-0.00542806261976
ACH-000198,-0.224140067739
ACH-000204,-0.198131306778
ACH-000206,0.0114311503029
ACH-000207,-0.0144755545248
ACH-000211,0.059586600358100004
ACH-000215,-0.10576197608400001
ACH-000221,-0.138888737489
ACH-000222,-0.0527546938375
ACH-000223,-0.0897681755346
ACH-000226,0.006274786387399999
ACH-000227,0.014134874478799998
ACH-000228,-0.206145056635
ACH-000231,-0.12264956893100001
ACH-000232,-0.0497042078421
ACH-000233,-0.10845734581800001
ACH-000234,0.029712415413599997
ACH-000235,-0.0821274461383
ACH-000237,-0.058872850048400004
ACH-000238,-0.15615167656600001
ACH-000243,0.00306343308609
ACH-000244,-0.0256637539257
ACH-000246,0.020615200928599996
ACH-000248,0.0334840082182
ACH-000250,-0.198521851512
ACH-000251,-0.10930068414
ACH-000253,0.029712640967099996
ACH-000255,-0.15396033457
ACH-000256,-0.0301210664195
ACH-000257,-0.16936143785100002
ACH-000258,-0.390811691296
ACH-000259,-0.11017450745400001
ACH-000260,-0.0768107150226
ACH-000261,-0.095805464844
ACH-000262,-0.104839842095
ACH-000263,-0.0926808363965
ACH-000264,-0.00678716449187
ACH-000265,-0.00578787415928
ACH-000266,-0.033304890820900004
ACH-000272,-0.192565730581
ACH-000273,-0.0157709695806
ACH-000274,-0.09285635190760001
ACH-000277,0.15280879634800001
ACH-000278,-0.013690727539600002
ACH-000279,-0.154888426346
ACH-000280,-0.12671686367999999
ACH-000281,-0.08667501393680001
ACH-000288,-0.147742231945
ACH-000291,-0.156942280729
ACH-000293,0.10395749226600001
ACH-000294,-0.07985176442389999
ACH-000295,0.0901918615398
ACH-000296,-0.0183083230799
ACH-000302,-0.10282815004799999
ACH-000304,0.016006531155100003
