,DTX3 (196403)
ACH-000004,-0.022084380576
ACH-000007,-0.050413880603099995
ACH-000009,-0.212291537588
ACH-000011,-0.323158616667
ACH-000012,-0.329352485558
ACH-000013,-0.07155217142180001
ACH-000014,-0.12439610862600001
ACH-000015,-0.196305297776
ACH-000017,-0.11597716008400001
ACH-000018,-0.242226234819
ACH-000019,-0.17252585262000003
ACH-000021,-0.320209512086
ACH-000022,-0.0756641490893
ACH-000025,-0.136748546037
ACH-000028,-0.190684513006
ACH-000030,-0.054872899189
ACH-000035,-0.14045731573200002
ACH-000036,-0.168958170231
ACH-000037,-0.259484417416
ACH-000039,0.0860602380274
ACH-000040,-0.159715401104
ACH-000041,-0.137067362211
ACH-000042,-0.29827722717300004
ACH-000045,-0.150637118814
ACH-000047,-0.12403349863600001
ACH-000052,-0.32717251619000004
ACH-000053,-0.18435091448899998
ACH-000054,-0.147708685293
ACH-000055,-0.152865242566
ACH-000060,-0.113546647156
ACH-000067,-0.355594885387
ACH-000070,-0.08921135566639998
ACH-000075,-0.275514247497
ACH-000078,-0.0831257850572
ACH-000082,-0.31049952743000003
ACH-000085,-0.33873473399000004
ACH-000086,-0.405051434206
ACH-000087,-0.333060047132
ACH-000092,-0.168644175306
ACH-000095,-0.0809311899835
ACH-000097,-0.13816276539300001
ACH-000098,-0.09364457211650001
ACH-000099,-0.129770852258
ACH-000108,-0.144652535906
ACH-000113,-0.156308423501
ACH-000115,-0.0806786002288
ACH-000116,-0.0608395055653
ACH-000118,-0.213309198802
ACH-000120,-0.144123012827
ACH-000123,-0.0849427831355
ACH-000127,-0.0441170559655
ACH-000128,-0.304068923913
ACH-000132,0.023986432398200003
ACH-000133,-0.160341245419
ACH-000137,-0.283106226475
ACH-000138,-0.129352567069
ACH-000142,-0.00121573643571
ACH-000143,-0.048293668304199996
ACH-000146,0.016304421503899998
ACH-000148,-0.141259699697
ACH-000150,-0.301854464423
ACH-000152,-0.29084127333099996
ACH-000153,-0.31849315262
ACH-000159,-0.127305741105
ACH-000160,-0.0665087839535
ACH-000163,-0.169676664663
ACH-000167,-0.137385113476
ACH-000168,-0.19065098095
ACH-000169,-0.026362094657299998
ACH-000178,-0.220809721339
ACH-000182,-0.169824751026
ACH-000183,-0.099240172224
ACH-000188,-0.238816594421
ACH-000189,-0.474649699263
ACH-000190,-0.162599949187
ACH-000198,-0.11319513659399999
ACH-000204,-0.217904173335
ACH-000206,-0.25013477393000005
ACH-000207,-0.08869427030619999
ACH-000211,-0.050933907842600004
ACH-000215,-0.325749763576
ACH-000221,-0.102095530697
ACH-000222,0.00396212403203
ACH-000223,-0.18459488519099998
ACH-000226,-0.0525062470025
ACH-000227,-0.212368879949
ACH-000228,-0.27554418858
ACH-000231,-0.18835037980500002
ACH-000232,-0.181656009946
ACH-000233,-0.195126145493
ACH-000234,-0.20456225768300001
ACH-000235,-0.25285108549199997
ACH-000237,-0.136327047501
ACH-000238,-0.208399076438
ACH-000243,-0.10668874834599999
ACH-000244,-0.113570765625
ACH-000246,-0.246311506875
ACH-000248,-0.243213812901
ACH-000250,-0.069832177919
ACH-000251,-0.153351787485
ACH-000253,-0.111394407047
ACH-000255,-0.035367772576300006
ACH-000256,-0.134036177023
ACH-000257,-0.0827057214152
ACH-000258,0.0307153974629
ACH-000259,-0.0954136661391
ACH-000260,-0.0281671001785
ACH-000261,-0.14141602901699998
ACH-000262,0.005741340270850001
ACH-000263,-0.450451246256
ACH-000264,-0.17185714075999997
ACH-000265,-0.186524905717
ACH-000266,-0.250784490832
ACH-000272,-0.0663132481552
ACH-000273,-0.14174562325600001
ACH-000274,-0.342195375157
ACH-000277,-0.168736574695
ACH-000278,-0.159261686622
ACH-000279,-0.248818661434
ACH-000280,-0.15387929376499998
ACH-000281,-0.149915856385
ACH-000288,-0.218460766351
ACH-000291,-0.10067611234
ACH-000293,-0.046170222449
ACH-000294,-0.036592939468999996
ACH-000295,-0.0775411520677
ACH-000296,-0.09333675145850001
ACH-000302,-0.112939825447
ACH-000304,-0.100612146712
ACH-000307,-0.09513793882680001
ACH-000308,-0.24557249439399997
ACH-000310,-0.0702342051012
ACH-000311,-0.248367686937
ACH-000312,-0.0705391007252
ACH-000315,-0.22304182114
ACH-000316,0.0210213279072
ACH-000317,-0.309670135934
ACH-000318,-0.32051757702
ACH-000319,-0.0505193944328
ACH-000320,-0.252863920083
ACH-000322,-0.13315508499099998
ACH-000323,-0.0661664760595
ACH-000324,-0.100667087504
ACH-000329,-0.177069743919
ACH-000330,-0.0186861666821
ACH-000331,-0.264002540284
ACH-000332,-0.301549420389
ACH-000334,-0.149250459203
ACH-000335,-0.00994524788427
ACH-000336,-0.35010547250600005
ACH-000337,-0.297774475921
ACH-000339,-0.168656459508
ACH-000341,-0.12389429144200001
ACH-000348,-0.192641839751
ACH-000350,-0.431575111536
ACH-000352,-0.134162363001
ACH-000356,-0.312773644822
ACH-000361,0.0951438568061
ACH-000362,-0.0877192226354
ACH-000363,-0.09379132090780001
ACH-000364,-0.21772791732400001
ACH-000365,-0.26218767268300003
ACH-000366,-0.17062273776200002
ACH-000368,-0.231637791429
ACH-000374,-0.197505343728
ACH-000375,-0.08579103774630001
ACH-000376,-0.11590536359
ACH-000381,-0.015075164825799998
ACH-000383,-0.0569312650887
ACH-000387,-0.113165812295
ACH-000389,-0.187012301171
ACH-000390,-0.196502198587
ACH-000393,-0.18779374618900002
ACH-000395,0.122270522023
ACH-000397,-0.077980289713
ACH-000401,-0.303804100515
ACH-000402,0.024551180380899998
ACH-000403,-0.22299870818000003
ACH-000404,0.121103494944
ACH-000406,-0.110892409453
ACH-000407,-0.279480307227
ACH-000408,-0.223621273996
ACH-000410,-0.010366311393700001
ACH-000411,-0.0372842401263
