,HMX3 (340784)
ACH-000004,0.143557810315
ACH-000007,0.0751643488468
ACH-000009,0.047785557572300005
ACH-000011,-0.10432119812000001
ACH-000012,0.197428720902
ACH-000013,0.174395504318
ACH-000014,-0.0509689068248
ACH-000015,-0.0207103833653
ACH-000017,0.18362433462400002
ACH-000018,-0.20512250238899998
ACH-000019,0.013524308404600002
ACH-000021,0.0853983367648
ACH-000022,-0.165140951791
ACH-000025,0.00488714281253
ACH-000028,0.107195922889
ACH-000030,0.0309303124157
ACH-000035,0.06813368991930001
ACH-000036,0.0414698760234
ACH-000037,-0.22578818246399998
ACH-000039,-0.110985033214
ACH-000040,-0.128261375174
ACH-000041,0.0665380606981
ACH-000042,-0.17806242637699998
ACH-000045,-0.3806304513
ACH-000047,-0.0859867408836
ACH-000052,-0.037076796233599996
ACH-000053,0.11923539618
ACH-000054,0.0341308529363
ACH-000055,0.200047579623
ACH-000060,-0.0573522498974
ACH-000067,-0.0662024467425
ACH-000070,-0.144532782772
ACH-000075,-0.120508727957
ACH-000078,0.0736312140002
ACH-000082,0.0731528721858
ACH-000085,0.103846454487
ACH-000086,0.06011214177950001
ACH-000087,-0.036997917315199996
ACH-000092,-0.0500047568611
ACH-000095,-0.00950034652151
ACH-000097,0.10512418403999998
ACH-000098,0.10789963577600001
ACH-000099,-0.051807309113
ACH-000108,-0.11623524499500001
ACH-000113,0.0048472296116000005
ACH-000115,0.356647453552
ACH-000116,-0.000979347891301
ACH-000118,0.0323644338534
ACH-000120,0.18838931644999998
ACH-000123,0.25598947420699997
ACH-000127,0.114789994376
ACH-000128,0.0323497720047
ACH-000132,-0.247707637106
ACH-000133,0.123854738618
ACH-000137,0.0569899398112
ACH-000138,-0.00520002005976
ACH-000142,-0.13232474818700002
ACH-000143,-0.00128802686643
ACH-000146,-0.114805309911
ACH-000148,0.0035120565366
ACH-000150,0.293012925084
ACH-000152,-0.0472132080847
ACH-000153,-0.0682719314405
ACH-000159,-0.09845017484850001
ACH-000160,-0.150285151157
ACH-000163,-0.135945581042
ACH-000167,-0.252005088774
ACH-000168,0.32765258583
ACH-000169,0.00517233733794
ACH-000178,0.239600528934
ACH-000182,-0.21653545793099999
ACH-000183,0.164013203286
ACH-000188,0.0633428430359
ACH-000189,-0.11883261341700001
ACH-000190,0.0109881503015
ACH-000198,-0.9529885653319999
ACH-000204,0.13544671848099998
ACH-000206,0.13923402046299999
ACH-000207,-0.28660300185300003
ACH-000211,0.141368933379
ACH-000215,0.0025877663109699998
ACH-000221,-0.10353373874800001
ACH-000222,0.0137683829993
ACH-000223,0.0632960397125
ACH-000226,-0.049013418704699996
ACH-000227,0.150145412919
ACH-000228,-0.132752181517
ACH-000231,0.0629882021951
ACH-000232,0.09822631871130001
ACH-000233,-0.0227510179303
ACH-000234,-0.118072087029
ACH-000235,0.0457720134842
ACH-000237,-0.0790298921527
ACH-000238,0.0306895646557
ACH-000243,0.0592841854606
ACH-000244,0.0551493788007
ACH-000246,-0.0891313209413
ACH-000248,0.0265521262599
ACH-000250,-0.052113621774500005
ACH-000251,0.219484812004
ACH-000253,-0.08148811212530001
ACH-000255,-0.07121753693680001
ACH-000256,-0.030640878369800003
ACH-000257,-0.18863558579999998
ACH-000258,0.233547713572
ACH-000259,0.0167145964207
ACH-000260,0.012096716329700002
ACH-000261,0.0870059953664
ACH-000262,0.0713635870649
ACH-000263,0.122337962869
ACH-000264,0.17267117829300002
ACH-000265,0.0359085399069
ACH-000266,-0.0948328690738
ACH-000272,0.014027526268799998
ACH-000273,0.11116429502599999
ACH-000274,0.0353363169298
ACH-000277,0.118395160193
ACH-000278,-0.0033882362870500003
ACH-000279,-0.0375656704961
ACH-000280,-0.102192329085
ACH-000281,-0.07811972873260001
ACH-000288,-0.0777809076261
ACH-000291,-0.0321702572832
ACH-000293,-0.0693261003023
ACH-000294,-0.18831590641899998
ACH-000295,0.0843706325564
ACH-000296,0.174800395777
ACH-000302,0.00593476980059
ACH-000304,0.157449503325
ACH-000307,0.0553922264956
ACH-000308,0.0608972201368
ACH-000310,0.0762137022795
ACH-000311,0.04806045139140001
ACH-000312,0.0617251341417
ACH-000315,-0.20237054374000002
ACH-000316,0.0011916777729500002
ACH-000317,-0.0479636433413
ACH-000318,0.08104738860560001
ACH-000319,0.0477733944458
ACH-000320,-0.13671668572999998
ACH-000322,0.0039686913990900005
ACH-000323,-0.232116763896
ACH-000324,-0.017098351326899998
ACH-000329,-0.10056534815899999
ACH-000330,-0.07976337422839999
ACH-000331,-0.124453465943
ACH-000332,0.093779576761
ACH-000334,0.0579478859358
ACH-000335,-0.0493103275326
ACH-000336,0.09537649307110001
ACH-000337,-0.182183939027
ACH-000339,0.023189779060599998
ACH-000341,0.0728538295828
ACH-000348,0.00210516810094
ACH-000350,-0.151626424233
ACH-000352,-0.0986841075963
ACH-000356,-0.115198306162
ACH-000361,0.18042972847600003
ACH-000362,0.0155189805186
ACH-000363,-0.07539320389189999
ACH-000364,0.00582920482658
ACH-000365,0.025670549788500002
ACH-000366,-0.574991219408
ACH-000368,-0.0847323006542
ACH-000374,0.00505338900129
ACH-000375,-0.0346642288449
ACH-000376,-0.00464337846916
ACH-000381,0.18808943439599998
ACH-000383,-0.0188676853631
ACH-000387,-0.0236516020488
ACH-000389,0.100056317121
ACH-000390,0.027564133752900004
ACH-000393,-0.0655799223348
ACH-000395,-0.020467609871799998
ACH-000397,0.17832857194
ACH-000401,0.36708701034900004
ACH-000402,0.0073213766609
ACH-000403,-0.0458201444874
ACH-000404,-0.355375955973
ACH-000406,0.100005282413
ACH-000407,-0.0982777753279
ACH-000408,-0.10754241489000001
ACH-000410,-0.215900737682
ACH-000411,-0.139086843012
ACH-000414,0.015523236816799998
ACH-000415,0.11081341567
ACH-000416,-0.0811353029578
ACH-000420,-0.022380700854799998
ACH-000421,-0.0955133644479
ACH-000424,-0.290389490595
ACH-000425,0.14382613232799998
ACH-000426,-0.18490654823
ACH-000427,0.0328877244688
ACH-000433,-0.026556645830700002
ACH-000436,0.066580243753
ACH-000444,-0.113658240222
ACH-000445,0.0558389625198
ACH-000448,0.08658230959799999
ACH-000450,0.0332185302568
ACH-000452,-0.0302239393334
ACH-000454,-0.0196387361947
ACH-000458,-0.0220882923224
ACH-000459,0.155451159719
ACH-000460,0.0169463204871
ACH-000461,0.228367814626
ACH-000463,-0.0129143116466
ACH-000464,-0.0956399964587
ACH-000466,0.052642038732799996
ACH-000467,0.0362981901309
ACH-000468,0.31639601291200004
ACH-000469,0.000499336744323
ACH-000470,0.014140370959100002
ACH-000471,-0.11773107961
ACH-000472,0.14667937908099998
ACH-000473,-0.07321873464310001
ACH-000475,0.00992734644517
ACH-000476,-0.134394079927
ACH-000477,0.15295095707599998
ACH-000480,-0.062156193893800005
ACH-000481,0.038543836611800004
ACH-000483,0.0211898402017
ACH-000484,-0.35843712683799994
ACH-000485,0.09753245982999999
ACH-000486,0.154827417476
ACH-000487,0.310826236881
ACH-000488,0.048226818501500006
ACH-000490,0.00558151244316
ACH-000491,-0.0332611555563
ACH-000495,0.0600321302637
ACH-000496,-0.0480432039526
ACH-000499,0.0160672338653
ACH-000500,-0.0988984775956
ACH-000502,0.050530548117300005
ACH-000503,0.144137574196
ACH-000505,0.0317678253122
ACH-000507,-0.11338540765699999
ACH-000510,0.0440957723139
ACH-000511,-0.0827388067012
ACH-000512,-0.00704820122554
ACH-000516,-0.030085152003200003
ACH-000517,0.056822476537
ACH-000518,-0.030552984941
ACH-000520,0.0969664526856
ACH-000521,-0.039523203418199995
ACH-000522,-0.020495025679299998
ACH-000524,-0.04819811337669999
ACH-000527,0.0334023196016
ACH-000528,0.0113309338468
ACH-000537,0.224089963856
ACH-000541,-0.218779112493
ACH-000542,0.046809369338600006
ACH-000544,-0.0679683131774
ACH-000545,0.153344230719
ACH-000547,0.107963304665
ACH-000548,-0.133943476097
ACH-000549,-0.239087900099
ACH-000550,-0.0688708335742
ACH-000552,-0.0268396732897
ACH-000556,0.0269856298036
ACH-000557,0.059864121021800006
ACH-000570,-0.031003543320400003
ACH-000571,0.0423607572968
ACH-000573,0.00631646419229
ACH-000576,-0.124021896392
ACH-000580,0.05481304886530001
ACH-000584,0.115304332809
ACH-000585,-0.033326135538
ACH-000588,0.11209287156199998
ACH-000589,-0.0670408190885
ACH-000591,-0.0134286448621
ACH-000593,-0.032815365635
ACH-000600,-0.19820430154399998
ACH-000601,0.115224197411
ACH-000604,-0.491378588284
ACH-000605,-0.126684615647
ACH-000606,-0.0142993925787
ACH-000608,-0.16080731768
ACH-000614,0.019441434407099997
ACH-000616,0.0188539562617
ACH-000618,-0.07989245245969999
ACH-000619,0.0121205995539
ACH-000620,0.0641161297364
ACH-000621,-0.030957636233299998
ACH-000622,-0.0652615390743
ACH-000623,-0.05190262925
ACH-000624,0.158723565457
ACH-000627,0.033885219207900004
ACH-000630,0.0722250395907
ACH-000632,0.013013470706499998
ACH-000633,0.156528814988
ACH-000637,0.09290271563239999
ACH-000638,0.0427034460171
ACH-000646,0.47043059780900004
ACH-000647,-0.0798473244332
ACH-000648,-0.0381514095955
ACH-000649,0.0315730903027
ACH-000651,0.024135363484099996
ACH-000652,0.0631708837474
ACH-000653,0.0621484129405
ACH-000657,0.103148277639
ACH-000658,0.108669839812
ACH-000661,-0.00975056720453
ACH-000662,0.00435590188334
ACH-000663,0.037759224971599996
ACH-000665,0.009567833882709998
ACH-000671,0.0320495721314
ACH-000673,-0.010195591411799999
ACH-000676,-0.0509147688312
ACH-000677,0.28091891346299996
ACH-000681,-0.0145998969166
ACH-000682,-0.118362580787
ACH-000683,-0.0167561382012
ACH-000684,0.164526006157
ACH-000688,0.13187224122000002
