,TTC27 (55622)
ACH-000004,-1.51965862479
ACH-000007,-1.0662533921700001
ACH-000009,-1.45972802902
ACH-000011,-1.2453718560200002
ACH-000012,-1.1582198828
ACH-000013,-1.35533490671
ACH-000014,-1.30267146691
ACH-000015,-1.20386371715
ACH-000017,-1.38988529821
ACH-000018,-1.2835361074
ACH-000019,-1.25903998623
ACH-000021,-1.1298702444
ACH-000022,-1.12408929766
ACH-000025,-1.31085083981
ACH-000028,-1.20606262718
ACH-000030,-1.2416079607600001
ACH-000035,-1.19689308358
ACH-000036,-1.30333946317
ACH-000037,-1.08256144593
ACH-000039,-1.23585365422
ACH-000040,-1.2315043945200002
ACH-000041,-1.58337105245
ACH-000042,-1.4040810848199998
ACH-000045,-1.4910358965600001
ACH-000047,-1.0782778981399999
ACH-000052,-1.5523097850799998
ACH-000053,-1.4107799270299999
ACH-000054,-1.15574495719
ACH-000055,-1.1498268834799998
ACH-000060,-1.43281720293
ACH-000067,-1.3101727010100002
ACH-000070,-1.5840083105899998
ACH-000075,-1.26531290747
ACH-000078,-1.61959400835
ACH-000082,-1.3728372024000002
ACH-000085,-1.22377083659
ACH-000086,-1.27792664139
ACH-000087,-1.2512494538799999
ACH-000092,-1.1378466302399999
ACH-000095,-1.30674602527
ACH-000097,-1.28883430473
ACH-000098,-1.4194612151100001
ACH-000099,-1.43343772153
ACH-000108,-1.250206876
ACH-000113,-1.6506469032299997
ACH-000115,-1.70066991036
ACH-000116,-1.58597848676
ACH-000118,-1.0807458359200002
ACH-000120,-1.40446874398
ACH-000123,-1.27494475934
ACH-000127,-1.41996408809
ACH-000128,-1.57109039157
ACH-000132,-1.47309161248
ACH-000133,-1.1608075361799999
ACH-000137,-1.5400373898100002
ACH-000138,-1.3215679845100001
ACH-000142,-1.4440153686500001
ACH-000143,-1.38479113312
ACH-000146,-1.3610514679199999
ACH-000148,-1.4465172852500001
ACH-000150,-1.3603238507
ACH-000152,-1.6274829838799998
ACH-000153,-1.14562169012
ACH-000159,-1.2256855142
ACH-000160,-1.56828008973
ACH-000163,-1.65491267301
ACH-000167,-1.66621353451
ACH-000168,-1.6405073639399999
ACH-000169,-1.2744301690100002
ACH-000178,-1.16688402947
ACH-000182,-1.1504882245399999
ACH-000183,-1.2382585687
ACH-000188,-1.1634716601100001
ACH-000189,-1.3911718423700001
ACH-000190,-1.62132759886
ACH-000198,-1.2585952942899998
ACH-000204,-1.41220905268
ACH-000206,-1.41048488254
ACH-000207,-1.62014544093
ACH-000211,-1.32990311608
ACH-000215,-1.35041610424
ACH-000221,-1.2005774245999998
ACH-000222,-1.4243013552300001
ACH-000223,-1.45274322227
ACH-000226,-1.2524121581
ACH-000227,-1.49743092464
ACH-000228,-1.3652281961200001
ACH-000231,-1.25900700768
ACH-000232,-1.31616559209
ACH-000233,-1.28642240803
ACH-000234,-1.10779696783
ACH-000235,-1.33717567736
ACH-000237,-1.0947706316399999
ACH-000238,-1.34624324295
ACH-000243,-1.2796032626
ACH-000244,-1.27231300389
ACH-000246,-1.31148642668
ACH-000248,-1.42234048114
ACH-000250,-1.3695915493000002
ACH-000251,-0.960058227693
ACH-000253,-1.5032100084600002
ACH-000255,-1.1965721260100002
ACH-000256,-1.3140252618600001
ACH-000257,-1.3172212115700002
ACH-000258,-1.13939212707
ACH-000259,-1.2842693174
ACH-000260,-1.1548123825299998
ACH-000261,-1.4078036661200002
ACH-000262,-1.18383255412
ACH-000263,-1.3725911270500002
ACH-000264,-1.58907577379
ACH-000265,-1.0818496424200001
ACH-000266,-1.34934181819
ACH-000272,-1.46493209057
ACH-000273,-1.29191876621
ACH-000274,-1.67547397334
ACH-000277,-1.5262232035699999
ACH-000278,-1.0825216705299998
ACH-000279,-1.319403488
ACH-000280,-1.19150039345
ACH-000281,-1.32024361314
ACH-000288,-1.38427707014
ACH-000291,-1.12993185963
ACH-000293,-1.2433617517
ACH-000294,-1.4808743606299999
ACH-000295,-1.47029224105
ACH-000296,-1.26705235623
ACH-000302,-1.08932230836
ACH-000304,-1.4005725264700002
ACH-000307,-1.11028459015
ACH-000308,-1.51702170759
ACH-000310,-1.4285154301299998
ACH-000311,-1.5342428350600001
ACH-000312,-1.26385901014
ACH-000315,-1.3458096679700002
ACH-000316,-1.27952288467
ACH-000317,-1.30324588599
ACH-000318,-1.05078637545
ACH-000319,-1.3993563319799998
ACH-000320,-1.30637820362
ACH-000322,-1.06379214815
ACH-000323,-1.6253402802399999
ACH-000324,-1.29946503907
ACH-000329,-1.3573474173500002
ACH-000330,-1.5217437774
ACH-000331,-1.12369918246
ACH-000332,-1.22753219091
ACH-000334,-1.74163042893
ACH-000335,-1.1746879586799999
ACH-000336,-1.39264334776
ACH-000337,-1.22298223817
ACH-000339,-1.49535932809
ACH-000341,-1.6979416381999999
ACH-000348,-1.39924536169
ACH-000350,-1.66716461921
ACH-000352,-1.39056214717
ACH-000356,-1.5089952203900001
ACH-000361,-1.07823802389
ACH-000362,-1.5122515469
ACH-000363,-1.42856883712
ACH-000364,-0.9662167984160001
ACH-000365,-1.31757067933
ACH-000366,-1.6131000027899998
ACH-000368,-1.25532458745
ACH-000374,-1.3804092663299998
ACH-000375,-1.13842687839
ACH-000376,-1.2479093003
ACH-000381,-0.944214747063
ACH-000383,-1.4551679159900002
ACH-000387,-1.27541589107
ACH-000389,-1.3861137321
ACH-000390,-1.68003973486
ACH-000393,-1.5711490740799998
ACH-000395,-1.26741764045
ACH-000397,-1.09331789019
ACH-000401,-0.9166767438969999
ACH-000402,-1.38542898499
ACH-000403,-1.11051381741
ACH-000404,-1.3223229967899999
ACH-000406,-1.36817721337
ACH-000407,-1.14276630137
ACH-000408,-1.3743009946200002
ACH-000410,-1.1844998003
ACH-000411,-1.40450409238
ACH-000414,-1.29423285026
ACH-000415,-1.39289085761
ACH-000416,-1.3426339743900002
ACH-000420,-1.28599759009
ACH-000421,-1.09857074419
ACH-000424,-1.31680238426
ACH-000425,-1.34640994537
ACH-000426,-1.19076652911
ACH-000427,-1.21203546006
ACH-000433,-1.1827364449200002
ACH-000436,-1.06146708427
ACH-000444,-0.830002218063
ACH-000445,-1.1883362419399999
ACH-000448,-1.4171795382899999
ACH-000450,-1.45750534821
ACH-000452,-1.4926164784
ACH-000454,-1.35603772688
ACH-000458,-1.41832502384
ACH-000459,-0.891960656744
ACH-000460,-1.10581467191
ACH-000461,-1.4290438315
ACH-000463,-1.40599319709
ACH-000464,-1.8117532386000001
ACH-000466,-1.4984104961700002
ACH-000467,-1.32082033558
